"","intercept","frequency","subject","error","ranef","RT"
"47",400,99.7083774462844,"S3",-30.7230356200251,13.6638123892656,482.649154215525
"48",400,70.6440027820253,"S3",119.115292843175,13.6638123892656,603.423108014466
"49",400,119.552864355373,"S3",40.1139719773064,13.6638123892656,573.330648721946
"50",400,100.167827860888,"S3",-33.5060654749647,13.6638123892656,480.325574775189
"51",400,111.773033618955,"S3",61.3518651026446,13.6638123892656,586.788711110865
"52",400,118.955229177643,"S3",-19.9711325857479,13.6638123892656,512.647908981161
"53",400,132.606949636706,"S3",56.3283558785749,13.6638123892656,602.599117904547
"54",400,129.03036373277,"S3",-12.5445648248024,13.6638123892656,530.149611297233
"55",400,74.0348846910462,"S3",-44.5314575335403,13.6638123892656,443.167239546771
"56",400,83.5153774785968,"S3",88.5103313971094,13.6638123892656,585.689521264972
"57",400,112.567977345704,"S3",-54.0018718333709,13.6638123892656,472.229917901599
"58",400,101.907290906673,"S3",6.02327024437786,13.6638123892656,521.594373540316
"59",400,100.933926747871,"S3",-32.0161535740153,13.6638123892656,482.581585563121
"60",400,138.148564400275,"S3",-3.20687818915353,13.6638123892656,548.605498600387
"61",400,108.187388177306,"S4",69.4792745823402,10.5465764986289,588.213239258275
"62",400,130.095240751508,"S4",53.3939007742487,10.5465764986289,594.035718024386
"63",400,111.915548596124,"S4",47.4954344960608,10.5465764986289,569.957559590814
"64",400,95.4699331392446,"S4",28.7686936935681,10.5465764986289,534.785203331442
"65",400,110.337035585663,"S4",-48.2513888670244,10.5465764986289,472.632223217268
"66",400,91.7583401914434,"S4",-44.2427121627897,10.5465764986289,458.062204527283
"67",400,99.7083774462844,"S4",-7.67167938522277,10.5465764986289,502.58327455969
"68",400,70.6440027820253,"S4",52.4305678825694,10.5465764986289,533.621147163224
"69",400,119.552864355373,"S4",-30.7748606403598,10.5465764986289,499.324580213643
"70",400,100.167827860888,"S4",41.7973323671648,10.5465764986289,552.511736726682
"71",400,111.773033618955,"S4",-18.434910142043,10.5465764986289,503.884699975541
"72",400,118.955229177643,"S4",-105.621096857121,10.5465764986289,423.880708819152
"73",400,132.606949636706,"S4",-33.8402833778578,10.5465764986289,509.313242757477
"74",400,129.03036373277,"S4",-65.7259460512809,10.5465764986289,473.850994180118
"75",400,74.0348846910462,"S4",-26.6534187965814,10.5465764986289,457.928042393094
"76",400,83.5153774785968,"S4",76.3136646620724,10.5465764986289,570.375618639298
"77",400,112.567977345704,"S4",-88.7086993650184,10.5465764986289,434.405854479314
"78",400,101.907290906673,"S4",71.1235323277539,10.5465764986289,583.577399733056
"79",400,100.933926747871,"S4",67.3696909528441,10.5465764986289,578.850194199344
"80",400,138.148564400275,"S4",-45.9539531481954,10.5465764986289,502.741187750709
"81",400,108.187388177306,"S5",-74.5837131158117,-6.57748537929018,427.026189682204
"82",400,130.095240751508,"S5",55.7808471016256,-6.57748537929018,579.298602473844
"83",400,111.915548596124,"S5",78.3355445285742,-6.57748537929018,583.673607745408
"84",400,95.4699331392446,"S5",39.3725966285566,-6.57748537929018,528.265044388511
"85",400,110.337035585663,"S5",-1.17078273976291,-6.57748537929018,502.58876746661
"86",400,91.7583401914434,"S5",58.2392866768319,-6.57748537929018,543.420141488985
"87",400,99.7083774462844,"S5",-2.05197230140427,-6.57748537929018,491.07891976559
"88",400,70.6440027820253,"S5",-3.96698072748141,-6.57748537929018,460.099536675254
"89",400,119.552864355373,"S5",74.5552831897388,-6.57748537929018,587.530662165822
"90",400,100.167827860888,"S5",-34.3169309539329,-6.57748537929018,459.273411527665
"91",400,111.773033618955,"S5",-69.8369513514183,-6.57748537929018,435.358596888247
"92",400,118.955229177643,"S5",37.3533641913979,-6.57748537929018,549.731107989751
"93",400,132.606949636706,"S5",38.6956343285885,-6.57748537929018,564.725098586004
"94",400,129.03036373277,"S5",-44.6874632462504,-6.57748537929018,477.76541510723
"95",400,74.0348846910462,"S5",-52.7223015998177,-6.57748537929018,414.735097711938
"96",400,83.5153774785968,"S5",-46.2230455953669,-6.57748537929018,430.71484650394
"97",400,112.567977345704,"S5",-37.2819184135402,-6.57748537929018,468.708573552874
"98",400,101.907290906673,"S5",-22.6552615421361,-6.57748537929018,472.674543985247
"99",400,100.933926747871,"S5",1.41410489514446,-6.57748537929018,495.770546263725
"100",400,138.148564400275,"S5",-10.7415057784724,-6.57748537929018,520.829573242513
"101",400,108.187388177306,"S6",35.6802619723222,-4.66451136412827,539.2031387855
"102",400,130.095240751508,"S6",-30.3950541945379,-4.66451136412827,495.035675192842
"103",400,111.915548596124,"S6",43.6889304292173,-4.66451136412827,550.939967661213
"104",400,95.4699331392446,"S6",35.823337949486,-4.66451136412827,526.628759724602
"105",400,110.337035585663,"S6",-112.095700182424,-4.66451136412827,393.576824039111
"106",400,91.7583401914434,"S6",-32.7088508685756,-4.66451136412827,454.38497795874
"107",400,99.7083774462844,"S6",75.3088883294684,-4.66451136412827,570.352754411624
"108",400,70.6440027820253,"S6",69.5436763782267,-4.66451136412827,535.523167796124
"109",400,119.552864355373,"S6",-36.7356714028961,-4.66451136412827,478.152681588349
"110",400,100.167827860888,"S6",-136.022954828864,-4.66451136412827,359.480361667896
"111",400,111.773033618955,"S6",-12.7064675339683,-4.66451136412827,494.402054720859
"112",400,118.955229177643,"S6",-19.3742307066456,-4.66451136412827,494.91648710687
"113",400,132.606949636706,"S6",-21.5854058625632,-4.66451136412827,506.357032410015
"114",400,129.03036373277,"S6",12.0701583915887,-4.66451136412827,536.436010760231
"115",400,74.0348846910462,"S6",26.1288202459319,-4.66451136412827,495.49919357285
"116",400,83.5153774785968,"S6",30.0133480106788,-4.66451136412827,508.864214125147
"117",400,112.567977345704,"S6",12.0434493126041,-4.66451136412827,519.94691529418
"118",400,101.907290906673,"S6",12.5435536515342,-4.66451136412827,509.786333194079
"119",400,100.933926747871,"S6",0.196776199883856,-4.66451136412827,496.466191583626
"120",400,138.148564400275,"S6",9.1930945449195,-4.66451136412827,542.677147581066
"121",400,108.187388177306,"S7",51.577337911286,18.7999570281253,578.564683116717
"122",400,130.095240751508,"S7",39.0197306938411,18.7999570281253,587.914928473474
"123",400,111.915548596124,"S7",71.6760489481706,18.7999570281253,602.39155457242
"124",400,95.4699331392446,"S7",116.614435528419,18.7999570281253,630.884325695789
"125",400,110.337035585663,"S7",-54.7036898188654,18.7999570281253,474.433302794923
"126",400,91.7583401914434,"S7",7.06118058812952,18.7999570281253,517.619477807698
"127",400,99.7083774462844,"S7",63.0927553586283,18.7999570281253,581.601089833038
"128",400,70.6440027820253,"S7",44.4372341652646,18.7999570281253,533.881193975415
"129",400,119.552864355373,"S7",-42.7288921638061,18.7999570281253,495.623929219693
"130",400,100.167827860888,"S7",-23.0720081655116,18.7999570281253,495.895776723502
"131",400,111.773033618955,"S7",-33.6704050311684,18.7999570281253,496.902585615912
"132",400,118.955229177643,"S7",59.2921218618404,18.7999570281253,597.047308067609
"133",400,132.606949636706,"S7",25.630533161741,18.7999570281253,577.037439826572
"134",400,129.03036373277,"S7",0.975669849440561,18.7999570281253,548.805990610336
"135",400,74.0348846910462,"S7",-16.0311412871472,18.7999570281253,476.803700432024
"136",400,83.5153774785968,"S7",-0.40693668326541,18.7999570281253,501.908397823457
"137",400,112.567977345704,"S7",44.4213579956892,18.7999570281253,575.789292369518
"138",400,101.907290906673,"S7",25.4630276129733,18.7999570281253,546.170275547772
"139",400,100.933926747871,"S7",4.2301930962612,18.7999570281253,523.964076872257
"140",400,138.148564400275,"S7",-39.1980905054981,18.7999570281253,517.750430922902
"141",400,108.187388177306,"S8",-48.6469078932217,9.15112034115637,468.69160062524
"142",400,130.095240751508,"S8",-32.3698197063834,9.15112034115637,506.876541386281
"143",400,111.915548596124,"S8",40.140749177236,9.15112034115637,561.207418114517
"144",400,95.4699331392446,"S8",56.3012266511776,9.15112034115637,560.922280131579
"145",400,110.337035585663,"S8",45.3310701383604,9.15112034115637,564.81922606518
"146",400,91.7583401914434,"S8",-15.5037051503357,9.15112034115637,485.405755382264
"147",400,99.7083774462844,"S8",53.7013646687476,9.15112034115637,562.560862456188
"148",400,70.6440027820253,"S8",-43.1366223059882,9.15112034115637,436.658500817193
"149",400,119.552864355373,"S8",-23.547089716788,9.15112034115637,505.156894979742
"150",400,100.167827860888,"S8",13.3593546712229,9.15112034115637,522.678302873268
"151",400,111.773033618955,"S8",119.742191956471,9.15112034115637,640.666345916583
"152",400,118.955229177643,"S8",-10.1567578683648,9.15112034115637,517.949591650435
"153",400,132.606949636706,"S8",-2.96856964668058,9.15112034115637,538.789500331182
"154",400,129.03036373277,"S8",14.8764442002068,9.15112034115637,553.057928274133
"155",400,74.0348846910462,"S8",-6.12007867345111,9.15112034115637,477.065926358751
"156",400,83.5153774785968,"S8",4.5903102777042,9.15112034115637,497.256808097457
"157",400,112.567977345704,"S8",14.2747778879869,9.15112034115637,535.993875574847
"158",400,101.907290906673,"S8",14.2694470386377,9.15112034115637,525.327858286467
"159",400,100.933926747871,"S8",-27.5815261979322,9.15112034115637,482.503520891095
"160",400,138.148564400275,"S8",78.062401579426,9.15112034115637,625.362086320858
"161",400,108.187388177306,"S9",74.0324794727835,-13.7464681154762,568.473399534613
"162",400,130.095240751508,"S9",25.3439681360833,-13.7464681154762,541.692740772115
"163",400,111.915548596124,"S9",-13.0362446120166,-13.7464681154762,485.132835868631
"164",400,95.4699331392446,"S9",30.1453138816285,-13.7464681154762,511.868778905397
"165",400,110.337035585663,"S9",-42.9252725355348,-13.7464681154762,453.665294934652
"166",400,91.7583401914434,"S9",-114.561956434161,-13.7464681154762,363.449915641806
"167",400,99.7083774462844,"S9",-45.546172703659,-13.7464681154762,440.415736627149
"168",400,70.6440027820253,"S9",-74.6378641573004,-13.7464681154762,382.259670509249
"169",400,119.552864355373,"S9",87.119052522565,-13.7464681154762,592.925448762462
"170",400,100.167827860888,"S9",-13.9504170863,-13.7464681154762,472.470942659112
"171",400,111.773033618955,"S9",-21.7531937125911,-13.7464681154762,476.273371790888
"172",400,118.955229177643,"S9",8.75625664985467,-13.7464681154762,513.965017712022
"173",400,132.606949636706,"S9",13.560927665849,-13.7464681154762,532.421409187079
"174",400,129.03036373277,"S9",14.7290870291173,-13.7464681154762,530.012982646411
"175",400,74.0348846910462,"S9",-63.2812662602727,-13.7464681154762,397.007150315297
"176",400,83.5153774785968,"S9",-25.2360028508691,-13.7464681154762,444.532906512252
"177",400,112.567977345704,"S9",11.854174796931,-13.7464681154762,510.675684027159
"178",400,101.907290906673,"S9",33.5242525326156,-13.7464681154762,521.685075323812
"179",400,100.933926747871,"S9",-34.1659700950325,-13.7464681154762,453.021488537362
"180",400,138.148564400275,"S9",-32.7023125948631,-13.7464681154762,491.699783689936
"181",400,108.187388177306,"S10",-55.1115588737049,6.12912579108932,459.20495509469
"182",400,130.095240751508,"S10",75.9931205475511,6.12912579108932,612.217487090149
"183",400,111.915548596124,"S10",-105.59020061691,6.12912579108932,412.454473770304
"184",400,95.4699331392446,"S10",-67.8489925326151,6.12912579108932,433.750066397719
"185",400,110.337035585663,"S10",64.0296083601733,6.12912579108932,580.495769736926
"186",400,91.7583401914434,"S10",70.1441073538611,6.12912579108932,568.031573336394
"187",400,99.7083774462844,"S10",83.3044232360112,6.12912579108932,589.141926473385
"188",400,70.6440027820253,"S10",-84.872257053518,6.12912579108932,391.900871519597
"189",400,119.552864355373,"S10",-4.15062098690297,6.12912579108932,521.53136915956
"190",400,100.167827860888,"S10",-80.6986895366213,6.12912579108932,425.598264115356
"191",400,111.773033618955,"S10",-70.4691977964781,6.12912579108932,447.432961613566
"192",400,118.955229177643,"S10",-5.38580804670069,6.12912579108932,519.698546922032
"193",400,132.606949636706,"S10",-39.5579123244617,6.12912579108932,499.178163103334
"194",400,129.03036373277,"S10",-56.9935705316443,6.12912579108932,478.165918992215
"195",400,74.0348846910462,"S10",-17.0388739819543,6.12912579108932,463.125136500181
"196",400,83.5153774785968,"S10",24.0953144372744,6.12912579108932,513.739817706961
"197",400,112.567977345704,"S10",79.5501857176837,6.12912579108932,598.247288854477
"198",400,101.907290906673,"S10",-24.0084520346479,6.12912579108932,484.027964663114
"199",400,100.933926747871,"S10",-27.9231462371337,6.12912579108932,479.139906301826
"200",400,138.148564400275,"S10",-40.5691834828013,6.12912579108932,503.708506708563
