"","items","ritems","list","rlist","priming","fpriming","subjects","rsubject","error","int","RT"
"33","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-70.3853976319877,400,395.867844585664
"34","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,3.69992787355006,400,490.321780924298
"35","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-17.5873170316562,400,430.340519564548
"36","w36",20.0887403304102,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-11.9367117377258,400,457.737750826809
"37","w37",9.60975752443314,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-0.538444309492401,400,458.657035449066
"38","w38",28.5310771347604,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,99.6907887472947,400,577.80758811618
"39","w39",-24.4070761806073,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-124.922157110587,400,300.25648894293
"40","w40",8.86886711406276,"listA",16.1601600061435,"unprimed",0,"s1",33.4255622279814,-29.794197226143,400,428.660392122045
"41","w1",-11.4022656220539,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-21.0356100530022,400,397.912592004285
"42","w2",25.8668028674618,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,47.8865982050222,400,504.103868751825
"43","w3",-15.6625190560187,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,46.1425826886221,400,460.830531311944
"44","w4",36.6395465169376,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,79.2731359723053,400,546.263150168584
"45","w5",-29.5898383948701,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,100.177272052951,400,500.937901337422
"46","w6",-25.8451313558066,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,1.37260888146322,400,405.877945204998
"47","w7",-9.39572555513525,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-9.9018064285975,400,411.052935695608
"48","w8",1.7206820241705,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,184.327581385403,400,616.398731088915
"49","w9",-31.1027987013051,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,155.791385734768,400,555.039054712804
"50","w10",-33.2863494795341,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,68.6102978098127,400,465.67441600962
"51","w11",-25.8774294425214,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,8.43687621227166,400,412.909914449091
"52","w12",-13.684292187844,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-52.3373040525315,400,364.328871438966
"53","w13",-12.5770666377171,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,195.395721136742,400,613.169122178366
"54","w14",-31.7210495896367,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-44.638996768204,400,353.9904213215
"55","w15",-9.43744568448902,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,39.2035581658934,400,460.116580160745
"56","w16",-8.75033263673226,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-98.7811969390658,400,322.818938103543
"57","w17",-4.30905645988011,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,91.2872250398935,400,517.328636259354
"58","w18",20.7342169605257,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,-64.8698433027813,400,386.214841337085
"59","w19",40.2028705496675,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,33.610386736631,400,504.163724965639
"60","w20",-21.943960207552,"listB",-2.34913028648494,"unprimed",0,"s2",32.6995979658259,52.9415566256141,400,461.348064097403
"61","w21",28.3753142853105,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-11.7060190249281,400,417.019762939723
"62","w22",-45.7732055077339,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,0.142742048225915,400,354.720004219833
"63","w23",-32.4335453443465,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,33.8997384146262,400,401.816660749621
"64","w24",15.9601880576444,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-38.2855521961516,400,378.025103540834
"65","w25",-25.758226567385,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,25.9113460188831,400,400.503587130839
"66","w26",1.25172362090864,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,86.6965235593825,400,488.298714859632
"67","w27",-22.2237461092416,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,82.5473574396706,400,460.67407900977
"68","w28",1.217735076466,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-1.32408187117856,400,400.244120884628
"69","w29",47.635328120839,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,147.180414321748,400,595.166210121928
"70","w30",-12.962210799373,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-70.2196042820725,400,317.168652597895
"71","w31",-40.8238953005514,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,140.675038779002,400,500.201611157792
"72","w32",-20.0884241119535,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-50.4939069083906,400,329.768136658997
"73","w33",16.6675199835272,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,135.961653374034,400,552.979641036902
"74","w34",37.036130816623,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-14.5411790856779,400,422.845419410286
"75","w35",-1.65788563792072,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-0.0374611089948064,400,398.655120932425
"76","w36",20.0887403304102,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,62.0382334950878,400,482.477441504839
"77","w37",9.60975752443314,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,67.3027102363175,400,477.262935440092
"78","w38",28.5310771347604,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,63.0698263191747,400,491.951371133276
"79","w39",-24.4070761806073,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,-122.457871647029,400,253.485519851705
"80","w40",8.86886711406276,"listB",-2.34913028648494,"primed",-30,"s2",32.6995979658259,73.9926629362216,400,483.211997729625
"81","w1",-11.4022656220539,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-107.362442047212,400,231.909126549848
"82","w2",25.8668028674618,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,121.603269324428,400,498.143906411004
"83","w3",-15.6625190560187,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-170.750206387154,400,164.261108775941
"84","w4",36.6395465169376,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-59.167308059281,400,328.14607267677
"85","w5",-29.5898383948701,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-63.525315782783,400,257.55868004146
"86","w6",-25.8451313558066,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-130.752293580691,400,194.076409282616
"87","w7",-9.39572555513525,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,38.1906414725318,400,379.46875013651
"88","w8",1.7206820241705,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-113.297557897206,400,239.096958346078
"89","w9",-31.1027987013051,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,204.727333684726,400,524.298369202534
"90","w10",-33.2863494795341,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,71.6410878654677,400,389.028572605047
"91","w11",-25.8774294425214,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,100.450340529057,400,425.246745305649
"92","w12",-13.684292187844,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-21.1672214378575,400,315.822320593412
"93","w13",-12.5770666377171,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,0.360542626178877,400,338.457310207575
"94","w14",-31.7210495896367,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-40.265694730416,400,278.687089899061
"95","w15",-9.43744568448902,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-264.108667757097,400,77.1277207775277
"96","w16",-8.75033263673226,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,-19.5280163579336,400,322.395485224448
"97","w17",-4.30905645988011,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,76.5110143241773,400,422.875792083411
"98","w18",20.7342169605257,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,81.7762254819703,400,453.18427666161
"99","w19",40.2028705496675,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,85.8226084399922,400,476.699313208773
"100","w20",-21.943960207552,"listA",16.1601600061435,"primed",-30,"s3",-35.4863257870299,9.82537625126862,400,338.55525026283
"101","w21",28.3753142853105,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-89.6824929056724,400,319.366655598752
"102","w22",-45.7732055077339,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-59.2410498228676,400,275.659578888512
"103","w23",-32.4335453443465,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,76.422378198286,400,424.662667073053
"104","w24",15.9601880576444,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-61.9345858214697,400,334.699436455288
"105","w25",-25.758226567385,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,30.3985611699418,400,385.31416882167
"106","w26",1.25172362090864,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,60.9060707030257,400,442.831628543048
"107","w27",-22.2237461092416,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-84.2010905808861,400,274.248997528986
"108","w28",1.217735076466,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-79.4538653821853,400,302.437703913394
"109","w29",47.635328120839,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-89.4844581933772,400,338.824704146575
"110","w30",-12.962210799373,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,80.977241624241,400,448.688865043982
"111","w31",-40.8238953005514,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-197.272533859181,400,142.577405059382
"112","w32",-20.0884241119535,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-29.4094843554368,400,331.175925751723
"113","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-36.5091167109945,400,360.832237491646
"114","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,21.802398021222,400,439.512363056959
"115","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-45.0089331492886,400,334.007015431904
"116","w36",20.0887403304102,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,48.7088138299353,400,449.471388379459
"117","w37",9.60975752443314,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-16.0246595963412,400,374.258932147206
"118","w38",28.5310771347604,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,7.22595919666319,400,416.430870550537
"119","w39",-24.4070761806073,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-101.799414361044,400,254.467343677462
"120","w40",8.86886711406276,"listA",16.1601600061435,"unprimed",0,"s3",-35.4863257870299,-92.1464238672368,400,297.39627746594
"121","w1",-11.4022656220539,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,52.3671548670358,400,475.938423054379
"122","w2",25.8668028674618,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-42.6235329960142,400,418.216803680844
"123","w3",-15.6625190560187,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,107.404561913783,400,526.715576667161
"124","w4",36.6395465169376,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-21.2600969336931,400,450.352983392641
"125","w5",-29.5898383948701,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-83.5950468775032,400,321.788648537024
"126","w6",-25.8451313558066,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,22.3607287588895,400,431.48913121248
"127","w7",-9.39572555513525,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-112.462988301924,400,313.114819952338
"128","w8",1.7206820241705,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,43.7436407850584,400,480.437856618626
"129","w9",-31.1027987013051,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,4.54658522328512,400,408.417320331377
"130","w10",-33.2863494795341,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,84.4804678705478,400,486.16765220041
"131","w11",-25.8774294425214,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,71.4580138451245,400,480.554118212
"132","w12",-13.684292187844,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-24.6331369581779,400,396.656104663375
"133","w13",-12.5770666377171,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,20.0731481283942,400,442.469615300074
"134","w14",-31.7210495896367,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-79.2565040807823,400,323.995980138978
"135","w15",-9.43744568448902,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-73.9280402377844,400,351.608047887123
"136","w16",-8.75033263673226,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,51.4298815664686,400,477.653082739133
"137","w17",-4.30905645988011,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-49.3331289733722,400,381.331348376144
"138","w18",20.7342169605257,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-72.5466252549118,400,383.161125515011
"139","w19",40.2028705496675,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-30.3854684073573,400,444.790935951707
"140","w20",-21.943960207552,"listB",-2.34913028648494,"unprimed",0,"s4",37.3226640958817,-103.982619098017,400,309.046954503828
"141","w21",28.3753142853105,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-44.2834888569197,400,389.065359237788
"142","w22",-45.7732055077339,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,7.25513412487575,400,366.455462426539
"143","w23",-32.4335453443465,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-103.814063122412,400,268.725925342638
"144","w24",15.9601880576444,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,23.5966711526047,400,444.530393019646
"145","w25",-25.758226567385,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-129.296549471516,400,249.918757770496
"146","w26",1.25172362090864,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,41.2876059147403,400,447.512863345046
"147","w27",-22.2237461092416,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-142.580263842942,400,240.169523857213
"148","w28",1.217735076466,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,154.750477026881,400,560.941745912744
"149","w29",47.635328120839,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-8.44267618756729,400,444.166185742668
"150","w30",-12.962210799373,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,154.439600557971,400,546.450923567994
"151","w31",-40.8238953005514,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-37.5322106717096,400,326.617427837136
"152","w32",-20.0884241119535,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-59.7493218231413,400,325.135787874302
"153","w33",16.6675199835272,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-8.30292338607988,400,413.338130406844
"154","w34",37.036130816623,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,11.5828272783409,400,453.592491904361
"155","w35",-1.65788563792072,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,1.58529649983439,400,404.90094467131
"156","w36",20.0887403304102,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-0.176743985690795,400,424.885530154116
"157","w37",9.60975752443314,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-88.62466143,400,325.95862990383
"158","w38",28.5310771347604,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,-87.328818650993,400,346.175792293164
"159","w39",-24.4070761806073,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,105.169096302768,400,485.735553931558
"160","w40",8.86886711406276,"listB",-2.34913028648494,"primed",-30,"s4",37.3226640958817,120.961831480991,400,534.804232404451
"161","w1",-11.4022656220539,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,-5.14531460477238,400,375.43768918899
"162","w2",25.8668028674618,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,142.806085160865,400,560.658157444143
"163","w3",-15.6625190560187,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,75.8587233313493,400,452.181473691147
"164","w4",36.6395465169376,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,19.2948002529322,400,447.919616185686
"165","w5",-29.5898383948701,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,-13.1225504836907,400,349.272880537255
"166","w6",-25.8451313558066,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,86.2082933165039,400,452.348431376513
"167","w7",-9.39572555513525,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,36.2883502095094,400,418.87789407019
"168","w8",1.7206820241705,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,102.364043106149,400,496.069994546136
"169","w9",-31.1027987013051,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,32.9779327198721,400,393.860403434383
"170","w10",-33.2863494795341,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,1.20907906900766,400,359.90799900529
"171","w11",-25.8774294425214,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,-86.8110893091015,400,279.296750664193
"172","w12",-13.684292187844,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,206.604245544979,400,584.905222772951
"173","w13",-12.5770666377171,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,138.375985634145,400,517.784188412244
"174","w14",-31.7210495896367,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,19.2591341168241,400,379.523353943003
"175","w15",-9.43744568448902,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,74.4388796821382,400,456.986703413465
"176","w16",-8.75033263673226,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,90.648694025226,400,473.88363080431
"177","w17",-4.30905645988011,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,94.491292479479,400,482.167505435415
"178","w18",20.7342169605257,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,42.8842154393372,400,455.603701815679
"179","w19",40.2028705496675,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,-59.2046760692397,400,372.983463896244
"180","w20",-21.943960207552,"listA",16.1601600061435,"primed",-30,"s5",5.82510940967261,103.636754614835,400,473.678063823099
"181","w21",28.3753142853105,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,118.140400382931,400,568.500984084057
"182","w22",-45.7732055077339,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-37.5668480241655,400,338.645215883917
"183","w23",-32.4335453443465,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,42.6663534057007,400,432.21807747717
"184","w24",15.9601880576444,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,8.84608295947995,400,446.79154043294
"185","w25",-25.758226567385,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-90.8193988845131,400,305.407643963918
"186","w26",1.25172362090864,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,47.431247009447,400,470.668240046172
"187","w27",-22.2237461092416,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,22.9147869808997,400,422.676310287474
"188","w28",1.217735076466,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,40.9958064296519,400,464.198810921934
"189","w29",47.635328120839,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-66.9382031534797,400,402.682394383175
"190","w30",-12.962210799373,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,2.03659664127393,400,411.059655257717
"191","w31",-40.8238953005514,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-110.799820668106,400,270.361553447159
"192","w32",-20.0884241119535,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-136.872521866896,400,265.024323436967
"193","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,120.917742521233,400,559.570531920577
"194","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,24.5321646902127,400,483.553564922652
"195","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-43.051902120809,400,377.275481657086
"196","w36",20.0887403304102,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,74.7545077294381,400,516.828517475664
"197","w37",9.60975752443314,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-87.0607066148295,400,344.53432032542
"198","w38",28.5310771347604,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,126.81925550829,400,577.335602058866
"199","w39",-24.4070761806073,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-69.1956207556776,400,328.382572479531
"200","w40",8.86886711406276,"listA",16.1601600061435,"unprimed",0,"s5",5.82510940967261,-129.860546262506,400,300.993590267373
"201","w1",-11.4022656220539,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,48.812600011041,400,470.816795907997
"202","w2",25.8668028674618,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-145.605295301599,400,313.667969084872
"203","w3",-15.6625190560187,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,15.4497075180628,400,433.193649981054
"204","w4",36.6395465169376,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,41.1510909193022,400,511.197098955249
"205","w5",-29.5898383948701,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,144.429459004857,400,548.246082128997
"206","w6",-25.8451313558066,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-48.7713343425876,400,358.789995820616
"207","w7",-9.39572555513525,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-19.9375850479925,400,404.073150915882
"208","w8",1.7206820241705,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,66.785260852296,400,501.912404395476
"209","w9",-31.1027987013051,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-186.470142192484,400,215.83352062522
"210","w10",-33.2863494795341,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-84.3036579793428,400,315.816454060133
"211","w11",-25.8774294425214,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-49.1657878384407,400,358.363244238048
"212","w12",-13.684292187844,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,43.117712060257,400,462.839881391423
"213","w13",-12.5770666377171,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-19.6593058224013,400,401.170089058891
"214","w14",-31.7210495896367,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-99.7673923639327,400,301.91801956544
"215","w15",-9.43744568448902,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,2.43381612732,400,426.402831961841
"216","w16",-8.75033263673226,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-49.5611110902577,400,375.09501779202
"217","w17",-4.30905645988011,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,-44.5010420391777,400,384.596363019952
"218","w18",20.7342169605257,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,59.8320930344859,400,513.972771514021
