"","id","wave","treat","z1","z2","z3","z4","y"
"88","22",4,0,1.34303882517041,-1.18645863857947,"2","2","2"
"89","23",1,0,-0.214579408546869,1.09677704427424,"2","2","2"
"90","23",2,0,-0.214579408546869,-0.00534402827816569,"2","2","3"
"91","23",3,0,-0.214579408546869,0.707310667398079,"2","2","3"
"92","23",4,0,-0.214579408546869,1.03410773473746,"2","1","3"
"93","24",1,1,-0.179556530043387,0.223480414915304,"2","1","1"
"94","24",2,1,-0.179556530043387,-0.878707612866019,"2","1","2"
"95","24",3,1,-0.179556530043387,1.16296455596733,"2","1","1"
"96","24",4,1,-0.179556530043387,-2.00016494478548,"2","1","1"
"97","25",1,0,-0.100190741213562,-0.544790740001725,"1","1","3"
"98","25",2,0,-0.100190741213562,-0.255670709156989,"1","2","3"
"99","25",3,1,-0.100190741213562,-0.166121036765006,"1","2","2"
"100","25",4,1,-0.100190741213562,1.02046390878411,"1","1","3"
"101","26",1,1,0.712666307051405,0.136221893102778,"2","2","1"
"102","26",2,0,0.712666307051405,0.407167603423836,"2","2","3"
"103","26",3,0,0.712666307051405,-0.0696548130129049,"2","1","1"
"104","26",4,1,0.712666307051405,-0.247664341619331,"2","2","1"
"105","27",1,1,-0.0735644041263263,0.69555080661964,"1","1","1"
"106","27",2,0,-0.0735644041263263,1.1462283572158,"1","1","3"
"107","27",3,0,-0.0735644041263263,-2.40309621489187,"1","1","3"
"108","27",4,0,-0.0735644041263263,0.572739555245841,"1","2","3"
"109","28",1,1,-0.0376341714670479,0.374724406778655,"2","1","3"
"110","28",2,1,-0.0376341714670479,-0.425267721556076,"2","1","2"
"111","28",3,1,-0.0376341714670479,0.951012807576816,"2","1","3"
"112","28",4,1,-0.0376341714670479,-0.389237181718379,"2","1","2"
"113","29",1,0,-0.681660478755657,-0.284330661799574,"1","2","2"
"114","29",2,0,-0.681660478755657,0.857409778079803,"1","1","2"
"115","29",3,0,-0.681660478755657,1.7196272991206,"1","1","1"
"116","29",4,0,-0.681660478755657,0.270054900937229,"1","1","2"
"117","30",1,1,-0.324270272246319,-0.42218400978764,"1","1","1"
"118","30",2,0,-0.324270272246319,-1.18911329485959,"1","2","2"
"119","30",3,0,-0.324270272246319,-0.33103297887901,"1","2","1"
"120","30",4,1,-0.324270272246319,-0.939829326510021,"1","1","1"
"121","31",1,1,0.0601604404345152,-0.258932583118785,"2","1","1"
"122","31",2,0,0.0601604404345152,0.394379168221572,"2","2","1"
"123","31",3,0,0.0601604404345152,-0.851857092023863,"2","2","1"
"124","31",4,0,0.0601604404345152,2.64916688109488,"2","1","1"
"125","32",1,1,-0.588894486259664,0.156011675665079,"2","1","1"
"126","32",2,0,-0.588894486259664,1.13020726745494,"2","1","3"
"127","32",3,1,-0.588894486259664,-2.28912397984011,"2","1","1"
"128","32",4,0,-0.588894486259664,0.741001157195439,"2","1","2"
"129","33",1,0,0.531496192632572,-1.31624516045156,"2","2","3"
"130","33",2,1,0.531496192632572,0.919803677609141,"2","2","3"
"131","33",3,1,0.531496192632572,0.398130155451956,"2","1","1"
"132","33",4,0,0.531496192632572,-0.407528579269772,"2","2","2"
"133","34",1,0,-1.51839408178679,1.32425863017727,"1","2","2"
"134","34",2,1,-1.51839408178679,-0.70123166924692,"1","2","2"
"135","34",3,1,-1.51839408178679,-0.580614304240536,"1","1","1"
"136","34",4,1,-1.51839408178679,-1.00107218102542,"1","2","2"
"137","35",1,1,0.306557860789766,-0.668178606753393,"2","2","3"
"138","35",2,1,0.306557860789766,0.945184953373082,"2","2","2"
"139","35",3,1,0.306557860789766,0.433702149545162,"2","2","3"
"140","35",4,1,0.306557860789766,1.00515921767704,"2","1","3"
"141","36",1,1,-1.53644982353759,-0.390118664053679,"1","1","2"
"142","36",2,1,-1.53644982353759,0.376370291774648,"1","1","1"
"143","36",3,0,-1.53644982353759,0.244164924486494,"1","1","3"
"144","36",4,0,-1.53644982353759,-1.42625734238254,"1","1","3"
"145","37",1,1,-0.300976126836611,1.77842928747545,"1","1","2"
"146","37",2,0,-0.300976126836611,0.134447660933676,"1","1","1"
"147","37",3,0,-0.300976126836611,0.765598999157864,"1","2","2"
"148","37",4,1,-0.300976126836611,0.955136676908982,"1","1","1"
"149","38",1,0,-0.528279904445006,-0.0505657014422701,"2","1","3"
"150","38",2,1,-0.528279904445006,-0.305815419766971,"2","1","3"
"151","38",3,1,-0.528279904445006,0.893673702425513,"2","2","3"
"152","38",4,1,-0.528279904445006,-1.0472981490613,"2","2","2"
"153","39",1,0,-0.652094780680999,1.97133738622415,"1","1","1"
"154","39",2,0,-0.652094780680999,-0.383632106288362,"1","1","2"
"155","39",3,1,-0.652094780680999,1.65414530227499,"1","1","1"
"156","39",4,0,-0.652094780680999,1.51221269395063,"1","1","1"
"157","40",1,1,-0.0568967778473925,0.082965733585914,"1","1","1"
"158","40",2,0,-0.0568967778473925,0.5672209148515,"1","1","1"
"159","40",3,0,-0.0568967778473925,-1.02454847953446,"1","1","2"
"160","40",4,0,-0.0568967778473925,0.323006503022436,"1","1","2"
"161","41",1,0,-1.91435942568001,1.04361245835618,"1","2","3"
"162","41",2,1,-1.91435942568001,0.0990784868971982,"1","2","1"
"163","41",3,0,-1.91435942568001,-0.45413690915436,"1","2","3"
"164","41",4,1,-1.91435942568001,-0.65578185245044,"1","1","1"
"165","42",1,1,1.17658331201856,-0.0359224226225114,"2","1","1"
"166","42",2,0,1.17658331201856,1.0691614606768,"2","1","1"
"167","42",3,0,1.17658331201856,-0.483974930301277,"2","1","1"
"168","42",4,0,1.17658331201856,-0.121010111327444,"2","2","3"
"169","43",1,1,-1.664972436212,-1.29414000382084,"2","2","2"
"170","43",2,0,-1.664972436212,0.494312836014856,"2","2","3"
"171","43",3,1,-1.664972436212,1.30790152011415,"2","1","1"
"172","43",4,1,-1.664972436212,1.49704100940278,"2","2","3"
"173","44",1,1,-0.463530401472386,0.814702730897356,"1","2","2"
"174","44",2,0,-0.463530401472386,-1.86978879020261,"1","1","1"
"175","44",3,0,-0.463530401472386,0.48202950412376,"1","2","2"
"176","44",4,1,-0.463530401472386,0.456135603301202,"1","2","3"
"177","45",1,1,-1.11592010504285,-0.353400285829911,"1","2","3"
"178","45",2,1,-1.11592010504285,0.170489470947982,"1","1","1"
"179","45",3,1,-1.11592010504285,-0.864035954126904,"1","2","1"
"180","45",4,1,-1.11592010504285,0.679230774015656,"1","1","1"
"181","46",1,0,-0.750819001193448,-0.327101014653104,"1","2","3"
"182","46",2,0,-0.750819001193448,-1.56908218514395,"1","2","3"
"183","46",3,1,-0.750819001193448,-0.367450756170482,"1","1","2"
"184","46",4,1,-0.750819001193448,1.36443492906985,"1","1","3"
"185","47",1,1,2.08716654562835,-0.334281364731164,"1","2","3"
"186","47",2,0,2.08716654562835,0.732750042209102,"1","2","1"
"187","47",3,1,2.08716654562835,0.946585640197786,"1","2","2"
"188","47",4,1,2.08716654562835,0.00439870432637403,"1","1","1"
"189","48",1,1,0.0173956196932517,-0.352322305549849,"2","2","3"
"190","48",2,1,0.0173956196932517,-0.529695509133504,"2","1","1"
"191","48",3,1,0.0173956196932517,0.739589225574796,"2","1","2"
"192","48",4,0,0.0173956196932517,-1.06345741548281,"2","2","2"
"193","49",1,0,-1.28630053043433,0.2462108435364,"1","1","3"
"194","49",2,1,-1.28630053043433,-0.289499366564312,"1","1","1"
"195","49",3,0,-1.28630053043433,-2.26488935648794,"1","1","1"
"196","49",4,1,-1.28630053043433,-1.40885045607319,"1","1","1"
"197","50",1,0,-1.64060553441858,0.916019328792574,"2","2","1"
"198","50",2,1,-1.64060553441858,-0.1912789505352,"2","2","1"
"199","50",3,0,-1.64060553441858,0.803283216133648,"2","2","1"
"200","50",4,1,-1.64060553441858,1.8874744633086,"2","2","3"
