"","uncb3","uncb10","uncj3","uncj10","pbexp10","pbinc_tot10","pbexp3","pbinc_tot3","ikar3","ikar4","july","bd","workExp","unEmpl","zeroLabEarn","laborEarnings","employed","whiteCollar","wage","age","industry","industry.SL","region","region.SL"
"15",0,0,1,1,3.35342454910278,7.04625749588013,2.16986298561096,2.7036817073822,9.19917869567871,12.0246410369873,1,1990-07-15 19:00:00,11.4524297714233,1.45653665065765,"no",42.7978782653809,"no","no",0,"35-44","Other","1","Vienna","W"
"16",0,0,1,1,10.727201461792,13.6678152084351,3.43013691902161,5.2215256690979,9.33059501647949,12.0246410369873,1,1990-07-02 19:00:00,5.93566036224365,0,"no",40.0968055725098,"yes","no",23.3099994659424,"35-44","Hygiene","8","Tyrol","T"
"17",0,0,1,1,11.7933464050293,49.5234489440918,8,30.5219173431396,9.19917869567871,0.0328542105853558,0,1990-06-12 19:00:00,17.4510612487793,0,"no",47.4817276000977,"yes","yes",69.8600006103516,"35-44","Construction","14","Vienna","W"
"18",0,0,0,1,12.0046968460083,56.1013679504395,0,4.37482881546021,10.1190967559814,0.0328542105853558,0,1990-06-29 19:00:00,10.8090353012085,0.914442181587219,"no",41.1341361999512,"no","no",0,"35-44","Other","1","Vienna","W"
"19",0,0,1,1,1.75655579566956,6.52204656600952,3.97808218002319,16.0453472137451,9.98767948150635,12.0246410369873,1,1990-07-03 19:00:00,14.1765909194946,0,"no",32.8710517883301,"yes","no",36.8699989318848,"35-44","Chemicals","19","Styria","Stmk"
"20",0,0,1,1,6.59412908554077,12.6570024490356,3.55068492889404,6.49534797668457,9.19917869567871,0.0328542105853558,0,1990-06-29 19:00:00,12.8651609420776,0.11225188523531,"no",28.6997470855713,"yes","no",17.0599994659424,"35-44","Hygiene","8","Vienna","W"
"21",0,0,1,1,9.55303287506104,29.350061416626,11.0794525146484,13.4273977279663,0,0,0,1990-06-06 19:00:00,17.2977409362793,0,"no",17.6694297790527,"yes","no",13.1800003051758,"35-44","Other","1","Vienna","W"
"22",0,0,0,1,11.5866928100586,33.7970504760742,0,4.37612915039062,9.19917869567871,0.0328542105853558,0,1990-06-28 19:00:00,0.616016447544098,0,"no",42.8990936279297,"yes","no",43.4799995422363,"35-44","SocInsur","3","Vienna","W"
"23",0,0,0,0,0,0.906940996646881,0,2.07300233840942,10.0862426757812,0.0328542105853558,0,1990-06-08 19:00:00,17.4127311706543,0.00821355264633894,"no",30.7153472900391,"yes","no",37.8600006103516,"35-44","Chemicals","19","UpperAustria","OOe"
"24",0,0,1,1,0.131506845355034,1.80219399929047,8,25.0906753540039,9.69199180603027,0.0328542105853558,0,1990-06-18 19:00:00,0.0793976709246635,0,"no",71.4687805175781,"yes","no",27,"35-44","Hotels","4","UpperAustria","OOe"
"25",0,0,0,1,12.0046968460083,51.7787055969238,0,7.26267099380493,9.2648868560791,12.0246410369873,1,1990-07-08 19:00:00,14.318959236145,1.59616696834564,"no",35.9738502502441,"yes","no",48.9300003051758,"35-44","SocInsur","3","Salzburg","Sbg"
"26",1,1,1,1,8.85792541503906,8.49980449676514,1.33698630332947,9.053053855896,10.1190967559814,0.0328542105853558,0,1990-06-14 19:00:00,17.4565372467041,0.00821355264633894,"no",68.5895462036133,"yes","yes",85.1399993896484,"35-44","Other","1","Salzburg","Sbg"
"27",0,0,0,1,2.43287682533264,16.4449596405029,0,5.52936601638794,0,0,1,1990-07-16 19:00:00,17.5441474914551,0,"no",65.0061569213867,"yes","yes",88.870002746582,"35-44","Law","11","Salzburg","Sbg"
"28",0,0,1,1,12.0093936920166,56.4996452331543,3.9890410900116,19.2110443115234,9.19917869567871,12.0246410369873,1,1990-07-18 19:00:00,15.9069128036499,0,"no",61.7709083557129,"yes","no",84.2399978637695,"35-44","Metal","15","Tyrol","T"
"29",0,0,0,1,8.64657497406006,42.3917655944824,0,0,10.1190967559814,0.0328542105853558,0,1990-06-17 19:00:00,1.06776177883148,0,"no",41.3418731689453,"yes","no",19.9400005340576,"35-44","Hygiene","8","Carinthia","Ktn"
"30",0,0,1,1,0,4.34032392501831,0.394520550966263,1.91702699661255,10.1190967559814,12.0246410369873,1,1990-07-18 19:00:00,7.88501024246216,0.383299112319946,"no",18.4861717224121,"yes","no",21.8700008392334,"35-44","Text","16","UpperAustria","OOe"
"31",0,0,1,1,12.0093936920166,16.0776481628418,8,17.8764972686768,9.19917869567871,0.0328542105853558,0,1990-06-01 19:00:00,15.6659822463989,0,"no",18.8476696014404,"yes","no",24.6599998474121,"35-44","Retail","2","Burgenland","Bgld"
"32",0,0,0,0,0,0,0,0.148687213659286,9.19917869567871,12.0246410369873,1,1990-07-02 19:00:00,17.4154682159424,0,"no",53.1358680725098,"yes","yes",58.060001373291,"35-44","SocInsur","3","Tyrol","T"
"33",0,0,1,1,10.5816049575806,39.9205436706543,2.5424656867981,11.5694284439087,7.22792625427246,12.0246410369873,1,1990-07-21 19:00:00,0,0,"yes",0,"no","no",0,"35-44","Other","1","Vienna","W"
"34",0,0,1,1,12.0093936920166,13.7282648086548,3.58356165885925,5.90323877334595,10.1190967559814,12.0246410369873,1,1990-07-16 19:00:00,10.4668035507202,0,"no",66.0138397216797,"yes","yes",17.1200008392334,"35-44","Hotels","4","Salzburg","Sbg"
"35",0,0,0,1,10.2810173034668,37.9882278442383,0,4.76758003234863,10.1190967559814,12.0246410369873,1,1990-07-09 19:00:00,12.8021898269653,0.191649556159973,"no",40.6567115783691,"yes","no",41.9099998474121,"35-44","Wood","18","Styria","Stmk"
"36",0,0,0,1,6.44383573532104,45.1814231872559,0,7.25405263900757,9.19917869567871,12.0246410369873,1,1990-07-03 19:00:00,17.5085563659668,0,"no",69.0555877685547,"yes","yes",95.9499969482422,"35-44","Other","1","UpperAustria","OOe"
"37",0,0,1,1,12.0093936920166,113.835884094238,6.68493127822876,61.4097595214844,8.34496879577637,5.45379877090454,1,1990-07-18 19:00:00,17.5496234893799,0,"no",74.9238510131836,"yes","yes",97.1600036621094,"35-44","Other","1","Vienna","W"
"38",1,1,1,1,12.0093936920166,80.6678848266602,9.79726028442383,51.084903717041,0,0,1,1990-07-19 19:00:00,16.5284061431885,0,"no",64.1784133911133,"yes","yes",75.8000030517578,"35-44","Other","1","LowerAustria","NOe"
"39",0,0,1,1,12.0093936920166,79.0475540161133,4,18.4969177246094,10.1190967559814,12.0246410369873,1,1990-07-20 19:00:00,17.5550994873047,0,"no",79.5186157226562,"yes","yes",89.5800018310547,"35-44","Law","11","Salzburg","Sbg"
"40",0,0,0,1,7.65088081359863,17.5984058380127,0,1.90781605243683,10.1190967559814,12.0246410369873,1,1990-07-18 19:00:00,1.77138948440552,0,"no",44.6978073120117,"yes","yes",51.3400001525879,"35-44","Education","12","Vienna","W"
"41",0,0,1,1,12.0093936920166,111.231407165527,3.9890410900116,40.0082206726074,10.1190967559814,12.0246410369873,1,1990-07-23 19:00:00,17.5633125305176,0,"no",63.5989875793457,"yes","yes",89.9700012207031,"35-44","Banks","10","LowerAustria","NOe"
"42",0,0,1,1,5.15694713592529,22.3483982086182,8,49.127140045166,9.65913772583008,0.0328542105853558,0,1990-06-08 19:00:00,17.4401092529297,0,"no",46.1848411560059,"yes","yes",61.75,"35-44","Law","11","LowerAustria","NOe"
"43",0,0,1,1,9.02230930328369,32.3680000305176,0.602739751338959,1.9006849527359,10.1190967559814,12.0246410369873,1,1990-07-09 19:00:00,14.7843942642212,1.82888436317444,"no",36.8463287353516,"yes","yes",41.060001373291,"35-44","Wholesale","6","Styria","Stmk"
"44",1,1,1,1,0,0,1.21643841266632,4.26177215576172,9.19917869567871,12.0246410369873,1,1990-07-16 19:00:00,17.0020542144775,0.364134162664413,"no",26.4435768127441,"yes","no",25.0699996948242,"35-44","Clothes","7","Styria","Stmk"
"45",0,0,1,1,12.0093936920166,14.0390405654907,8,11.0144968032837,9.65913772583008,0.0328542105853558,0,1990-06-21 19:00:00,13.2731008529663,0.544832289218903,"no",27.6759395599365,"yes","no",16.6100006103516,"35-44","Banks","10","UpperAustria","OOe"
"46",1,1,1,1,11.3894329071045,104.489051818848,4.67945194244385,36.2860450744629,0,0,0,1990-06-21 19:00:00,11.1540040969849,0,"no",89.3419876098633,"no","no",0,"35-44","Other","1","Vienna","W"
"47",0,0,1,1,6.50958919525146,44.2378883361816,0.515068471431732,13.7411241531372,10.1190967559814,0,0,1990-06-04 19:00:00,13.8316221237183,0,"no",84.1103134155273,"yes","yes",95.620002746582,"35-44","Food","9","Vienna","W"
"48",0,0,0,1,9.90998077392578,30.4313716888428,0,2.56255698204041,9.69199180603027,12.0246410369873,1,1990-07-12 19:00:00,17.5331954956055,0,"no",42.4875717163086,"yes","no",38.0999984741211,"35-44","Other","1","UpperAustria","OOe"
"49",0,0,0,0,0,0,0,0.597574174404144,9.19917869567871,12.0246410369873,1,1990-07-09 19:00:00,17.5249824523926,0,"no",42.3520927429199,"yes","yes",54.560001373291,"35-44","Retail","2","LowerAustria","NOe"
"50",0,0,1,1,12.0093936920166,53.0207939147949,0.0438356176018715,7.77188920974731,9.88911724090576,0.0328542105853558,0,1990-06-04 19:00:00,17.3442840576172,0.0793976709246635,"no",49.3590087890625,"yes","yes",57.7799987792969,"35-44","Other","1","Tyrol","T"
"51",0,0,1,1,4.83287668228149,14.0311269760132,0.646575331687927,2.70013546943665,9.79055404663086,12.0246410369873,1,1990-07-16 19:00:00,1.3744010925293,0.268309384584427,"no",24.0995769500732,"yes","no",28.0599994659424,"35-44","Text","16","UpperAustria","OOe"
"52",0,0,1,1,0,0,0.438356161117554,3.65028548240662,7.88501024246216,12.0246410369873,0,1990-06-06 19:00:00,13.4784393310547,1.91649556159973,"no",33.7666282653809,"yes","yes",49.6599998474121,"35-44","Wholesale","6","Vienna","W"
"53",0,0,1,1,12.0093936920166,61.5392913818359,3.9890410900116,17.0781536102295,9.88911724090576,12.0246410369873,1,1990-07-21 19:00:00,12.8158798217773,0,"no",39.193920135498,"yes","no",20.7299995422363,"35-44","Other","1","Vienna","W"
"54",1,1,0,1,4.35851287841797,10.5841426849365,0,3.86178660392761,9.19917869567871,7.68788480758667,1,1990-07-10 19:00:00,7.13757705688477,0,"no",57.5734558105469,"yes","yes",61.4700012207031,"35-44","Wholesale","6","Vienna","W"
"55",0,0,1,1,12.0093936920166,48.4055328369141,8,28.7015323638916,9.92197132110596,0.0328542105853558,0,1990-06-18 19:00:00,5.43737173080444,0,"no",36.2388763427734,"yes","no",12.4399995803833,"35-44","Other","1","Vienna","W"
"56",0,0,0,0,0,0,0,3.33867001533508,0,0,1,1990-07-07 19:00:00,12.3285417556763,0.574948668479919,"no",65.4526138305664,"yes","yes",85.370002746582,"35-44","Education","12","LowerAustria","NOe"
"57",0,0,1,1,12.0093936920166,102.874084472656,8.01095867156982,59.8811950683594,7.68788480758667,1.87268996238708,1,1990-07-06 19:00:00,17.5167694091797,0,"no",67.7308578491211,"yes","yes",75.1800003051758,"35-44","Health","5","Carinthia","Ktn"
"58",0,0,1,1,11.9718198776245,45.9951324462891,3.9890410900116,15.7614793777466,9.88911724090576,12.0246410369873,1,1990-07-10 19:00:00,9.80698108673096,0,"no",31.8764877319336,"yes","no",38.9799995422363,"35-44","Hotels","4","Vienna","W"
"59",0,0,0,1,9.27592945098877,36.5725440979004,0,0,10.1190967559814,0.0328542105853558,0,1990-06-03 19:00:00,15.6386041641235,0.878850102424622,"no",28.6385192871094,"yes","yes",32.8199996948242,"35-44","Retail","2","Vienna","W"
"60",1,1,1,1,7.96086120605469,49.9865112304688,3.71506857872009,32.3077049255371,9.19917869567871,0.0328542105853558,0,1990-06-20 19:00:00,17.4729633331299,0,"no",53.1321601867676,"yes","yes",75.4300003051758,"35-44","Banks","10","Carinthia","Ktn"
"61",0,0,1,1,12.0093936920166,28.0385131835938,8.63561630249023,19.0253677368164,7.49075984954834,0.0328542105853558,1,1990-07-08 19:00:00,7.44969177246094,0,"no",20.8575572967529,"yes","yes",22.3600006103516,"35-44","Education","12","Tyrol","T"
"62",0,0,0,0,0,0,0,0,9.98767948150635,0.0328542105853558,0,1990-06-22 19:00:00,3.66872000694275,0,"no",35.1524696350098,"no","no",0,"35-44","Other","1","Vienna","W"
"63",0,0,1,1,2.69119381904602,2.21799468994141,3.9890410900116,3.1956844329834,10.1190967559814,12.0246410369873,1,1990-07-22 19:00:00,1.54962348937988,0,"no",8.93563652038574,"yes","no",9.13000011444092,"35-44","Law","11","Vienna","W"
"64",0,0,0,1,7.10136985778809,28.8084259033203,0,4.62211751937866,9.19917869567871,0.0328542105853558,0,1990-06-04 19:00:00,16.7063655853271,0.375085562467575,"no",34.7469100952148,"yes","no",42.2200012207031,"35-44","Food","9","LowerAustria","NOe"
"65",1,1,0,0,0,0,0,2.52626299858093,7.91786432266235,9.59342956542969,0,1990-06-07 19:00:00,9.4154691696167,1.16906225681305,"no",31.4100914001465,"yes","no",35.2200012207031,"35-44","Wood","18","UpperAustria","OOe"
"66",0,0,1,1,0,0,0.767123281955719,4.33190822601318,2.13552355766296,0,1,1990-07-21 19:00:00,1.25941133499146,0,"no",40.3628273010254,"yes","yes",46.7599983215332,"35-44","SocInsur","3","Vienna","W"
"67",0,0,0,1,10.7929553985596,43.6853179931641,0,2.94165778160095,10.1190967559814,12.0246410369873,1,1990-07-19 19:00:00,0.780287444591522,0,"no",45.5677032470703,"no","no",0,"35-44","Other","1","Vienna","W"
"68",0,0,1,1,12.0093936920166,108.653930664062,4.26301383972168,24.1470623016357,10.0533876419067,11.2361392974854,1,1990-07-24 19:00:00,6.75975370407104,3.15400409698486,"no",49.138111114502,"yes","yes",57.7299995422363,"35-44","SocInsur","3","Vienna","W"
"69",0,0,1,1,12.0093936920166,87.2402114868164,11.0794525146484,9.49109554290771,9.19917869567871,0.0328542105853558,0,1990-06-05 19:00:00,14.1984939575195,0.355920612812042,"no",29.2079391479492,"yes","no",8.3100004196167,"35-44","Other","1","Vienna","W"
"70",0,1,0,0,0,0.745798647403717,0,0,9.98767948150635,0.0328542105853558,0,1990-06-06 19:00:00,4.07665967941284,0,"no",36.9190979003906,"no","no",0,"35-44","Other","1","Vienna","W"
"71",0,0,1,1,12.0093936920166,39.5661964416504,3.28767132759094,11.1556825637817,10.1190967559814,12.0246410369873,1,1990-07-27 19:00:00,6.5872688293457,0,"no",18.0513763427734,"yes","yes",35.2200012207031,"35-44","Law","11","UpperAustria","OOe"
"72",1,1,1,1,0,0,4.17534255981445,11.507025718689,0,0,1,1990-07-07 19:00:00,1.41273105144501,0,"no",27.8038158416748,"no","no",0,"35-44","Other","1","Vienna","W"
"73",1,1,1,1,8.40234851837158,64.3703536987305,0.526027381420135,7.6111946105957,9.75769996643066,11.2361392974854,1,1990-07-27 19:00:00,3.86036968231201,0.402464061975479,"no",58.6702461242676,"yes","yes",69.8499984741211,"35-44","SocInsur","3","Vienna","W"
"74",1,1,1,1,7.82935428619385,16.5091361999512,1.74246573448181,10.3433504104614,10.1190967559814,12.0246410369873,1,1990-07-16 19:00:00,17.5441474914551,0,"no",50.7000007629395,"yes","yes",59.8199996948242,"35-44","SocInsur","3","Voralberg","Vbg"
"75",0,0,0,1,10.459490776062,41.0952911376953,0,1.88013696670532,9.19917869567871,0.0328542105853558,0,1990-06-20 19:00:00,15.682409286499,1.17727589607239,"no",47.5494117736816,"yes","yes",38.5400009155273,"35-44","Retail","2","LowerAustria","NOe"
"76",0,0,1,1,0,144.982208251953,0.591780841350555,70.6158676147461,6.34086227416992,0,0,1990-05-31 19:00:00,11.4907598495483,0,"no",82.6608123779297,"yes","yes",97.1600036621094,"35-44","SocInsur","3","Vienna","W"
"77",1,1,1,1,0,0,0.701369881629944,9.25148391723633,9.19917869567871,3.38398361206055,0,1990-06-22 19:00:00,16.6625595092773,0.0958247780799866,"no",38.9594573974609,"yes","yes",75.8099975585938,"35-44","Other","1","Tyrol","T"
"78",0,0,1,1,9.61878681182861,26.2617511749268,6.66301393508911,18.4461402893066,4.63244342803955,5.61806964874268,1,1990-07-03 19:00:00,2.79808354377747,0.380561262369156,"no",24.98215675354,"yes","no",17.9300003051758,"35-44","Hotels","4","Tyrol","T"
"79",0,0,1,1,12.0093936920166,21.2943363189697,4.83287668228149,11.0792236328125,9.82340908050537,0.0328542105853558,0,1990-06-15 19:00:00,17.4592742919922,0,"no",42.0544929504395,"yes","yes",59.8899993896484,"35-44","PaperPrint","17","Voralberg","Vbg"
"80",0,0,1,1,8.03600788116455,22.2499942779541,5.40273952484131,18.0313377380371,0,0,0,1990-06-15 19:00:00,0.0848733708262444,0,"no",39.4679107666016,"no","no",0,"35-44","Other","1","Vienna","W"
"81",1,1,0,1,6.20900201797485,23.02272605896,0,0,10.1190967559814,9.42915821075439,1,1990-07-10 19:00:00,0.194387406110764,0,"no",78.5552062988281,"yes","no",45.3899993896484,"35-44","Other","1","Styria","Stmk"
"82",1,1,0,0,0,0,0,1.91235637664795,6.70225858688354,8.31211471557617,1,1990-07-14 19:00:00,0,0,"yes",0,"no","no",0,"35-44","Other","1","Vienna","W"
"83",0,1,0,1,4.7107629776001,4.49039888381958,0,4.18966913223267,9.2977409362793,0.0328542105853558,0,1990-06-20 19:00:00,14.2313480377197,0.262833684682846,"no",48.6292686462402,"no","no",0,"35-44","Other","1","Vienna","W"
"84",0,0,1,1,12.0093936920166,27.2990207672119,8.0767126083374,18.476505279541,9.69199180603027,0.0328542105853558,0,1990-06-23 19:00:00,9.3169059753418,1.02395617961884,"no",18.3709201812744,"yes","no",22.0799999237061,"35-44","SocInsur","3","Styria","Stmk"
"85",1,1,0,0,0,0,0,2.12859582901001,9.95482540130615,12.0246410369873,1,1990-07-22 19:00:00,7.54825448989868,0.594113647937775,"no",44.4813613891602,"no","no",0,"35-44","Other","1","Vienna","W"
"86",0,0,0,1,2.5643835067749,5.11831903457642,0,4.95488023757935,10.1190967559814,0.0328542105853558,0,1990-06-10 19:00:00,2.45311427116394,0,"no",88.7349624633789,"no","no",0,"35-44","Other","1","Vienna","W"
"87",0,0,0,1,9.76438331604004,31.2944965362549,0,2.78373265266418,9.19917869567871,0.0328542105853558,0,1990-06-10 19:00:00,16.9390830993652,0,"no",70.3517684936523,"yes","yes",95.9300003051758,"35-44","Wholesale","6","Vienna","W"
"88",0,0,1,1,8.28493118286133,17.520923614502,3.9890410900116,11.3489866256714,10.1190967559814,12.0246410369873,1,1990-07-17 19:00:00,2.29158115386963,0,"no",19.3098087310791,"no","no",0,"35-44","Other","1","Vienna","W"
"89",0,0,0,1,12.0046968460083,34.0810279846191,0,6.60285377502441,9.85626316070557,12.0246410369873,1,1990-07-03 19:00:00,17.5085563659668,0,"no",51.417236328125,"yes","yes",66.6600036621094,"35-44","SocInsur","3","Salzburg","Sbg"
"90",0,0,0,0,0,0.222943678498268,0,0.165517970919609,10.0533876419067,0.0328542105853558,0,1990-06-02 19:00:00,3.85215616226196,0,"no",22.7127494812012,"yes","no",18.6399993896484,"35-44","Metal","15","UpperAustria","OOe"
"91",0,0,1,1,9.56242656707764,65.1906051635742,8.01095867156982,53.5009956359863,9.363450050354,0,1,1990-07-03 19:00:00,17.5085563659668,0,"no",67.4744644165039,"yes","yes",89.5599975585938,"35-44","Food","9","UpperAustria","OOe"
"92",0,1,1,1,3.5929548740387,93.5981521606445,11.6821918487549,94.825927734375,0,0,0,1990-06-02 19:00:00,5.33059549331665,0.0821355208754539,"no",75.2873001098633,"yes","yes",17.4099998474121,"35-44","SocInsur","3","Styria","Stmk"
"93",0,0,0,1,11.7181997299194,27.5411071777344,0,5.10331058502197,9.19917869567871,0.0328542105853558,0,1990-06-05 19:00:00,15.3976726531982,0.769336044788361,"no",54.1062126159668,"yes","yes",76.2900009155273,"35-44","Retail","2","UpperAustria","OOe"
"94",0,1,1,1,11.4410963058472,54.959903717041,11.331506729126,58.0852470397949,0,0,1,1990-07-11 19:00:00,14.2751541137695,0.284736484289169,"no",52.5947151184082,"yes","yes",97.1600036621094,"35-44","Law","11","Vienna","W"
"95",0,0,0,1,4.10958909988403,17.8297100067139,0,3.12475752830505,9.92197132110596,12.0246410369873,1,1990-07-16 19:00:00,7.74264192581177,0,"no",41.1683616638184,"yes","no",49.8800010681152,"35-44","Metal","15","Tyrol","T"
"96",0,0,1,1,11.6007823944092,55.6080131530762,0.471232891082764,5.40483713150024,9.23203277587891,0.0328542105853558,0,1990-06-17 19:00:00,4.07939767837524,1.08145105838776,"no",60.3938217163086,"yes","yes",79.4300003051758,"35-44","Education","12","Styria","Stmk"
"97",0,0,1,1,12.0093936920166,51.8847045898438,3.9890410900116,15.8106164932251,10.1190967559814,12.0246410369873,1,1990-07-28 19:00:00,11.1950721740723,0.164271041750908,"no",29.4655151367188,"yes","no",12.4399995803833,"35-44","Other","1","Vienna","W"
"98",0,0,1,1,12.0093936920166,65.5608444213867,4.56986284255981,21.2025833129883,10.1190967559814,0.0328542105853558,0,1990-06-24 19:00:00,17.0075283050537,0,"no",29.4945392608643,"no","no",0,"35-44","Other","1","Vienna","W"
"99",0,0,0,1,6.62230920791626,34.3231353759766,0,2.63116431236267,10.1190967559814,12.0246410369873,1,1990-07-23 19:00:00,10.2696781158447,3.47707056999207,"no",34.3789825439453,"yes","no",47.8199996948242,"35-44","Hotels","4","Tyrol","T"
"100",0,0,0,1,6.88532304763794,11.22962474823,0,2.02530598640442,10.1190967559814,0.0328542105853558,0,1990-06-25 19:00:00,0.0848733708262444,3.26625609397888,"no",96.4866714477539,"no","no",0,"35-44","Other","1","Vienna","W"
"101",0,0,1,1,10.1823873519897,96.4839096069336,2.02739715576172,22.4531688690186,9.19917869567871,0.0328542105853558,0,1990-06-03 19:00:00,15.8138265609741,0,"no",71.5250473022461,"yes","yes",97.1600036621094,"35-44","Wholesale","6","Vienna","W"
"102",0,0,1,1,2.49393343925476,5.73004102706909,2.06027388572693,5.81109809875488,10.1190967559814,12.0246410369873,1,1990-07-03 19:00:00,5.83983564376831,0,"no",22.9218730926514,"yes","no",27.8299999237061,"35-44","Hygiene","8","Vienna","W"
"103",0,0,1,1,12.0093936920166,37.2813453674316,3.96712327003479,11.4365930557251,10.1190967559814,12.0246410369873,1,1990-07-16 19:00:00,3.31279945373535,0,"no",25.5079441070557,"yes","no",30.9500007629395,"35-44","Hygiene","8","Vienna","W"
"104",0,0,1,1,12.0093936920166,49.8669776916504,8,33.2445182800293,9.72484588623047,0,0,1990-06-22 19:00:00,17.4784393310547,0,"no",79.3998260498047,"yes","yes",97.1600036621094,"35-44","Law","11","Salzburg","Sbg"
"105",0,0,1,1,12.0093936920166,31.8709487915039,3.53972601890564,8.553053855896,9.65913772583008,0,0,1990-06-28 19:00:00,4.04654359817505,0,"no",24.4867744445801,"yes","no",25.3299999237061,"35-44","Hotels","4","LowerAustria","NOe"
"106",1,1,1,1,0,0,0.46027398109436,6.35207605361938,9.49486637115479,7.52361392974854,0,1990-06-18 19:00:00,4.37782335281372,2.23134827613831,"no",50.0599937438965,"yes","no",55.9700012207031,"35-44","Hotels","4","Carinthia","Ktn"
"107",1,1,0,0,0,0,0,4.84566211700439,9.19917869567871,7.85215616226196,1,1990-07-11 19:00:00,17.4373722076416,0,"no",61.3780746459961,"yes","yes",97.3099975585938,"35-44","Law","11","Vienna","W"
"108",0,0,0,0,0,0,0.0986301377415657,2.38361859321594,10.0862426757812,0.0328542105853558,0,1990-06-11 19:00:00,11.3921966552734,0,"no",72.0696258544922,"yes","yes",76.9899978637695,"35-44","Education","12","Styria","Stmk"
"109",0,0,0,1,8.20508766174316,38.1056022644043,0,4.42888116836548,9.19917869567871,12.0246410369873,1,1990-07-11 19:00:00,17.4428482055664,0.0821355208754539,"no",49.7671546936035,"yes","yes",67.5199966430664,"35-44","Law","11","Vienna","W"
"110",1,1,1,1,9.97103691101074,49.4523582458496,0.602739751338959,6.52604150772095,9.79055404663086,7.19507169723511,0,1990-06-27 19:00:00,6.85010290145874,0,"no",63.9661445617676,"yes","yes",67.4499969482422,"35-44","Education","12","LowerAustria","NOe"
