"","x1","x2","z1","z2","y"
"31",1.35867955152904,0.0601604404345152,"3","2",2.39025808840498
"32",-0.102787727342996,-0.588894486259664,"1","1",-1.56908218514395
"33",0.387671611559369,0.531496192632572,"2","2",0.0202208553888876
"34",-0.0538050405829051,-1.51839408178679,"2","1",1.31062988848694
"35",-1.37705955682861,0.306557860789766,"1","1",-0.334281364731164
"36",-0.41499456329968,-1.53644982353759,"3","1",-0.0972390843902575
"37",-0.394289953710349,-0.300976126836611,"3","2",0.158005732777088
"38",-0.0593133967111857,-0.528279904445006,"1","2",0.00439870432637403
"39",1.10002537198388,-0.652094780680999,"2","1",0.747703066434034
"40",0.763175748457544,-0.0568967778473925,"3","2",0.996655987781584
"41",-0.164523596253587,-1.91435942568001,"1","2",0.739589225574796
"42",-0.253361680136508,1.17658331201856,"1","3",-1.06345741548281
"43",0.696963375404737,-1.664972436212,"2","2",0.943174218941137
"44",0.556663198673657,-0.463530401472386,"2","1",0.267163832109346
"45",-0.68875569454952,-1.11592010504285,"1","1",-2.26488935648794
"46",-0.70749515696212,-0.750819001193448,"2","1",-2.11634561303531
"47",0.36458196213683,2.08716654562835,"2","3",1.2806012909294
"48",0.768532924515416,0.0173956196932517,"3","2",1.34578689849563
"49",-0.112346212150228,-1.28630053043433,"1","2",0.803283216133648
"50",0.881107726454215,-1.64060553441858,"1","3",1.8874744633086
"51",0.398105880367068,0.450187101272656,"3","3",2.27009294184327
"52",-0.612026393250771,-0.018559832714638,"2","2",0.0652420990622271
"53",0.341119691424425,-0.318068374543844,"2","1",0.721082377991169
"54",-1.12936309608079,-0.929362147453702,"1","3",-0.192798426457334
"55",1.43302370170104,-1.48746031014148,"1","3",1.5778917949044
"56",1.98039989850586,-1.07519229661568,"2","2",2.57663400782431
"57",-0.367221476466509,1.00002880371391,"2","1",-1.54079841733787
"58",-1.04413462631653,-0.621266694796823,"3","1",-2.24391178752338
"59",0.569719627442413,-1.38442684738449,"2","3",-1.34919019282743
"60",-0.135054603880824,1.86929062242358,"1","3",-0.195258846110637
"61",2.40161776050478,0.425100377372448,"1","2",-2.59232766994599
"62",-0.0392400027331692,-0.238647100913033,"2","1",1.27476216446488
"63",0.689739362450777,1.05848304870902,"1","2",-0.635543001032135
"64",0.0280021587806661,0.886422651374936,"2","3",-0.401976679913522
"65",-0.743273208882405,-0.619243048231147,"1","3",-0.169318332301963
"66",0.188792299514343,2.20610246454047,"3","3",0.989802773017814
"67",-1.80495862889104,-0.255027030141015,"3","1",-2.93157708055938
"68",1.46555486156289,-1.42449465021281,"1","2",0.567951972471672
"69",0.153253338211898,-0.144399601954219,"2","1",-0.419289265714228
"70",2.17261167036215,0.207538339232345,"3","3",2.98193208444597
"71",0.475509528899663,2.30797839905936,"2","1",0.0867872845617618
"72",-0.709946430921815,0.105802367893711,"3","2",-1.14197872939309
"73",0.610726353489055,0.456998805423414,"3","1",0.398371585406085
"74",-0.934097631644252,-0.077152935356531,"2","1",-1.00293856612272
"75",-1.2536334002391,-0.334000842366544,"1","3",-1.1676623261298
"76",0.291446235517463,-0.0347260283112762,"1","2",-0.0083090142156068
"77",-0.443291873218433,0.787639605630162,"3","3",-0.757728344839461
"78",0.00110535163162413,2.07524500865228,"2","2",-0.144770276829378
"79",0.0743413241516641,1.02739243876377,"2","3",-0.0895696325844042
"80",-0.589520946188072,1.2079083983867,"3","3",0.584510110408778
"81",-0.568668732818502,-1.23132342155804,"3","2",-0.374750953218686
"82",-0.135178615123832,0.983895570053379,"1","3",1.11143108073063
"83",1.1780869965732,0.219924803660651,"3","2",1.43296704031658
"84",-1.52356680042976,-1.46725002909224,"3","1",-2.88279176243157
"85",0.593946187628422,0.521022742648139,"2","2",1.74877137472569
"86",0.332950371213518,-0.158754604716016,"2","2",0.276428946687028
"87",1.06309983727636,1.4645873119698,"1","1",-2.12936064823465
"88",-0.304183923634301,-0.766081999604665,"1","2",0.344845762099456
"89",0.370018809916288,-0.430211753928547,"3","3",-1.16491782575295
"90",0.267098790772231,-0.926109497377437,"1","3",-0.811170153140217
"91",-0.54252003099165,-0.17710396143654,"1","2",1.3240043212996
"92",1.20786780598317,0.402011779486338,"3","1",3.03137246126902
"93",1.16040261569495,-0.731748173119606,"1","3",1.09166895553536
"94",0.700213649514998,0.830373167981674,"1","2",0.306604861513632
"95",1.58683345454085,-1.20808278630446,"2","3",1.47667469205799
"96",0.558486425565304,-1.04798441280774,"2","2",-0.36582634756198
"97",-1.27659220845804,1.44115770684428,"2","2",0.316321545261159
"98",-0.573265414236886,-1.01584746530465,"2","2",-0.528254816115006
"99",-1.22461261489836,0.411974712317515,"3","2",-3.16435363046459
"100",-0.473400636439312,-0.38107605110892,"1","2",0.865223099717138
