"","time","utility"
"107",5.41666666666667,9257
"108",5.45833333333333,9425
"109",5.5,9303
"110",5.54166666666667,9135
"111",5.58333333333333,8968
"112",5.625,9105
"113",5.66666666666667,9411
"114",5.70833333333333,10006
"115",5.75,10282
"116",5.79166666666667,10037
"117",5.83333333333333,9609
"118",5.875,9181
"119",5.91666666666667,8585
"120",5.95833333333333,7714
"121",6,7333
"122",6.04166666666667,7348
"123",6.08333333333333,7287
"124",6.125,7378
"125",6.16666666666667,7470
"126",6.20833333333333,8143
"127",6.25,9686
"128",6.29166666666667,10963
"129",6.33333333333333,11747
"130",6.375,12311
"131",6.41666666666667,12239
"132",6.45833333333333,12000
"133",6.5,11910
"134",6.54166666666667,11951
"135",6.58333333333333,11520
"136",6.625,11311
"137",6.66666666666667,11334
"138",6.70833333333333,11992
"139",6.75,12435
"140",6.79166666666667,12206
"141",6.83333333333333,11732
"142",6.875,11411
"143",6.91666666666667,10617
"144",6.95833333333333,9899
"145",7,9701
"146",7.04166666666667,9854
"147",7.08333333333333,9762
"148",7.125,9899
"149",7.16666666666667,10113
"150",7.20833333333333,10846
"151",7.25,12695
"152",7.29166666666667,14421
"153",7.33333333333333,14176
"154",7.375,13810
"155",7.41666666666667,13703
"156",7.45833333333333,13489
"157",7.5,12954
"158",7.54166666666667,12985
"159",7.58333333333333,12512
"160",7.625,12526
"161",7.66666666666667,12408
"162",7.70833333333333,12814
"163",7.75,13069
"164",7.79166666666667,12797
"165",7.83333333333333,12662
"166",7.875,12191
"167",7.91666666666667,11106
"168",7.95833333333333,10296
"169",8,9929
"170",8.04166666666667,9731
"171",8.08333333333333,9608
"172",8.125,9655
"173",8.16666666666667,9778
"174",8.20833333333333,10311
"175",8.25,12130
"176",8.29166666666667,13580
"177",8.33333333333333,13398
"178",8.375,13259
"179",8.41666666666667,13184
"180",8.45833333333333,12879
"181",8.5,12389
"182",8.54166666666667,12434
"183",8.58333333333333,12829
"184",8.625,11854
"185",8.66666666666667,11473
"186",8.70833333333333,11762
"187",8.75,12221
"188",8.79166666666667,12052
"189",8.83333333333333,11824
"190",8.875,11411
"191",8.91666666666667,10373
"192",8.95833333333333,9609
"193",9,9471
"194",9.04166666666667,9564
"195",9.08333333333333,9563
"196",9.125,9807
"197",9.16666666666667,10098
"198",9.20833333333333,10663
"199",9.25,12802
"200",9.29166666666667,14406
"201",9.33333333333333,14268
"202",9.375,13795
"203",9.41666666666667,13689
"204",9.45833333333333,13383
"205",9.5,12955
"206",9.54166666666667,12832
"207",9.58333333333333,12680
"208",9.625,12527
"209",9.66666666666667,12634
"210",9.70833333333333,13291
"211",9.75,13932
"212",9.79166666666667,13734
"213",9.83333333333333,13535
"214",9.875,13061
"215",9.91666666666667,11885
"216",9.95833333333333,11121
"217",10,10923
"218",10.0416666666667,10984
"219",10.0833333333333,10862
"220",10.125,10815
"221",10.1666666666667,11014
"222",10.2083333333333,11580
"223",10.25,13199
"224",10.2916666666667,14940
"225",10.3333333333333,14681
"226",10.375,14253
"227",10.4166666666667,13810
"228",10.4583333333333,13381
"229",10.5,12710
"230",10.5416666666667,12481
"231",10.5833333333333,11855
"232",10.625,11456
"233",10.6666666666667,11198
"234",10.7083333333333,11426
"235",10.75,11747
"236",10.7916666666667,11473
"237",10.8333333333333,11168
"238",10.875,10892
"239",10.9166666666667,10083
"240",10.9583333333333,9167
"241",11,8906
"242",11.0416666666667,8708
"243",11.0833333333333,8799
"244",11.125,9044
"245",11.1666666666667,9273
"246",11.2083333333333,9593
"247",11.25,10143
"248",11.2916666666667,11075
"249",11.3333333333333,11702
"250",11.375,11655
"251",11.4166666666667,11503
"252",11.4583333333333,11289
"253",11.5,10862
"254",11.5416666666667,10862
"255",11.5833333333333,10678
"256",11.625,10495
"257",11.6666666666667,10724
"258",11.7083333333333,11243
"259",11.75,11915
"260",11.7916666666667,11885
"261",11.8333333333333,11747
"262",11.875,11504
"263",11.9166666666667,10984
"264",11.9583333333333,10267
"265",12,10098
"266",12.0416666666667,10053
"267",12.0833333333333,9991
"268",12.125,10174
"269",12.1666666666667,10143
"270",12.2083333333333,10326
"271",12.25,10908
"272",12.2916666666667,11488
"273",12.3333333333333,11732
"274",12.375,11427
"275",12.4166666666667,11213
"276",12.4583333333333,10724
"277",12.5,10296
"278",12.5416666666667,10159
"279",12.5833333333333,10083
"280",12.625,10205
"281",12.6666666666667,10266
"282",12.7083333333333,10754
"283",12.75,11258
"284",12.7916666666667,11457
"285",12.8333333333333,11106
"286",12.875,10786
"287",12.9166666666667,9991
"288",12.9583333333333,9380
"289",13,9151
"290",13.0416666666667,9211
"291",13.0833333333333,9365
"292",13.125,9716
"293",13.1666666666667,9991
"294",13.2083333333333,10907
"295",13.25,12878
"296",13.2916666666667,14574
"297",13.3333333333333,14421
"298",13.375,14131
"299",13.4166666666667,13917
"300",13.4583333333333,13704
"301",13.5,13337
"302",13.5416666666667,13274
"303",13.5833333333333,12862
"304",13.625,12634
"305",13.6666666666667,12435
"306",13.7083333333333,13030
"307",13.75,13550
"308",13.7916666666667,13413
"309",13.8333333333333,12970
"310",13.875,12603
"311",13.9166666666667,11504
"312",13.9583333333333,10479
"313",14,10205
"314",14.0416666666667,10036
"315",14.0833333333333,10036
"316",14.125,9808
"317",14.1666666666667,9808
"318",14.2083333333333,10312
"319",14.25,11977
"320",14.2916666666667,13550
"321",14.3333333333333,13336
"322",14.375,13107
"323",14.4166666666667,13138
"324",14.4583333333333,12770
"325",14.5,11901
"326",14.5416666666667,11626
"327",14.5833333333333,11640
"328",14.625,11610
"329",14.6666666666667,11946
"330",14.7083333333333,12419
"331",14.75,12954
"332",14.7916666666667,12970
"333",14.8333333333333,12527
"334",14.875,11824
"335",14.9166666666667,10999
"336",14.9583333333333,10266
"337",15,10143
"338",15.0416666666667,10067
"339",15.0833333333333,10128
"340",15.125,10174
"341",15.1666666666667,10465
"342",15.2083333333333,10984
"343",15.25,12832
"344",15.2916666666667,14604
"345",15.3333333333333,14253
"346",15.375,13688
"347",15.4166666666667,13443
"348",15.4583333333333,13168
"349",15.5,12725
"350",15.5416666666667,12619
"351",15.5833333333333,12358
"352",15.625,12053
"353",15.6666666666667,11625
"354",15.7083333333333,12068
"355",15.75,12862
"356",15.7916666666667,12542
"357",15.8333333333333,12129
"358",15.875,11626
"359",15.9166666666667,10647
"360",15.9583333333333,9701
"361",16,9334
"362",16.0416666666667,9257
"363",16.0833333333333,8921
"364",16.125,8799
"365",16.1666666666667,8983
"366",16.2083333333333,9425
"367",16.25,11412
"368",16.2916666666667,12924
"369",16.3333333333333,12725
"370",16.375,12068
"371",16.4166666666667,11793
"372",16.4583333333333,11534
"373",16.5,11243
"374",16.5416666666667,10952
"375",16.5833333333333,10449
"376",16.625,10404
"377",16.6666666666667,10143
"378",16.7083333333333,10449
"379",16.75,11275
"380",16.7916666666667,11275
"381",16.8333333333333,10938
"382",16.875,10571
"383",16.9166666666667,9823
"384",16.9583333333333,8906
"385",17,8631
"386",17.0416666666667,8494
"387",17.0833333333333,8494
"388",17.125,8509
"389",17.1666666666667,8662
"390",17.2083333333333,9242
"391",17.25,10999
"392",17.2916666666667,12939
"393",17.3333333333333,12985
"394",17.375,12802
"395",17.4166666666667,12680
"396",17.4583333333333,12572
"397",17.5,12465
"398",17.5416666666667,12481
"399",17.5833333333333,12251
"400",17.625,12099
"401",17.6666666666667,11427
"402",17.7083333333333,11427
"403",17.75,11732
"404",17.7916666666667,11519
"405",17.8333333333333,11045
"406",17.875,10572
"407",17.9166666666667,9747
"408",17.9583333333333,9089
"409",18,8753
"410",18.0416666666667,8723
"411",18.0833333333333,8707
"412",18.125,8846
"413",18.1666666666667,8891
"414",18.2083333333333,9273
"415",18.25,9869
"416",18.2916666666667,10664
"417",18.3333333333333,11381
"418",18.375,11549
"419",18.4166666666667,11228
"420",18.4583333333333,10984
"421",18.5,10388
"422",18.5416666666667,10097
"423",18.5833333333333,9975
"424",18.625,9823
"425",18.6666666666667,9869
"426",18.7083333333333,10495
"427",18.75,11243
"428",18.7916666666667,11151
"429",18.8333333333333,10968
"430",18.875,10907
"431",18.9166666666667,10296
"432",18.9583333333333,9639
"433",19,9243
"434",19.0416666666667,9181
"435",19.0833333333333,9273
"436",19.125,9334
"437",19.1666666666667,9425
"438",19.2083333333333,9731
"439",19.25,10358
"440",19.2916666666667,10923
"441",19.3333333333333,10999
"442",19.375,10862
"443",19.4166666666667,10297
"444",19.4583333333333,10220
"445",19.5,9899
"446",19.5416666666667,9563
"447",19.5833333333333,9288
"448",19.625,9104
"449",19.6666666666667,9532
"450",19.7083333333333,10250
"451",19.75,11258
"452",19.7916666666667,11457
"453",19.8333333333333,11366
"454",19.875,11044
"455",19.9166666666667,10159
"456",19.9583333333333,9395
"457",20,9151
"458",20.0416666666667,9212
"459",20.0833333333333,9181
"460",20.125,9243
"461",20.1666666666667,9457
"462",20.2083333333333,9991
"463",20.25,11732
"464",20.2916666666667,13244
"465",20.3333333333333,13152
"466",20.375,12680
"467",20.4166666666667,12435
"468",20.4583333333333,12343
"469",20.5,12052
"470",20.5416666666667,11687
"471",20.5833333333333,11335
"472",20.625,11367
"473",20.6666666666667,10862
"474",20.7083333333333,11320
"475",20.75,11610
"476",20.7916666666667,11259
"477",20.8333333333333,10663
"478",20.875,10190
"479",20.9166666666667,9288
"480",20.9583333333333,8523
"481",21,7959
"482",21.0416666666667,7853
"483",21.0833333333333,7776
"484",21.125,7989
"485",21.1666666666667,8143
"486",21.2083333333333,8739
"487",21.25,10640
"488",21.2916666666667,12534
"489",21.3333333333333,12514
"490",21.375,12414
"491",21.4166666666667,12280
"492",21.4583333333333,12029
"493",21.5,11501
"494",21.5416666666667,11540
"495",21.5833333333333,11408
"496",21.625,11365
"497",21.6666666666667,10908
"498",21.7083333333333,10854
"499",21.75,11640
"500",21.7916666666667,11595
"501",21.8333333333333,11427
"502",21.875,10984
"503",21.9166666666667,10036
"504",21.9583333333333,9090
"505",22,8647
"506",22.0416666666667,8524
"507",22.0833333333333,8540
"508",22.125,8616
"509",22.1666666666667,8936
"510",22.2083333333333,9456
"511",22.25,11275
"512",22.2916666666667,12954
"513",22.3333333333333,12527
"514",22.375,11504
"515",22.4166666666667,10938
"516",22.4583333333333,11121
"517",22.5,10724
"518",22.5416666666667,10510
"519",22.5833333333333,10052
"520",22.625,9747
"521",22.6666666666667,9410
"522",22.7083333333333,9548
"523",22.75,10327
"524",22.7916666666667,10342
"525",22.8333333333333,10083
"526",22.875,9639
"527",22.9166666666667,8647
"528",22.9583333333333,7898
"529",23,7562
"530",23.0416666666667,7455
"531",23.0833333333333,7272
"532",23.125,7287
"533",23.1666666666667,7470
"534",23.2083333333333,8127
"535",23.25,10098
"536",23.2916666666667,11396
"537",23.3333333333333,10984
"538",23.375,10448
"539",23.4166666666667,10311
"540",23.4583333333333,10190
"541",23.5,9745
"542",23.5416666666667,9686
"543",23.5833333333333,9319
"544",23.625,9044
"545",23.6666666666667,8647
"546",23.7083333333333,8936
"547",23.75,9685
"548",23.7916666666667,9670
"549",23.8333333333333,9197
"550",23.875,8723
"551",23.9166666666667,8020
"552",23.9583333333333,7456
"553",24,7088
"554",24.0416666666667,7088
"555",24.0833333333333,7088
"556",24.125,7363
"557",24.1666666666667,7578
"558",24.2083333333333,8310
"559",24.25,9837
"560",24.2916666666667,11473
"561",24.3333333333333,11655
"562",24.375,11626
"563",24.4166666666667,11625
"564",24.4583333333333,11672
"565",24.5,11473
"566",24.5416666666667,11289
"567",24.5833333333333,11014
"568",24.625,10938
"569",24.6666666666667,10846
"570",24.7083333333333,10708
"571",24.75,10724
"572",24.7916666666667,10433
"573",24.8333333333333,10189
"574",24.875,10036
"575",24.9166666666667,9379
"576",24.9583333333333,8845
"577",25,8464
"578",25.0416666666667,8371
"579",25.0833333333333,8341
"580",25.125,8479
"581",25.1666666666667,8662
"582",25.2083333333333,9028
"583",25.25,9639
"584",25.2916666666667,10404
"585",25.3333333333333,11014
"586",25.375,10984
"587",25.4166666666667,10830
"588",25.4583333333333,10571
"589",25.5,9976
"590",25.5416666666667,9945
"591",25.5833333333333,9960
"592",25.625,10113
"593",25.6666666666667,10296
"594",25.7083333333333,10296
"595",25.75,10862
"596",25.7916666666667,10908
"597",25.8333333333333,10679
"598",25.875,10510
"599",25.9166666666667,9991
"600",25.9583333333333,9502
"601",26,9243
"602",26.0416666666667,9196
"603",26.0833333333333,9258
"604",26.125,9349
"605",26.1666666666667,9441
"606",26.2083333333333,9670
"607",26.25,10205
"608",26.2916666666667,10694
"609",26.3333333333333,11350
"610",26.375,11441
"611",26.4166666666667,11350
"612",26.4583333333333,11412
"613",26.5,11198
"614",26.5416666666667,10830
"615",26.5833333333333,10617
"616",26.625,10617
"617",26.6666666666667,10846
"618",26.7083333333333,11304
"619",26.75,12283
"620",26.7916666666667,12526
"621",26.8333333333333,12313
"622",26.875,11854
"623",26.9166666666667,11106
"624",26.9583333333333,10250
"625",27,10067
"626",27.0416666666667,10053
"627",27.0833333333333,10160
"628",27.125,10342
"629",27.1666666666667,10632
"630",27.2083333333333,11167
"631",27.25,13214
"632",27.2916666666667,14842
"633",27.3333333333333,14773
"634",27.375,14242
"635",27.4166666666667,14024
"636",27.4583333333333,13917
"637",27.5,13611
"638",27.5416666666667,13458
"639",27.5833333333333,13138
"640",27.625,13030
"641",27.6666666666667,12862
"642",27.7083333333333,13077
"643",27.75,13580
"644",27.7916666666667,13597
"645",27.8333333333333,13061
"646",27.875,12740
"647",27.9166666666667,11794
"648",27.9583333333333,10952
"649",28,10540
"650",28.0416666666667,10510
"651",28.0833333333333,10465
"652",28.125,10587
"653",28.1666666666667,10648
"654",28.2083333333333,11350
"655",28.25,13260
"656",28.2916666666667,14696
"657",28.3333333333333,14406
"658",28.375,14009
"659",28.4166666666667,13703
"660",28.4583333333333,13458
"661",28.5,13030
"662",28.5416666666667,12618
"663",28.5833333333333,12191
"664",28.625,11992
"665",28.6666666666667,11421
"666",28.7083333333333,11441
"667",28.75,12021
"668",28.7916666666667,12295
"669",28.8333333333333,12107
"670",28.875,11751
"671",28.9166666666667,10785
"672",28.9583333333333,9869
"673",29,9440
"674",29.0416666666667,9549
"675",29.0833333333333,9425
"676",29.125,9548
"677",29.1666666666667,9777
"678",29.2083333333333,10373
"679",29.25,12298
"680",29.2916666666667,13764
"681",29.3333333333333,13443
"682",29.375,12939
"683",29.4166666666667,12588
"684",29.4583333333333,12405
"685",29.5,11640
"686",29.5416666666667,11488
"687",29.5833333333333,11168
"688",29.625,10709
"689",29.6666666666667,10296
"690",29.7083333333333,10297
"691",29.75,10969
"692",29.7916666666667,11076
"693",29.8333333333333,10892
"694",29.875,10388
"695",29.9166666666667,9549
"696",29.9583333333333,8784
"697",30,8325
"698",30.0416666666667,8372
"699",30.0833333333333,8356
"700",30.125,8402
"701",30.1666666666667,8631
"702",30.2083333333333,9288
"703",30.25,11228
"704",30.2916666666667,12802
"705",30.3333333333333,12420
"706",30.375,11824
"707",30.4166666666667,11473
"708",30.4583333333333,11258
"709",30.5,10770
"710",30.5416666666667,10587
"711",30.5833333333333,10190
"712",30.625,9899
"713",30.6666666666667,9517
"714",30.7083333333333,9715
"715",30.75,10495
"716",30.7916666666667,10525
"717",30.8333333333333,10143
"718",30.875,9685
"719",30.9166666666667,8937
"720",30.9583333333333,8234
"721",31,7897
"722",31.0416666666667,7882
"723",31.0833333333333,7989
"724",31.125,8067
"725",31.1666666666667,8265
"726",31.2083333333333,8968
"727",31.25,10556
"728",31.2916666666667,12221
"729",31.3333333333333,12191
"730",31.375,11580
"731",31.4166666666667,11213
"732",31.4583333333333,10984
"733",31.5,10602
"734",31.5416666666667,10312
"735",31.5833333333333,9869
"736",31.625,9440
"737",31.6666666666667,9059
"738",31.7083333333333,8921
"739",31.75,9472
"740",31.7916666666667,9624
"741",31.8333333333333,9425
"742",31.875,9273
"743",31.9166666666667,8600
"744",31.9583333333333,8035
"745",32,7668
"746",32.0416666666667,7654
"747",32.0833333333333,7607
"748",32.125,7684
"749",32.1666666666667,7791
"750",32.2083333333333,8188
"751",32.25,8906
"752",32.2916666666667,9471
"753",32.3333333333333,9991
"754",32.375,9991
"755",32.4166666666667,9594
"756",32.4583333333333,9303
"757",32.5,8846
"758",32.5416666666667,8585
"759",32.5833333333333,8464
"760",32.625,8693
"761",32.6666666666667,9182
"762",32.7083333333333,9151
"763",32.75,10128
"764",32.7916666666667,10571
"765",32.8333333333333,10556
"766",32.875,10557
"767",32.9166666666667,10098
"768",32.9583333333333,9715
"769",33,9624
"770",33.0416666666667,9745
"771",33.0833333333333,9961
"772",33.125,9990
"773",33.1666666666667,10235
"774",33.2083333333333,10601
"775",33.25,11091
"776",33.2916666666667,11595
"777",33.3333333333333,11886
"778",33.375,11778
"779",33.4166666666667,11412
"780",33.4583333333333,11244
"781",33.5,10984
"782",33.5416666666667,10602
"783",33.5833333333333,10144
"784",33.625,9976
"785",33.6666666666667,10021
"786",33.7083333333333,10495
"787",33.75,11548
"788",33.7916666666667,11839
"789",33.8333333333333,11687
"790",33.875,11228
"791",33.9166666666667,10433
"792",33.9583333333333,9609
"793",34,9242
"794",34.0416666666667,9304
"795",34.0833333333333,9334
"796",34.125,9380
"797",34.1666666666667,9440
"798",34.2083333333333,10006
"799",34.25,11672
"800",34.2916666666667,13046
"801",34.3333333333333,13061
"802",34.375,12832
"803",34.4166666666667,12511
"804",34.4583333333333,12359
"805",34.5,11946
"806",34.5416666666667,11733
"807",34.5833333333333,11518
"808",34.625,11442
"809",34.6666666666667,10785
"810",34.7083333333333,10800
"811",34.75,11167
"812",34.7916666666667,11243
"813",34.8333333333333,11228
"814",34.875,10952
"815",34.9166666666667,10098
"816",34.9583333333333,9410
"817",35,9288
"818",35.0416666666667,9288
"819",35.0833333333333,9379
"820",35.125,9517
"821",35.1666666666667,9716
"822",35.2083333333333,10205
"823",35.25,12007
"824",35.2916666666667,13473
"825",35.3333333333333,13443
"826",35.375,13260
"827",35.4166666666667,13077
"828",35.4583333333333,12924
"829",35.5,12619
"830",35.5416666666667,12466
"831",35.5833333333333,12175
"832",35.625,11855
"833",35.6666666666667,11961
"834",35.7083333333333,11870
"835",35.75,12526
"836",35.7916666666667,12266
"837",35.8333333333333,12206
"838",35.875,11534
"839",35.9166666666667,10678
"840",35.9583333333333,9944
"841",36,9793
"842",36.0416666666667,9823
"843",36.0833333333333,9869
"844",36.125,9929
"845",36.1666666666667,10235
"846",36.2083333333333,10892
"847",36.25,12909
"848",36.2916666666667,14161
"849",36.3333333333333,13718
"850",36.375,13093
"851",36.4166666666667,12878
"852",36.4583333333333,12572
"853",36.5,12267
"854",36.5416666666667,12114
"855",36.5833333333333,11870
"856",36.625,11503
"857",36.6666666666667,11305
"858",36.7083333333333,11488
"859",36.75,11946
"860",36.7916666666667,11916
"861",36.8333333333333,11747
"862",36.875,11412
"863",36.9166666666667,10557
"864",36.9583333333333,9715
"865",37,9425
"866",37.0416666666667,9517
"867",37.0833333333333,9425
"868",37.125,9517
"869",37.1666666666667,9731
"870",37.2083333333333,10373
"871",37.25,12252
"872",37.2916666666667,13733
"873",37.3333333333333,13764
"874",37.375,13184
"875",37.4166666666667,13153
"876",37.4583333333333,12879
"877",37.5,12343
"878",37.5416666666667,12175
"879",37.5833333333333,11870
"880",37.625,11656
"881",37.6666666666667,11610
"882",37.7083333333333,11366
"883",37.75,11366
"884",37.7916666666667,11136
"885",37.8333333333333,10831
"886",37.875,10159
"887",37.9166666666667,9426
"888",37.9583333333333,8860
"889",38,8707
"890",38.0416666666667,8722
"891",38.0833333333333,9013
"892",38.125,9166
"893",38.1666666666667,9472
"894",38.2083333333333,10190
"895",38.25,11702
"896",38.2916666666667,13061
"897",38.3333333333333,13045
"898",38.375,12924
"899",38.4166666666667,12663
"900",38.4583333333333,12526
"901",38.5,11854
"902",38.5416666666667,11411
"903",38.5833333333333,10830
"904",38.625,10495
"905",38.6666666666667,10587
"906",38.7083333333333,10831
"907",38.75,10801
"908",38.7916666666667,10922
"909",38.8333333333333,10877
"910",38.875,10556
"911",38.9166666666667,9869
"912",38.9583333333333,9212
"913",39,8921
"914",39.0416666666667,8906
"915",39.0833333333333,8936
"916",39.125,9059
"917",39.1666666666667,9258
"918",39.2083333333333,9624
"919",39.25,10205
"920",39.2916666666667,10724
"921",39.3333333333333,11518
"922",39.375,11548
"923",39.4166666666667,11381
"924",39.4583333333333,11136
"925",39.5,11000
"926",39.5416666666667,10771
"927",39.5833333333333,10632
"928",39.625,10403
"929",39.6666666666667,10678
"930",39.7083333333333,11045
"931",39.75,11945
"932",39.7916666666667,12206
"933",39.8333333333333,12084
"934",39.875,11839
"935",39.9166666666667,11320
"936",39.9583333333333,10816
"937",40,10526
"938",40.0416666666667,10557
"939",40.0833333333333,10525
"940",40.125,10694
"941",40.1666666666667,10785
"942",40.2083333333333,11045
"943",40.25,11488
"944",40.2916666666667,11717
"945",40.3333333333333,11655
"946",40.375,11534
"947",40.4166666666667,11182
"948",40.4583333333333,11198
"949",40.5,11015
"950",40.5416666666667,10877
"951",40.5833333333333,10739
"952",40.625,10602
"953",40.6666666666667,10647
"954",40.7083333333333,11197
"955",40.75,12160
"956",40.7916666666667,12603
"957",40.8333333333333,12298
"958",40.875,11961
"959",40.9166666666667,11198
"960",40.9583333333333,10403
"961",41,10205
"962",41.0416666666667,10097
"963",41.0833333333333,10175
"964",41.125,10358
"965",41.1666666666667,10510
"966",41.2083333333333,11228
"967",41.25,12969
"968",41.2916666666667,14253
"969",41.3333333333333,13977
"970",41.375,13474
"971",41.4166666666667,13168
"972",41.4583333333333,12986
"973",41.5,12283
"974",41.5416666666667,12252
"975",41.5833333333333,11977
"976",41.625,11457
"977",41.6666666666667,11687
"978",41.7083333333333,11747
"979",41.75,12052
"980",41.7916666666667,11946
"981",41.8333333333333,11518
"982",41.875,11076
"983",41.9166666666667,10052
"984",41.9583333333333,9151
"985",42,8769
"986",42.0416666666667,8753
"987",42.0833333333333,8586
"988",42.125,8555
"989",42.1666666666667,8722
"990",42.2083333333333,9471
"991",42.25,11106
"992",42.2916666666667,12465
"993",42.3333333333333,12130
"994",42.375,11258
"995",42.4166666666667,10892
"996",42.4583333333333,10724
"997",42.5,10297
"998",42.5416666666667,10220
"999",42.5833333333333,10234
"1000",42.625,10327
"1001",42.6666666666667,10128
"1002",42.7083333333333,10098
"1003",42.75,10586
"1004",42.7916666666667,10633
"1005",42.8333333333333,10587
"1006",42.875,10143
"1007",42.9166666666667,9166
"1008",42.9583333333333,8325
"1009",43,7989
"1010",43.0416666666667,8005
"1011",43.0833333333333,7929
"1012",43.125,8035
"1013",43.1666666666667,8250
"1014",43.2083333333333,9013
"1015",43.25,10693
"1016",43.2916666666667,12115
"1017",43.3333333333333,12052
"1018",43.375,11595
"1019",43.4166666666667,11656
"1020",43.4583333333333,11243
"1021",43.5,10928
"1022",43.5416666666667,10095
"1023",43.5833333333333,10558
"1024",43.625,10357
"1025",43.6666666666667,10617
"1026",43.7083333333333,10525
"1027",43.75,10999
"1028",43.7916666666667,11028
"1029",43.8333333333333,10954
"1030",43.875,10419
"1031",43.9166666666667,9487
"1032",43.9583333333333,8387
"1033",44,8059
"1034",44.0416666666667,7949
"1035",44.0833333333333,7904
"1036",44.125,7887
"1037",44.1666666666667,8046
"1038",44.2083333333333,8629
"1039",44.25,10350
"1040",44.2916666666667,11697
"1041",44.3333333333333,10357
"1042",44.375,10179
"1043",44.4166666666667,10033
"1044",44.4583333333333,9775
"1045",44.5,10779
"1046",44.5416666666667,10633
"1047",44.5833333333333,10601
"1048",44.625,10342
"1049",44.6666666666667,9955
"1050",44.7083333333333,9858
"1051",44.75,10423
"1052",44.7916666666667,10633
"1053",44.8333333333333,10262
"1054",44.875,9825
"1055",44.9166666666667,8953
"1056",44.9583333333333,8048
"1057",45,7660
"1058",45.0416666666667,7434
"1059",45.0833333333333,7320
"1060",45.125,7320
"1061",45.1666666666667,7385
"1062",45.2083333333333,8048
"1063",45.25,9470
"1064",45.2916666666667,10407
"1065",45.3333333333333,10262
"1066",45.375,9906
"1067",45.4166666666667,9696
"1068",45.4583333333333,9437
"1069",45.5,9017
"1070",45.5416666666667,8840
"1071",45.5833333333333,8532
"1072",45.625,8112
"1073",45.6666666666667,7692
"1074",45.7083333333333,7175
"1075",45.75,7337
"1076",45.7916666666667,7741
"1077",45.8333333333333,7579
"1078",45.875,7320
"1079",45.9166666666667,6820
"1080",45.9583333333333,6238
"1081",46,5915
"1082",46.0416666666667,5866
"1083",46.0833333333333,5866
"1084",46.125,6012
"1085",46.1666666666667,6092
"1086",46.2083333333333,6529
"1087",46.25,7094
"1088",46.2916666666667,7838
"1089",46.3333333333333,8387
"1090",46.375,8322
"1091",46.4166666666667,8112
"1092",46.4583333333333,7886
"1093",46.5,7450
"1094",46.5416666666667,6997
"1095",46.5833333333333,6884
"1096",46.625,6626
"1097",46.6666666666667,6642
"1098",46.7083333333333,6545
"1099",46.75,7013
"1100",46.7916666666667,7191
"1101",46.8333333333333,6965
"1102",46.875,6690
"1103",46.9166666666667,6125
