"","x"
"222",151
"223",149
"224",169
"225",165
"226",151
"227",145
"228",142
"229",136
"230",133
"231",140
"232",128
"233",140
"234",138
"235",142
"236",134
"237",136
"238",141
"239",146
"240",140
"241",135
"242",127
"243",136
"244",137
"245",132
"246",147
"247",146
"248",153
"249",150
"250",142
"251",136
"252",128
"253",137
"254",158
"255",122
"256",147
"257",149
"258",140
"259",136
"260",118
"261",116
"262",134
"263",122
"264",122
"265",144
"266",139
"267",118
"268",125
"269",117
"270",122
"271",133
"272",109
"273",120
"274",124
"275",126
"276",130
"277",119
"278",138
"279",124
"280",128
"281",134
"282",134
"283",121
"284",145
"285",134
"286",146
"287",155
"288",156
"289",127
"290",131
"291",120
"292",127
"293",129
"294",116
"295",124
"296",138
"297",117
"298",117
"299",126
"300",128
"301",129
"302",122
"303",121
"304",122
"305",120
"306",114
"307",123
"308",126
"309",123
"310",126
"311",120
"312",120
"313",121
"314",123
"315",120
"316",124
"317",122
"318",118
"319",119
"320",120
"321",122
"322",120
"323",123
"324",117
"325",115
"326",111
"327",116
"328",114
"329",119
"330",114
"331",114
"332",123
"333",119
"334",115
"335",110
"336",112
"337",111
"338",115
"339",115
"340",125
"341",114
"342",111
"343",110
"344",102
"345",110
"346",114
"347",116
"348",117
"349",116
"350",115
"351",113
"352",113
"353",119
"354",114
"355",114
"356",115
"357",103
"358",113
"359",115
"360",114
"361",116
"362",110
"363",104
"364",95
"365",106
"366",111
"367",112
"368",100
"369",116
"370",102
"371",108
"372",109
"373",111
"374",115
"375",115
"376",111
"377",115
"378",109
"379",109
"380",112
"381",110
"382",106
"383",108
"384",108
"385",93
"386",105
"387",108
"388",113
"389",107
"390",110
"391",109
"392",114
"393",111
"394",104
"395",93
"396",96
"397",104
"398",107
"399",105
"400",102
"401",111
"402",103
"403",109
"404",109
"405",103
"406",109
"407",111
"408",110
"409",94
"410",98
"411",99
"412",92
"413",88
"414",109
"415",95
"416",111
"417",104
"418",97
"419",115
"420",135
"421",143
"422",120
"423",125
"424",118
"425",120
"426",110
"427",109
"428",108
"429",106
"430",102
"431",123
"432",107
"433",115
"434",118
"435",83
"436",109
"437",116
"438",112
"439",102
"440",111
"441",130
"442",126
"443",140
"444",143
"445",133
"446",125
"447",143
"448",137
"449",104
"450",112
"451",139
"452",124
"453",106
"454",133
"455",119
"456",107
"457",134
"458",139
"459",142
"460",142
"461",140
"462",140
"463",147
"464",143
"465",141
"466",136
"467",141
"468",135
"469",129
"470",148
"471",146
"472",146
"473",149
"474",141
"475",120
"476",151
"477",122
"478",116
"479",114
"480",138
"481",146
"482",134
"483",119
"484",124
"485",135
"486",109
"487",113
"488",104
"489",114
"490",137
"491",117
"492",122
"493",152
"494",109
"495",152
"496",151
"497",150
"498",155
"499",115
"500",156
"501",150
"502",143
"503",151
"504",144
"505",147
"506",154
"507",152
"508",146
"509",149
"510",153
"511",120
"512",117
"513",150
"514",130
"515",137
"516",118
"517",113
"518",112
"519",146
"520",114
"521",131
"522",124
"523",130
"524",109
"525",107
"526",128
"527",125
"528",129
"529",106
"530",120
"531",116
"532",112
"533",123
"534",136
"535",111
"536",134
"537",114
"538",114
"539",116
"540",107
"541",111
"542",134
"543",117
"544",113
"545",111
"546",119
"547",139
"548",100
"549",116
"550",107
"551",117
"552",122
"553",112
"554",114
"555",120
"556",127
"557",127
"558",121
"559",125
"560",139
"561",141
"562",131
"563",140
"564",124
"565",120
"566",137
"567",132
"568",138
"569",139
"570",148
"571",122
"572",128
"573",124
"574",122
"575",126
"576",118
"577",124
"578",134
"579",136
"580",126
"581",127
"582",123
"583",128
"584",114
"585",124
"586",126
"587",122
"588",125
"589",121
"590",136
"591",113
"592",132
"593",126
"594",118
"595",114
"596",134
"597",116
"598",123
"599",128
"600",122
"601",134
"602",128
"603",113
"604",129
"605",132
"606",121
"607",118
"608",114
"609",127
"610",111
"611",128
"612",120
"613",126
"614",121
"615",122
"616",136
"617",131
"618",123
"619",127
"620",128
"621",136
"622",129
"623",134
"624",135
"625",137
"626",131
"627",137
"628",125
"629",123
"630",130
"631",119
"632",133
"633",130
"634",131
"635",135
"636",139
"637",128
"638",134
"639",129
"640",116
"641",129
"642",127
"643",114
"644",128
"645",123
"646",125
"647",134
"648",130
"649",122
"650",126
"651",133
"652",136
"653",133
"654",123
"655",130
"656",130
"657",135
"658",131
"659",128
"660",130
"661",122
"662",132
"663",130
"664",131
"665",130
"666",129
"667",128
"668",129
"669",129
"670",129
"671",127
"672",129
"673",122
"674",122
"675",125
"676",128
"677",128
"678",129
"679",131
"680",130
"681",125
"682",112
"683",117
"684",120
"685",124
"686",125
"687",124
"688",119
"689",124
"690",124
"691",127
"692",126
"693",126
"694",121
"695",123
"696",122
"697",124
"698",123
"699",126
"700",123
"701",123
"702",126
"703",124
"704",118
"705",120
"706",122
"707",122
"708",120
"709",121
"710",116
"711",122
"712",125
"713",124
"714",124
"715",123
"716",111
"717",122
"718",124
"719",124
"720",125
"721",121
"722",123
"723",121
"724",125
"725",118
"726",125
"727",124
"728",126
"729",123
"730",126
"731",125
"732",126
"733",121
"734",123
"735",124
"736",124
"737",125
"738",126
"739",124
"740",125
"741",122
"742",125
"743",105
"744",121
"745",121
"746",122
"747",124
"748",123
"749",122
"750",126
"751",123
"752",119
"753",123
"754",118
"755",113
"756",118
"757",117
"758",114
"759",118
"760",120
"761",121
"762",123
"763",121
"764",121
"765",121
"766",126
"767",118
"768",126
"769",112
"770",122
"771",123
"772",120
"773",130
"774",125
"775",138
"776",144
"777",145
"778",117
"779",115
"780",127
"781",123
"782",127
"783",120
"784",101
"785",119
"786",126
"787",125
"788",118
"789",119
"790",125
"791",129
"792",142
"793",116
"794",115
"795",109
"796",104
"797",118
"798",121
"799",105
"800",123
"801",112
"802",112
"803",121
"804",125
"805",123
"806",121
"807",140
"808",112
"809",124
"810",120
"811",129
"812",116
"813",130
"814",116
"815",120
"816",116
"817",127
"818",128
"819",128
"820",127
"821",138
"822",97
"823",127
"824",111
"825",112
"826",119
"827",118
"828",128
"829",123
"830",137
"831",115
"832",121
"833",114
"834",115
"835",120
"836",121
"837",123
"838",112
"839",120
"840",120
"841",121
"842",122
"843",123
"844",121
"845",127
"846",131
"847",129
"848",121
"849",119
"850",125
"851",128
"852",119
"853",120
"854",131
"855",125
"856",122
"857",125
"858",135
"859",129
"860",129
"861",127
"862",133
"863",134
"864",123
"865",136
"866",124
"867",115
"868",121
"869",135
"870",125
"871",125
"872",128
"873",133
"874",134
"875",123
"876",119
"877",132
"878",113
"879",121
"880",117
"881",125
"882",124
"883",111
"884",125
"885",116
"886",111
"887",126
"888",122
"889",112
"890",107
"891",126
"892",114
"893",132
"894",110
"895",124
"896",117
"897",129
"898",122
"899",133
"900",125
"901",120
"902",116
"903",118
"904",122
"905",111
"906",119
"907",114
"908",118
"909",123
"910",123
"911",113
"912",127
"913",124
"914",119
"915",121
"916",118
"917",122
"918",120
"919",119
"920",118
"921",112
"922",116
"923",116
"924",116
"925",119
"926",115
"927",120
"928",118
"929",119
"930",118
"931",118
"932",119
"933",118
"934",116
"935",117
"936",118
"937",119
"938",120
"939",116
"940",116
"941",117
"942",119
"943",110
"944",119
"945",118
"946",119
"947",116
"948",115
"949",118
"950",109
"951",118
"952",118
"953",117
"954",118
"955",120
"956",119
"957",121
"958",120
"959",120
"960",119
"961",120
"962",105
"963",119
"964",120
"965",101
"966",110
"967",115
"968",109
"969",115
"970",110
"971",121
"972",117
"973",125
"974",119
"975",126
"976",128
"977",120
"978",123
"979",114
"980",126
"981",122
"982",134
"983",106
"984",106
"985",124
"986",123
"987",129
"988",119
"989",128
"990",139
"991",115
"992",122
"993",112
"994",112
"995",113
"996",126
"997",121
"998",117
"999",121
"1000",126
"1001",102
"1002",127
"1003",127
"1004",118
"1005",122
"1006",119
"1007",102
"1008",127
"1009",117
"1010",114
"1011",121
"1012",117
"1013",118
"1014",121
"1015",140
"1016",104
"1017",119
"1018",120
"1019",124
"1020",103
"1021",117
"1022",126
"1023",129
"1024",115
"1025",122
"1026",124
"1027",109
"1028",120
"1029",115
"1030",127
"1031",121
"1032",127
"1033",126
"1034",137
"1035",119
"1036",134
"1037",106
"1038",123
"1039",127
"1040",115
"1041",114
"1042",114
"1043",128
"1044",115
"1045",122
"1046",123
"1047",116
"1048",117
"1049",125
"1050",126
"1051",120
"1052",125
"1053",131
"1054",115
"1055",118
"1056",140
"1057",117
"1058",128
"1059",117
"1060",116
"1061",115
"1062",128
"1063",125
"1064",119
"1065",119
"1066",136
"1067",117
"1068",114
"1069",124
"1070",107
"1071",120
"1072",120
"1073",116
"1074",118
"1075",114
"1076",119
"1077",127
"1078",132
"1079",112
"1080",120
"1081",127
"1082",127
"1083",123
"1084",107
"1085",116
"1086",126
"1087",118
"1088",121
"1089",121
"1090",121
"1091",118
"1092",123
"1093",128
"1094",125
"1095",132
"1096",120
"1097",123
"1098",111
"1099",123
"1100",122
"1101",122
"1102",123
"1103",123
"1104",138
"1105",117
"1106",124
"1107",145
"1108",145
"1109",121
"1110",124
"1111",122
"1112",125
"1113",123
"1114",128
"1115",115
"1116",123
"1117",126
"1118",129
"1119",143
"1120",120
"1121",116
"1122",120
"1123",118
"1124",135
"1125",112
"1126",113
"1127",118
"1128",118
"1129",119
"1130",112
"1131",114
"1132",117
"1133",136
"1134",106
"1135",120
"1136",120
"1137",123
"1138",125
"1139",124
"1140",124
"1141",126
"1142",117
"1143",123
"1144",120
"1145",124
"1146",125
"1147",121
"1148",120
"1149",124
"1150",135
"1151",110
"1152",105
"1153",112
"1154",115
"1155",120
"1156",118
"1157",123
"1158",116
"1159",121
"1160",111
"1161",117
"1162",118
"1163",111
"1164",118
"1165",117
"1166",118
"1167",117
"1168",119
"1169",120
"1170",118
"1171",120
"1172",119
"1173",120
"1174",109
"1175",110
"1176",120
"1177",122
"1178",121
"1179",119
"1180",120
"1181",125
"1182",112
"1183",114
"1184",116
"1185",118
"1186",122
"1187",117
"1188",119
"1189",117
"1190",122
"1191",117
"1192",119
"1193",118
"1194",120
"1195",119
"1196",119
"1197",118
"1198",121
"1199",119
"1200",104
"1201",118
"1202",120
"1203",122
"1204",108
"1205",118
"1206",121
"1207",121
"1208",119
"1209",118
"1210",121
"1211",119
"1212",116
"1213",119
"1214",117
"1215",112
"1216",116
"1217",118
"1218",118
"1219",120
"1220",119
"1221",120
"1222",121
"1223",121
"1224",122
"1225",119
"1226",122
"1227",116
"1228",118
"1229",118
"1230",106
"1231",117
"1232",115
"1233",115
"1234",116
"1235",120
"1236",119
"1237",119
"1238",117
"1239",115
"1240",117
"1241",115
"1242",112
"1243",114
"1244",113
"1245",115
"1246",107
"1247",113
"1248",114
"1249",116
"1250",116
"1251",124
"1252",106
"1253",141
"1254",108
"1255",116
"1256",120
"1257",115
"1258",117
"1259",109
"1260",121
"1261",125
"1262",123
"1263",126
"1264",134
"1265",111
"1266",125
"1267",125
"1268",118
"1269",150
"1270",121
"1271",111
"1272",124
"1273",127
"1274",139
"1275",148
"1276",140
"1277",155
"1278",135
"1279",158
"1280",155
"1281",160
"1282",167
"1283",168
"1284",160
"1285",160
"1286",150
"1287",151
"1288",143
"1289",141
"1290",143
"1291",156
"1292",137
"1293",147
"1294",143
"1295",139
"1296",140
"1297",137
"1298",148
"1299",147
"1300",147
"1301",134
"1302",142
"1303",144
"1304",129
"1305",150
"1306",154
"1307",155
"1308",160
"1309",161
"1310",154
"1311",152
"1312",157
"1313",140
"1314",136
"1315",155
"1316",156
"1317",157
"1318",141
"1319",143
"1320",140
"1321",140
"1322",132
"1323",154
"1324",132
"1325",156
"1326",158
"1327",159
"1328",158
"1329",164
"1330",167
"1331",151
"1332",160
"1333",154
"1334",160
"1335",156
"1336",141
"1337",149
"1338",154
"1339",157
"1340",163
"1341",155
"1342",159
"1343",160
"1344",145
"1345",124
"1346",150
"1347",162
"1348",93
"1349",147
"1350",115
"1351",138
"1352",119
"1353",118
"1354",148
"1355",109
"1356",144
"1357",144
"1358",168
"1359",143
"1360",158
"1361",162
"1362",164
"1363",153
"1364",150
"1365",132
"1366",156
"1367",139
"1368",122
"1369",127
"1370",124
"1371",131
"1372",151
"1373",141
"1374",122
"1375",125
"1376",129
"1377",156
"1378",136
"1379",150
"1380",114
"1381",153
"1382",155
"1383",127
"1384",149
"1385",152
"1386",135
"1387",139
"1388",140
"1389",137
"1390",135
"1391",135
"1392",140
"1393",137
"1394",134
"1395",131
"1396",132
"1397",134
"1398",133
"1399",133
"1400",136
"1401",132
"1402",133
"1403",131
"1404",118
"1405",138
"1406",135
"1407",154
"1408",139
"1409",159
"1410",161
"1411",120
"1412",137
"1413",128
"1414",127
"1415",142
"1416",135
"1417",131
"1418",117
"1419",115
"1420",129
"1421",135
"1422",130
"1423",127
"1424",126
"1425",127
"1426",146
"1427",134
"1428",146
"1429",144
"1430",126
"1431",149
"1432",110
"1433",154
"1434",133
"1435",144
"1436",128
"1437",124
"1438",136
"1439",139
"1440",132
"1441",125
"1442",124
"1443",130
"1444",129
"1445",135
"1446",122
"1447",135
"1448",122
"1449",127
"1450",132
"1451",142
"1452",135
"1453",155
"1454",136
"1455",143
"1456",140
"1457",132
"1458",143
"1459",123
"1460",138
"1461",140
"1462",122
"1463",131
"1464",135
"1465",135
"1466",132
"1467",122
"1468",131
"1469",113
"1470",130
"1471",130
"1472",135
"1473",138
"1474",127
"1475",133
"1476",128
"1477",139
"1478",135
"1479",136
"1480",135
"1481",114
"1482",117
"1483",125
"1484",130
"1485",126
"1486",132
"1487",127
"1488",129
"1489",120
"1490",124
"1491",124
"1492",130
"1493",127
"1494",125
"1495",128
"1496",127
"1497",123
"1498",124
"1499",123
"1500",127
"1501",126
"1502",125
"1503",126
"1504",127
"1505",128
"1506",129
"1507",131
"1508",128
"1509",126
"1510",126
"1511",124
"1512",126
"1513",127
"1514",127
"1515",128
"1516",128
"1517",129
"1518",127
"1519",128
"1520",127
"1521",126
"1522",129
"1523",128
"1524",127
"1525",126
"1526",126
"1527",127
"1528",124
"1529",126
"1530",124
"1531",127
"1532",128
"1533",130
"1534",126
"1535",128
"1536",128
"1537",121
"1538",124
"1539",124
"1540",127
"1541",129
"1542",126
"1543",130
"1544",129
"1545",125
"1546",126
"1547",129
"1548",127
"1549",125
"1550",127
"1551",122
"1552",124
"1553",126
"1554",124
"1555",121
"1556",116
"1557",124
"1558",121
"1559",123
"1560",127
"1561",123
"1562",125
"1563",112
"1564",122
"1565",119
"1566",128
"1567",122
"1568",129
"1569",142
"1570",137
"1571",128
"1572",121
"1573",127
"1574",135
"1575",142
"1576",133
"1577",128
"1578",141
"1579",126
"1580",126
"1581",131
"1582",127
"1583",134
"1584",134
"1585",129
"1586",126
"1587",127
"1588",130
"1589",123
"1590",131
"1591",136
"1592",132
"1593",126
"1594",121
"1595",112
"1596",144
"1597",122
"1598",133
"1599",150
"1600",119
"1601",124
"1602",134
"1603",137
"1604",127
"1605",137
"1606",122
"1607",129
"1608",136
"1609",115
"1610",151
"1611",113
"1612",118
"1613",130
"1614",130
"1615",128
"1616",133
"1617",151
"1618",123
"1619",144
"1620",115
"1621",146
"1622",122
"1623",137
"1624",128
"1625",135
"1626",127
"1627",133
"1628",127
"1629",143
"1630",127
"1631",124
"1632",130
"1633",134
"1634",129
"1635",137
"1636",128
"1637",150
"1638",127
"1639",120
"1640",132
"1641",125
"1642",143
"1643",129
"1644",120
"1645",121
"1646",134
"1647",126
"1648",132
"1649",137
"1650",117
"1651",141
"1652",148
"1653",120
"1654",128
"1655",131
"1656",125
"1657",144
"1658",117
"1659",129
"1660",123
"1661",141
"1662",126
"1663",133
"1664",126
"1665",131
"1666",127
"1667",139
"1668",110
"1669",138
"1670",113
"1671",127
"1672",134
"1673",125
"1674",123
"1675",131
"1676",128
"1677",125
"1678",127
"1679",124
"1680",118
"1681",112
"1682",123
"1683",134
"1684",108
"1685",125
"1686",127
"1687",130
"1688",124
"1689",119
"1690",124
"1691",136
"1692",126
"1693",120
"1694",135
"1695",114
"1696",128
"1697",125
"1698",127
"1699",119
"1700",124
"1701",118
"1702",120
"1703",120
"1704",123
"1705",119
"1706",122
"1707",126
"1708",122
"1709",121
"1710",121
"1711",121
"1712",124
"1713",124
"1714",123
"1715",122
"1716",123
"1717",122
"1718",122
"1719",121
"1720",122
"1721",120
"1722",121
"1723",123
"1724",123
"1725",123
"1726",122
"1727",122
"1728",124
"1729",120
"1730",121
"1731",121
"1732",120
"1733",121
"1734",122
"1735",124
"1736",119
"1737",121
"1738",123
"1739",122
"1740",122
"1741",123
"1742",120
"1743",122
"1744",123
"1745",120
"1746",122
"1747",121
"1748",120
"1749",122
"1750",117
"1751",109
"1752",108
"1753",115
"1754",116
"1755",117
"1756",108
"1757",114
"1758",115
"1759",114
"1760",120
"1761",120
"1762",120
"1763",118
"1764",109
"1765",119
"1766",104
"1767",114
"1768",116
"1769",136
"1770",151
"1771",113
"1772",121
"1773",113
"1774",128
"1775",113
"1776",122
"1777",136
"1778",120
"1779",123
"1780",140
"1781",113
"1782",128
"1783",124
"1784",149
"1785",110
"1786",125
"1787",122
"1788",126
"1789",133
"1790",131
"1791",133
"1792",116
"1793",144
"1794",147
"1795",129
"1796",157
"1797",135
"1798",141
"1799",132
"1800",117
"1801",110
"1802",120
"1803",143
"1804",113
"1805",130
"1806",127
"1807",132
"1808",131
"1809",128
"1810",128
"1811",121
"1812",117
"1813",129
"1814",124
"1815",127
"1816",128
"1817",152
"1818",130
"1819",125
"1820",124
"1821",132
"1822",127
"1823",121
"1824",126
"1825",133
"1826",133
"1827",116
"1828",149
"1829",117
"1830",116
"1831",127
"1832",127
"1833",150
"1834",146
"1835",140
"1836",105
"1837",129
"1838",139
"1839",117
"1840",143
"1841",140
"1842",142
"1843",124
"1844",133
"1845",144
"1846",108
"1847",129
"1848",129
"1849",113
"1850",118
"1851",120
"1852",115
"1853",123
"1854",124
"1855",122
"1856",116
"1857",120
"1858",120
"1859",125
"1860",128
"1861",121
"1862",124
"1863",120
"1864",125
"1865",105
"1866",117
"1867",119
"1868",122
"1869",127
"1870",115
"1871",116
"1872",111
"1873",119
"1874",116
"1875",122
"1876",122
"1877",127
"1878",111
"1879",113
"1880",120
"1881",120
"1882",111
"1883",118
"1884",118
"1885",123
"1886",119
"1887",117
"1888",118
"1889",120
"1890",121
"1891",113
"1892",119
"1893",119
"1894",119
"1895",121
"1896",122
"1897",116
"1898",120
"1899",120
"1900",118
"1901",119
"1902",120
"1903",119
"1904",120
"1905",118
"1906",119
"1907",114
"1908",111
"1909",112
"1910",116
"1911",113
"1912",114
"1913",117
"1914",118
"1915",117
"1916",116
"1917",107
"1918",116
"1919",119
"1920",102
"1921",118
"1922",110
"1923",108
"1924",123
"1925",109
"1926",110
"1927",118
"1928",115
"1929",121
"1930",109
"1931",131
"1932",152
"1933",137
"1934",111
"1935",124
"1936",123
"1937",119
"1938",139
"1939",156
"1940",128
"1941",134
"1942",137
"1943",151
"1944",145
"1945",160
"1946",158
"1947",165
"1948",152
"1949",162
"1950",164
"1951",160
"1952",153
"1953",155
"1954",156
"1955",120
"1956",157
"1957",159
"1958",149
"1959",152
"1960",156
"1961",153
"1962",154
"1963",143
"1964",151
"1965",151
"1966",157
"1967",134
"1968",153
"1969",149
"1970",141
"1971",156
"1972",152
"1973",142
"1974",136
"1975",149
"1976",156
"1977",161
"1978",144
"1979",145
"1980",152
"1981",123
"1982",137
"1983",132
"1984",119
"1985",118
"1986",131
"1987",146
"1988",162
"1989",156
"1990",164
"1991",158
"1992",165
"1993",158
"1994",158
"1995",147
"1996",132
"1997",158
"1998",146
"1999",142
"2000",147
"2001",149
"2002",148
"2003",160
"2004",161
"2005",143
"2006",152
"2007",144
"2008",149
"2009",141
"2010",150
"2011",133
"2012",118
"2013",124
"2014",150
"2015",123
"2016",119
"2017",131
"2018",116
"2019",124
"2020",106
"2021",119
"2022",147
"2023",152
"2024",162
"2025",155
"2026",160
"2027",153
"2028",156
"2029",165
"2030",169
"2031",165
"2032",139
"2033",165
"2034",137
"2035",133
"2036",132
"2037",142
"2038",128
"2039",133
"2040",143
"2041",133
"2042",120
"2043",130
"2044",129
"2045",148
"2046",147
"2047",149
"2048",161
