"","temp","geog.1","geog.2"
"66",14.8,36.2,-5.40000000000009
"67",-1.43333333333333,54.2,12.1
"68",-2.36666666666667,54.1,13.5
"69",-2.03333333333333,52.4,13.1
"70",-2.63333333333333,52.2,14.1
"71",-1.63333333333333,51.3,12.4
"72",-2.03333333333333,51.2,15
"73",-2.53333333333333,51,10.9999999999999
"74",-0.6,52.5,9.70000000000002
"75",-1.46666666666667,52.5,13.3999999999999
"76",1.56666666666667,51.4,7
"77",-0.1,50,8.00000000000003
"78",0,48.8,9.19999999999999
"79",-2.53333333333333,48.1,11.7
"80",-11.1666666666667,47.4,10.9999999999999
"81",-2.43333333333333,48.2,15.6
"82",-1.43333333333333,48.2,16.4
"83",-1,47.3,11.4
"84",-12.7333333333333,47.1,13
"85",-1.66666666666667,47.8,13
"86",-3.46666666666667,47,15.5
"87",-3.56666666666667,50.1,12.4
"88",-3.66666666666667,50.1,14.3
"89",-3,49.2,16.7
"90",-2.83333333333333,49.8,18.3
"91",-5.23333333333333,48.6,19.2
"92",-6,49.1,20.3
"93",-4,54.4,18.6
"94",-2.73333333333333,53.4,14.6
"95",-4.4,53.1,23.2
"96",-2.9,52.4,16.8
"97",-3.06666666666667,52.2,21
"98",-2.36666666666667,51.1,17
"99",-3.43333333333333,49.8,22.8
"100",-3.6,48.1,20.8
"101",-0.5,47.5,19
"102",-1.86666666666667,47.4,19.2
"103",-1.53333333333333,46.3,20.1000000000001
"104",0.5,45.8,16
"105",1.16666666666667,44.8,20.5
"106",7.33333333333333,43.5,16.4
"107",0.5,43.9,18.4
"108",5.93333333333333,42.4,19.3
"109",1,42,21.5
"110",-6.13333333333333,47.1,24.5
"111",-1.83333333333333,47.2,27.6
"112",-5.1,46.8,23.7
"113",-1.33333333333333,45.8,21.3
"114",-4.66666666666667,45.8,24.3
"115",1.26666666666667,45.2,29.7
"116",-0.433333333333333,44.5,26.1
"117",1.76666666666667,45.5,9.19999999999999
"118",2.2,45.5,12.1
"119",4.96666666666667,45.7,13.8
"120",9.56666666666667,41.7,12.5
"121",9.16666666666667,40.9,14.3
"122",11.1333333333333,37.5,15.0999999999999
"123",11.3333333333333,39.3,9.10000000000002
"124",13.1666666666667,35.9,14.5
"125",10.5666666666667,39.6,19.9
"126",12.2333333333333,37.8,20.9
"127",10.1666666666667,38,23.7
"128",10.3666666666667,37,22
"129",12.8666666666667,35.3,25.2
"130",8.4,41.3,36.3
"131",7.83333333333333,41,40.5
"132",3.63333333333333,41.7,26.6
"133",6.73333333333333,41,29.1
"134",0.966666666666667,41.4,33.8
"135",-1.33333333333333,39.7,39.5
"136",-7,39.9,41.3
"137",7.4,40.1,26.4
"138",2.46666666666667,40,32.9
"139",-3.26666666666667,38.5,43.4
"140",2.66666666666667,38.8,30.5
"141",0.166666666666667,38.6,35.5
"142",2.53333333333333,38.4,38.3
"143",9.83333333333333,38.4,27.3
"144",3.23333333333333,37.8,30.6
"145",2.36666666666667,37.9,32.5
"146",6.5,37.1,38.8
"147",3.4,37.9,40.2
"148",6.66666666666667,37.2,28.3999999999999
"149",10.3,36.9,30.7
"150",11.0666666666667,37,35.3
"151",-13.2,64.6,40.6
"152",-24.6333333333333,68.5,73.6
"153",-16.7666666666667,67.7,53
"154",-21.2333333333333,66.5,66.5
"155",-23.0333333333333,65.9,87.6
"156",-14.3666666666667,61.7,50.9
"157",-18.3333333333333,61.3,73.5
"158",-21.4,61.6,90
"159",-17.9666666666667,61,69.1
"160",-33.8,68.5,112.4
"161",-45.8666666666667,67.6,133.4
"162",-29.6666666666667,64.2,100.1
"163",-36.3333333333333,63.8,121.6
"164",-46.0333333333333,63.3,143.2
"165",-25.7666666666667,61.3,108
"166",-38.1333333333333,62,129.7
"167",-31.3666666666667,67.3,168.2
"168",-36.0666666666667,65.7,150.9
"169",-16.7,64.8,177.6
"170",-38.9333333333333,62.9,152.4
"171",-12.3333333333333,60.4,166
"172",-9.33333333333333,53.9,27.5
"173",-12.5666666666667,59.3,39.9
"174",-9.53333333333333,58.7,49.6
"175",-13.0666666666667,58,56.3
"176",-16.3333333333333,58.2,68.2
"177",-12.0666666666667,56.8,60.6
"178",-15.2666666666667,55,73.4
"179",-16.8333333333333,58.3,82.9
"180",-14.5666666666667,58.5,92.2
"181",-13.3333333333333,53.3,83.8
"182",-22.4333333333333,57.8,108.1
"183",-17.3,56.1,101.8
"184",-16.4,52.3,104.3
"185",-23.5666666666667,58.6,125.4
"186",-21.8666666666667,59.4,143.3
"187",-20.1333333333333,53.1,140.7
"188",-17.7333333333333,48.5,135.2
"189",-9.06666666666667,43.1,131.9
"190",-11.5,46.9,142.7
"191",-3.5,46.9,151.9
"192",-5.6,53,158.6
"193",-5.76666666666667,51.7,39.2
"194",-12.4,49.8,73.1
"195",-7,47,51.9
"196",-12.3666666666667,46.9,75
"197",-1.33333333333333,43.3,76.9
"198",-0.6,44.6,50.3
"199",-2.53333333333333,43,59.8
"200",2.8,41.3,69.3
"201",4.93333333333333,40,53
"202",6.96666666666667,37.1,41.2
"203",6.8,36.2,37.2
"204",12.8333333333333,35.6,35.8
"205",7.6,35.3,40.2
"206",7.86666666666667,34.6,38.3
"207",7.03333333333333,33.5,36.1
"208",14.0333333333333,33.9,35.5
"209",12.9333333333333,32,34.9
"210",16,29.6,35
"211",9.2,32,35.9000000000001
"212",13.4333333333333,29.4,48.0000000000001
"213",18.1,26.2,50.6000000000001
"214",12.1,34,71.6
"215",4.63333333333333,33.9,70.1
"216",6.5,31.4,69.5
"217",13.0666666666667,31.8,70.9
"218",13.5666666666667,31.6,74.4
"219",4.83333333333333,30.3,66.9
"220",11.8,28.9,64.4
"221",16.3333333333333,28.3,68.5
"222",12.3333333333333,27,64.1
"223",19.4333333333333,25.4,68.4
"224",19.0333333333333,24.9,67.2
"225",2.6,34.1,74.8
"226",12.2,31.6,74.9
"227",15.6666666666667,28,73.3
"228",15.2333333333333,28.7,77.3
"229",18.3333333333333,26.1,91.7
"230",21.2,23,72.6
"231",18.5,23.9,78.8
"232",18.8666666666667,22.7,75.8
"233",22.1333333333333,22.5,88.4
"234",21.7666666666667,21.2,79.2
"235",22.2333333333333,20.9,70.4
"236",22.8666666666667,20.7,77
"237",21.2333333333333,19.1,82
"238",25.2333333333333,18.9,72.9
"239",21.3666666666667,18.5,73.9
"240",23.6333333333333,17.5,78.5
"241",25.2333333333333,17.7,83.3
"242",25.1,13.1,80.3
"243",21.8333333333333,13,77.6
"244",25.3,11.7,92.8
"245",26.3666666666667,9.3,79.3
"246",26.8333333333333,8.5,77
"247",16.4,22.3,114.2
"248",1.53333333333333,37.8,128.9
"249",-1,37.5,126.6
"250",2.3,34.8,126.4
"251",-3.83333333333333,45.4,141.7
"252",-5.26666666666667,44,144.3
"253",-3.06666666666667,43.1,141.4
"254",-3.1,43.3,145.6
"255",-1.86666666666667,42.2,142.8
"256",0.533333333333333,39.7,140.1
"257",0.833333333333333,39.6,142
"258",2.03333333333333,38.3,140.9
"259",3.2,37.9,139.1
"260",3.9,36.6,136.7
"261",0.233333333333333,36.2,138
"262",4.13333333333333,36.4,139.1
"263",4.6,35.2,137
"264",6.63333333333333,35.7,140.8
"265",6.86666666666667,34.6,138.2
"266",6.3,35.8,139.8
"267",10.9333333333333,33.1,139.8
"268",4.86666666666667,35.4,133.4
"269",4.9,34.4,132.4
"270",6.13333333333333,34.7,135.5
"271",8.13333333333333,33.5,135.8
"272",5.83333333333333,34.2,129.3
"273",6.93333333333333,33.6,130.4
"274",6.23333333333333,33.2,131.6
"275",7.36666666666667,32.7,129.9
"276",8.16666666666667,31.6,130.6
"277",7.66666666666667,31.9,131.4
"278",6.63333333333333,33.6,133.6
"279",9.16666666666667,32.7,133
"280",14.7333333333333,28.4,129.5
"281",18.1,24.3,124.2
"282",17.7666666666667,24.8,125.3
"283",16.6,26.2,127.7
"284",17.3666666666667,25.8,131.2
"285",22.3,22,96.1
"286",22.7333333333333,20.1,93
"287",25.3,16.8,96.2
"288",22.2666666666667,18.8,99
"289",24.9333333333333,16.8,100.3
"290",24.0666666666667,15,102.1
"291",26.5666666666667,13.7,100.5
"292",25.9,13.7,102.6
"293",26.2,12.6,102.1
"294",24.5,11.8,99.8
"295",25.2666666666667,10.5,99.3
"296",26.5666666666667,7.2,100.6
"297",27.4,5.3,100.3
"298",25.6333333333333,6.2,102.3
"299",26.3666666666667,3.1,101.7
"300",26.6666666666667,2.2,102.2
"301",26.3333333333333,1.3,103.9
"302",-10.6333333333333,47.7,88
"303",-5.56666666666667,43.9,81.3
"304",-9.26666666666667,43.8,87.4
"305",-2.6,39.4,75.9
"306",-4.5,39,88.1
"307",-2.06666666666667,37.1,79.9
"308",-6.2,42.8,93.5
"309",-7.46666666666667,39.8,98.6
"310",-8.06666666666667,36.3,98
"311",-3.03333333333333,36.1,103.9
"312",-5.46666666666667,38.4,106.2
"313",-5.5,37.7,112.5
"314",-10.5333333333333,42.8,129.4
"315",-7.46666666666667,41.7,123.4
"316",-1.76666666666667,40,116.5
"317",0.666666666666667,36.1,120.3
"318",-2.6,29.7,91.1
"319",6.6,30.7,104.1
"320",10.2666666666667,27.8,102.2
"321",8.93333333333333,25.1,98.4
"322",8.23333333333333,25,102.6
"323",1.46666666666667,34.3,108.9
"324",1.63333333333333,34.7,113.6
"325",5.9,27.4,109.6
"326",3.6,31.2,121.4
"327",6.33333333333333,28.6,115.9
"328",13.9,23.3,116.6
"329",14.3333333333333,22.8,108.3
"330",12.9666666666667,36.8,10.2
"331",24.9333333333333,14.2,1.5
"332",22.3333333333333,14.9,5.20000000000002
"333",24.7666666666667,13.5,2.10000000000002
"334",24.7666666666667,13.8,5.29999999999995
"335",23,13.4,7
"336",23.1,13.8,8.99999999999997
"337",23.1,13.2,11.9999999999999
"338",18.6333333333333,20.9,-17.0000000000001
"339",22.3,16.1,-16.5
"340",23.7666666666667,16.6,-14.9
"341",25.0666666666667,15.3,-15.0999999999999
"342",24.8666666666667,15.6,-13.2
"343",21.4333333333333,14.7,-17.5
"344",24.5666666666667,14.8,-16.1999999999999
"345",25.3,14.1,-16.1
"346",25.8666666666667,13.9,-13.6
"347",23.5333333333333,12.6,-16.3
"348",22.7666666666667,12.9,-14.9
"349",26.4666666666667,8.5,-13.2
"350",27.2333333333333,7.5,-12.5
"351",13.4666666666667,32.9,13.2
"352",13.7666666666667,32.1,20.3
"353",14.3333333333333,24.2,23.3
"354",25.3666666666667,19.6,37.2
"355",24.5333333333333,15.6,32.6
"356",20.8,13.6,25.4
"357",23.4333333333333,13.1,30.2
"358",27.0666666666667,9.6,31.6000000000001
"359",27.7,7.7,28
"360",29.0666666666667,4.9,31.7
"361",29.6,0.6,39.5
"362",27.2333333333333,0.7,10.2
"363",26.7333333333333,0.7,8.70000000000002
"364",26.5666666666667,1,9.60000000000005
"365",23.6333333333333,2.1,11.4999999999999
"366",23.4333333333333,0.8,11.4999999999999
"367",23.7333333333333,0.6,12.9
"368",24.3,4.2,15.7
"369",24.4333333333333,5.9,15.6
"370",25.5666666666667,4.3,18.6
"371",24.9,10.2,22.7
"372",26.4666666666667,5.4,26.5
"373",26.1,5.7,20.8
"374",23.3666666666667,6.5,23.3
"375",25.2333333333333,11.1,2.90000000000003
"376",26.2,10.3,1.30000000000004
"377",27.8666666666667,8,2.40000000000001
"378",27.9333333333333,7.2,2.10000000000002
"379",28,6.3,2.40000000000001
"380",25.3333333333333,12.3,-1.50000000000003
"381",25.6666666666667,12.2,0.400000000000006
"382",26.3,11,-3.80000000000004
"383",26.9333333333333,10.3,-3.10000000000002
"384",26.1333333333333,6.2,-10.3
"385",-22.5333333333333,71.3,-156.8
"386",-23.5666666666667,70.1,-143.6
"387",-17.1666666666667,66.9,-162.6
"388",-12.2,64.5,-165.4
"389",-11.8666666666667,60.8,-161.8
"390",-21.1666666666667,63,-155.6
"391",-10.7666666666667,61.2,-150
"392",-2.56666666666667,57.1,-170.3
"393",-1.53333333333333,55.2,-162.7
"394",-9.8,58.7,-156.7
"395",0.5,55,-131.6
"396",-26.9666666666667,65.3,-126.8
"397",-26.6333333333333,72,-125.3
"398",-30.1666666666667,76.2,-119.3
"399",-29.7666666666667,68.7,-81.3
"400",-29.8,82.5,-62.3
"401",-23.4,70.5,-68.6000000000001
"402",2.3,53.3,-131.8
"403",2.9,50.7,-127.4
"404",0.666666666666667,44,-60.1
"405",-3.6,44.6,-63.5
"406",-4.43333333333333,46.2,-60.1
"407",-9.06666666666667,47,-65.5
"408",-12.6333333333333,46.4,-76
"409",-14.1,48.3,-71
"410",-12.3333333333333,46.3,-79.5
"411",-6.1,49,-54.6
"412",-12.7666666666667,50.2,-66.3000000000001
"413",-4.63333333333333,48.5,-58.6
"414",-15.0666666666667,53.3,-60.4
"415",-21.3,53.2,-70.9
"416",-17.6333333333333,49.4,-82.5
"417",-19.0666666666667,51.3,-80.7
"418",-20.5,50.3,-88.9
"419",-22.1,53.8,-89.9
"420",-17.5333333333333,49.9,-97.1
"421",-18.4,50.4,-104.7
"422",-21.8,54,-101.1
"423",-11.0666666666667,49.6,-112.8
"424",-12.4333333333333,53.9,-122.7
"425",-20.0333333333333,58.1,-68.4
"426",-21.1333333333333,58.5,-78.1
"427",-21.5333333333333,63.8,-68.6000000000001
"428",-26.3,58.8,-94.1
"429",-27.1,64.2,-83.4
"430",-33.5666666666667,80,-85.9
"431",-29.2,74.7,-95
"432",-31.2,69.1,-105.1
"433",-32.5333333333333,64.3,-96
"434",-26.0666666666667,60,-112
"435",-26.9,67.8,-115.2
"436",-24,58.8,-122.6
"437",-27.1333333333333,68.3,-133.5
"438",-21.8666666666667,60.7,-135.1
"439",22.5333333333333,24.6,-81.8
"440",21.1333333333333,25.8,-80.3
"441",13.5666666666667,30.3,-81.7
"442",8.66666666666667,32.8,-79.9
"443",8.73333333333333,32.7,-83.6
"444",5.36666666666667,33.7,-84.4
"445",10.5,30.7,-88.2
"446",12.6,30,-90.1
"447",12.5,29.3,-94.8
"448",17.1666666666667,25.9,-97.4
"449",10.6333333333333,29.5,-98.5
"450",7.83333333333333,32.4,-99.7
"451",8.1,31.8,-106.5
"452",15.1,32.7,-117.2
"453",6.93333333333333,35.3,-75.7
"454",2.46666666666667,35.6,-82.5
"455",2.93333333333333,36.1,-86.7
"456",3.13333333333333,35.3,-94.4
"457",9.06666666666667,36.1,-115.2
"458",-0.466666666666667,39.9,-75.2
"459",-2.33333333333333,39,-84.7
"460",-2.8,40,-82.9
"461",-2.56666666666667,38.6,-90.2
"462",-2.46666666666667,38.8,-92.2
"463",-1.76666666666667,37.7,-97.4
"464",-0.7,37.8,-100
"465",-2.86666666666667,39.1,-95.6
"466",-3.46666666666667,39.6,-97.6
"467",8.36666666666667,38.6,-121.5
"468",9.8,37.8,-122.4
"469",-1.7,42.4,-71
"470",-6.03333333333333,42.8,-73.8
"471",-3.2,40.5,-80.2
"472",-4.93333333333333,42.9,-78.7
"473",-5.2,40.7,-89.7
"474",-7.03333333333333,41.5,-93.7
"475",-6.9,41.4,-96
"476",-4.46666666666667,41.1,-100.8
"477",-2.13333333333333,41.2,-104.8
"478",0.466666666666667,40.8,-111.9
"479",1,41,-117.7
"480",9.36666666666667,40.8,-124.2
"481",-7.76666666666667,44.5,-73.2
"482",-8.7,43.1,-89.3
"483",-10.3,44.4,-98.2
"484",-13.5333333333333,45.6,-94.2
"485",-11.2,44.9,-93.2
"486",-6.36666666666667,44.1,-103.1
"487",-5.1,44.8,-107
"488",-1.06666666666667,43.6,-116.2
"489",2.66666666666667,45.7,-118.8
"490",5.53333333333333,45.5,-122.7
"491",-10.7666666666667,46.5,-84.4
"492",-11.2,46.5,-87.6
"493",-13.7,46.8,-92.1
"494",-16.5666666666667,48.6,-93.4
"495",-14.2333333333333,46.8,-100.8
"496",-5.63333333333333,46.6,-112
"497",-1.5,47.7,-117.4
"498",-3.93333333333333,42.1,-71.2
"499",21.9333333333333,25.1,-77.4
"500",25.7,18.5,-66.1
"501",25.0333333333333,17.5,-88.2
"502",18.1,14.6,-90.5
"503",24.8666666666667,16.3,-61.5
"504",25.2,14.6,-61.1
"505",25.5666666666667,13.1,-59.5000000000001
"506",26.9333333333333,12.2,-69
"507",23.5666666666667,3.4,-76.4000000000001
"508",26.4333333333333,10.7,-71.6000000000001
"509",23.8333333333333,10.3,-67.7
"510",27.2333333333333,10.1,-64.7
"511",18.6333333333333,8.6,-71.2
"512",28.7666666666667,8.2,-63.6
"513",24.9666666666667,7.8,-72.2
"514",27.1333333333333,7.9,-67.4
"515",25.7333333333333,4.8,-52.4
"516",22.1333333333333,22,-159.4
"517",22.7666666666667,21.3,-157.9
"518",25.4333333333333,13.6,144.8
"519",26.5,19.3,166.6
"520",25.0333333333333,16.7,-169.5
"521",22.1666666666667,19.7,-155.1
"522",28.0333333333333,7.4,151.9
"523",27.5666666666667,6.9,158.2
"524",27.7,8.7,167.7
"525",27,7,171.3
"526",27.6666666666667,7.4,134.5
"527",27.2666666666667,9.5,138.1
"528",28.0666666666667,1.3,179.9
"529",21.5333333333333,20.5,122
"530",25.6666666666667,16.1,120.3
"531",24.8,14.5,121
"532",25.4,13.2,123.8
"533",25.2333333333333,11.3,125
"534",27.2333333333333,10.3,123.9
"535",25.4,6.9,122.1
"536",27.3,-22.5,40.3
"537",27.2,-10.6,56.8
"538",28,-16,54.5
"539",25.7,-20.9,55.5
"540",27.5333333333333,-16.5,59.6
"541",25.9,-19.7,63.4
"542",25.8,-20.4,57.7
"543",17.0333333333333,-37.9,77.5
"544",24.7666666666667,-3.4,10.6
"545",26.5333333333333,-12.3,49.3
"546",20.3666666666667,-19,47.5
"547",25.9333333333333,-18.1,49.4
"548",27.2666666666667,-23.4,43.7
"549",20.6666666666667,-10.2,31.2
"550",23.5,-15.3,23.2
"551",21.4333333333333,-14.4,28.3999999999999
"552",23.9666666666667,-15.7,35
"553",24.9,-17.8,25.8
"554",20.3666666666667,-17.9,31
"555",22.2666666666667,-20.2,28.6
"556",20.2,-20.2,32.6
"557",25.0333333333333,-22.5,17.1000000000001
"558",21.6,-23.8,29.4
"559",22.5333333333333,-25.7,28.2
"560",26.6666666666667,-26.5,18.1
"561",19.8,-26.1,28.2
"562",19.1,-28.5,16.5
"563",27.4666666666667,-28.4,21.2
"564",23.8333333333333,-28.7,24.8
"565",21.7,-29.1,26.2
"566",23.9333333333333,-29.9,31
"567",20.6333333333333,-34,25.6
"568",7.26666666666667,-46.9,37.8
"569",26.1,-3.1,-60
"570",27.8333333333333,-5.3,-39.3
"571",26.5666666666667,-13,-38.5
"572",26.6,-15.6,-56.1
"573",25.4333333333333,-22.9,-43.2
"574",19.4666666666667,-25.4,-49.3
"575",27.1,-11,-66.1
"576",26.6333333333333,-14.5,-67.6
"577",26.9,-14.8,-64.7999999999999
"578",10.1333333333333,-16.5,-68.1
"579",19.4333333333333,-17.4,-66.2000000000001
"580",13.0333333333333,-18,-67.1
"581",26.1333333333333,-17.9,-63.3
"582",24.7666666666667,-20.1,-63.6
"583",25.6666666666667,-22,-63.7
"584",21.6666666666667,-18.5,-70.3
"585",20,-23.5,-70.4
"586",22.9333333333333,-27.2,-109.4
"587",18.8,-33.5,-70.8
"588",17.7666666666667,-33.5,-78.7999999999999
"589",15.2333333333333,-39.9,-73.3
"590",10.9666666666667,-53.3,-70.9
"591",26.3333333333333,-25.4,-57.8
"592",25.5666666666667,-25.1,-58.0999999999999
"593",26.0666666666667,-26.9,-58.3
"594",25.4,-27.3,-55.8
"595",22.0333333333333,-34.5,-57.9
"596",20.5333333333333,-34.5,-54.3
"597",21.9,-34.8,-56.2
"598",12.4333333333333,-22.1,-65.6
"599",20.2333333333333,-24.8,-65.5
"600",27,-24.3,-63
"601",26.6,-24.7,-60.6
"602",25.9333333333333,-27.9,-64.4
"603",25.1333333333333,-27.5,-59
"604",25.6666666666667,-27.5,-58.9
"605",25.8333333333333,-27.4,-55.8
"606",26.2333333333333,-29.5,-66.9
"607",27.1666666666667,-28.7,-65.9
"608",25.5,-30,-62
"609",25.1,-29.2,-59.7
"610",24.5,-29.8,-57.3
"611",25.9333333333333,-31.6,-68.4
"612",22.7666666666667,-31.4,-64.2
"613",21.9333333333333,-31.7,-63.9
"614",23.5,-31.7,-60.5
"615",24.1666666666667,-31.5,-58
"616",3.66666666666667,-32.9,-70.2
"617",22.8,-32.9,-68.8
"618",23.4333333333333,-33.4,-66.4
"619",21.5333333333333,-33.1,-64.4
"620",22.6333333333333,-33,-60.9
"621",21.9333333333333,-35.5,-62
"622",21.2333333333333,-34.6,-61.8
"623",21.9,-34.8,-58.5
"624",23.3666666666667,-34.6,-58.4
"625",22.9,-36.6,-64.4
"626",20.2666666666667,-36.4,-57.7
"627",19.9,-38,-57.7
"628",22.9,-39,-68
"629",22.6,-38.7,-62.3
"630",13.8,-41.2,-71.3
"631",14.5666666666667,-42.2,-71.1
"632",20.2333333333333,-43.2,-65.3
"633",19.0333333333333,-45.9,-67
"634",14.0333333333333,-51.6,-69.4
"635",6.26666666666667,-54.4,-36.5000000000001
"636",1.03333333333333,-60.8,-44.8
"637",26.0666666666667,-20.5,164.3
"638",25.9666666666667,-22.2,166.4
"639",28.0666666666667,-8.5,179.1
"640",26.7333333333333,-17.9,177.5
"641",27,-13.2,-176.1
"642",26.4,-13.8,-171.8
"643",25.6333333333333,-21.2,-159.8
"644",27.5333333333333,-16.5,-151.8
"645",26.9,-17.5,-149.6
"646",28.1,-14.5,-145
"647",23.6666666666667,-27.5,-144.2
"648",19.6,-35.1,173.3
"649",19.5333333333333,-36.8,174.8
"650",19.1666666666667,-38.7,178
"651",17.9666666666667,-39.1,174.1
"652",16.7,-41.3,174.8
"653",15.7,-42.7,171
"654",17.2666666666667,-43.5,172.5
"655",13.8333333333333,-46.4,168.3
"656",9.2,-52.5,169.1
"657",14.4666666666667,-44,176.6
"658",22.2,-29.3,177.9
"659",27.6666666666667,-9.5,147.2
"660",26.9666666666667,-4.2,152.2
"661",28.3666666666667,-12.5,130.9
"662",27.6333333333333,-10.6,142.2
"663",29.3666666666667,-18,122.2
"664",29.1,-18.3,127.6
"665",28,-16.9,145.7
"666",28.6666666666667,-19.3,146.8
"667",28.6666666666667,-16.3,150
"668",26.2,-24.9,113.7
"669",30.4666666666667,-20.4,118.6
"670",28.2,-23.6,133.6
"671",31.4333333333333,-23.5,144.2
"672",27.3333333333333,-21.1,149
"673",27.8666666666667,-23.9,151.3
"674",30,-26.6,118.5
"675",30.1,-27.6,135.5
"676",29.8333333333333,-26.4,146.3
"677",25.4,-27.5,153
"678",22.9,-32,115.7
"679",24.5,-30.8,121.5
"680",23.5,-30.9,128.1
"681",21.9666666666667,-32.1,133.7
"682",26.7,-31.2,136.8
"683",22.0333333333333,-35,138.5
"684",22.7666666666667,-34,151.1
"685",18.4,-37.8,140.8
"686",17.2,-43,147.2
"687",22.9666666666667,-31.5,159.1
"688",22.1,-29.1,167.9
"689",6.73333333333333,-54.5,159
"690",26.9333333333333,-12.3,96.7
