"","V1","V2"
"72",-706176.681339827,6238067.46652221
"73",-702818.826329334,6245880.75622969
"74",-694105.405099576,6256760.55211268
"75",-690620.036607673,6255332.3163597
"76",-698780.899417983,6248485.18613218
"77",-694955.49497565,6239201.65373781
"78",-683139.245698222,6237899.43878657
"79",NA,NA
"80",-682331.660315952,6237731.41105092
"81",-675233.409850735,6258860.89880823
"82",-687559.713053807,6256130.44810401
"83",-687602.217547611,6262011.41885157
"84",-682884.2187354,6270328.79176598
"85",-678548.760367423,6269068.58374865
"86",-680546.471576197,6265455.98743229
"87",-679228.832268282,6263397.64767064
"88",-673320.707629568,6262431.48819068
"89",-667030.042546621,6290870.18244854
"90",-669240.276224413,6296121.04918743
"91",-676211.01320822,6298977.52069339
"92",-680886.507526626,6311243.54539545
"93",-686284.578239696,6306916.8312026
"94",-692660.252310251,6316284.37746479
"95",-680971.516514234,6333885.28277356
"96",-678761.282836441,6344134.97464789
"97",NA,NA
"98",-678761.282836441,6344134.97464789
"99",-674723.35592509,6357619.20043337
"100",-675743.463776379,6361693.87302275
"101",-678761.282836441,6344134.97464789
"102",NA,NA
"103",-682331.660315952,6237731.41105092
"104",-664947.32235024,6233992.79393283
"105",-648498.083248209,6224121.16446371
"106",-648923.128186245,6219836.45720477
"107",-642207.418165261,6218408.22145179
"108",-637871.959797284,6220256.52654388
"109",-635831.744094706,6218660.26305525
"110",NA,NA
"111",-636766.842958388,6216853.96489707
"112",-627500.863309182,6216853.96489707
"113",-615982.14548838,6210426.90400867
"114",-608033.805147088,6208746.62665222
"115",-605271.013049848,6205344.06500542
"116",-603825.860260522,6194716.31072589
"117",-607566.255715247,6181988.20975081
"118",-615302.07358752,6177283.43315276
"119",-621677.747658075,6177031.3915493
"120",-621550.234176664,6174636.99631636
"121",-603825.860260522,6174847.03098592
"122",-578153.146003088,6155019.75817985
"123",-574497.75953597,6147500.51700975
"124",-569354.715785723,6146408.33672806
"125",-555710.773274736,6152625.36294691
"126",-554180.611497803,6150735.05092091
"127",NA,NA
"128",-552182.900289029,6150314.9815818
"129",-548655.027303322,6149558.8567714
"130",-552565.440733262,6132083.97226436
"131",-555668.268780932,6128765.42448537
"132",-567484.51805836,6122926.46067172
"133",-574540.264029774,6123262.51614301
"134",-577898.119040266,6120406.04463705
"135",-578663.199928733,6114987.15016251
"136",-572712.570796215,6110954.48450704
"137",-574412.750548363,6105325.55536295
"138",NA,NA
"139",-575007.813461615,6104653.44442037
"140",-571309.922500693,6108644.10314193
"141",-561278.86196302,6111290.53997833
"142",-552947.981177495,6109526.24875406
"143",-550397.711549273,6100746.79956663
"144",-539474.056641723,6096924.16858071
"145",-534075.985928654,6099780.64008667
"146",-530123.06800491,6107089.84658722
"147",-525787.609636932,6106459.74257855
"148",-521707.178231777,6114567.0808234
"149",-516734.152456745,6117507.56619718
"150",-486513.457362315,6114483.06695558
"151",-468364.038508136,6124228.67562297
"152",NA,NA
"153",-462625.931844637,6131495.8751896
"154",-454040.02409629,6139813.24810401
"155",-447706.854519539,6135402.52004334
"156",-429727.453640575,6131159.81971831
"157",-428494.823320268,6127967.29274106
"158",-439843.523165855,6129437.53542795
"159",-442351.288300273,6132882.10400867
"160",-445411.611854139,6130739.7503792
"161",-459268.076834145,6132798.09014084
"162",-463178.490264085,6130823.76424702
"163",NA,NA
"164",-468364.038508136,6124228.67562297
"165",-468449.047495744,6118473.72567714
"166",-463986.075646356,6116163.34431203
"167",-463986.075646356,6121120.16251354
"168",-454422.564540523,6127505.21646804
"169",-421651.599817872,6123892.62015168
"170",-417528.663918914,6109274.2071506
"171",-407752.630344063,6101586.93824485
"172",-397254.02037455,6082641.81105092
"173",-395978.885560439,6084784.16468039
"174",-380252.222853071,6088102.71245937
"175",-376554.331892149,6081423.6099675
"176",NA,NA
"177",-376554.331892149,6081423.6099675
"178",-376341.80942313,6085078.21321777
"179",-373706.530807301,6084868.17854821
"180",-369541.090414539,6075668.66002167
"181",-363037.902862573,6072056.06370531
"182",-350074.032252445,6052060.7631636
"183",NA,NA
"184",-350074.032252445,6052060.7631636
"185",-339575.422282932,6048364.15297941
"186",-311990.005804332,6055841.3872156
"187",-295965.811640337,6055757.37334778
"188",-270250.5928891,6060378.13607801
"189",-259539.460450568,6057857.72004334
"190",-241390.041596389,6060294.12221018
"191",-233696.72821792,6063696.68385699
"192",-208194.031935701,6061932.39263272
"193",-196462.79164588,6069997.72394366
"194",-196250.269176862,6074282.4312026
"195",-178695.913235935,6089110.87887324
"196",-169259.915611514,6091547.28104009
"197",-146137.470982302,6092765.48212351
"198",-137636.572221562,6098478.42513543
"199",-119997.207293028,6104275.38201517
"200",-95089.5739240607,6104905.48602383
"201",-73327.2730965674,6110534.41516793
"202",-42851.5510393159,6110996.49144095
"203",-23894.5468028666,6097050.18938245
"204",NA,NA
"205",-38346.0746961238,6099864.6539545
"206",-31035.3017618879,6082515.79024919
"207",-30397.7343548324,6063318.62145179
"208",-10590.6402423091,6053026.92264355
"209",-7827.84814506886,6054623.18613218
"210",248.005677633802,6052774.88104009
"211",25368.1615156194,6056219.4496208
"212",41137.3287167914,6065629.0028169
"213",NA,NA
"214",43517.5803697984,6067603.32871073
"215",55248.8206596191,6080373.43661972
"216",55503.8476224412,6078315.09685807
"217",41987.4185928652,6065629.0028169
"218",NA,NA
"219",41987.4185928652,6065629.0028169
"220",27025.8367739636,6055379.31094258
"221",13721.9302134062,6052858.89490791
"222",11809.2279922398,6050842.56208017
"223",14274.4886328542,6045507.68147346
"224",21117.7121352496,6044079.44572048
"225",34634.1411648255,6053152.94344529
"226",41264.8421982025,6054203.11679307
"227",52103.4881181455,6062520.48970748
"228",NA,NA
"229",52103.4881181455,6062520.48970748
"230",53888.6768579008,6066931.21776815
"231",68340.2047511581,6076382.77789816
"232",83131.768594845,6080919.52676056
"233",95203.0448350951,6088354.75406284
"234",69827.8620342875,6095117.87042253
"235",66044.9620857583,6092345.4127844
"236",64897.3407530584,6085456.27562297
"237",59711.7925090074,6085582.2964247
"238",66852.5474680287,6100074.68862405
"239",66342.4935423844,6116415.38591549
"240",70847.9698855763,6122044.31505959
"241",72548.149637724,6121582.23878657
"242",NA,NA
"243",71485.5372926316,6127001.13326111
"244",68722.7451953914,6140233.31744312
"245",NA,NA
"246",71485.5372926316,6127001.13326111
"247",65619.9171477214,6126245.0084507
"248",NA,NA
"249",72548.149637724,6121582.23878657
"250",95458.0717979174,6121918.29425786
"251",100643.620041968,6127295.18179848
"252",NA,NA
"253",101238.68295522,6127799.26500542
"254",100686.124535772,6125446.87670639
"255",103448.916633013,6122380.37053088
"256",115605.20186087,6123052.48147346
"257",120705.741117314,6117339.53846154
"258",133542.098246031,6118095.66327194
"259",139322.709403334,6122590.40520043
"260",139832.763328978,6126749.09165764
"261",132351.972419527,6150819.06478873
"262",132692.008369957,6157750.20888407
"263",134944.746541553,6158800.38223185
"264",134052.152171675,6164723.35991333
"265",NA,NA
"266",134052.152171675,6164723.35991333
"267",128824.09943382,6189759.49252438
"268",124191.109609217,6210342.89014084
"269",119260.588327988,6221390.71375948
"270",118070.462501485,6231304.35016251
"271",119855.65124124,6238949.61213434
"272",119558.119784614,6252853.90725894
"273",NA,NA
"274",119558.119784614,6252853.90725894
"275",115137.65242903,6268312.45893824
"276",115690.210848478,6284023.05222102
"277",117645.417563447,6296793.16013001
"278",119558.119784614,6296751.1531961
"279",120875.759092529,6290870.18244854
"280",NA,NA
"281",120875.759092529,6290870.18244854
"282",119940.660228847,6308093.02535211
"283",122618.44333848,6319728.9460455
"284",122575.938844677,6329978.63791983
"285",140980.384661678,6344975.11332611
"286",145103.320560637,6353670.54864572
"287",146293.44638714,6377068.41083424
"288",165930.522524449,6406305.2368364
"289",172476.214570218,6408027.52112676
"290",176981.69091341,6406473.26457205
"291",183102.338021143,6407817.4864572
"292",210602.745512135,6421553.75384615
"293",218636.094841034,6422855.9687974
"294",216850.906101279,6415210.70682557
"295",219571.193704715,6406011.18829902
"296",241716.034976442,6385469.79761647
"297",249239.330379697,6382025.22903575
"298",255019.941537,6362870.06717226
"299",255147.455018411,6355182.79826652
"300",261055.579657125,6349595.87605634
"301",274869.540143326,6341278.50314193
"302",287025.825371184,6341026.46153846
"303",296631.84097082,6344134.97464789
"304",312656.035134814,6355896.91614301
"305",324939.833844083,6369591.17659805
"306",322219.546240646,6412774.30465872
"307",319541.763131013,6423066.00346696
"308",321369.456364572,6432937.63293608
"309",NA,NA
"310",321369.456364572,6432937.63293608
"311",322729.60016629,6439490.71462622
"312",330465.418038564,6453226.98201517
"313",331825.561840282,6470785.88039003
"314",336501.056158689,6474356.46977248
"315",337393.650528566,6478347.12849404
"316",334503.344949915,6483135.91895991
"317",326852.536065249,6486916.54301192
"318",318989.204711565,6474692.52524377
"319",309723.225062359,6470827.88732394
"320",304707.694793523,6478977.23250271
"321",291063.752282535,6485698.34192849
"322",287705.897272043,6502291.0808234
"323",282137.808583759,6507878.00303359
"324",283540.456879281,6520858.14561213
"325",286090.726507503,6525352.88754063
"326",305302.757706774,6528797.45612134
"327",302497.46111573,6531191.85135428
"328",290171.157912658,6530561.74734561
"329",284815.591693392,6533082.16338028
"330",282860.384978421,6543121.82058505
"331",284263.033273944,6547280.50704225
"332",291871.337664806,6547742.58331528
"333",296334.309514194,6550599.05482124
"334",295909.264576157,6554841.75514626
"335",NA,NA
"336",293911.553367383,6557992.2751896
"337",295526.724131924,6554463.69274106
"338",289533.590505602,6550893.10335861
"339",285793.195050877,6552195.31830986
"340",284433.051249159,6554925.76901408
"341",289788.617468424,6563537.19046587
"342",290978.743294928,6574963.07648971
"343",293529.01292315,6577567.5063922
"344",306917.928471315,6578155.60346696
"345",306832.919483708,6581978.23445287
"346",312273.494690581,6584456.64355363
"347",316098.899132914,6581600.17204767
"348",323834.717005186,6582818.37313109
"349",326427.491127212,6594244.25915493
"350",330380.409050956,6594076.23141928
"351",334843.380900345,6588531.31614301
"352",345724.531314091,6602267.58353196
"353",365956.670364651,6598739.00108342
"354",371992.308484776,6611509.10899242
"355",377730.415148276,6604787.99956663
"356",385211.206057727,6604451.94409534
"357",388866.592524844,6607014.36706392
"358",391714.393609692,6606888.34626219
"359",404763.273207427,6601007.37551463
"360",410883.92031516,6609954.8524377
"361",411734.010191234,6619490.42643554
"362",419469.828063507,6609576.7900325
"363",423167.719024429,6610206.89404117
"364",423210.223518233,6619406.41256771
"365",424995.412257988,6619322.39869989
"366",433198.779562101,6612475.26847237
"367",442549.768198915,6614785.64983749
"368",444632.488395296,6612013.19219935
"369",455131.09836481,6610416.92871073
"370",466649.816185612,6603821.84008667
"371",475915.795834818,6605754.15904659
"372",487434.51365562,6594916.37009751
"373",495297.845009304,6592311.94019502
"374",519355.388502197,6592479.96793066
"375",525731.062572752,6589539.48255688
"376",541032.680342083,6586598.9971831
"377",545495.652191472,6587565.15666305
"378",551191.254361167,6593866.19674973
"379",NA,NA
"380",551191.254361167,6593866.19674973
"381",555866.748679574,6604787.99956663
"382",553358.983545156,6617894.16294691
"383",555909.253173378,6624699.28624052
"384",559734.657615711,6628395.8964247
"385",565515.268773013,6624321.22383532
"386",567597.988969394,6615037.69144095
"387",575631.338298294,6613567.44875406
"388",578394.130395534,6619574.44030336
"389",579414.238246823,6627975.82708559
"390",586299.966243022,6634948.97811484
"391",596203.513299283,6625371.3971831
"392",602281.655913212,6625119.35557963
"393",612100.193981866,6630076.17378115
"394",615203.022029536,6633772.78396533
"395",618093.327608188,6644526.55904659
"396",626126.676937087,6648937.28710726
"397",658982.650647345,6639779.77551463
"398",669693.783085877,6633520.74236186
"399",NA,NA
"400",670416.35948054,6647677.07908992
"401",667483.549408085,6649399.36338028
"402",664848.270792255,6655658.39653304
"403",664083.189903789,6662673.55449621
"404",660555.316918082,6665446.01213434
"405",655964.831587283,6668008.43510292
"406",644871.158704517,6668638.53911159
"407",637390.367795067,6665277.9843987
"408",619538.480397514,6668806.56684724
"409",607594.717638674,6686113.42361864
"410",604789.42104763,6686239.44442037
"411",597903.693051431,6691574.32502709
"412",590507.911129588,6710015.36901408
"413",593440.721202043,6709847.34127844
"414",593780.757152473,6707158.89750813
"415",600708.989642475,6699093.56619718
"416",603641.799714931,6698925.53846154
"417",601261.548061923,6711653.63943662
"418",599306.341346953,6713291.90985915
"419",598031.206532842,6711863.67410618
"420",595693.459373639,6715434.26348862
"421",597011.098681553,6718374.74886241
"422",601899.115468979,6715812.32589382
"423",603216.754776893,6718416.75579632
"424",604789.42104763,6726692.12177681
"425",601814.106481371,6729548.59328277
"426",593398.216708239,6723583.60866739
"427",588510.199920814,6722701.46305525
"428",584302.255034248,6714930.18028169
"429",574143.681015164,6708209.0708559
"430",555994.262160985,6708923.18873239
"431",555611.721716752,6711653.63943662
"432",NA,NA
"433",555611.721716752,6711653.63943662
"434",553741.523989389,6714090.04160347
"435",551828.821768223,6712997.86132178
"436",551233.758854971,6707915.02231853
"437",547493.363400246,6706486.78656555
"438",536484.699505088,6706948.86283857
"439",535507.096147602,6704596.47453954
"440",526538.647955022,6707326.92524377
"441",523010.774969315,6716862.4992416
"442",511959.606580354,6711023.53542795
"443",506646.544854892,6702202.07930661
"444",503841.248263848,6705856.68255688
"445",489559.738345805,6699765.67713976
"446",481313.866547887,6702832.18331528
"447",480421.27217801,6707158.89750813
"448",489857.269802431,6720517.10249187
"449",496190.439379182,6716736.47843987
"450",NA,NA
"451",496190.439379182,6716736.47843987
"452",494617.773108445,6724633.78201517
"453",491769.972023597,6724759.8028169
"454",487392.009161816,6721021.18569881
"455",479061.128376292,6707999.03618635
"456",479018.623882488,6701319.93369447
"457",475193.219440155,6696405.12242687
"458",460444.160090272,6698547.47605634
"459",455768.665771865,6701067.89209101
"460",456958.791598369,6690062.07540628
"461",455556.143302847,6687373.63163597
"462",453218.396143643,6688633.8396533
"463",450965.657972047,6693800.69252438
"464",445015.02883953,6697959.37898158
"465",NA,NA
"466",444377.461432474,6698379.44832069
"467",446800.217579285,6694766.85200433
"468",445992.632197015,6681870.72329361
"469",443867.40750683,6681954.73716143
"470",443824.903013026,6684685.18786566
"471",437491.733436275,6688465.81191766
"472",439191.913188423,6684853.2156013
"473",441274.633384804,6684391.13932828
"474",437321.71546106,6681030.58461538
"475",434601.427857624,6682290.79263272
"476",431328.581834739,6687919.72177682
"477",431923.644747991,6693002.56078007
"478",433921.355956764,6694472.80346696
"479",432221.176204616,6695312.94214518
"480",425590.47517124,6690482.1447454
"481",421467.539272281,6682836.88277356
"482",415601.91912737,6684601.17399783
"483",406931.002391416,6683761.03531961
"484",402638.048517243,6680820.54994583
"485",403998.192318961,6677207.95362947
"486",391671.889115888,6672629.19783315
"487",370844.687152077,6671873.07302275
"488",368421.931005266,6664185.80411701
"489",358263.356986182,6656918.60455038
"490",358688.401924219,6661875.4227519
"491",354522.961531457,6667042.27562297
"492",323197.149598131,6655658.39653304
"493",314101.18792414,6654902.27172264
"494",NA,NA
"495",310998.35987647,6655784.41733478
"496",309468.198099537,6657380.6808234
"497",302582.470103338,6656918.60455038
"498",309468.198099537,6663891.75557963
"499",310105.765506592,6667714.38656555
"500",308618.108223463,6667378.33109426
"501",288981.032086154,6644022.47583965
"502",269513.973924061,6641376.03900325
"503",271894.225577068,6645114.65612134
"504",291106.256776339,6652759.91809317
"505",297864.471291127,6663219.64463705
"506",295994.273563765,6662925.59609967
"507",289406.077024191,6653221.9943662
"508",283327.934410262,6653474.03596966
"509",284135.519792533,6658430.85417118
"510",289576.094999406,6660867.25633803
"511",293316.490454132,6666076.11614301
"512",281287.718707685,6665067.94972914
"513",279204.998511304,6667798.40043337
"514",279842.565918359,6671621.03141928
"515",282732.871497011,6673805.39198267
"516",281542.745670507,6675401.65547129
"517",278779.953573267,6673973.41971831
"518",275762.134513204,6675233.62773564
"519",274104.45925486,6678384.14777898
"520",274274.477230075,6683088.92437703
"521",283582.961373084,6692120.41516793
"522",287663.39277824,6699807.68407367
"523",267303.740246268,6687667.68017335
"524",259865.453830621,6685231.2780065
"525",NA,NA
"526",255402.481981233,6686575.49989166
"527",251109.528107059,6686743.5276273
"528",249876.897786752,6685231.2780065
"529",247921.691071782,6676367.81495125
"530",249961.90677436,6671326.98288191
"531",248601.762972641,6662925.59609967
"532",254509.887611355,6666160.13001083
"533",256040.049388288,6662253.4851571
"534",NA,NA
"535",255402.481981233,6686575.49989166
"536",251449.564057489,6689473.97833153
"537",252044.626970741,6691406.29729144
"538",262883.272890683,6704722.49534128
"539",243331.205740983,6705478.62015168
"540",239250.774335827,6710351.42448537
"541",230112.308168033,6714594.1248104
"542",226159.390244289,6720643.12329361
"543",222759.030739993,6721945.33824485
"544",220846.328518827,6720853.15796316
"545",220931.337506434,6715350.2496208
"546",217913.518446371,6717072.53391116
"547",221101.355481649,6732237.03705309
"548",206139.773662747,6720265.06088841
"549",206139.773662747,6726524.09404117
"550",197766.388383418,6728036.34366197
"551",195598.65919943,6737151.84832069
"552",199041.523197529,6747989.63726977
"553",196151.217618878,6759835.59263272
"554",200699.198455873,6768278.98634886
"555",206862.35005741,6793525.15362947
"556",210262.709561706,6800876.36706392
"557",214258.131979253,6804614.98418202
"558",215320.744324346,6828894.99198266
"559",213323.033115572,6836036.17074756
"560",215575.771287168,6837086.34409534
"561",223736.634097478,6833641.77551463
"562",217020.924076494,6852334.86110509
"563",215873.302743794,6857879.77638137
"564",217445.969014531,6862122.47670639
"565",212302.925264283,6876026.77183099
"566",208647.538797165,6878547.18786566
"567",206989.863538821,6885646.35969664
"568",212557.952227105,6899550.65482124
"569",216765.897113672,6904885.53542795
"570",217233.446545512,6908792.18028169
"571",216085.825212812,6923326.57941495
"572",207202.38600784,6929963.67497291
"573",204864.638848636,6934374.40303359
"574",206777.341069802,6944498.07410618
"575",204099.557960169,6952017.31527627
"576",209030.079241398,6969870.26218852
"577",220888.83301263,6979615.87085591
"578",223226.580171834,6977935.59349946
"579",225224.291380607,6979825.90552546
"580",229262.218291959,6993730.20065005
"581",227944.578984044,6996880.72069339
"582",231514.956463555,7000493.31700975
"583",237763.117052698,6995158.43640303
"584",240695.927125154,6994990.40866739
"585",239675.819273865,6998855.04658722
"586",235127.838436869,7001417.4695558
"587",232152.52387061,7006920.37789816
"588",231429.947475947,7015741.8340195
"589",233385.154190917,7018304.25698808
"590",239293.278829631,7014145.57053088
"591",250982.014625648,7019942.52741062
"592",251662.086526507,7014565.63986999
"593",255274.968499822,7011667.16143012
"594",274486.999699093,7020446.61061755
"595",275762.134513204,7026495.60910076
"596",266878.695308231,7038845.64767064
"597",271384.171651423,7047331.04832069
"598",274019.450267253,7046406.89577465
"599",277292.296290137,7041282.04983749
"600",287280.852334006,7064721.91895991
"601",292508.905071861,7063251.67627302
"602",294846.652231065,7056614.58071506
"603",297099.39040266,7056488.55991333
"604",303262.542004197,7063755.75947996
"605",304537.676818308,7075139.63856988
"606",315886.376663895,7083246.97681473
"607",324387.275424635,7083877.0808234
"608",327277.581003286,7089043.93369447
"609",327872.643916538,7100469.81971831
"610",334418.335962307,7098537.5007584
"611",338966.316799303,7100931.89599133
"612",341176.550477095,7109585.32437703
"613",355160.528938512,7122859.51549296
"614",358985.933380845,7134075.36684724
"615",376880.325272202,7148693.77984832
"616",378112.955592509,7158523.40238353
"617",380705.729714535,7164488.38699892
"618",386868.881316071,7171713.57963164
"619",386826.376822267,7177090.46717226
"620",396899.941853744,7182971.43791983
"621",410543.88436473,7186037.94409534
"622",NA,NA
"623",409693.794488657,7204142.93261105
"624",400045.274395217,7206789.36944745
"625",392479.474498159,7205865.21690141
"626",387166.412772697,7200740.37096425
"627",389674.177907115,7194439.33087757
"628",397197.473310369,7191708.88017335
"629",401107.88674031,7193767.21993499
"630",402383.02155442,7197505.83705309
"631",409863.812463871,7200530.33629469
"632",409693.794488657,7204142.93261105
"633",NA,NA
"634",410543.88436473,7186037.94409534
"635",413986.74836283,7188642.37399783
"636",421297.521297066,7178182.64745395
"637",426950.618972958,7178518.70292524
"638",427375.663910995,7187844.24225352
"639",421042.494334244,7189902.58201517
"640",418747.251668844,7194187.28927411
"641",419809.864013937,7197085.76771398
"642",424867.898776577,7197379.81625135
"643",429543.393094984,7192422.99804984
"644",430691.014427684,7193683.20606717
"645",429033.339169339,7202882.72459372
"646",426058.02460308,7209141.75774648
"647",423082.710036821,7210527.98656555
"648",422062.602185533,7217081.06825569
"649",422615.160604981,7231447.4396533
"650",424995.412257988,7244007.51289274
"651",424527.862826147,7252912.98288191
"652",418747.251668844,7259130.00910076
"653",414284.279819456,7259256.02990249
"654",411989.037154056,7264212.84810401
"655",405613.363083501,7269295.68710726
"656",396134.860965277,7271143.99219935
"657",392989.528423803,7278075.13629469
"658",392649.492473374,7282821.91982665
"659",398302.590149265,7297062.27042254
"660",395667.311533436,7296054.10400867
"661",392521.978991963,7286014.4468039
"662",389164.12398147,7286224.48147346
"663",387931.493661163,7283956.10704225
"664",380280.684776498,7284460.19024919
"665",378708.01850576,7286980.60628386
"666",378750.522999564,7289332.99458288
"667",NA,NA
"668",378750.522999564,7289332.99458288
"669",370292.128732629,7327097.22816901
"670",363533.914217841,7332684.1503792
"671",360898.635602011,7348688.79219935
"672",360728.617626796,7359778.6227519
"673",364511.517575326,7367801.94712893
"674",369909.588288395,7372170.66825569
"675",371439.750065329,7393006.10747562
"676",373267.443298887,7398046.93954496
"677",375690.199445698,7399475.17529794
"678",373564.974755513,7408674.69382448
"679",364766.544538148,7426695.66847237
"680",360601.104145385,7440011.86652221
"681",362131.265922319,7451395.74561214
"682",366976.77821594,7453412.07843987
"683",368761.966955696,7457654.7787649
"684",368591.948980481,7468366.54691224
"685",361791.229971889,7472777.27497291
"686",357455.771603912,7471475.06002167
"687",356350.654765015,7475129.66327194
"688",359580.996294097,7495839.08169014
"689",358645.897430415,7514112.0979415
"690",360006.041232134,7519951.06175515
"691",363873.95016827,7521253.27670639
"692",366126.688339866,7525033.9007584
"693",366211.697327473,7527806.35839653
"694",356945.717678267,7538350.09880823
"695",345129.468400839,7566452.7375948
"696",339263.848255929,7571199.52112676
"697",336628.5696401,7578466.72069339
"698",330550.427026171,7582877.44875406
"699",326725.022583838,7583129.49035753
"700",319711.781106228,7587540.2184182
"701",311125.873357881,7588170.32242687
"702",307385.477903156,7591194.82166847
"703",303092.524028982,7599764.23618635
"704",301009.803832601,7601906.58981582
"705",297439.42635309,7601738.56208017
"706",291488.797220572,7611232.12914409
"707",286090.726507503,7614382.64918743
"708",284093.015298729,7619675.52286024
"709",271724.207601853,7637108.40043337
"710",265561.056000317,7638746.6708559
"711",265178.515556084,7642695.32264355
"712",267176.226764857,7645341.75947996
"713",267261.235752465,7647694.14777898
"714",264328.42568001,7653449.09772481
"715",257442.69768381,7655885.49989166
"716",254467.383117552,7659288.06153846
"717",NA,NA
"718",254467.383117552,7659288.06153846
"719",234617.784511225,7658867.99219935
"720",242778.647321535,7646139.89122427
"721",243288.701247179,7630639.33261105
"722",236020.432806747,7617281.1276273
"723",229602.254242388,7608879.74084507
"724",225436.813849626,7606359.3248104
"725",234617.784511225,7596991.77854821
"726",223396.598147049,7584599.73304442
"727",183739.905428198,7605351.15839653
"728",168650.810127885,7605855.24160347
"729",158917.281046838,7614886.73239437
"730",150926.436211743,7614004.58678223
"731",147611.085695055,7612156.28169014
"732",145570.869992477,7605435.17226436
"733",145145.82505444,7595857.59133261
"734",147611.085695055,7575358.20758397
"735",131544.387037257,7552800.48407367
"736",128611.576964802,7553052.52567714
"737",118665.525414736,7563512.25222102
"738",105319.114360375,7571073.50032503
"739",100431.09757295,7564730.45330444
"740",76756.0945242902,7552380.41473456
"741",74078.3114146574,7544105.04875406
"742",63367.1789761253,7521967.39458288
"743",55886.3880666746,7512683.86218852
"744",48065.5612067941,7512599.84832069
"745",41732.3916300429,7503484.34366197
"746",50105.7769093716,7486051.46608884
"747",51635.9386863047,7475465.71874323
"748",47045.4533555052,7458914.98678223
"749",30808.7367224927,7448959.34344529
"750",10109.0482400917,7421570.82253521
"751",-3959.93920893222,7409178.77703142
"752",-3449.88528328785,7386369.01191766
"753",-28442.5276398624,7375825.27150596
"754",-54795.3137981551,7377883.61126761
"755",-56495.4935503029,7357804.29685807
"756",-56027.9441184623,7342975.84918743
"757",-64146.3024349686,7331970.03250271
"758",-68609.2742843569,7321132.24355363
"759",-75665.0202557708,7290803.23726977
"760",-84080.9100289029,7284208.14864572
"761",-88713.8998535061,7272656.24182015
"762",-94962.0604426498,7264086.82730228
"763",-128965.655485608,7227540.79479957
"764",-135171.311580948,7219013.3872156
"765",-128413.09706616,7210275.94496208
"766",-115619.244431247,7203344.80086674
"767",-117021.892726769,7188810.40173348
"768",-121229.837613335,7170747.42015168
"769",-133131.09587837,7154784.78526544
"770",-168919.879661084,7169613.23293608
"771",-184859.064837471,7167092.81690141
"772",-203135.997173061,7157389.21516793
"773",-235864.457401908,7126010.03553629
"774",-235949.466389516,7113659.99696641
"775",-254438.921194125,7094252.79349946
"776",-248785.823518233,7063797.76641387
"777",-259369.442475353,7051993.81798483
"778",-259624.469438176,7035989.17616468
"779",-264299.963756582,7027419.7616468
