"","AXP","BA","CAT","CSCO","CVX","DD","DIS","GE","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PFE","PG","T","TRV","UNH","UTX","V","VZ","WMT","XOM"
"1999-11-30",-0.0188961038960916,-0.117889709075128,-0.161453625022567,0.205270270270267,-0.0301171832219846,-0.0775915580384829,0.0516981132075645,-0.0396309963099756,0.0581100141043882,0.0454125412541324,0.0489567430025424,-0.00931238503585829,-0.00954653937945837,-0.114613180515753,0.140847457627147,0.109090909090907,0.00525983589310197,-0.0109351432880822,-0.0163137424373221,-0.178648454349363,-0.0770975056689395,0.0298464765900397,-0.00208530805684937,-0.0566929133858352,0.0048365254401268,-0.0661157024793387,NA,-0.017862642439175,0.0234416622269618,0.0708884688090774
"1999-12-31",0.100337547157322,0.0199360078759681,0.01466149202239,0.201031505774172,-0.0219060523938516,0.108176312247639,0.0495156081808088,0.189195419964654,0.253798986936802,0.302247758555371,0.0466718416456415,0.0732820445950997,-0.10120481927712,0.00569579288025612,-0.134601099390876,-0.118907103825137,0.0241732942653798,-0.146143093150329,0.282262493135632,0.0805251641138174,-0.11438711438711,0.0144444444444471,-0.0738981762918192,0.12487479131887,0.0229110512129411,0.150442477876106,NA,-0.0348071495766858,0.199375325351393,0.0157609380910211
"2000-01-31",-0.00902255639098137,0.0738416988416968,-0.0981725456863203,0.0222180731889543,-0.0346340337104483,-0.104296341278266,0.241367521367524,-0.134087237479794,-0.0258345736763699,-0.176290909090902,0.0406044312598528,0.202041064269235,-0.0771045576407401,0.038615008366583,-0.013905579399161,-0.07268667824362,-0.0434249514662228,0.170114600386963,-0.161713062098495,-0.0820170109356247,0.115598027127004,-0.0775830595107554,-0.120410256410237,-0.103888394182244,-0.00244682853378198,-0.185538461538442,NA,0.0061728395061742,-0.20789930555556,0.0286742800397428
"2000-02-29",-0.185493171471941,-0.169887640449437,-0.173892554194166,0.207214611872147,-0.106792633341308,-0.144067796610181,-0.0636188377857259,-0.0120895522388095,0.00949470697369592,0.0153628818647267,-0.0846325167037871,0.142435180026033,-0.163374389960495,-0.0132606270913298,-0.153377437325899,-0.150615302300682,-0.0580004272591185,-0.216993131518701,-0.0868499029324702,-0.375027575557025,-0.112185686653777,-0.130516524836746,-0.119636194029843,-0.259026167605162,-0.0352830188679339,-0.0377786173026058,NA,-0.209880529544722,-0.109589041095887,-0.0912272233619147
"2000-03-31",0.109918771890626,0.0235517054683394,0.124928693667982,0.169680006051901,0.237648948989165,0.0483168316831679,0.213235294117656,0.175630759933527,0.137837837837832,0.121739130434787,0.152019464720192,0.167610619469038,-0.0243055555555519,0.0950766139160888,-0.0347522105696059,0.17732283464565,0.00419548701663874,0.00925925925926907,0.188877699451712,0.398517472643824,0.13787737317151,-0.354159553886424,0.116026490066202,0.525257040679474,0.166242910228829,0.240478994895925,NA,0.249080506742959,0.158974358974349,0.0357190280175201
"2000-04-28",0.00375990331677145,0.0497222956889531,0,-0.103220799379124,-0.0791864993509585,-0.10389119758216,0.0576969696969718,0.0104093041187461,-0.114014251781463,-0.124031007751933,-0.0580383543127466,-0.0388813096862294,0.174377224199261,-0.172840922124082,0.00660417554325443,0.0181915462814246,-0.0219060523938521,0.118622243682599,-0.343529411764703,0.0964159515396348,0.152352297592981,0.0528634361233697,0.0398765725136307,0.0439624853458234,0.118396780144232,-0.0158252888115208,NA,-0.0184851954850374,-0.0198230088495466,-0.00397435897435394
"2000-05-31",0.0836120401337674,-0.0158730158730046,-0.0301724137931236,-0.178710514928605,0.0859962406015369,0.0328836424957961,-0.0330048132019451,0.0040699523052472,-0.211152815013411,-0.132743362831857,-0.037578475336321,-0.0164701631380452,0.0848484848485078,0.0356350526899514,0.129735449735417,-0.0591171833946216,-0.0100438697760151,0.0736690647482037,-0.103082437275973,-0.0128913443830619,0.0562544505103348,0.112970711297081,-0.00273910066195127,0.0527793374508545,0.118008696956063,-0.0281395722784805,NA,-0.118666666666646,0.0406283856987952,0.0723387823400738
"2000-06-30",-0.0346296296296345,0.0704045058883713,-0.114248366013042,0.116262732701097,-0.0825400259627868,-0.107142857142866,-0.0801137710357882,0.00703021090632827,0.288471995649817,0.0191836734693849,0.0209672910260041,0.0721790039297605,0.138212290502794,-0.0749765698219202,0.0760584488572622,-0.0801452108349744,-0.0320699708454996,0.0268024658268429,0.278772378516631,-0.0715951492537246,0.0786516853932584,-0.146616541353408,0.00709544518199801,-0.0901333333333068,0.150080472102984,-0.0258107213765937,NA,-0.0391452344932031,0,-0.0577361661265093
"2000-07-31",0.0874736236332354,0.167424061229362,0.005312868949223,0.0295783511642433,-0.0687418936446247,0.0356571428571557,-0.00644163875288939,-0.0247169811320771,0.041253428993449,0.0362434921906156,0.0245527564804622,-0.00142119829457354,-0.086482772160607,0.0814155449413752,0.0673746518105884,-0.0379477838494017,0.0850602409638554,-0.0647350561211099,-0.127375000000019,0.0989701080130516,-0.0962500000000078,0.00440528634363457,-0.032727272727295,0.302461899179351,-0.0459475218658716,-0.00849184782608692,NA,-0.0799055304074026,-0.0412979351032464,0.0215286624203788
"2000-08-31",0.0411007232316007,0.102177199548196,0.0795654726952042,0.0485941320293408,0.0782847010323406,-0.00224728813407493,0.0101141078838298,0.134261946217834,0.312189684871791,-0.0705567562364723,0.177410968880495,0.121992744237247,-0.00864856110523105,0.121863079702852,-0.141412493883521,-0.0568002524455917,0.0391111181478598,-0.0200374016532983,0,-0.095314285714277,-0.00347214262242235,0.0847368421052517,-0.0185620300751861,0.0693069306930605,0.155359980442439,0.0728819971016528,NA,-0.069090909090923,-0.1379185520362,0.0236123773938128
"2000-09-29",0.0293120975940506,0.202460850111865,-0.156921403317893,-0.194841154182448,0.00863700899197117,-0.0893294720427765,-0.0179717586649718,-0.0116551253624531,-0.119227799227774,0.101539741989169,-0.146947432207242,-0.444904501135306,0.0216421968461127,-0.154886290859478,0.0506936966275775,0.0274496280403398,-0.0204257149000211,0.0651023036199754,-0.136083655636702,0.0152820196478538,0.041261010662955,0.0836163674591768,0.194158486952388,0.065945901627112,0.0447524333474782,0.110986547085204,NA,0.113051470588264,0.0116228612630815,0.0914992650661619
"2000-10-31",-0.0110478415340544,0.0513178294573613,0.143867072101803,-0.0247963800905046,-0.0367155425219983,0.110078277886499,-0.0637908496731885,-0.0518941359626168,-0.12389001392308,-0.187759727993964,-0.125377375244188,0.0827718960539059,-0.019374068554404,-0.0149382983330006,0.0952294576455281,0.0268300761841676,0.0603599648814992,0.208221386351435,0.141933344387296,-0.00299550673989146,-0.0385129118432895,0.0712652296157161,0.162055264786323,0.0172687574434505,0.10754430379751,0.00634279948104965,NA,0.202291625946161,-0.0571369208394075,0.000897766805062261
"2000-11-30",-0.084333333333338,0.0206274091636114,0.121220764403896,-0.111358574610247,0.00467572690393792,-0.0599619237944066,-0.191845853113678,-0.0957854406130242,-0.177236749824672,-0.0876831189597078,-0.0495274111675139,-0.153854012480048,0.0869100785277896,-0.189450549450522,0.0401021546728695,0.034750356146223,0.0399020490661255,0.0305759395152305,-0.16683606795409,0.0671006509764658,0.0280762360160929,0.0480123180291263,-0.0476685734095919,-0.0220487804878096,0.0725976044618766,0.0177278615686089,NA,-0.0280228334198176,0.150066108417824,-0.00851166550908811
"2000-12-29",0,-0.0443092962641153,0.203510557110113,-0.201127819548877,0.0313912299987789,0.141810446702896,0.00667938931300482,-0.029475989663621,0.302240623477843,0.165858637407504,-0.0909090909090828,-0.210194429847611,0.0505999999999978,0.23210412147503,-0.0269838735430099,0.0668340131785459,0.206568539100843,0.0138678728111086,-0.243987452073922,0.312752815579523,0.0381403746332725,0.0476826499265353,-0.130870040043698,0.0888472866913035,0.0464581024635484,0.110295156051426,NA,-0.107848371596368,0.0192591857123818,-0.0120454545454519
"2001-01-31",-0.141475102230673,-0.113636363636353,-0.0577020720765322,-0.021176470588236,-0.0137375651350051,-0.0952183812875195,0.0521769177608795,-0.0408844388819339,0.0648679328986854,0.0549354344495558,0.317647058823518,0.230871590153036,-0.113554159527889,0.217815950363434,-0.0482441745979965,-0.136764705882376,-0.0817427385892139,-0.122196111941894,0.407561088059018,-0.0141551693244487,-0.0184782608695491,-0.0795738441132279,0.0176908885066305,-0.115816608359415,-0.0809710003258011,-0.0462986517425797,NA,0.103929139077098,0.0690758516845373,-0.0320910973084928
"2001-02-28",-0.0683651804670988,0.0663941145403109,-0.0592492085028852,-0.367254273504274,0.0363660115799931,0.00770863519662512,0.0164203612479425,0.0113092648977804,-0.193406593406587,-0.118257261410795,-0.107043879907621,-0.227663085397306,0.0486484773584148,-0.151482087652288,-0.0856896551723878,0.00170357751280603,0.0244738837124943,-0.0240934533949917,-0.033737307566324,-0.290258087968035,-0.000896715961547057,-0.0186525612471885,-0.0134436401240693,-0.0360266555601834,0.0499911363232863,0.0421133514391969,NA,-0.0991810737033573,-0.118133802816892,-0.0318153785646158
"2001-03-30",-0.0587967183226948,-0.104340836012861,0.0668269230768617,-0.332629801604032,0.0249824889096351,-0.0684367132066881,-0.0759289176090664,-0.0965898617511552,-0.072479564032698,0.0150984184776319,-0.0372372372372323,-0.0787815126050305,-0.101304839206809,-0.0377196742391884,-0.145262217322555,-0.0969387755102175,-0.0784922394678369,-0.0492910867991252,-0.0730508474576095,0.0418225129249892,-0.0900000000000164,-0.112056737588675,-0.0643605870020959,-0.042038956869063,0.00102588397444481,-0.0591708381465955,NA,-0.00404040404039652,0.0096461021372336,-0.000616903146210657
"2001-04-30",0.029873851216689,0.10931610123856,0.139206169415477,0.0740037950664136,0.0997722095672149,0.110319410319421,0.0576923076923292,0.159340659340685,0.0718481755669651,0.0928074245939705,0.19713038053649,0.174838464462151,0.103006745169773,0.0775700343399304,0.0228077945084224,0.0357815442561087,0.145428296438886,0.000922266139657957,0.238800511976577,0.028113440197286,0.0573870573870627,-0.0348887018450802,-0.0702639912257741,0.0183881952326912,0.10496118798513,0.0652114597544495,NA,0.125735401792917,0.0245544554455577,0.0938271604938463
"2001-05-31",-0.00754005655042478,0.0202990540204298,0.0788844621514064,0.134275618374558,0.00150641381092953,0.0345882601960703,0.045289256198358,0.00968473109417434,0.0439077936333592,0.0464968152866252,-0.0278532034216635,-0.125597873282332,0.00845319606586692,0.0243851604835275,0.0261961463519689,0.101090909090923,0.00115046075674541,-0.0373831775701,0.0211070110701326,-0.0141520748380916,-0.00702690308615517,0.0697751873438481,0.0436363636363304,0.127953633526536,-0.121869273060479,0.0698784936794021,NA,-0.00399491556200426,0.000193274062626037,0.00669578229130696
"2001-06-29",-0.0788224121557521,-0.115916679917325,-0.0758862629246517,-0.0550363447560079,-0.0577824049973841,0.039655172413807,-0.0863377609108262,0,-0.0977917981072465,-0.0408405104786782,0.015205724508045,0.0829322473157743,0.0306343476018611,-0.0952187182095641,-0.0469058432146152,-0.106340819022462,-0.0377804014167553,-0.124400602822308,0.0552182711766438,0.0246193994062971,-0.0662159011424513,-0.00684931506849962,-0.0694541231126373,0.00736843064849002,0.0739130434782627,-0.120633777457675,NA,-0.024612579762992,-0.0556793357003007,-0.0155522240789325
"2001-07-31",0.041514978653548,0.0526978417266288,0.108213350810154,0.0560439560439583,0.00983425414362471,-0.112354892205662,-0.0879196953963477,-0.10931440866011,-0.0293980011971039,0.0662574089754353,-0.0730396475770931,0.0191452991452916,0.0828662930344157,-0.0190578533444001,-0.00888888888891171,0.0768662232076651,-0.019456617002649,0.0636833046471754,-0.0932876712328768,0.132412479161711,0.0292134831460544,0.119278906264183,0.131272525961033,-0.135108481262327,0.0918218623481852,0.0019110019109998,NA,0.0194646738796671,0.145491803278696,-0.0438465941614182
"2001-08-31",-0.0969501611703462,-0.122503289947346,-0.0925589836660957,-0.150364203954201,-6.33986283261612e-05,-0.0351522092569984,-0.0349146110056795,-0.0597701149425237,-0.0367965367965489,-0.0869888503570359,-0.0487187271533959,-0.0614675774856749,-0.0224303658169567,-0.0900692840646505,0.0912556053811617,0.0305422100206112,-0.0644547671104911,-0.0372862667282102,-0.138087324369265,0.0515247108306878,-0.0681159834935076,0.0440720923683493,-0.0914945591827501,-0.041505131128853,0.00949273212700041,-0.0652417437944043,NA,-0.0766389658356161,-0.14042933810375,-0.033153574820264
"2001-09-28",-0.202086765513442,-0.345703124999984,-0.103999999999969,-0.25413349663195,-0.0661157024793544,-0.0842079570417417,-0.267793944160459,-0.0863629221876453,-0.109238451935073,-0.164961915125139,-0.0823411705852931,-0.268955650929879,0.0510339594004909,-0.133248730964489,-0.0373946989932374,-0.0962370962371063,-0.0547550432276704,0.0230414746543801,-0.103067484662578,-0.063799999999987,0.0467240929261612,-0.0183412002697256,0.15179662674161,-0.0122578016250158,-0.0229209521010891,-0.320175438596481,NA,0.0821999999999992,0.031763530151119,-0.0186799501868042
"2001-10-31",0.0154383095164889,-0.0268656716417957,0.00574554245061121,0.389162561576355,0.0448377581120936,0.065831556503201,-0.00161117078408879,-0.0212365591397838,0.0970598961068381,-0.00364868386761341,0.178259921500221,0.194716242661427,0.0453068592057813,0.0455861392987418,0.0219850586979651,-0.0394252026528839,0.0607723577235946,-0.0418918918918966,0.136408051592725,0.0544755394146097,0.0448877805486172,0.0191189397139007,-0.186596020107561,0.113537117903952,-0.0112781954887781,0.158924731182803,NA,-0.0729601321501325,0.0383838383838524,0.00126903553302227
"2001-11-30",0.11824668705401,0.0820547649461003,0.0603756708408418,0.208037825059081,-0.0322192078147674,0.117721006651791,0.101129639591206,0.0574018126888256,0.138689866939611,0.221638854947895,0.0708997840052219,0.338420494948655,0.00889282181110351,0.0667420814479727,-0.0154384177913085,0.0379716104129855,0.103390398521509,0.0617458078671134,0.104213241616549,0.0735413290113491,0.0363344600111788,0.0498780157224488,-0.0191550774074885,0.0257080610021609,0.0866920152091748,0.121410502187263,NA,-0.056414374623568,0.0729571984435764,-0.0463849787183997
"2001-12-31",0.0844728046186627,0.104843304843294,0.101855757064512,-0.11399217221137,0.0541112810257554,-0.0412719891745792,0.0327625547892196,0.0456149564720703,0.0421348314606753,0.093461950696667,0.0464573059953468,-0.0370483772198152,0.0145922746781046,-0.0363202545068736,0.00404599659279836,-0.0137853949329243,0.031680921626817,-0.123002227155026,0.0317707522192765,0.063655140628067,-0.0798891710921285,0.0215595145881495,0.0478865703584583,-0.0601063897668251,-0.00951714485656685,0.0735880398671445,NA,0.00978723404254578,0.0448155866181403,0.0508021390374431
"2002-01-31",0.00672269852530016,0.0559566787003714,-0.0308730141017866,0.0933186085036322,-0.0648365137819373,0.0390496353799217,0.0164092664092892,-0.073103792415153,-0.0609579081686178,-0.0180356792785711,-0.108052248677263,0.114149443561189,-0.0269035532994951,-0.0545120513727995,-0.0721102863202344,0.0268228182848154,-0.0609931477878347,0.00646258503403696,-0.0383396226415256,0.065256045519211,0.0456712672521968,0.0371599803034668,-0.0377461397346829,0.0166022287923424,0.0505864066694826,0.063438031873716,NA,-0.0158380043562272,0.0422241529105056,-0.0063613231552192
"2002-02-28",0.0167364016736178,0.127000216312093,0.104017501988878,-0.279292929292965,0.0161920654884606,0.0688836520056697,0.0921177587844031,0.0411531281205075,-0.0694412508622648,-0.001796765821521,-0.0893611383426884,-0.184734774796677,0.062272802999892,-0.1409691629956,0.08319999999997,-0.0397350993377538,0.0680576084196833,0.0363298411625532,-0.0842881808193171,-0.0175262894341928,-0.0139287567143043,0.0380754162585777,0.0104138851802589,0.0939597315436158,-0.025016812373873,0.0651193612340046,NA,0.0097087378640619,0.0338446148716256,0.0639696713392193
"2002-03-28",0.123731138545978,0.0498259355961599,0.0241397946315913,0.18640504555014,0.0690431075319657,0.00661827497864964,0.00347826086955827,-0.0285714285714329,0.1150234741784,-0.0267946225439637,0.059926620464738,0.0651488616462355,0.0665024630542013,0.218803418803461,0.107363938793805,0.0632183908046182,-0.0247604511150646,-0.0559012991917813,0.0337675694206365,0.0214872897350855,-0.0297851562500008,0.0625073711522826,-0.0105708245243079,-0.0563027223926204,0.0546338230865373,0.0171350239890284,NA,-0.014957264957241,-0.0102762734865081,0.0612590799031323
"2002-04-30",0.00324746568191281,-0.0756476683937721,-0.033103111201671,-0.134672179562909,-0.0394372438240864,-0.0562036055143141,0.00433275563262359,-0.156417112299452,-0.126100902420629,-0.0460810532812066,-0.19461538461539,-0.0591910555738334,-0.0167821401077879,-0.0058660859470171,0.0621890547263921,0.0234234234234172,0.0938179288757386,-0.0562695380340472,-0.133477035317559,-0.111314780869889,-0.0853044791142219,0.00611202753028506,-0.164274299779372,0.0863685932388141,0.149044752682538,-0.0543126684636155,NA,-0.122358017174019,-0.0887438825448585,-0.0835044490075043
"2002-05-31",0.0365764447695751,-0.0400728762462906,-0.043024533138014,0.0771331058020739,0.0142271938333007,0.041633336204892,-0.0116479723899926,-0.0129952456418159,-0.0419047619047579,-0.100927323700677,-0.0377702789974929,-0.0338763302072299,-0.0361008486566953,0.02421652421655,0.000900738605621454,0.0542253521127025,0.0019057458329268,0.0507913139492,-0.0258323765786261,0.00787549221826223,-0.0447519491500322,-0.00786616441391486,0.103992273019973,-0.144549287291701,0.0340507914816137,-0.0151132204229179,NA,0.0720518573921862,-0.0315073397780166,-0.000166024578476809
"2002-06-28",-0.14561279698893,0.05509964830014,-0.0635163573751859,-0.115969581749049,0.0143266475644848,-0.0347826086956488,-0.17503273679618,-0.061424077158403,-0.0274986942170875,-0.117848468596103,-0.10503418272218,-0.338522809558285,-0.148166259168715,-0.0564673157162999,0.0116195109677704,-0.0497661990648031,-0.0193733556565575,-0.107486028534141,0.0744450991946641,0.000518417588501352,0.0115606936416199,-0.00279173646006992,-0.110527850685335,-0.079781212801643,0.00825991189424369,-0.0140845070422484,NA,-0.0662790697674385,0.0181490694588622,0.0247933884297358
"2002-07-31",-0.0270762737712709,-0.0773333333333539,-0.0793347265394483,-0.0544802867384023,-0.152542372881364,-0.0560810810810882,-0.0619047619047287,0.108433734939744,-0.00100672199524265,-0.159270351211534,-0.0222222222222204,0.0284619594964004,0.00650593187908943,-0.256139778514844,-0.108214285714296,-0.130052724077314,0.0230081300813003,-0.0205371248025132,-0.122851919561249,-0.0812674743708555,-0.0757142857142847,0.001631299376744,-0.085368502393395,-0.198098663925983,-0.0424904423811747,0.023564064801171,NA,-0.169873674111205,-0.10598073077621,-0.101661779081116
"2002-08-30",0.0226885989790211,-0.103001751861178,-0.0237136465323871,0.0477634571645211,0.0309204024834062,-0.0300062199859584,-0.115623237450704,-0.0636645962732951,0.0567327409432796,0.0663860103626794,0.0730606082510685,-0.111708623618044,0.036335688795756,0.0576923076923153,0.0212254705646702,-0.040000000000022,-0.00221319166567036,0.0185483870967669,0.0229262192580173,-0.123960235341889,0.0265818068052972,-0.00382065400606824,-0.105567606652222,-0.0253123998718334,0.00787132101296129,-0.142050054373748,NA,-0.0606060606060189,0.0874339162261015,-0.0294924176887618
"2002-09-30",-0.135330005546336,-0.0793094146209954,-0.147112740605003,-0.241678726483336,-0.0963069294010205,-0.10518481766313,-0.0344387755102092,-0.176970702045297,-0.1457956015524,-0.206165792530293,-0.226452639957546,-0.166766646670632,-0.00423494752346609,-0.280681818181819,-0.055927247611382,-0.256734006733989,-0.119887955182054,-0.0885799692157407,-0.108801955990195,0.00287218764959007,-0.122732769044767,0.00823463056966656,-0.18755052546484,-0.0468779196512159,-0.0127900396151552,-0.0488297693214357,NA,-0.114838709677448,-0.0780121354395985,-0.100141043723561
"2002-10-31",0.16944375914873,-0.128332845004391,0.107045923070674,0.0667938931297283,-0.023393501805054,0.143609647906879,0.103038309114952,0.0243407707910643,0.0861503914103909,0.106513409961696,0.353798662322087,0.245500359971212,0.086353550295869,0.113037142836497,-0.0308590492076538,0.025481313703235,0.154314813130835,0.186611244804194,0.222450845907635,0.0928670680870785,0.0947622329428253,-0.00592176429645919,0.293447314210187,0.142061281337044,0.0427654207750576,0.0916976456010135,NA,0.392455120228649,0.0875304630381635,0.0551724137931289
"2002-11-29",0.0703876821556173,0.150730413107334,0.221542227662206,0.334525939177155,0.00145244960322577,0.0907629165215087,0.186826347305429,0.0740594059405844,0.101536312849152,-0.0858725761772929,0.103114985850965,0.208251878218922,-0.0261390212412342,0.213012048192833,-0.0136886833046461,0.0355327742835367,0.0278516733481056,0.0953171091445548,0.0787357396670862,-0.0510701419792292,-0.00359669094007142,-0.04431882419448,0.110678098207312,0.135365853658543,-0.104452996151705,0.0169719205455945,NA,0.109110169491494,0.0065359477124336,0.0407645445860112
"2002-12-31",-0.0899049576162504,-0.0311306901615165,-0.0837675350701351,-0.121983914209142,-0.00820528121736619,-0.0497534737785433,-0.166844123804667,-0.0952320172452942,-0.136553822746291,-0.0880518648018462,-0.108375517717446,-0.254310344827564,-0.0580498070852375,-0.046483909416,-0.0394390885188343,-0.130810810810849,-0.0504428186368936,-0.0413001814465864,-0.103675450762824,-0.00374851378938756,-0.0304471931493923,0.0166804684727484,-0.0487719298245142,-0.0777121857830574,0.0251688152240401,-0.00848407235472171,NA,-0.0747373447946387,-0.0614991924085675,0.00402298850577298
"2003-01-31",0.00509193776522499,-0.0424371021521698,-0.0309337523033957,0.0206106870229019,-0.0312876052948282,-0.10683962264152,0.0729613733905583,-0.0496919917864131,0.0017353579175825,-0.129891756869298,0.00903225806451746,0.00578034682073714,-0.00186185067956501,-0.0145027515723046,-0.0770985401459684,-0.114427860696502,0.0101378751013912,-0.0215509627274291,-0.0820116054158953,0.00157409489543414,-0.00197721131019457,0.000490099045231451,-0.0900300912889662,-0.0414096916299507,0.0526946107784665,0.0264772360348644,NA,-0.00283227541179953,-0.0536527420312795,-0.0226101888952611
"2003-02-28",-0.0548831972980792,-0.122736256526094,0.0686675761710021,0.0456245325355831,0.00748595887310599,-0.0193316283497088,-0.0251428571428677,0.0477756462957499,0.0198237885462464,0.122009569378024,-0.00126788359293351,0.102946601153895,-0.017728881408217,-0.0282776349614702,-0.00593178447850029,-0.0442415730336608,0.0118617282007076,-0.0476620328579194,0.00199296715034847,0.0410866636731071,-0.0177865612648509,-0.0433563164660495,-0.148936170212775,-0.054534313725518,-0.0568828213879474,-0.0749099592106323,NA,-0.0966562173458881,0.00543933054393353,0.00301041618110531
