http://www.icpsr.umich.edu/icpsrweb/content/HMCA/archive.html	Health and Medical Care Archive

http://www.publichealthintelligence.org/content/resources/data-sources	Health Intelligence List of Data Sources

https://www.healthdata.gov/	Healthdata.gov

http://www.healthmeasures.net/resource-center/datasets-for-your-research	HealthMeasures Dataverse

https://heri.ucla.edu/heri-data-archive/	Higher Education Research Institute

http://rms.iea-dpc.org/	IEA Study Data Repository

http://catalog.ihsn.org/index.php/catalog	IHSN Survey Catalog

http://ftp.ncbi.nih.gov/	Index of NCBI NIH

http://www.informationisbeautiful.net/data/	Information is Beautiful Data

https://www.theice.com/iba/historical-data	INTERCONTINENTAL EXCHANGE  Historical Data

http://ipad.primate.wisc.edu/	internet Primate Aging Databas

https://www.icpsr.umich.edu/icpsrweb/landing.jsp	Inter-University Consortium for Political and Social Research (ICPSR)

http://inventories.opendata.esd.org.uk/all	Inventories of open data for UK local government authorities

http://rechercheisidore.fr	isidore

http://www2.jpl.nasa.gov/srtm	Jet Propulsion Laboratory

http://openpsychologydata.metajnl.com/about/#recommended-repositories	Journal of Open Psychology Data List of Recommended Repositories

https://www.kaggle.com/datasets	kaggle

http://data.wien.gv.at/	Katalogsuche - Daten

http://www.kdnuggets.com/datasets/index.html	Kdnuggets Datasets for Data Mining and Data Science

http://www.iub.edu/~kinsey/resources/datarchives.html	Kinsey Institute - Data Archives

http://www.lgbtdata.com	LGBT.com

http://linkeddata.org	Linked Data

http://linkedscience.org/data/	Linked Open Science Data

http://census.okfn.org/en/latest/local/#local-open-data-census	Local Open Data Index

http://portal.louisvilleky.gov/service/data	Louisville KY Open Data

https://data.mendeley.com/	Mendeley Data

https://mfmu.bsc.gwu.edu/documents/768481/1043384/MFMU+Dataset+Releases+February+2016/5eaa784f-acac-43fc-8fcf-290b1f843a6a	MFMU Dataset Releases February 2016

https://www.mischooldata.org	MI School Data

https://mran.revolutionanalytics.com/documents/data/	MRAN

https://data.nashville.gov/	Nashville Open Data

http://www.icpsr.umich.edu/icpsrweb/NAHDAP/	National Addiction & HIV Data Archive Program

http://www.icpsr.umich.edu/icpsrweb/NACJD/	National Archive of Criminal Justice Data

http://ies.ed.gov/data.asp	National Center for Educational Statistics
Education Statistics

https://www.dss.gov.au/about-the-department/national-centre-for-longitudinal-data	National Centre for Longitudinal Data

https://www.nlm.nih.gov/hsrinfo/datasites.html	National Library of Medicine List

http://www.hscic.gov.uk/home	NHS Health and Social Care Information Centre

https://data.cityofnewyork.us/	NYC Open Data

https://www.enrollamerica.org/research-maps/maps/	Obamacare data

https://www.osha.gov/oshstats/index.html	Occupational Safety and Health Administration

http://www.irss.unc.edu/	Odum Institute

http://www.ohchr.org/EN/PublicationsResources/Pages/databases.aspx	OHCHR Databases

https://www.opendatanetwork.com/	OPEN DATA NETWORK

http://www.opendatanottingham.org.uk/	Open Data Nottingham

http://dati.trentino.it	Open data Trentino

http://open.canada.ca/en	Open Government Canada

https://www.opensciencedatacloud.org/publicdata/	Open Science Data Cloud

https://openfmri.org	OpenfMRI

https://ourworldindata.org/	Our world in Data

http://www.pewresearch.org/data/download-datasets/	Pew Research Center

http://www.unl.edu/polphyslab/data	POLITICAL PHYSIOLOGY LAB

http://www.csudh.edu/oliver/pubdomdb.htm	Public Domain Databases

https://www.nia.nih.gov/research/dbsr/publicly-available-databases-aging-related-secondary-analyses-behavioral-and-social	Publicly Available Databases for Aging-Related Secondary Analyses in the Behavioral and Social Sciences

https://www.quandl.com/	Quandl

http://personality-testing.info/_rawdata/	Raw data from online personality tests

http://www.reed.edu/psychology/datasets.html	Reed College Datasets Available for Secondary Analyses

http://data.reeep.org/	REEEP

http://www.re3data.org/	Registry of Research Data Repositories

http://econ.worldbank.org/datasets	Research Datasets at the World Bank

http://ropercenter.cornell.edu/CFIDE/cf/action/catalog/	Roper Center for Public Opinion Research

http://andromeda.rutgers.edu/~natalieb/pub.htm	Rutgers University Library Selected Public Access Indexes and Databases

http://www.science.gov/browse/topiclist.htm	Science.gov

http://data.sfgov.org	SF OpenData

https://cepa.stanford.edu/seda/data-archive	STANFORD EDUCATION DATA ARCHIVE

http://snap.stanford.edu/data/index.html	Stanford Large Network Dataset Collection

http://statewidedatabase.org/data.html	Statewide Data: California

http://www.biostat.jhsph.edu/courses/bio624/datasets/datasets.htm	Statistical Methods in Public Health IV Links to online datasets
Online datasets - links to Possible Datasets

https://studentaid.ed.gov/sa/about/data-center/student	Student Aid Data

http://data.sunlightlabs.com	Sunlight Labs

http://snd.gu.se/	Swedish National Data Service (SND)

http://www.tarki.hu/	TARKI 

http://timetric.com/public-data/	TDS Data Platform

http://www.equality-of-opportunity.org/data/	The Equality of Opportunity Project

http://www.mortality.org/	The Human Mortality Database

http://timssandpirls.bc.edu/about.html	TIMSS & PIRLS INTERNATIONAL STUDY CENTER

http://www.slavevoyages.org/voyage/download	Trans-Atlantic Slave Trade Database

http://www.twinstudies.org/information/twinregisters/	Twin Registers and Research

http://archive.ics.uci.edu/ml/	UC Irvine Machine Learning Repository

http://eprints.ucl.ac.uk/	UCL Discovery

http://guides.library.ucla.edu/c.php?g=180221&p=1188487	UCLA Library on Psychology Datasets

http://www.data-archive.ac.uk/	UK Data Archive

https://www.iser.essex.ac.uk/ulsc	UK Longitudinal Studies Centre

http://data.un.org/	United Nations Data

http://www.census.gov/data.html	United States Census Bureau

http://usgovxml.com	US Government Web Services and XML Data Sources

http://www.disc.wisc.edu/	UWisc Data & Information Services Center

http://vipbg.vcu.edu/research/datasets-projects/	Virginia Institute for Psychiatric and Behavioral Genetics

https://countyballotfiles.elections.myflorida.com/FVRSCountyBallotReports/AbsenteeEarlyVotingReports/PublicStats	Vote-by-Mail Request and Early Voting Reports Florida

https://www.wikidata.org/wiki/Wikidata:Main_Page	Wikidata

WorldWideScience.org	WorldWideScience.org

https://developer.yahoo.com/geo/geoplanet/data/	Yahoo! GeoPlanet Data

http://imat-relpred.yandex.ru/en/datasets	Yandex

https://zenodo.org/	ZENODO

