"","x"
"671",20.4
"672",29.3
"673",33.7
"674",35.2
"675",38.1
"676",24.5
"677",26.3
"678",25
"679",17.9
"680",18.1
"681",23.3
"682",31.2
"683",32.8
"684",28
"685",19.7
"686",22.1
"687",16.3
"688",20.1
"689",21.7
"690",19.6
"691",30.8
"692",36.8
"693",38.1
"694",17.6
"695",21.2
"696",17.2
"697",20.7
"698",26.1
"699",34.5
"700",18.6
"701",20.1
"702",22.4
"703",19.1
"704",19.2
"705",28
"706",17.9
"707",18.1
"708",16
"709",18.5
"710",20.6
"711",33
"712",35.2
"713",24
"714",26
"715",28
"716",23
"717",19
"718",19.1
"719",18
"720",19.4
"721",32.5
"722",32.6
"723",18.1
"724",19.7
"725",28
"726",28
"727",23.8
"728",31.4
"729",22
"730",35.8
"731",23
"732",18.9
"733",25.4
"734",28
"735",19.2
"736",21.5
"737",28.8
"738",37.3
"739",24.6
"740",21.3
"741",17.9
"742",17.5
"743",18.7
"744",18.1
"745",19.7
"746",22.1
"747",19.6
"748",18
"749",19.9
"750",28.5
"751",23
"752",37
"753",19
"754",19.4
"755",35
"756",27.7
"757",23.9
"758",25.6
"759",27.7
"760",24.3
"761",38.6
"762",41.2
"763",22
"764",22.5
"765",22.3
"766",25.5
"767",36.6
"768",35.7
"769",43.2
"770",28
"771",25.5
"772",21.6
"773",21.8
"774",23.3
"775",34.3
"776",31.2
"777",43
"778",20.2
"779",20.3
"780",22.2
"781",24
"782",34.4
"783",32.9
"784",21.6
"785",26.5
"786",33.2
"787",38.6
"788",24.4
"789",28.3
"790",35.2
"791",28.7
"792",35.6
"793",37.2
"794",25.5
"795",31.5
"796",30.2
"797",29
"798",21.4
"799",28.5
"800",32.1
"801",23.5
"802",20
"803",21
"804",20
"805",21.8
"806",24.3
"807",30.9
"808",21.6
"809",22.2
"810",20.2
"811",20.5
"812",17.6
"813",18.6
"814",17.7
"815",18
"816",18.6
"817",18.6
"818",25.9
"819",19.8
"820",18.7
"821",17.9
"822",17.3
"823",18.1
"824",14.6
"825",14.1
"826",15.7
"827",16
"828",21.6
"829",21.4
"830",23.8
"831",21.7
"832",16.6
"833",16.7
"834",18.1
"835",14.5
"836",14.7
"837",16.4
"838",16.5
"839",22.7
"840",23.8
"841",24.6
"842",23.6
"843",19.8
"844",19.8
"845",18
"846",17.6
"847",19
"848",17.5
"849",17
"850",19.9
"851",18.5
"852",18.7
"853",17.8
"854",17
"855",17.6
"856",18.7
"857",17
"858",18.8
"859",17.5
"860",19.5
"861",16.6
"862",19.1
"863",21.2
"864",20.2
"865",17.9
"866",14.3
"867",16
"868",17.7
"869",18.6
"870",19.1
"871",13.7
"872",17.5
"873",16.1
"874",15.2
"875",17.3
"876",14.9
"877",18.4
"878",17.2
"879",12.2
"880",13.9
"881",14
"882",15.3
"883",15
"884",15.1
"885",16.6
"886",16.5
"887",16.1
"888",13.5
"889",13
"890",13.6
"891",11.8
"892",14.5
"893",14
"894",14.1
"895",13.5
"896",12.1
"897",11.9
"898",11.9
"899",14.2
"900",14
"901",17.9
"902",19.1
"903",15.1
"904",13.8
"905",13.7
"906",10
"907",10.3
"908",10.4
"909",12
"910",8.5
"911",14.4
"912",13.1
"913",14
"914",11.8
"915",13.9
"916",12.9
"917",11
"918",11.8
"919",10.7
"920",11.2
"921",10.3
"922",12.2
"923",12.4
"924",14.7
"925",15.1
"926",15
"927",14
"928",15.2
"929",14.2
"930",8.7
"931",11
"932",14.2
"933",15.2
"934",12.2
"935",13
"936",14.7
"937",17.2
"938",13.7
"939",14.8
"940",13.8
"941",13.7
"942",13.1
"943",12.7
"944",12.3
"945",12.4
"946",13
"947",13.5
"948",13.5
"949",14.7
"950",13.4
"951",15.9
"952",16
"953",15.3
"954",15.5
"955",18.2
"956",18.6
"957",18.5
"958",19.2
"959",14.2
"960",12.8
"961",13.1
"962",15.4
"963",17.3
"964",14.5
"965",19.5
"966",20.2
"967",16.3
"968",13
"969",13.3
"970",13.3
"971",19
"972",16.8
"973",19.2
"974",18.5
"975",19
"976",17.4
"977",15.3
"978",15.8
"979",18.7
"980",17.8
"981",16.5
"982",15.3
"983",13.2
"984",12
"985",14
"986",9.5
"987",13
"988",17.6
"989",19.6
"990",17.2
"991",17.3
"992",17
"993",16.3
"994",17.3
"995",20.3
"996",16.9
"997",13.5
"998",13.3
"999",20.7
"1000",19.8
"1001",20.8
"1002",19.8
"1003",19.5
"1004",23.4
"1005",14.2
"1006",14.2
"1007",16.6
"1008",17
"1009",15.6
"1010",14.8
"1011",17.2
"1012",20.2
"1013",16.7
"1014",18.2
"1015",18.1
"1016",22.5
"1017",23.4
"1018",15.3
"1019",13.7
"1020",15.6
"1021",18.9
"1022",15.1
"1023",16.6
"1024",17.7
"1025",23
"1026",16.8
"1027",21.3
"1028",17.9
"1029",23.6
"1030",25.3
"1031",14.5
"1032",16.9
"1033",16.3
"1034",17.7
"1035",18
"1036",21.7
"1037",22.3
"1038",15.5
"1039",16.7
"1040",24.3
"1041",23.5
"1042",27.7
"1043",18
"1044",15.6
"1045",19
"1046",19.5
"1047",20.1
"1048",31.3
"1049",15.6
"1050",12.8
"1051",13.8
"1052",15.8
"1053",16.4
"1054",17.6
"1055",28.2
"1056",25.5
"1057",22.7
"1058",28
"1059",17
"1060",22.6
"1061",24.5
"1062",25.6
"1063",27.5
"1064",18.5
"1065",18.2
"1066",18.8
"1067",17.8
"1068",18.9
"1069",24
"1070",20.9
"1071",16.8
"1072",18.5
"1073",20.6
"1074",24.9
"1075",28.1
"1076",25.7
"1077",19.2
"1078",32.7
"1079",21.3
"1080",20.4
"1081",20.5
"1082",22.8
"1083",35.3
"1084",38.7
"1085",21.4
"1086",23.3
"1087",22
"1088",31.7
"1089",23.4
"1090",19.1
"1091",19.5
"1092",30
"1093",32.4
"1094",33.6
"1095",30
"1096",27.7
"1097",28.1
"1098",23.7
"1099",20.6
"1100",32.3
"1101",31.2
"1102",21.5
"1103",23
"1104",21.9
"1105",23
"1106",21.6
"1107",27.2
"1108",29.2
"1109",32
"1110",22.5
"1111",23.9
"1112",19.7
"1113",19.5
"1114",22
"1115",22.1
"1116",19.7
"1117",19.4
"1118",30.5
"1119",28.5
"1120",20.2
"1121",19
"1122",20.2
"1123",22.6
"1124",28.4
"1125",18.6
"1126",20.3
"1127",19
"1128",26.2
"1129",30
"1130",24.2
"1131",23.4
"1132",34.7
"1133",20.4
"1134",20.7
"1135",20
"1136",19.5
"1137",31.6
"1138",33.7
"1139",23.5
"1140",24.6
"1141",33.9
"1142",22.4
"1143",24.3
"1144",29.5
"1145",31.7
"1146",32.9
"1147",20.5
"1148",28.5
"1149",27.3
"1150",19.5
"1151",21.4
"1152",33.2
"1153",35
"1154",18.1
"1155",17.2
"1156",18.1
"1157",19.5
"1158",21.5
"1159",29.2
"1160",33.8
"1161",20.8
"1162",17.5
"1163",21
"1164",27.4
"1165",21.2
"1166",27.1
"1167",22.8
"1168",18.7
"1169",19
"1170",19.7
"1171",28.7
"1172",25.5
"1173",18.4
"1174",18.5
"1175",23.6
"1176",26.9
"1177",28
"1178",24.7
"1179",21.5
"1180",17.5
"1181",16.1
"1182",18.7
"1183",24.5
"1184",27.6
"1185",17.4
"1186",18.2
"1187",19.7
"1188",18.5
"1189",17.7
"1190",20.7
"1191",21.2
"1192",17.2
"1193",21.5
"1194",22
"1195",23.2
"1196",25.4
"1197",24.6
"1198",24.8
"1199",25
"1200",25
"1201",18.2
"1202",21.5
"1203",16.2
"1204",17.3
"1205",15.5
"1206",16.4
"1207",19.6
"1208",18.5
"1209",16.5
"1210",16
"1211",17.7
"1212",19.2
"1213",16.8
"1214",16.5
"1215",22.5
"1216",22.7
"1217",23.5
"1218",19
"1219",15.5
"1220",13.5
"1221",14
"1222",14.7
"1223",15.6
"1224",17
"1225",18
"1226",19.6
"1227",17.1
"1228",16.7
"1229",16.9
"1230",18.2
"1231",19.4
"1232",22
"1233",21.7
"1234",22
"1235",22.2
"1236",20
"1237",16.5
"1238",15.6
"1239",15
"1240",16.6
"1241",18.7
"1242",18.7
"1243",18.1
"1244",15.6
"1245",20.1
"1246",20.3
"1247",15.2
"1248",17.1
"1249",16.3
"1250",18.3
"1251",18.3
"1252",19
"1253",20
"1254",15.7
"1255",14.9
"1256",13.1
"1257",13.6
"1258",13.8
"1259",15
"1260",16.9
"1261",18.3
"1262",16.4
"1263",14
"1264",12.5
"1265",12.8
"1266",12.2
"1267",14.2
"1268",14.2
"1269",15.5
"1270",15.1
"1271",14.4
"1272",12.9
"1273",10.8
"1274",11.7
"1275",13.3
"1276",12.4
"1277",13.4
"1278",10.6
"1279",7
"1280",12.6
"1281",13.2
"1282",12.1
"1283",10.3
"1284",15.7
"1285",11.7
"1286",15.1
"1287",15.8
"1288",15
"1289",11.6
"1290",11.4
"1291",10
"1292",14.7
"1293",13.6
"1294",13.2
"1295",11
"1296",13
"1297",12
"1298",10.6
"1299",13.3
"1300",14.5
"1301",13.5
"1302",15.9
"1303",12.8
"1304",11.7
"1305",13
"1306",14
"1307",16
"1308",17
"1309",16.3
"1310",17.6
"1311",19.5
"1312",14
"1313",17.5
"1314",19.2
"1315",18.5
"1316",15.1
"1317",15.4
"1318",13.3
"1319",13.1
"1320",12.8
"1321",12
"1322",13.3
"1323",12.9
"1324",15.4
"1325",13.4
"1326",15.1
"1327",14.7
"1328",14.9
"1329",16.8
"1330",15.8
"1331",17
"1332",14.1
"1333",16.5
"1334",12.4
"1335",12.7
"1336",14.6
"1337",17.6
"1338",19.6
"1339",17.3
"1340",17.9
"1341",17.8
"1342",13
"1343",13.2
"1344",17.1
"1345",19.6
"1346",16.3
"1347",16.9
"1348",22.2
"1349",12
"1350",14.2
"1351",16.8
"1352",16.9
"1353",22
"1354",16.4
"1355",14.2
"1356",11.8
"1357",15.2
"1358",12.6
"1359",13.2
"1360",14.4
"1361",15
"1362",16.5
"1363",13.3
"1364",14.5
"1365",16.7
"1366",13.8
"1367",12.4
"1368",13.7
"1369",19.9
"1370",24
"1371",18.7
"1372",18.9
"1373",20.2
"1374",19.9
"1375",24
"1376",27.3
"1377",24.2
"1378",18
"1379",21.3
"1380",26.6
"1381",18.5
"1382",18.2
"1383",21
"1384",12
"1385",12.2
"1386",14.1
"1387",16.5
"1388",15.5
"1389",15
"1390",20.8
"1391",27.3
"1392",28.4
"1393",18.9
"1394",18.2
"1395",25.5
"1396",15.9
"1397",15.5
"1398",21.4
"1399",23.2
"1400",26.8
"1401",23.9
"1402",19.1
"1403",15.2
"1404",14.9
"1405",21.3
"1406",25.4
"1407",28.7
"1408",32.3
"1409",25.7
"1410",19
"1411",19.4
"1412",15
"1413",16.5
"1414",16.3
"1415",28.9
"1416",27.4
"1417",32.9
"1418",27
"1419",23.7
"1420",22.8
"1421",16.5
"1422",14
"1423",18
"1424",28.2
"1425",32.8
"1426",28
"1427",22.2
"1428",21.8
"1429",18.7
"1430",25.5
"1431",27.6
"1432",16.5
"1433",15.9
"1434",16.8
"1435",17.9
"1436",23.1
"1437",22.8
"1438",24.2
"1439",27.7
"1440",21.3
"1441",23.5
"1442",17.9
"1443",24.2
"1444",20
"1445",23.7
"1446",27
"1447",24.6
"1448",25
"1449",20
"1450",22.7
"1451",22.6
"1452",29.2
"1453",27.8
"1454",26.5
"1455",18.9
"1456",23.2
"1457",24.2
"1458",28.1
"1459",30.3
"1460",25.6
"1461",20.7
"1462",19.6
"1463",21.7
"1464",28
"1465",21.3
"1466",21.4
"1467",21.4
"1468",22.6
"1469",21.7
"1470",21.8
"1471",19.8
"1472",30.4
"1473",36
"1474",42.2
"1475",21.1
"1476",20
"1477",18.4
"1478",19.1
"1479",19.3
"1480",18.8
"1481",22.8
"1482",20
"1483",21.9
"1484",20.1
"1485",23.2
"1486",34.5
"1487",22.1
"1488",21.6
"1489",30
"1490",34
"1491",22.2
"1492",19.6
"1493",25.4
"1494",37.1
"1495",30.2
"1496",29.1
"1497",21.1
"1498",19.1
"1499",22.2
"1500",24.4
"1501",20.3
"1502",28
"1503",32.2
"1504",23.4
"1505",21.4
"1506",33.5
"1507",18.6
"1508",19.2
"1509",21.1
"1510",29.5
"1511",25.7
"1512",32.4
"1513",28.5
"1514",20.6
"1515",25.2
"1516",20.8
"1517",17.5
"1518",20.1
"1519",22.4
"1520",24
"1521",21
"1522",26.8
"1523",17.7
"1524",19.2
"1525",19.1
"1526",26.4
"1527",29.7
"1528",30.2
"1529",33
"1530",33.3
"1531",33
"1532",36.1
"1533",34
"1534",34.7
"1535",20.4
"1536",19.4
"1537",21.3
"1538",26.8
"1539",28.5
"1540",25.6
"1541",28.6
"1542",32.5
"1543",18.7
"1544",23.2
"1545",23.7
"1546",27.2
"1547",23.5
"1548",19
"1549",22.6
"1550",30.1
"1551",23.3
"1552",19.7
"1553",22.3
"1554",21.6
"1555",23.5
"1556",22.6
"1557",24
"1558",22.9
"1559",22.4
"1560",28.8
"1561",30
"1562",32.4
"1563",33.8
"1564",26.8
"1565",18.6
"1566",17
"1567",15.3
"1568",15.3
"1569",16.8
"1570",16
"1571",16.6
"1572",17.2
"1573",21.5
"1574",19.7
"1575",19.8
"1576",21.2
"1577",23.7
"1578",23.9
"1579",25.6
"1580",24.7
"1581",20.2
"1582",23.5
"1583",22.2
"1584",24.5
"1585",25.5
"1586",18.8
"1587",18
"1588",14.9
"1589",18.3
"1590",19.2
"1591",18.9
"1592",19.2
"1593",21.5
"1594",18
"1595",13.1
"1596",14.9
"1597",15.2
"1598",13.5
"1599",15.2
"1600",14.2
"1601",14.6
"1602",16
"1603",15.1
"1604",15.6
"1605",17.5
"1606",18.8
"1607",20.4
"1608",20.3
"1609",19.1
"1610",14.9
"1611",14.6
"1612",13.7
"1613",13
"1614",13.4
"1615",12.7
"1616",14.2
"1617",13.7
"1618",12.7
"1619",14.1
"1620",12.8
"1621",17.1
"1622",14
"1623",14.5
"1624",15.7
"1625",14.1
"1626",13.7
"1627",13.3
"1628",13.4
"1629",11.9
"1630",13.6
"1631",13.3
"1632",12.2
"1633",10.8
"1634",13
"1635",14.1
"1636",14.4
"1637",13.3
"1638",15.7
"1639",15.6
"1640",19.3
"1641",16.3
"1642",19.4
"1643",17.7
"1644",16.9
"1645",14.4
"1646",14.3
"1647",13
"1648",12.3
"1649",12.8
"1650",12.7
"1651",10.8
"1652",14.6
"1653",13.3
"1654",12.7
"1655",12.9
"1656",15.7
"1657",11.4
"1658",12
"1659",12.2
"1660",11.8
"1661",13.1
"1662",15.5
"1663",11.3
"1664",12
"1665",12.8
"1666",11.6
"1667",12.4
"1668",12.6
"1669",17.4
"1670",13.4
"1671",11.3
"1672",12.1
"1673",12.7
"1674",12.5
"1675",13.2
"1676",17.1
"1677",15.9
"1678",15
"1679",13.2
"1680",12.6
"1681",11.8
"1682",12
"1683",14
"1684",13.7
"1685",16.1
"1686",19.8
"1687",15.7
"1688",13.2
"1689",13.6
"1690",13.5
"1691",11.7
"1692",11.4
"1693",15.4
"1694",17.4
"1695",15.3
"1696",16.7
"1697",16.5
"1698",15.3
"1699",18.8
"1700",15.3
"1701",15.6
"1702",18.7
"1703",17.4
"1704",12.6
"1705",12.9
"1706",13.5
"1707",13.6
"1708",13.7
"1709",15.1
"1710",14.3
"1711",21.3
"1712",21.5
"1713",23.2
"1714",15.3
"1715",19.1
"1716",15.3
"1717",14.8
"1718",15.6
"1719",14.6
"1720",14.7
"1721",13.7
"1722",13.6
"1723",13.5
"1724",14.6
"1725",15.6
"1726",20.7
"1727",25.1
"1728",19.7
"1729",12.5
"1730",14.1
"1731",13.3
"1732",14.7
"1733",20.5
"1734",21.8
"1735",16.2
"1736",25.8
"1737",26.6
"1738",19.4
"1739",21.1
"1740",20.2
"1741",20.9
"1742",18.1
"1743",26.3
"1744",19.2
"1745",16.1
"1746",17.9
"1747",21.1
"1748",25.7
"1749",23.7
"1750",19.7
"1751",16.8
"1752",14.3
"1753",14.2
"1754",20.5
"1755",22.2
"1756",15.4
"1757",17.2
"1758",18
"1759",20.5
"1760",23.8
"1761",24.1
"1762",25.8
"1763",19.4
"1764",18.3
"1765",22.3
"1766",17.4
"1767",20.2
"1768",27.5
"1769",23.9
"1770",22.8
"1771",22.7
"1772",21.5
"1773",21.9
"1774",30.3
"1775",17.7
"1776",26.8
"1777",28.3
"1778",24.2
"1779",18.2
"1780",21.8
"1781",17.8
"1782",16.1
"1783",18.7
"1784",17.1
"1785",15.7
"1786",20.8
"1787",26.2
"1788",26.2
"1789",21.3
"1790",20.5
"1791",20.7
"1792",19.9
"1793",19.1
"1794",21.7
"1795",25.6
"1796",23.4
"1797",26.6
"1798",23.5
"1799",25
"1800",25.8
"1801",28.1
"1802",27.8
"1803",23.2
"1804",21
"1805",21.1
"1806",18.3
"1807",19.6
"1808",22.2
"1809",30.6
"1810",23.1
"1811",18.4
"1812",22.4
"1813",30.9
"1814",25.2
"1815",21.4
"1816",20.4
"1817",18.7
"1818",22
"1819",26.6
"1820",20.4
"1821",18.5
"1822",22.5
"1823",32.7
"1824",27.8
"1825",19
"1826",21
"1827",18.5
"1828",22.2
"1829",23.3
"1830",19.8
"1831",24.7
"1832",32.4
"1833",20
"1834",18.2
"1835",20.4
"1836",25.5
"1837",24.4
"1838",21.5
"1839",32.4
"1840",27.2
"1841",19.1
"1842",19.7
"1843",21.3
"1844",20.3
"1845",21
"1846",22.6
"1847",21.5
"1848",24.2
"1849",25
"1850",20.6
"1851",19.6
"1852",20
"1853",29.5
"1854",35.5
"1855",21.1
"1856",23.7
"1857",33.7
"1858",21.8
"1859",21.2
"1860",23.7
"1861",26.4
"1862",21.8
"1863",31.1
"1864",38.3
"1865",22.7
"1866",21.5
"1867",20.8
"1868",30
"1869",34.5
"1870",36.5
"1871",28.9
"1872",27.2
"1873",25.5
"1874",22.3
"1875",21.8
"1876",22.4
"1877",19.7
"1878",19.4
"1879",18.5
"1880",24
"1881",25.8
"1882",25.5
"1883",26.6
"1884",34.5
"1885",21.1
"1886",20.4
"1887",24.9
"1888",21.9
"1889",25.5
"1890",38
"1891",36.4
"1892",19
"1893",18.4
"1894",17.7
"1895",21.3
"1896",25.7
"1897",30.5
"1898",32.6
"1899",23
"1900",20.5
"1901",21.8
"1902",26.4
"1903",25.8
"1904",36.7
"1905",27.2
"1906",27.7
"1907",20.4
"1908",18.8
"1909",22.6
"1910",32.7
"1911",22.8
"1912",24.4
"1913",32.6
"1914",29.1
"1915",18.3
"1916",19.6
"1917",28.6
"1918",26.8
"1919",30.7
"1920",16.8
"1921",16.1
"1922",18.2
"1923",19.3
"1924",19.8
"1925",26.8
"1926",17.5
"1927",18.2
"1928",24.9
"1929",27.3
"1930",24.8
"1931",18
"1932",16.8
"1933",14.6
"1934",18.7
"1935",18.8
"1936",19.5
"1937",21.1
"1938",20
"1939",18.5
"1940",17
