"","x","y"
"3107",-52.6281407035176,-30.8118090452261
"3108",-52.4170854271357,-30.8118090452261
"3109",-52.2060301507538,-30.8118090452261
"3110",-51.9949748743719,-30.8118090452261
"3111",-51.78391959799,-30.8118090452261
"3112",-51.572864321608,-30.8118090452261
"3113",-51.3618090452261,-30.8118090452261
"3114",-51.1507537688442,-30.8118090452261
"3115",-50.9396984924623,-30.8118090452261
"3116",-50.7286432160804,-30.8118090452261
"3291",-56.0050251256281,-30.6159296482412
"3292",-55.7939698492462,-30.6159296482412
"3293",-55.5829145728643,-30.6159296482412
"3294",-55.3718592964824,-30.6159296482412
"3295",-55.1608040201005,-30.6159296482412
"3296",-54.9497487437186,-30.6159296482412
"3297",-54.7386934673367,-30.6159296482412
"3298",-54.5276381909548,-30.6159296482412
"3299",-54.3165829145729,-30.6159296482412
"3300",-54.105527638191,-30.6159296482412
"3301",-53.8944723618091,-30.6159296482412
"3302",-53.6834170854271,-30.6159296482412
"3303",-53.4723618090452,-30.6159296482412
"3304",-53.2613065326633,-30.6159296482412
"3305",-53.0502512562814,-30.6159296482412
"3306",-52.8391959798995,-30.6159296482412
"3307",-52.6281407035176,-30.6159296482412
"3308",-52.4170854271357,-30.6159296482412
"3309",-52.2060301507538,-30.6159296482412
"3310",-51.9949748743719,-30.6159296482412
"3311",-51.78391959799,-30.6159296482412
"3312",-51.572864321608,-30.6159296482412
"3313",-51.3618090452261,-30.6159296482412
"3314",-51.1507537688442,-30.6159296482412
"3315",-50.9396984924623,-30.6159296482412
"3316",-50.7286432160804,-30.6159296482412
"3317",-50.5175879396985,-30.6159296482412
"3489",-56.427135678392,-30.4200502512563
"3490",-56.21608040201,-30.4200502512563
"3491",-56.0050251256281,-30.4200502512563
"3492",-55.7939698492462,-30.4200502512563
"3493",-55.5829145728643,-30.4200502512563
"3494",-55.3718592964824,-30.4200502512563
"3495",-55.1608040201005,-30.4200502512563
"3496",-54.9497487437186,-30.4200502512563
"3497",-54.7386934673367,-30.4200502512563
"3498",-54.5276381909548,-30.4200502512563
"3499",-54.3165829145729,-30.4200502512563
"3500",-54.105527638191,-30.4200502512563
"3501",-53.8944723618091,-30.4200502512563
"3502",-53.6834170854271,-30.4200502512563
"3503",-53.4723618090452,-30.4200502512563
"3504",-53.2613065326633,-30.4200502512563
"3505",-53.0502512562814,-30.4200502512563
"3506",-52.8391959798995,-30.4200502512563
"3507",-52.6281407035176,-30.4200502512563
"3508",-52.4170854271357,-30.4200502512563
"3509",-52.2060301507538,-30.4200502512563
"3510",-51.9949748743719,-30.4200502512563
"3511",-51.78391959799,-30.4200502512563
"3512",-51.572864321608,-30.4200502512563
"3513",-51.3618090452261,-30.4200502512563
"3514",-51.1507537688442,-30.4200502512563
"3515",-50.9396984924623,-30.4200502512563
"3516",-50.7286432160804,-30.4200502512563
"3517",-50.5175879396985,-30.4200502512563
"3518",-50.3065326633166,-30.4200502512563
"3684",-57.4824120603015,-30.2241708542714
"3685",-57.2713567839196,-30.2241708542714
"3688",-56.6381909547739,-30.2241708542714
"3689",-56.427135678392,-30.2241708542714
"3690",-56.21608040201,-30.2241708542714
"3691",-56.0050251256281,-30.2241708542714
"3692",-55.7939698492462,-30.2241708542714
"3693",-55.5829145728643,-30.2241708542714
"3694",-55.3718592964824,-30.2241708542714
"3695",-55.1608040201005,-30.2241708542714
"3696",-54.9497487437186,-30.2241708542714
"3697",-54.7386934673367,-30.2241708542714
"3698",-54.5276381909548,-30.2241708542714
"3699",-54.3165829145729,-30.2241708542714
"3700",-54.105527638191,-30.2241708542714
"3701",-53.8944723618091,-30.2241708542714
"3702",-53.6834170854271,-30.2241708542714
"3703",-53.4723618090452,-30.2241708542714
"3704",-53.2613065326633,-30.2241708542714
"3705",-53.0502512562814,-30.2241708542714
"3706",-52.8391959798995,-30.2241708542714
"3707",-52.6281407035176,-30.2241708542714
"3708",-52.4170854271357,-30.2241708542714
"3709",-52.2060301507538,-30.2241708542714
"3710",-51.9949748743719,-30.2241708542714
"3711",-51.78391959799,-30.2241708542714
"3712",-51.572864321608,-30.2241708542714
"3713",-51.3618090452261,-30.2241708542714
"3714",-51.1507537688442,-30.2241708542714
"3715",-50.9396984924623,-30.2241708542714
"3716",-50.7286432160804,-30.2241708542714
"3717",-50.5175879396985,-30.2241708542714
"3718",-50.3065326633166,-30.2241708542714
"3885",-57.2713567839196,-30.0282914572864
"3886",-57.0603015075377,-30.0282914572864
"3887",-56.8492462311558,-30.0282914572864
"3888",-56.6381909547739,-30.0282914572864
"3889",-56.427135678392,-30.0282914572864
"3890",-56.21608040201,-30.0282914572864
"3891",-56.0050251256281,-30.0282914572864
"3892",-55.7939698492462,-30.0282914572864
"3893",-55.5829145728643,-30.0282914572864
"3894",-55.3718592964824,-30.0282914572864
"3895",-55.1608040201005,-30.0282914572864
"3896",-54.9497487437186,-30.0282914572864
"3897",-54.7386934673367,-30.0282914572864
"3898",-54.5276381909548,-30.0282914572864
"3899",-54.3165829145729,-30.0282914572864
"3900",-54.105527638191,-30.0282914572864
"3901",-53.8944723618091,-30.0282914572864
"3902",-53.6834170854271,-30.0282914572864
"3903",-53.4723618090452,-30.0282914572864
"3904",-53.2613065326633,-30.0282914572864
"3905",-53.0502512562814,-30.0282914572864
"3906",-52.8391959798995,-30.0282914572864
"3907",-52.6281407035176,-30.0282914572864
"3908",-52.4170854271357,-30.0282914572864
"3909",-52.2060301507538,-30.0282914572864
"3910",-51.9949748743719,-30.0282914572864
"3911",-51.78391959799,-30.0282914572864
"3912",-51.572864321608,-30.0282914572864
"3913",-51.3618090452261,-30.0282914572864
"3914",-51.1507537688442,-30.0282914572864
"3915",-50.9396984924623,-30.0282914572864
"3916",-50.7286432160804,-30.0282914572864
"3917",-50.5175879396985,-30.0282914572864
"3918",-50.3065326633166,-30.0282914572864
"4085",-57.2713567839196,-29.8324120603015
"4086",-57.0603015075377,-29.8324120603015
"4087",-56.8492462311558,-29.8324120603015
"4088",-56.6381909547739,-29.8324120603015
"4089",-56.427135678392,-29.8324120603015
"4090",-56.21608040201,-29.8324120603015
"4091",-56.0050251256281,-29.8324120603015
"4092",-55.7939698492462,-29.8324120603015
"4093",-55.5829145728643,-29.8324120603015
"4094",-55.3718592964824,-29.8324120603015
"4095",-55.1608040201005,-29.8324120603015
"4096",-54.9497487437186,-29.8324120603015
"4097",-54.7386934673367,-29.8324120603015
"4098",-54.5276381909548,-29.8324120603015
"4099",-54.3165829145729,-29.8324120603015
"4100",-54.105527638191,-29.8324120603015
"4101",-53.8944723618091,-29.8324120603015
"4102",-53.6834170854271,-29.8324120603015
"4103",-53.4723618090452,-29.8324120603015
"4104",-53.2613065326633,-29.8324120603015
"4105",-53.0502512562814,-29.8324120603015
"4106",-52.8391959798995,-29.8324120603015
"4107",-52.6281407035176,-29.8324120603015
"4108",-52.4170854271357,-29.8324120603015
"4109",-52.2060301507538,-29.8324120603015
"4110",-51.9949748743719,-29.8324120603015
"4111",-51.78391959799,-29.8324120603015
"4112",-51.572864321608,-29.8324120603015
"4113",-51.3618090452261,-29.8324120603015
"4114",-51.1507537688442,-29.8324120603015
"4115",-50.9396984924623,-29.8324120603015
"4116",-50.7286432160804,-29.8324120603015
"4117",-50.5175879396985,-29.8324120603015
"4118",-50.3065326633166,-29.8324120603015
"4119",-50.0954773869347,-29.8324120603015
"4287",-56.8492462311558,-29.6365326633166
"4288",-56.6381909547739,-29.6365326633166
"4289",-56.427135678392,-29.6365326633166
"4290",-56.21608040201,-29.6365326633166
"4291",-56.0050251256281,-29.6365326633166
"4292",-55.7939698492462,-29.6365326633166
"4293",-55.5829145728643,-29.6365326633166
"4294",-55.3718592964824,-29.6365326633166
"4295",-55.1608040201005,-29.6365326633166
"4296",-54.9497487437186,-29.6365326633166
"4297",-54.7386934673367,-29.6365326633166
"4298",-54.5276381909548,-29.6365326633166
"4299",-54.3165829145729,-29.6365326633166
"4300",-54.105527638191,-29.6365326633166
"4301",-53.8944723618091,-29.6365326633166
"4302",-53.6834170854271,-29.6365326633166
"4303",-53.4723618090452,-29.6365326633166
"4304",-53.2613065326633,-29.6365326633166
"4305",-53.0502512562814,-29.6365326633166
"4306",-52.8391959798995,-29.6365326633166
"4307",-52.6281407035176,-29.6365326633166
"4308",-52.4170854271357,-29.6365326633166
"4309",-52.2060301507538,-29.6365326633166
"4310",-51.9949748743719,-29.6365326633166
"4311",-51.78391959799,-29.6365326633166
"4312",-51.572864321608,-29.6365326633166
"4313",-51.3618090452261,-29.6365326633166
"4314",-51.1507537688442,-29.6365326633166
"4315",-50.9396984924623,-29.6365326633166
"4316",-50.7286432160804,-29.6365326633166
"4317",-50.5175879396985,-29.6365326633166
"4318",-50.3065326633166,-29.6365326633166
"4319",-50.0954773869347,-29.6365326633166
"4488",-56.6381909547739,-29.4406532663317
"4489",-56.427135678392,-29.4406532663317
"4490",-56.21608040201,-29.4406532663317
"4491",-56.0050251256281,-29.4406532663317
"4492",-55.7939698492462,-29.4406532663317
"4493",-55.5829145728643,-29.4406532663317
"4494",-55.3718592964824,-29.4406532663317
"4495",-55.1608040201005,-29.4406532663317
"4496",-54.9497487437186,-29.4406532663317
"4497",-54.7386934673367,-29.4406532663317
"4498",-54.5276381909548,-29.4406532663317
"4499",-54.3165829145729,-29.4406532663317
"4500",-54.105527638191,-29.4406532663317
"4501",-53.8944723618091,-29.4406532663317
"4502",-53.6834170854271,-29.4406532663317
"4503",-53.4723618090452,-29.4406532663317
"4504",-53.2613065326633,-29.4406532663317
"4505",-53.0502512562814,-29.4406532663317
"4506",-52.8391959798995,-29.4406532663317
"4507",-52.6281407035176,-29.4406532663317
"4508",-52.4170854271357,-29.4406532663317
"4509",-52.2060301507538,-29.4406532663317
"4510",-51.9949748743719,-29.4406532663317
"4511",-51.78391959799,-29.4406532663317
"4512",-51.572864321608,-29.4406532663317
"4513",-51.3618090452261,-29.4406532663317
"4514",-51.1507537688442,-29.4406532663317
"4515",-50.9396984924623,-29.4406532663317
"4516",-50.7286432160804,-29.4406532663317
"4517",-50.5175879396985,-29.4406532663317
"4518",-50.3065326633166,-29.4406532663317
"4519",-50.0954773869347,-29.4406532663317
"4520",-49.8844221105528,-29.4406532663317
"4688",-56.6381909547739,-29.2447738693467
"4689",-56.427135678392,-29.2447738693467
"4690",-56.21608040201,-29.2447738693467
"4691",-56.0050251256281,-29.2447738693467
"4692",-55.7939698492462,-29.2447738693467
"4693",-55.5829145728643,-29.2447738693467
"4694",-55.3718592964824,-29.2447738693467
"4695",-55.1608040201005,-29.2447738693467
"4696",-54.9497487437186,-29.2447738693467
"4697",-54.7386934673367,-29.2447738693467
"4698",-54.5276381909548,-29.2447738693467
"4699",-54.3165829145729,-29.2447738693467
"4700",-54.105527638191,-29.2447738693467
"4701",-53.8944723618091,-29.2447738693467
"4702",-53.6834170854271,-29.2447738693467
"4703",-53.4723618090452,-29.2447738693467
"4704",-53.2613065326633,-29.2447738693467
"4705",-53.0502512562814,-29.2447738693467
"4706",-52.8391959798995,-29.2447738693467
"4707",-52.6281407035176,-29.2447738693467
"4708",-52.4170854271357,-29.2447738693467
"4709",-52.2060301507538,-29.2447738693467
"4710",-51.9949748743719,-29.2447738693467
"4711",-51.78391959799,-29.2447738693467
"4712",-51.572864321608,-29.2447738693467
"4713",-51.3618090452261,-29.2447738693467
"4714",-51.1507537688442,-29.2447738693467
"4715",-50.9396984924623,-29.2447738693467
"4716",-50.7286432160804,-29.2447738693467
"4717",-50.5175879396985,-29.2447738693467
"4718",-50.3065326633166,-29.2447738693467
"4719",-50.0954773869347,-29.2447738693467
"4720",-49.8844221105528,-29.2447738693467
"4721",-49.6733668341708,-29.2447738693467
"4890",-56.21608040201,-29.0488944723618
"4891",-56.0050251256281,-29.0488944723618
"4892",-55.7939698492462,-29.0488944723618
"4893",-55.5829145728643,-29.0488944723618
"4894",-55.3718592964824,-29.0488944723618
"4895",-55.1608040201005,-29.0488944723618
"4896",-54.9497487437186,-29.0488944723618
"4897",-54.7386934673367,-29.0488944723618
"4898",-54.5276381909548,-29.0488944723618
"4899",-54.3165829145729,-29.0488944723618
"4900",-54.105527638191,-29.0488944723618
"4901",-53.8944723618091,-29.0488944723618
"4902",-53.6834170854271,-29.0488944723618
"4903",-53.4723618090452,-29.0488944723618
"4904",-53.2613065326633,-29.0488944723618
"4905",-53.0502512562814,-29.0488944723618
"4906",-52.8391959798995,-29.0488944723618
"4907",-52.6281407035176,-29.0488944723618
"4908",-52.4170854271357,-29.0488944723618
"4909",-52.2060301507538,-29.0488944723618
"4910",-51.9949748743719,-29.0488944723618
"4911",-51.78391959799,-29.0488944723618
"4912",-51.572864321608,-29.0488944723618
"4913",-51.3618090452261,-29.0488944723618
"4914",-51.1507537688442,-29.0488944723618
"4915",-50.9396984924623,-29.0488944723618
"4916",-50.7286432160804,-29.0488944723618
"4917",-50.5175879396985,-29.0488944723618
"4918",-50.3065326633166,-29.0488944723618
"4919",-50.0954773869347,-29.0488944723618
"4920",-49.8844221105528,-29.0488944723618
"4921",-49.6733668341708,-29.0488944723618
"5090",-56.21608040201,-28.8530150753769
"5091",-56.0050251256281,-28.8530150753769
"5092",-55.7939698492462,-28.8530150753769
"5093",-55.5829145728643,-28.8530150753769
"5094",-55.3718592964824,-28.8530150753769
"5095",-55.1608040201005,-28.8530150753769
"5096",-54.9497487437186,-28.8530150753769
"5097",-54.7386934673367,-28.8530150753769
"5098",-54.5276381909548,-28.8530150753769
"5099",-54.3165829145729,-28.8530150753769
"5100",-54.105527638191,-28.8530150753769
"5101",-53.8944723618091,-28.8530150753769
"5102",-53.6834170854271,-28.8530150753769
"5103",-53.4723618090452,-28.8530150753769
"5104",-53.2613065326633,-28.8530150753769
"5105",-53.0502512562814,-28.8530150753769
"5106",-52.8391959798995,-28.8530150753769
"5107",-52.6281407035176,-28.8530150753769
"5108",-52.4170854271357,-28.8530150753769
"5109",-52.2060301507538,-28.8530150753769
"5110",-51.9949748743719,-28.8530150753769
"5111",-51.78391959799,-28.8530150753769
"5112",-51.572864321608,-28.8530150753769
"5113",-51.3618090452261,-28.8530150753769
"5114",-51.1507537688442,-28.8530150753769
"5115",-50.9396984924623,-28.8530150753769
"5116",-50.7286432160804,-28.8530150753769
"5117",-50.5175879396985,-28.8530150753769
"5118",-50.3065326633166,-28.8530150753769
"5119",-50.0954773869347,-28.8530150753769
"5120",-49.8844221105528,-28.8530150753769
"5121",-49.6733668341708,-28.8530150753769
"5122",-49.4623115577889,-28.8530150753769
"5291",-56.0050251256281,-28.657135678392
"5292",-55.7939698492462,-28.657135678392
"5293",-55.5829145728643,-28.657135678392
"5294",-55.3718592964824,-28.657135678392
"5295",-55.1608040201005,-28.657135678392
"5296",-54.9497487437186,-28.657135678392
"5297",-54.7386934673367,-28.657135678392
"5298",-54.5276381909548,-28.657135678392
"5299",-54.3165829145729,-28.657135678392
"5300",-54.105527638191,-28.657135678392
"5301",-53.8944723618091,-28.657135678392
"5302",-53.6834170854271,-28.657135678392
"5303",-53.4723618090452,-28.657135678392
"5304",-53.2613065326633,-28.657135678392
"5305",-53.0502512562814,-28.657135678392
"5306",-52.8391959798995,-28.657135678392
"5307",-52.6281407035176,-28.657135678392
"5308",-52.4170854271357,-28.657135678392
"5309",-52.2060301507538,-28.657135678392
"5310",-51.9949748743719,-28.657135678392
"5311",-51.78391959799,-28.657135678392
"5312",-51.572864321608,-28.657135678392
"5313",-51.3618090452261,-28.657135678392
"5314",-51.1507537688442,-28.657135678392
"5315",-50.9396984924623,-28.657135678392
"5316",-50.7286432160804,-28.657135678392
"5317",-50.5175879396985,-28.657135678392
"5318",-50.3065326633166,-28.657135678392
"5319",-50.0954773869347,-28.657135678392
"5320",-49.8844221105528,-28.657135678392
"5321",-49.6733668341708,-28.657135678392
"5322",-49.4623115577889,-28.657135678392
"5323",-49.251256281407,-28.657135678392
"5324",-49.0402010050251,-28.657135678392
"5492",-55.7939698492462,-28.461256281407
"5493",-55.5829145728643,-28.461256281407
"5494",-55.3718592964824,-28.461256281407
"5495",-55.1608040201005,-28.461256281407
"5496",-54.9497487437186,-28.461256281407
"5497",-54.7386934673367,-28.461256281407
"5498",-54.5276381909548,-28.461256281407
"5499",-54.3165829145729,-28.461256281407
"5500",-54.105527638191,-28.461256281407
"5501",-53.8944723618091,-28.461256281407
"5502",-53.6834170854271,-28.461256281407
"5503",-53.4723618090452,-28.461256281407
"5504",-53.2613065326633,-28.461256281407
"5505",-53.0502512562814,-28.461256281407
"5506",-52.8391959798995,-28.461256281407
"5507",-52.6281407035176,-28.461256281407
"5508",-52.4170854271357,-28.461256281407
"5509",-52.2060301507538,-28.461256281407
"5510",-51.9949748743719,-28.461256281407
"5511",-51.78391959799,-28.461256281407
"5512",-51.572864321608,-28.461256281407
"5513",-51.3618090452261,-28.461256281407
"5514",-51.1507537688442,-28.461256281407
"5515",-50.9396984924623,-28.461256281407
"5516",-50.7286432160804,-28.461256281407
"5517",-50.5175879396985,-28.461256281407
"5518",-50.3065326633166,-28.461256281407
"5519",-50.0954773869347,-28.461256281407
"5520",-49.8844221105528,-28.461256281407
"5521",-49.6733668341708,-28.461256281407
"5522",-49.4623115577889,-28.461256281407
"5523",-49.251256281407,-28.461256281407
"5524",-49.0402010050251,-28.461256281407
"5525",-48.8291457286432,-28.461256281407
"5693",-55.5829145728643,-28.2653768844221
"5694",-55.3718592964824,-28.2653768844221
"5695",-55.1608040201005,-28.2653768844221
"5696",-54.9497487437186,-28.2653768844221
"5697",-54.7386934673367,-28.2653768844221
"5698",-54.5276381909548,-28.2653768844221
"5699",-54.3165829145729,-28.2653768844221
"5700",-54.105527638191,-28.2653768844221
"5701",-53.8944723618091,-28.2653768844221
"5702",-53.6834170854271,-28.2653768844221
"5703",-53.4723618090452,-28.2653768844221
"5704",-53.2613065326633,-28.2653768844221
"5705",-53.0502512562814,-28.2653768844221
"5706",-52.8391959798995,-28.2653768844221
"5707",-52.6281407035176,-28.2653768844221
"5708",-52.4170854271357,-28.2653768844221
"5709",-52.2060301507538,-28.2653768844221
"5710",-51.9949748743719,-28.2653768844221
"5711",-51.78391959799,-28.2653768844221
"5712",-51.572864321608,-28.2653768844221
"5713",-51.3618090452261,-28.2653768844221
"5714",-51.1507537688442,-28.2653768844221
"5715",-50.9396984924623,-28.2653768844221
"5716",-50.7286432160804,-28.2653768844221
"5717",-50.5175879396985,-28.2653768844221
"5718",-50.3065326633166,-28.2653768844221
"5719",-50.0954773869347,-28.2653768844221
"5720",-49.8844221105528,-28.2653768844221
"5721",-49.6733668341708,-28.2653768844221
"5722",-49.4623115577889,-28.2653768844221
"5723",-49.251256281407,-28.2653768844221
"5724",-49.0402010050251,-28.2653768844221
"5725",-48.8291457286432,-28.2653768844221
"5894",-55.3718592964824,-28.0694974874372
"5895",-55.1608040201005,-28.0694974874372
"5896",-54.9497487437186,-28.0694974874372
"5897",-54.7386934673367,-28.0694974874372
"5898",-54.5276381909548,-28.0694974874372
"5899",-54.3165829145729,-28.0694974874372
"5900",-54.105527638191,-28.0694974874372
"5901",-53.8944723618091,-28.0694974874372
"5902",-53.6834170854271,-28.0694974874372
"5903",-53.4723618090452,-28.0694974874372
"5904",-53.2613065326633,-28.0694974874372
"5905",-53.0502512562814,-28.0694974874372
"5906",-52.8391959798995,-28.0694974874372
"5907",-52.6281407035176,-28.0694974874372
"5908",-52.4170854271357,-28.0694974874372
"5909",-52.2060301507538,-28.0694974874372
"5910",-51.9949748743719,-28.0694974874372
"5911",-51.78391959799,-28.0694974874372
"5912",-51.572864321608,-28.0694974874372
"5913",-51.3618090452261,-28.0694974874372
"5914",-51.1507537688442,-28.0694974874372
"5915",-50.9396984924623,-28.0694974874372
"5916",-50.7286432160804,-28.0694974874372
"5917",-50.5175879396985,-28.0694974874372
"5918",-50.3065326633166,-28.0694974874372
"5919",-50.0954773869347,-28.0694974874372
"5920",-49.8844221105528,-28.0694974874372
"5921",-49.6733668341708,-28.0694974874372
"5922",-49.4623115577889,-28.0694974874372
"5923",-49.251256281407,-28.0694974874372
"5924",-49.0402010050251,-28.0694974874372
"5925",-48.8291457286432,-28.0694974874372
"5926",-48.6180904522613,-28.0694974874372
"6095",-55.1608040201005,-27.8736180904523
"6096",-54.9497487437186,-27.8736180904523
"6097",-54.7386934673367,-27.8736180904523
"6098",-54.5276381909548,-27.8736180904523
"6099",-54.3165829145729,-27.8736180904523
"6100",-54.105527638191,-27.8736180904523
"6101",-53.8944723618091,-27.8736180904523
"6102",-53.6834170854271,-27.8736180904523
"6103",-53.4723618090452,-27.8736180904523
"6104",-53.2613065326633,-27.8736180904523
"6105",-53.0502512562814,-27.8736180904523
"6106",-52.8391959798995,-27.8736180904523
"6107",-52.6281407035176,-27.8736180904523
"6108",-52.4170854271357,-27.8736180904523
"6109",-52.2060301507538,-27.8736180904523
"6110",-51.9949748743719,-27.8736180904523
"6111",-51.78391959799,-27.8736180904523
"6112",-51.572864321608,-27.8736180904523
"6113",-51.3618090452261,-27.8736180904523
"6114",-51.1507537688442,-27.8736180904523
"6115",-50.9396984924623,-27.8736180904523
"6116",-50.7286432160804,-27.8736180904523
"6117",-50.5175879396985,-27.8736180904523
"6118",-50.3065326633166,-27.8736180904523
"6119",-50.0954773869347,-27.8736180904523
