"","x","y"
"267",-280575,320496
"268",-278934,318729
"269",-278311,318396
"270",-277226,317927
"271",-275988,317464
"272",-275421,317281
"273",-274916,317400
"274",-274566,317564
"275",-272175,319066
"276",-272235,319318
"277",-272395,319515
"278",-272869,319954
"279",246,NA
"280",-274883,218001
"281",-275897,219280
"282",-276734,219907
"283",-277205,220244
"284",-278660,221053
"285",-290133,224243
"286",-295023,221398
"287",-295224,229877
"288",-290943,254081
"289",-288560,275811
"290",-288173,280682
"291",-288063,283318
"292",-288078,283722
"293",-288356,284814
"294",246,NA
"295",-299957,211523
"296",-299924,211735
"297",-299711,212904
"298",-299495,213971
"299",-298693,217180
"300",-298507,217692
"301",-298218,218156
"302",-293968,221787
"303",-291294,222536
"304",-280632,220631
"305",-280170,220546
"306",-278626,220094
"307",-278005,219813
"308",-275461,218486
"309",-274883,218001
"310",242,NA
"311",-327645,122188
"312",-330460,126777
"313",-328637,131373
"314",-323605,141671
"315",-322067,145704
"316",-319848,153441
"317",-316151,166877
"318",-314538,174497
"319",-314283,175918
"320",-314956,177609
"321",-315117,177856
"322",-310425,183414
"323",-304957,188647
"324",-303330,190166
"325",-301662,204759
"326",-299957,211523
"327",237,NA
"328",-305639,33639
"329",-314000,41792
"330",-316431,44173
"331",-317185,45304
"332",-317212,46057
"333",-317125,46462
"334",-317094,47016
"335",-317001,48679
"336",-317082,49531
"337",-318311,55322
"338",-318547,56219
"339",-320906,65091
"340",-322454,69868
"341",-322642,82187
"342",-321721,87753
"343",-321360,89074
"344",-321172,89483
"345",-320733,90051
"346",-320202,90875
"347",-319678,91899
"348",-318696,94348
"349",-318285,95671
"350",-318163,96531
"351",-318194,97385
"352",-318716,103408
"353",-319234,106462
"354",-319410,107110
"355",-319635,107707
"356",-324339,115250
"357",-324556,115596
"358",-324983,116135
"359",-325553,116418
"360",-325657,116465
"361",-325908,116355
"362",-326158,116246
"363",-326409,116137
"364",-326562,116132
"365",-326875,116322
"366",-327205,117017
"367",-327645,122188
"368",214,NA
"369",287253,32589
"370",283302,133812
"371",281837,167883
"372",279514,218920
"373",278808,229299
"374",278290,230846
"375",278171,231296
"376",278132,232305
"377",278334,233677
"378",278683,235206
"379",278949,236228
"380",279585,238223
"381",279979,238592
"382",280687,238720
"383",281196,238740
"384",281600,238806
"385",282000,239024
"386",282195,239234
"387",282389,239493
"388",282526,239903
"389",282571,240057
"390",285397,255281
"391",287436,271091
"392",287328,272554
"393",287207,273055
"394",287029,273706
"395",286439,274493
"396",280515,281501
"397",279784,281979
"398",276774,282116
"399",267767,281921
"400",267466,281808
"401",266856,281785
"402",265569,282140
"403",262028,285497
"404",261811,285843
"405",259748,297105
"406",260182,305682
"407",260411,306349
"408",263001,310501
"409",273357,336447
"410",273926,337534
"411",274728,337869
"412",276435,338493
"413",278437,339382
"414",280776,340791
"415",281660,341636
"416",287038,351331
"417",289097,356028
"418",292234,373665
"419",298430,393770
"420",300014,402829
"421",300231,403804
"422",300561,404478
"423",305669,414492
"424",311643,425815
"425",312619,426872
"426",313239,427964
"427",314276,430091
"428",314920,431847
"429",314712,434588
"430",310470,444253
"431",309690,446005
"432",309361,446604
"433",307952,448842
"434",307574,449387
"435",306992,449976
"436",297101,455759
"437",292260,457254
"438",288586,460170
"439",284392,464698
"440",283259,466388
"441",282962,467498
"442",282770,468511
"443",281775,470564
"444",279678,474818
"445",277989,476385
"446",238,NA
"447",287253,32589
"448",275955,32054
"449",259920,31388
"450",251206,31256
"451",235465,30906
"452",199402,29989
"453",191051,29723
"454",182196,29288
"455",173745,28970
"456",155262,28325
"457",100604,27040
"458",45510,26516
"459",41888,26584
"460",288,NA
"461",41888,26584
"462",35514,26602
"463",9261,26498
"464",-17449,26383
"465",-22190,26363
"466",-30602,26360
"467",-44271,26521
"468",-70708,27281
"469",-90817,27870
"470",-96587,28117
"471",-103377,28378
"472",-110624,28574
"473",-123069,28736
"474",-130056,28790
"475",-142810,29044
"476",-158019,29514
"477",-170881,29917
"478",-181806,30340
"479",-217516,31007
"480",-236533,31052
"481",-260914,31420
"482",-265505,31513
"483",-271223,31719
"484",-298754,33242
"485",-305639,33639
