"","Chrom","Read","Strand"
"145",8,75853,0
"146",8,76075,0
"147",8,77194,1
"148",8,77895,0
"149",8,77989,1
"150",8,78012,1
"151",8,78341,1
"152",8,79690,1
"153",8,79883,1
"154",8,79951,0
"155",8,81160,0
"156",8,81467,0
"157",8,81795,0
"158",8,82684,0
"159",8,82939,1
"160",8,83538,1
"161",8,83706,0
"162",8,84348,1
"163",8,84395,1
"164",8,84425,0
"165",8,84446,0
"166",8,84448,1
"167",8,84851,0
"168",8,84971,0
"169",8,85221,0
"170",8,85407,0
"171",8,86767,1
"172",8,87025,1
"173",8,87456,0
"174",8,87991,1
"175",8,88282,0
"176",8,88790,1
"177",8,89009,1
"178",8,89397,0
"179",8,89866,1
"180",8,90403,0
"181",8,91341,1
"182",8,91491,0
"183",8,92050,1
"184",8,92481,1
"185",8,92725,1
"186",8,92729,1
"187",8,92946,1
"188",8,93370,1
"189",8,94857,1
"190",8,95409,1
"191",8,95426,1
"192",8,97097,0
"193",8,97187,1
"194",8,97198,0
"195",8,97531,0
"196",8,97550,0
"197",8,97979,0
"198",8,98019,1
"199",8,98951,1
"200",8,99695,1
"201",8,100220,1
"202",8,100515,0
"203",8,100628,0
"204",8,100719,0
"205",8,100796,0
"206",8,101501,1
"207",8,103057,0
"208",8,103140,0
"209",8,103468,1
"210",8,103738,0
"211",8,103875,1
"212",8,104861,1
"213",8,104995,1
"214",8,105147,1
"215",8,105245,0
"216",8,106869,1
"217",8,107937,0
"218",8,108661,0
"219",8,108766,0
"220",8,109097,1
"221",8,109283,1
"222",8,109288,1
"223",8,112963,0
"224",8,112967,0
"225",8,113670,1
"226",8,113921,0
"227",8,114028,0
"228",8,114267,0
"229",8,114332,1
"230",8,115223,0
"231",8,115532,1
"232",8,117362,0
"233",8,117447,1
"234",8,117933,1
"235",8,117936,0
"236",8,117975,0
"237",8,118004,0
"238",8,118190,1
"239",8,118421,1
"240",8,119370,1
"241",8,119419,1
"242",8,120329,1
"243",8,120877,1
"244",8,121491,1
"245",8,122644,0
"246",8,122936,0
"247",8,123028,0
"248",8,123824,0
"249",8,124595,1
"250",8,124837,0
"251",8,125335,0
"252",8,125404,1
"253",8,125661,1
"254",8,125981,1
"255",8,126403,0
"256",8,126837,1
"257",8,127167,0
"258",8,127395,1
"259",8,127808,1
"260",8,128649,1
"261",8,130032,1
"262",8,130396,0
"263",8,133863,0
"264",8,134478,1
"265",8,135745,1
"266",8,135981,1
"267",8,136221,1
"268",8,136793,1
"269",8,137958,1
"270",8,137977,0
"271",8,138754,1
"272",8,139337,1
"273",8,139574,0
"274",8,140541,1
"275",8,140868,0
"276",8,140942,0
"277",8,141584,1
"278",8,142757,1
"279",8,142923,0
"280",8,143222,0
"281",8,143718,1
"282",8,144048,0
"283",8,144209,1
"284",8,146226,1
"285",8,146427,0
"286",8,146459,1
"287",8,148000,1
"288",8,148024,0
"289",8,148791,0
"290",8,149217,0
"291",8,149252,0
"292",8,149426,1
"293",8,150584,1
"294",8,151666,0
"295",8,151942,1
"296",8,152042,0
"297",8,153041,1
"298",8,153498,0
"299",8,153605,0
"300",8,154641,1
"301",8,155406,1
"302",8,155550,1
"303",8,155655,0
"304",8,155726,1
"305",8,155747,1
"306",8,155840,0
"307",8,157965,1
"308",8,158230,0
"309",8,158675,1
"310",8,159715,1
"311",8,159719,1
"312",8,159737,0
"313",8,159901,1
"314",8,160402,1
"315",8,161331,0
"316",8,163181,0
"317",8,163694,0
"318",8,164613,1
"319",8,165149,0
"320",8,165773,0
"321",8,165807,0
"322",8,166478,0
"323",8,166836,0
"324",8,168243,0
"325",8,168400,1
"326",8,168496,1
"327",8,170434,1
"328",8,170950,1
"329",8,171975,1
"330",8,173183,0
"331",8,174047,1
"332",8,175533,1
"333",8,175800,0
"334",8,175942,1
"335",8,176183,1
"336",8,176490,0
"337",8,177230,0
"338",8,177381,1
"339",8,177524,1
"340",8,178231,1
"341",8,178645,0
"342",8,178656,1
"343",8,178906,1
"344",8,178968,1
"345",8,179133,1
"346",8,179669,0
"347",8,179686,1
"348",8,179736,1
"349",8,180591,1
"350",8,181783,0
"351",8,181891,1
"352",8,181953,0
"353",8,181968,1
"354",8,182306,1
"355",8,182465,0
"356",8,182640,0
"357",8,183059,1
"358",8,184035,0
"359",8,184074,1
"360",8,184613,1
"361",8,184665,0
"362",8,184839,0
"363",8,186106,0
"364",8,186109,1
"365",8,186231,0
"366",8,186753,0
"367",8,186773,0
"368",8,187161,1
"369",8,188123,1
"370",8,188277,0
"371",8,188962,1
"372",8,189232,1
"373",8,189385,1
"374",8,189617,1
"375",8,189862,0
"376",8,190462,0
"377",8,192851,0
"378",8,192968,1
"379",8,194695,0
"380",8,195051,0
"381",8,195343,0
"382",8,196359,0
"383",8,196778,0
"384",8,197801,1
"385",8,198933,1
"386",8,199165,1
"387",8,200074,1
"388",8,200330,0
"389",8,201227,0
"390",8,201567,0
"391",8,203511,1
"392",8,203737,1
"393",8,204231,0
"394",8,204457,0
"395",8,205329,0
"396",8,205670,1
"397",8,205808,1
"398",8,206365,1
"399",8,206631,0
"400",8,207282,1
"401",8,207522,0
"402",8,208293,1
"403",8,208347,1
"404",8,208524,1
"405",8,208536,1
"406",8,208976,1
"407",8,210642,0
"408",8,211001,0
"409",8,212041,0
"410",8,213323,0
"411",8,213796,0
"412",8,214018,1
"413",8,214129,1
"414",8,214265,0
"415",8,214269,1
"416",8,214382,1
"417",8,214901,1
"418",8,214942,1
"419",8,215895,0
"420",8,215903,1
"421",8,216387,0
"422",8,217066,1
"423",8,217872,0
"424",8,217925,0
"425",8,218072,1
"426",8,218729,0
"427",8,219641,0
"428",8,219794,0
"429",8,220056,0
"430",8,220432,1
"431",8,220830,0
"432",8,221387,0
"433",8,221455,1
"434",8,222534,1
"435",8,222903,0
"436",8,223276,0
"437",8,224315,0
"438",8,225025,1
"439",8,225116,0
"440",8,225152,1
"441",8,225444,1
"442",8,225635,0
"443",8,225678,0
"444",8,225819,1
"445",8,225825,1
"446",8,226381,1
"447",8,226555,1
"448",8,226581,1
"449",8,227733,1
"450",8,228207,1
"451",8,229021,0
"452",8,229377,1
"453",8,230099,0
"454",8,230919,1
"455",8,231066,0
"456",8,231930,1
"457",8,232820,0
"458",8,233732,0
"459",8,233901,0
"460",8,235149,0
"461",8,236124,0
"462",8,237027,1
"463",8,237274,0
"464",8,237390,1
"465",8,237425,0
"466",8,238038,0
"467",8,238185,1
"468",8,238300,0
"469",8,239234,1
"470",8,239458,1
"471",8,239910,1
"472",8,240569,0
"473",8,240993,1
"474",8,241934,0
"475",8,242111,1
"476",8,242391,0
"477",8,242882,0
"478",8,243120,1
"479",8,243723,1
"480",8,243953,0
"481",8,244383,0
"482",8,244580,1
"483",8,246003,0
"484",8,246815,0
"485",8,247367,0
"486",8,247644,0
"487",8,248306,1
"488",8,249318,0
"489",8,249538,0
"490",8,249952,0
"491",8,250055,1
"492",8,250617,1
"493",8,251378,1
"494",8,252095,1
"495",8,252450,0
"496",8,252794,0
"497",8,252815,1
"498",8,253055,0
"499",8,253628,1
"500",8,253995,0
"501",8,254688,0
"502",8,254760,0
"503",8,255329,1
"504",8,255793,0
"505",8,257448,0
"506",8,257744,0
"507",8,257804,0
"508",8,259404,1
"509",8,261779,0
"510",8,262789,1
"511",8,263207,1
"512",8,263926,1
"513",8,264421,0
"514",8,264443,1
"515",8,264617,1
"516",8,265086,0
"517",8,266263,1
"518",8,266302,1
"519",8,267334,0
"520",8,267362,1
"521",8,267902,0
"522",8,268154,1
"523",8,268778,1
"524",8,269444,0
"525",8,269687,1
"526",8,269762,1
"527",8,269807,0
"528",8,271068,1
"529",8,271441,0
"530",8,271926,0
"531",8,272525,0
"532",8,272902,1
"533",8,273458,1
"534",8,274262,0
"535",8,274898,1
"536",8,275089,0
"537",8,275326,0
"538",8,275436,0
"539",8,275539,0
"540",8,276464,0
"541",8,276614,1
"542",8,277932,1
"543",8,278087,0
"544",8,279068,0
"545",8,279984,1
"546",8,280463,0
"547",8,281040,0
"548",8,281624,1
"549",8,281804,0
"550",8,282218,0
"551",8,282403,1
"552",8,282441,1
"553",8,282454,0
"554",8,283724,1
"555",8,284597,1
"556",8,285111,0
"557",8,285294,0
"558",8,285639,0
"559",8,285737,1
"560",8,285817,0
"561",8,285901,1
"562",8,286142,1
"563",8,286357,1
"564",8,286458,1
"565",8,286694,1
"566",8,286727,1
"567",8,287403,1
"568",8,288279,1
"569",8,289253,1
"570",8,290879,1
"571",8,290885,1
"572",8,291842,0
"573",8,292508,1
"574",8,292865,1
"575",8,293057,1
"576",8,293403,1
"577",8,294181,1
"578",8,294275,0
"579",8,294370,0
"580",8,294945,1
"581",8,296255,1
"582",8,296924,0
"583",8,297179,1
"584",8,297350,1
"585",8,298988,0
"586",8,299936,1
"587",8,300090,0
"588",8,300561,0
"589",8,301812,1
"590",8,301889,1
"591",8,302492,0
"592",8,302639,0
"593",8,304026,1
"594",8,304372,0
"595",8,305401,0
"596",8,306939,0
"597",8,307607,1
"598",8,307770,0
"599",8,307856,1
"600",8,308205,1
"601",8,309423,1
"602",8,309951,1
"603",8,311537,1
"604",8,311742,0
"605",8,313182,1
"606",8,313183,1
"607",8,313374,0
"608",8,313551,1
"609",8,313686,0
"610",8,313919,1
"611",8,314110,1
"612",8,315246,0
"613",8,315296,1
"614",8,315329,1
"615",8,315467,0
"616",8,315804,0
"617",8,316447,1
"618",8,316557,0
"619",8,316992,0
"620",8,317086,1
"621",8,317199,1
"622",8,317224,1
"623",8,317756,0
"624",8,317805,0
"625",8,318126,0
"626",8,319208,1
"627",8,319452,0
"628",8,319572,1
"629",8,319913,0
"630",8,319967,1
"631",8,320158,0
"632",8,320226,1
"633",8,321390,0
"634",8,321591,0
"635",8,322134,1
"636",8,322214,1
"637",8,322376,0
"638",8,322445,0
"639",8,322907,1
"640",8,323046,1
"641",8,323390,1
"642",8,323603,1
"643",8,323781,1
"644",8,325165,0
"645",8,325606,1
"646",8,326081,1
"647",8,327306,0
"648",8,327432,1
"649",8,328005,1
"650",8,328294,1
"651",8,328694,1
"652",8,328888,1
"653",8,329668,1
"654",8,329896,1
"655",8,330699,1
"656",8,332239,0
"657",8,332624,1
"658",8,332915,0
"659",8,333196,1
"660",8,333602,0
"661",8,333972,0
"662",8,334433,1
"663",8,334819,0
"664",8,335017,1
"665",8,335330,1
"666",8,335456,0
"667",8,335637,1
"668",8,335799,0
"669",8,337039,1
"670",8,337333,1
"671",8,338466,0
"672",8,338468,0
"673",8,338823,1
"674",8,339771,1
"675",8,339874,1
"676",8,340255,0
"677",8,341435,1
"678",8,342113,0
"679",8,342471,1
"680",8,342481,1
"681",8,342882,0
"682",8,343063,0
"683",8,343365,1
"684",8,345260,1
"685",8,345990,1
"686",8,346133,1
"687",8,347375,0
"688",8,348282,0
"689",8,348659,0
"690",8,348816,0
"691",8,348932,0
"692",8,348932,1
"693",8,348958,0
"694",8,349375,0
"695",8,350871,1
"696",8,351590,1
"697",8,351617,0
"698",8,351843,1
"699",8,352294,0
"700",8,352346,0
"701",8,352445,1
"702",8,352707,0
"703",8,352769,1
"704",8,354255,0
"705",8,355621,1
"706",8,355997,0
"707",8,356909,1
"708",8,356922,0
"709",8,357142,1
"710",8,357614,1
"711",8,358077,1
"712",8,358147,0
"713",8,359478,1
"714",8,359585,1
"715",8,360103,0
"716",8,360683,1
"717",8,360770,1
"718",8,361479,1
"719",8,362258,1
"720",8,366488,1
"721",8,367133,0
"722",8,368726,1
"723",8,368745,1
"724",8,368847,0
"725",8,370025,1
"726",8,370260,1
"727",8,370395,0
"728",8,370718,1
"729",8,371577,1
"730",8,372304,1
"731",8,372348,1
"732",8,372351,0
"733",8,372890,0
"734",8,372953,0
"735",8,373774,1
"736",8,374689,0
"737",8,376057,1
"738",8,377042,1
"739",8,377119,1
"740",8,378592,0
"741",8,379401,0
"742",8,379699,0
"743",8,379843,1
"744",8,380024,0
"745",8,380025,0
"746",8,380321,1
"747",8,380884,1
"748",8,381105,1
"749",8,381849,0
"750",8,382038,0
"751",8,382738,0
"752",8,382838,1
"753",8,383141,1
"754",8,383607,0
"755",8,383732,1
"756",8,384062,1
"757",8,384288,0
"758",8,384465,1
"759",8,386104,0
"760",8,386641,0
"761",8,387310,1
"762",8,387747,1
"763",8,387908,1
"764",8,387916,1
"765",8,387987,1
"766",8,388030,0
"767",8,388268,1
"768",8,388605,1
"769",8,389409,0
"770",8,390073,0
"771",8,390574,1
"772",8,390856,1
"773",8,391761,0
"774",8,392342,1
"775",8,392624,1
"776",8,392933,0
"777",8,393258,0
"778",8,393649,1
"779",8,393880,1
"780",8,394496,1
"781",8,394509,0
"782",8,394991,0
"783",8,395261,1
"784",8,396035,0
"785",8,396089,1
"786",8,396141,0
"787",8,396416,1
"788",8,397183,0
"789",8,398001,1
"790",8,398380,1
"791",8,399570,1
"792",8,399692,0
"793",8,400264,0
"794",8,400565,1
"795",8,400934,0
"796",8,401116,1
"797",8,401400,0
"798",8,401715,1
"799",8,402903,1
"800",8,404786,0
"801",8,405619,0
"802",8,405727,1
"803",8,407925,1
"804",8,408514,0
"805",8,408821,0
"806",8,409586,1
"807",8,411423,1
"808",8,411454,1
"809",8,412487,0
"810",8,412511,0
"811",8,412657,1
"812",8,412894,1
"813",8,413022,0
"814",8,413872,1
"815",8,415184,0
"816",8,415402,1
"817",8,415488,0
"818",8,416091,1
"819",8,416408,0
"820",8,416637,0
"821",8,418551,1
"822",8,418841,1
"823",8,419220,1
"824",8,420647,0
"825",8,421974,1
"826",8,422165,1
"827",8,422362,0
"828",8,422750,1
"829",8,424767,0
"830",8,424953,1
"831",8,424973,0
"832",8,425338,0
"833",8,425666,1
"834",8,425961,1
"835",8,426347,0
"836",8,427210,1
"837",8,427694,0
"838",8,428368,0
"839",8,429092,0
"840",8,429289,0
"841",8,430665,1
"842",8,431618,0
"843",8,431909,1
"844",8,431999,0
"845",8,432043,0
"846",8,432046,0
"847",8,432667,0
"848",8,433784,0
"849",8,433882,0
"850",8,435127,0
"851",8,435714,1
"852",8,435741,0
"853",8,436592,0
"854",8,436839,0
"855",8,437180,0
"856",8,437212,0
"857",8,437530,0
"858",8,438682,0
"859",8,439863,0
"860",8,440183,1
"861",8,441502,0
"862",8,441816,0
"863",8,442540,0
"864",8,443271,1
"865",8,445482,0
"866",8,445928,1
"867",8,446045,0
"868",8,448007,1
"869",8,448243,0
"870",8,448538,1
"871",8,449431,1
"872",8,449983,0
"873",8,450267,0
"874",8,450553,0
"875",8,450973,1
"876",8,451264,0
"877",8,453077,0
"878",8,453286,0
"879",8,453779,0
"880",8,453924,1
"881",8,454389,1
"882",8,454608,0
"883",8,455165,0
"884",8,455690,0
"885",8,455972,1
"886",8,457631,1
"887",8,458153,0
"888",8,458427,0
"889",8,458847,0
"890",8,459001,0
"891",8,459163,0
"892",8,459916,0
"893",8,459979,1
"894",8,460061,0
"895",8,460948,1
"896",8,461201,0
"897",8,461396,1
"898",8,461783,1
"899",8,461898,1
"900",8,461974,0
"901",8,462269,1
"902",8,463269,1
"903",8,464144,1
"904",8,464463,1
"905",8,465480,1
"906",8,465626,0
"907",8,465877,1
"908",8,465943,0
"909",8,465947,1
"910",8,466119,1
"911",8,466793,1
"912",8,467197,0
"913",8,468231,1
"914",8,470159,1
"915",8,470268,0
"916",8,470384,1
"917",8,470989,1
"918",8,472149,1
"919",8,472702,0
"920",8,472875,0
"921",8,472910,0
"922",8,473911,0
"923",8,474052,0
"924",8,474271,1
"925",8,474641,0
"926",8,475494,1
"927",8,475518,1
"928",8,475817,1
"929",8,476715,1
"930",8,478042,1
"931",8,478297,1
"932",8,479647,1
"933",8,480194,1
"934",8,481052,1
"935",8,481083,0
"936",8,481547,1
"937",8,481613,0
"938",8,481937,1
"939",8,482916,0
"940",8,484075,1
"941",8,484149,0
"942",8,484170,1
"943",8,484744,1
"944",8,485631,0
"945",8,486467,0
"946",8,487009,0
"947",8,487377,0
"948",8,487659,0
"949",8,487676,0
"950",8,487823,0
"951",8,487842,0
"952",8,488267,1
"953",8,488581,1
"954",8,489083,1
"955",8,489146,0
"956",8,490203,0
"957",8,490906,1
"958",8,491284,1
"959",8,491469,0
"960",8,491542,1
"961",8,491623,1
"962",8,491629,1
"963",8,491787,0
"964",8,491949,0
"965",8,492764,1
"966",8,493186,0
"967",8,494151,0
"968",8,495202,0
"969",8,500062,1
"970",8,501172,1
"971",8,502001,1
"972",8,503120,0
"973",8,503272,1
"974",8,503419,1
"975",8,503680,0
"976",8,503704,0
"977",8,503866,1
"978",8,503979,1
"979",8,505113,0
"980",8,505700,0
"981",8,506065,0
"982",8,506123,1
"983",8,506213,0
"984",8,506322,1
"985",8,506538,0
"986",8,506947,0
"987",8,507048,1
"988",8,507075,0
"989",8,507459,0
"990",8,507642,0
"991",8,508195,0
"992",8,508593,1
"993",8,508643,0
"994",8,508733,0
"995",8,508907,0
"996",8,509458,0
"997",8,509696,1
"998",8,509841,0
"999",8,512642,1
"1000",8,512688,1
"1001",8,513151,0
"1002",8,513790,0
"1003",8,514254,0
"1004",8,515255,0
"1005",8,515373,1
"1006",8,515413,0
"1007",8,515846,1
"1008",8,516341,1
"1009",8,517081,1
"1010",8,517114,0
"1011",8,517436,1
"1012",8,517510,0
"1013",8,518210,0
"1014",8,518691,0
"1015",8,519379,0
"1016",8,519619,1
"1017",8,519941,1
"1018",8,520722,1
"1019",8,520744,1
"1020",8,521099,1
"1021",8,521989,1
"1022",8,522362,1
"1023",8,523815,0
"1024",8,524111,0
"1025",8,524818,1
"1026",8,525058,0
"1027",8,525471,1
"1028",8,526530,0
"1029",8,526767,0
"1030",8,527677,1
"1031",8,529335,0
"1032",8,529638,0
"1033",8,530055,1
"1034",8,530758,0
"1035",8,531923,0
"1036",8,532479,0
"1037",8,532753,0
"1038",8,533418,0
"1039",8,533715,1
"1040",8,534217,1
"1041",8,534351,0
"1042",8,535612,1
"1043",8,536025,0
"1044",8,536641,1
"1045",8,536909,1
"1046",8,537450,0
"1047",8,538494,0
"1048",8,538875,1
"1049",8,539188,0
"1050",8,539549,0
"1051",8,539668,1
"1052",8,540643,0
"1053",8,540701,0
"1054",8,541096,0
"1055",8,542036,1
"1056",8,542866,0
"1057",8,543082,0
"1058",8,543710,1
"1059",8,544182,0
"1060",8,544432,0
"1061",8,544737,0
"1062",8,544902,0
"1063",8,545037,1
"1064",8,545420,1
"1065",8,546079,0
"1066",8,546939,1
"1067",8,547037,0
"1068",8,547465,0
"1069",8,547601,1
"1070",8,548049,1
"1071",8,548630,0
"1072",8,548781,0
"1073",8,549473,1
"1074",8,549597,1
"1075",8,550075,1
"1076",8,550184,1
"1077",8,553079,1
"1078",8,553439,0
"1079",8,554834,1
"1080",8,555208,0
"1081",8,555440,1
"1082",8,555903,1
"1083",8,556133,0
"1084",8,556842,1
"1085",8,556925,0
"1086",8,557185,0
"1087",8,558177,1
"1088",8,558380,0
"1089",8,558454,1
"1090",8,558471,0
"1091",8,558899,1
"1092",8,559613,1
"1093",8,560177,1
"1094",8,560255,1
"1095",8,560903,1
"1096",8,561579,1
"1097",8,563099,1
"1098",8,563182,0
"1099",8,563400,0
"1100",8,564413,0
"1101",8,565009,1
"1102",8,565015,0
"1103",8,566181,1
"1104",8,566356,0
"1105",8,566891,1
"1106",8,567044,1
"1107",8,567066,0
"1108",8,567220,0
"1109",8,567417,0
"1110",8,568165,1
"1111",8,569262,0
"1112",8,569320,0
"1113",8,569795,0
"1114",8,570206,0
"1115",8,570313,0
"1116",8,570957,1
"1117",8,572082,0
"1118",8,572121,0
"1119",8,572238,0
"1120",8,572384,0
"1121",8,572650,1
"1122",8,572928,1
"1123",8,573736,0
"1124",8,573833,1
"1125",8,574270,0
"1126",8,574633,0
"1127",8,575931,0
"1128",8,576250,0
"1129",8,576984,0
"1130",8,578316,0
"1131",8,579435,1
"1132",8,580024,1
"1133",8,580876,0
"1134",8,580955,1
"1135",8,581351,0
"1136",8,581358,0
"1137",8,581758,0
"1138",8,581766,0
"1139",8,582133,0
"1140",8,582508,0
"1141",8,582559,1
"1142",8,583681,0
"1143",8,583890,1
"1144",8,583969,1
"1145",8,584396,0
"1146",8,584471,1
"1147",8,586717,1
"1148",8,587503,1
"1149",8,587830,1
"1150",8,588193,1
"1151",8,588878,1
"1152",8,589402,1
"1153",8,589600,1
"1154",8,589860,1
"1155",8,590836,0
"1156",8,591160,0
"1157",8,591875,0
"1158",8,591906,1
"1159",8,591908,1
"1160",8,592624,0
"1161",8,592916,1
"1162",8,592982,1
"1163",8,593241,0
"1164",8,593623,0
"1165",8,595551,1
"1166",8,595618,0
"1167",8,596531,1
"1168",8,596558,0
"1169",8,597079,0
"1170",8,597693,0
"1171",8,598070,0
"1172",8,599245,0
"1173",8,600012,1
"1174",8,600094,0
"1175",8,601284,0
"1176",8,601498,1
"1177",8,602227,1
"1178",8,602386,1
"1179",8,602394,0
"1180",8,602769,1
"1181",8,605093,0
"1182",8,606694,1
"1183",8,606708,0
"1184",8,606878,1
"1185",8,606952,1
"1186",8,606976,1
"1187",8,607176,1
"1188",8,608364,0
"1189",8,609674,0
"1190",8,609932,0
"1191",8,609936,1
"1192",8,610551,0
"1193",8,612002,1
"1194",8,613055,1
"1195",8,613737,1
"1196",8,614264,0
"1197",8,614405,0
"1198",8,614726,0
"1199",8,617038,1
"1200",8,617324,1
"1201",8,617828,1
"1202",8,618659,1
"1203",8,621084,0
"1204",8,621936,0
"1205",8,622919,0
"1206",8,623078,0
"1207",8,623739,1
"1208",8,623903,0
"1209",8,626022,1
"1210",8,627915,0
"1211",8,628367,0
"1212",8,628606,0
"1213",8,629152,1
"1214",8,629202,1
"1215",8,629501,1
"1216",8,630459,1
"1217",8,631490,1
"1218",8,632464,1
"1219",8,632476,0
"1220",8,633061,0
"1221",8,635455,0
"1222",8,637903,0
"1223",8,638216,1
"1224",8,638305,1
"1225",8,638651,1
"1226",8,639239,1
"1227",8,639390,0
"1228",8,639968,0
"1229",8,640524,1
"1230",8,640580,1
"1231",8,643227,0
"1232",8,643330,1
"1233",8,644738,0
"1234",8,646080,1
"1235",8,646195,0
"1236",8,646506,0
"1237",8,646743,0
"1238",8,646869,0
"1239",8,647748,0
"1240",8,648629,0
"1241",8,648687,1
"1242",8,649174,1
"1243",8,649378,1
"1244",8,650014,1
"1245",8,650060,0
"1246",8,650088,0
"1247",8,650723,1
"1248",8,650977,0
"1249",8,651353,0
"1250",8,652067,1
"1251",8,654549,0
"1252",8,655530,0
"1253",8,655803,1
"1254",8,656853,0
"1255",8,657109,0
"1256",8,657160,1
"1257",8,657194,0
"1258",8,657611,1
"1259",8,658374,0
"1260",8,658508,0
"1261",8,659106,0
"1262",8,659154,1
"1263",8,659381,0
"1264",8,659910,0
"1265",8,659974,0
"1266",8,660026,0
"1267",8,660195,1
"1268",8,660673,1
"1269",8,660709,0
"1270",8,660927,0
"1271",8,661066,1
"1272",8,661531,0
"1273",8,661928,0
"1274",8,663217,0
"1275",8,664383,1
"1276",8,664401,0
"1277",8,664409,1
"1278",8,665202,1
"1279",8,666488,1
"1280",8,666607,0
"1281",8,666723,0
"1282",8,667442,1
"1283",8,667561,0
"1284",8,667586,0
"1285",8,667795,0
"1286",8,667991,1
"1287",8,668097,0
"1288",8,668486,0
"1289",8,669010,1
"1290",8,669486,1
"1291",8,669722,0
"1292",8,670416,0
"1293",8,672206,1
"1294",8,672589,0
"1295",8,672711,1
"1296",8,672845,0
"1297",8,673049,0
"1298",8,673500,1
"1299",8,674171,0
"1300",8,674628,1
"1301",8,674700,0
"1302",8,674714,1
"1303",8,675449,0
"1304",8,675580,1
"1305",8,675906,0
"1306",8,677396,0
"1307",8,677909,0
"1308",8,678405,0
"1309",8,680007,0
"1310",8,680271,0
"1311",8,680398,1
"1312",8,680502,0
"1313",8,680584,0
"1314",8,681044,0
"1315",8,682135,0
"1316",8,682621,0
"1317",8,682749,0
"1318",8,682750,0
"1319",8,683449,0
"1320",8,683812,1
"1321",8,683904,0
"1322",8,684098,1
"1323",8,685031,1
"1324",8,685663,0
"1325",8,686964,0
"1326",8,687120,1
"1327",8,687354,1
"1328",8,687458,0
"1329",8,688368,0
"1330",8,689071,1
"1331",8,689717,1
"1332",8,690500,1
"1333",8,690559,1
"1334",8,690562,1
"1335",8,690607,0
"1336",8,692056,0
"1337",8,692779,0
"1338",8,695286,1
"1339",8,695619,0
"1340",8,695946,1
"1341",8,696330,0
"1342",8,696333,0
"1343",8,696769,1
"1344",8,697328,0
"1345",8,698452,1
"1346",8,698530,1
"1347",8,698661,0
"1348",8,698814,1
"1349",8,698827,1
"1350",8,699242,1
"1351",8,699435,0
"1352",8,699718,1
"1353",8,700039,0
"1354",8,700066,0
"1355",8,700357,1
"1356",8,700572,1
"1357",8,701087,0
"1358",8,702087,0
"1359",8,702437,0
"1360",8,702442,0
"1361",8,703803,1
