"","Chrom","Read","Strand"
"215",8,110023,1
"216",8,110260,0
"217",8,111021,1
"218",8,111488,0
"219",8,111606,0
"220",8,111919,1
"221",8,112038,1
"222",8,112089,1
"223",8,112119,1
"224",8,112614,0
"225",8,113537,0
"226",8,115027,0
"227",8,116631,1
"228",8,119004,1
"229",8,119956,1
"230",8,120287,0
"231",8,120373,0
"232",8,120419,1
"233",8,121345,1
"234",8,121636,1
"235",8,122061,0
"236",8,122138,0
"237",8,122400,0
"238",8,122476,0
"239",8,122703,1
"240",8,122844,0
"241",8,123463,1
"242",8,123955,0
"243",8,124090,1
"244",8,124365,1
"245",8,127865,0
"246",8,129329,1
"247",8,131211,1
"248",8,131219,1
"249",8,131696,0
"250",8,131974,0
"251",8,132042,1
"252",8,134957,0
"253",8,134980,1
"254",8,135014,1
"255",8,135164,0
"256",8,135177,0
"257",8,135770,0
"258",8,136306,1
"259",8,136560,1
"260",8,137992,1
"261",8,138130,0
"262",8,138410,0
"263",8,139026,1
"264",8,139845,0
"265",8,139906,1
"266",8,140555,0
"267",8,140744,1
"268",8,140779,0
"269",8,141702,1
"270",8,142219,1
"271",8,142270,0
"272",8,144865,0
"273",8,144876,1
"274",8,146154,0
"275",8,146291,1
"276",8,146992,1
"277",8,147825,0
"278",8,148298,1
"279",8,148364,0
"280",8,148415,1
"281",8,148564,1
"282",8,148761,0
"283",8,148849,0
"284",8,149325,1
"285",8,149425,0
"286",8,149456,1
"287",8,149829,1
"288",8,151934,1
"289",8,152079,0
"290",8,152465,1
"291",8,153295,0
"292",8,153322,1
"293",8,154410,1
"294",8,154888,1
"295",8,155625,0
"296",8,155752,1
"297",8,156288,1
"298",8,156614,0
"299",8,156829,0
"300",8,157184,1
"301",8,157584,0
"302",8,157601,1
"303",8,157823,0
"304",8,158118,1
"305",8,158426,0
"306",8,159086,1
"307",8,160840,1
"308",8,161236,1
"309",8,161237,0
"310",8,161532,1
"311",8,161804,0
"312",8,162427,0
"313",8,162933,1
"314",8,163271,0
"315",8,163687,1
"316",8,164426,1
"317",8,164750,1
"318",8,164795,0
"319",8,165853,1
"320",8,165958,1
"321",8,166482,0
"322",8,166896,0
"323",8,167077,1
"324",8,167722,0
"325",8,168143,0
"326",8,168615,0
"327",8,169285,1
"328",8,170805,0
"329",8,170918,1
"330",8,172327,1
"331",8,172873,1
"332",8,172950,0
"333",8,173421,0
"334",8,173560,1
"335",8,174225,0
"336",8,175161,0
"337",8,175464,0
"338",8,175510,1
"339",8,175511,0
"340",8,175581,1
"341",8,176928,0
"342",8,177055,0
"343",8,177467,0
"344",8,178603,0
"345",8,179599,1
"346",8,180460,0
"347",8,181348,0
"348",8,181455,0
"349",8,182006,1
"350",8,182232,0
"351",8,182373,1
"352",8,182959,1
"353",8,183234,0
"354",8,183241,1
"355",8,183753,0
"356",8,184037,1
"357",8,184845,1
"358",8,185317,0
"359",8,185467,1
"360",8,185569,0
"361",8,185974,1
"362",8,186119,0
"363",8,186574,1
"364",8,186658,1
"365",8,188496,0
"366",8,189631,0
"367",8,189769,1
"368",8,189784,1
"369",8,190165,0
"370",8,190754,1
"371",8,191925,0
"372",8,192411,0
"373",8,192991,0
"374",8,193309,1
"375",8,194335,1
"376",8,199982,0
"377",8,201069,1
"378",8,201454,0
"379",8,202028,1
"380",8,202194,0
"381",8,202261,1
"382",8,202584,0
"383",8,202662,0
"384",8,202845,0
"385",8,202946,0
"386",8,204544,0
"387",8,205517,1
"388",8,205833,0
"389",8,206125,1
"390",8,207714,1
"391",8,207926,1
"392",8,208333,1
"393",8,208556,0
"394",8,208579,0
"395",8,208745,1
"396",8,209021,1
"397",8,209235,0
"398",8,209536,1
"399",8,209624,1
"400",8,209658,0
"401",8,209855,1
"402",8,210188,0
"403",8,210829,0
"404",8,211951,0
"405",8,211979,0
"406",8,212742,1
"407",8,212810,0
"408",8,213050,0
"409",8,213675,1
"410",8,214338,0
"411",8,214516,0
"412",8,216606,1
"413",8,217137,1
"414",8,217200,0
"415",8,217936,1
"416",8,218808,1
"417",8,219231,0
"418",8,219550,0
"419",8,220265,1
"420",8,220395,0
"421",8,221200,0
"422",8,221290,1
"423",8,223626,0
"424",8,223708,0
"425",8,223977,0
"426",8,224370,1
"427",8,225187,1
"428",8,225449,1
"429",8,225863,1
"430",8,227041,0
"431",8,227112,0
"432",8,227306,1
"433",8,227346,1
"434",8,227479,0
"435",8,227994,1
"436",8,228079,1
"437",8,228390,0
"438",8,228692,0
"439",8,230261,0
"440",8,230435,0
"441",8,230857,0
"442",8,231011,0
"443",8,231120,1
"444",8,232501,1
"445",8,232584,1
"446",8,232779,1
"447",8,233191,0
"448",8,234033,1
"449",8,234397,1
"450",8,234751,1
"451",8,235210,1
"452",8,236280,0
"453",8,236742,0
"454",8,237122,0
"455",8,238518,0
"456",8,239079,1
"457",8,239575,0
"458",8,240377,1
"459",8,240570,0
"460",8,240674,0
"461",8,240939,0
"462",8,241334,0
"463",8,241576,1
"464",8,241720,1
"465",8,242453,1
"466",8,243110,1
"467",8,243414,0
"468",8,243962,1
"469",8,244243,1
"470",8,244418,1
"471",8,245968,0
"472",8,246472,0
"473",8,246596,0
"474",8,246864,1
"475",8,248414,0
"476",8,249398,0
"477",8,249637,1
"478",8,249997,1
"479",8,251484,1
"480",8,251927,1
"481",8,252004,0
"482",8,252370,1
"483",8,252721,1
"484",8,254918,1
"485",8,255851,1
"486",8,256229,1
"487",8,256269,0
"488",8,256786,1
"489",8,257109,1
"490",8,257659,0
"491",8,257700,0
"492",8,259755,1
"493",8,260215,0
"494",8,261337,1
"495",8,261847,1
"496",8,261926,1
"497",8,262544,0
"498",8,262800,0
"499",8,262969,0
"500",8,263024,0
"501",8,263126,0
"502",8,263982,0
"503",8,264389,1
"504",8,264715,0
"505",8,266573,1
"506",8,266818,1
"507",8,267268,0
"508",8,267509,0
"509",8,268521,0
"510",8,268989,1
"511",8,269404,0
"512",8,270266,0
"513",8,270444,1
"514",8,270495,0
"515",8,272514,0
"516",8,272678,1
"517",8,273001,0
"518",8,274359,0
"519",8,274395,0
"520",8,274725,0
"521",8,274799,0
"522",8,274999,1
"523",8,275971,1
"524",8,278367,0
"525",8,278447,0
"526",8,278807,0
"527",8,278970,1
"528",8,278997,0
"529",8,279130,0
"530",8,279908,0
"531",8,280594,0
"532",8,281829,0
"533",8,282400,1
"534",8,284635,1
"535",8,284888,0
"536",8,285167,0
"537",8,286485,1
"538",8,286690,1
"539",8,286717,0
"540",8,288029,1
"541",8,288337,1
"542",8,288835,1
"543",8,289029,0
"544",8,289075,0
"545",8,289258,0
"546",8,289665,1
"547",8,289801,1
"548",8,290383,1
"549",8,290634,0
"550",8,292749,1
"551",8,295280,0
"552",8,295685,1
"553",8,296344,1
"554",8,296692,1
"555",8,296936,0
"556",8,297616,1
"557",8,297956,1
"558",8,299797,0
"559",8,301974,1
"560",8,302214,0
"561",8,302567,1
"562",8,302759,0
"563",8,302774,1
"564",8,302815,1
"565",8,302913,0
"566",8,303213,1
"567",8,304844,0
"568",8,305150,0
"569",8,305315,0
"570",8,305976,1
"571",8,305976,1
"572",8,306457,0
"573",8,306758,0
"574",8,309838,0
"575",8,311100,0
"576",8,311217,0
"577",8,311528,0
"578",8,312109,1
"579",8,312315,1
"580",8,313577,1
"581",8,313723,0
"582",8,314190,1
"583",8,314360,0
"584",8,314883,1
"585",8,315836,0
"586",8,316882,0
"587",8,316916,1
"588",8,319098,0
"589",8,319778,0
"590",8,320630,0
"591",8,321206,1
"592",8,321591,0
"593",8,321976,0
"594",8,322124,0
"595",8,322536,0
"596",8,323974,0
"597",8,325110,1
"598",8,326877,0
"599",8,328660,1
"600",8,328745,1
"601",8,330047,1
"602",8,330517,1
"603",8,331322,1
"604",8,332936,0
"605",8,333447,0
"606",8,334213,1
"607",8,334552,0
"608",8,335661,0
"609",8,336901,1
"610",8,337176,1
"611",8,337317,1
"612",8,338085,1
"613",8,338464,1
"614",8,339400,1
"615",8,341372,0
"616",8,341459,1
"617",8,341853,1
"618",8,342737,1
"619",8,343989,1
"620",8,344536,0
"621",8,345200,0
"622",8,345304,0
"623",8,345748,1
"624",8,346068,1
"625",8,347082,1
"626",8,347134,0
"627",8,348992,0
"628",8,349525,1
"629",8,349525,1
"630",8,350924,0
"631",8,351195,0
"632",8,351496,1
"633",8,351722,1
"634",8,351885,1
"635",8,352492,0
"636",8,352631,0
"637",8,352652,1
"638",8,352734,1
"639",8,352861,0
"640",8,352880,0
"641",8,353390,0
"642",8,353893,0
"643",8,354274,1
"644",8,355755,0
"645",8,356115,0
"646",8,356135,1
"647",8,358986,0
"648",8,359245,1
"649",8,359459,0
"650",8,359576,1
"651",8,360805,1
"652",8,360919,1
"653",8,361794,1
"654",8,362484,1
"655",8,362521,1
"656",8,363632,1
"657",8,363917,1
"658",8,363999,0
"659",8,364752,1
"660",8,364978,0
"661",8,365803,1
"662",8,366263,1
"663",8,366437,1
"664",8,366927,0
"665",8,367529,1
"666",8,367679,0
"667",8,367964,1
"668",8,368314,1
"669",8,368690,1
"670",8,369110,0
"671",8,369364,0
"672",8,369504,0
"673",8,369812,1
"674",8,370252,1
"675",8,370424,1
"676",8,370429,1
"677",8,370432,0
"678",8,370697,0
"679",8,371196,0
"680",8,372881,0
"681",8,373602,0
"682",8,374226,0
"683",8,374292,1
"684",8,374386,1
"685",8,374962,0
"686",8,376230,0
"687",8,376471,0
"688",8,376826,0
"689",8,377607,1
"690",8,377715,0
"691",8,378171,1
"692",8,379601,0
"693",8,379613,1
"694",8,379950,0
"695",8,380926,0
"696",8,381062,0
"697",8,382306,0
"698",8,382332,0
"699",8,382624,1
"700",8,382821,0
"701",8,382894,0
"702",8,383594,1
"703",8,383620,1
"704",8,384280,0
"705",8,384642,1
"706",8,384701,1
"707",8,385240,1
"708",8,386215,1
"709",8,386430,0
"710",8,386593,1
"711",8,388382,1
"712",8,388694,0
"713",8,388728,0
"714",8,388957,1
"715",8,388958,0
"716",8,389793,0
"717",8,390949,0
"718",8,391790,0
"719",8,393125,1
"720",8,393185,1
"721",8,393785,1
"722",8,394454,1
"723",8,394477,0
"724",8,394646,0
"725",8,394656,0
"726",8,394737,0
"727",8,394794,1
"728",8,395599,0
"729",8,395845,0
"730",8,396123,1
"731",8,396414,0
"732",8,397139,0
"733",8,397336,1
"734",8,397976,1
"735",8,398249,1
"736",8,399585,0
"737",8,400434,1
"738",8,400676,1
"739",8,401425,1
"740",8,401552,0
"741",8,404465,1
"742",8,404641,0
"743",8,404966,1
"744",8,406555,0
"745",8,406594,1
"746",8,406895,0
"747",8,408609,1
"748",8,409364,1
"749",8,409380,0
"750",8,410498,1
"751",8,410640,0
"752",8,412605,1
"753",8,412716,0
"754",8,413015,0
"755",8,413542,0
"756",8,413672,0
"757",8,413873,1
"758",8,415022,1
"759",8,415252,1
"760",8,415806,1
"761",8,416089,0
"762",8,416559,1
"763",8,416976,0
"764",8,417231,0
"765",8,417735,1
"766",8,418455,1
"767",8,419186,1
"768",8,421721,1
"769",8,422905,1
"770",8,423317,1
"771",8,423515,1
"772",8,423754,1
"773",8,424346,0
"774",8,424474,0
"775",8,424675,0
"776",8,424775,1
"777",8,425772,1
"778",8,425839,1
"779",8,425951,1
"780",8,427004,1
"781",8,427113,1
"782",8,427287,1
"783",8,427327,0
"784",8,427567,0
"785",8,428029,0
"786",8,428329,1
"787",8,428691,1
"788",8,429321,1
"789",8,431076,0
"790",8,433100,0
"791",8,433702,0
"792",8,433867,1
"793",8,433882,0
"794",8,434513,0
"795",8,434576,0
"796",8,436461,1
"797",8,436644,1
"798",8,436893,0
"799",8,438581,0
"800",8,438697,1
"801",8,439831,1
"802",8,440299,0
"803",8,440688,1
"804",8,441087,1
"805",8,441145,1
"806",8,441557,0
"807",8,442573,1
"808",8,442612,1
"809",8,442865,0
"810",8,443491,1
"811",8,443598,0
"812",8,447261,1
"813",8,447460,1
"814",8,447922,0
"815",8,448149,1
"816",8,449496,0
"817",8,450604,0
"818",8,451050,0
"819",8,451374,1
"820",8,452962,0
"821",8,453162,1
"822",8,456168,1
"823",8,456950,0
"824",8,456951,1
"825",8,457074,0
"826",8,459848,0
"827",8,460042,0
"828",8,460391,0
"829",8,460542,0
"830",8,460904,1
"831",8,461325,0
"832",8,462213,1
"833",8,462447,1
"834",8,462873,1
"835",8,464342,1
"836",8,464426,1
"837",8,464951,0
"838",8,465885,0
"839",8,465916,1
"840",8,466458,0
"841",8,466942,0
"842",8,466955,1
"843",8,467200,0
"844",8,468264,1
"845",8,469616,0
"846",8,470756,0
"847",8,470859,1
"848",8,472594,1
"849",8,473624,0
"850",8,473984,0
"851",8,474206,1
"852",8,474870,0
"853",8,475009,0
"854",8,475254,0
"855",8,475528,0
"856",8,477296,1
"857",8,477423,1
"858",8,478505,1
"859",8,478729,1
"860",8,481518,0
"861",8,481824,1
"862",8,482723,0
"863",8,483668,0
"864",8,484060,0
"865",8,484217,1
"866",8,484312,0
"867",8,484606,0
"868",8,486346,0
"869",8,486957,0
"870",8,487082,1
"871",8,487273,0
"872",8,487331,1
"873",8,488121,0
"874",8,488164,1
"875",8,489651,1
"876",8,489781,0
"877",8,490189,0
"878",8,490802,1
"879",8,490856,0
"880",8,491322,0
"881",8,493612,1
"882",8,494732,0
"883",8,494889,0
"884",8,495365,1
"885",8,495695,1
"886",8,496097,1
"887",8,496595,0
"888",8,497048,1
"889",8,498606,0
"890",8,498627,1
"891",8,500090,1
"892",8,501400,0
"893",8,501503,1
"894",8,502547,1
"895",8,502912,0
"896",8,502925,0
"897",8,504508,0
"898",8,505223,0
"899",8,506041,0
"900",8,506241,0
"901",8,506331,0
"902",8,506369,1
"903",8,507816,1
"904",8,508204,1
"905",8,508787,0
"906",8,508985,1
"907",8,509352,1
"908",8,509885,0
"909",8,510374,0
"910",8,512732,1
"911",8,512749,1
"912",8,512816,0
"913",8,513257,0
"914",8,513555,0
"915",8,514019,1
"916",8,514544,0
"917",8,514657,0
"918",8,515030,1
"919",8,515945,1
"920",8,516328,1
"921",8,517002,0
"922",8,517383,0
"923",8,517684,1
"924",8,518365,0
"925",8,518531,0
"926",8,519003,1
"927",8,520624,1
"928",8,521360,1
"929",8,521801,0
"930",8,522859,1
"931",8,523447,0
"932",8,523583,1
"933",8,523967,0
"934",8,524942,0
"935",8,525054,0
"936",8,525092,0
"937",8,525201,0
"938",8,525387,0
"939",8,525404,1
"940",8,526047,1
"941",8,526571,1
"942",8,529371,0
"943",8,529657,1
"944",8,530537,0
"945",8,530590,0
"946",8,531012,0
"947",8,531422,0
"948",8,531751,1
"949",8,532340,0
"950",8,532978,0
"951",8,533211,1
"952",8,533942,1
"953",8,534430,0
"954",8,534653,1
"955",8,535281,1
"956",8,535880,0
"957",8,536040,1
"958",8,536747,1
"959",8,537524,0
"960",8,537722,1
"961",8,537760,0
"962",8,537845,1
"963",8,539156,1
"964",8,539305,0
"965",8,539345,0
"966",8,540236,1
"967",8,541465,0
"968",8,541971,0
"969",8,542427,0
"970",8,542556,0
"971",8,542783,1
"972",8,542973,1
"973",8,543829,0
"974",8,545412,0
"975",8,545830,1
"976",8,546138,1
"977",8,546155,1
"978",8,546883,1
"979",8,548389,0
"980",8,548727,1
"981",8,550830,1
"982",8,550996,1
"983",8,552735,1
"984",8,554739,1
"985",8,555260,0
"986",8,555628,1
"987",8,555696,0
"988",8,556326,0
"989",8,557483,0
"990",8,559105,0
"991",8,559203,0
"992",8,559414,0
"993",8,559690,0
"994",8,559828,0
"995",8,560254,1
"996",8,560508,1
"997",8,561494,0
"998",8,562104,1
"999",8,562539,0
"1000",8,563178,1
"1001",8,563632,0
"1002",8,563991,1
"1003",8,564021,0
"1004",8,564026,0
"1005",8,564428,1
"1006",8,564455,0
"1007",8,564999,0
"1008",8,566199,0
"1009",8,566331,0
"1010",8,567222,1
"1011",8,569149,1
"1012",8,569479,0
"1013",8,569744,1
"1014",8,570145,0
"1015",8,570356,1
"1016",8,570621,0
"1017",8,571199,0
"1018",8,571257,0
"1019",8,571758,0
"1020",8,573654,1
"1021",8,574170,0
"1022",8,574661,0
"1023",8,574895,1
"1024",8,575432,1
"1025",8,575715,0
"1026",8,576060,1
"1027",8,576120,1
"1028",8,576249,1
"1029",8,577317,1
"1030",8,577358,1
"1031",8,577477,1
"1032",8,577539,0
"1033",8,579104,0
"1034",8,579342,1
"1035",8,579500,1
"1036",8,580104,1
"1037",8,580199,1
"1038",8,580394,0
"1039",8,580459,1
"1040",8,580494,0
"1041",8,580849,1
"1042",8,580912,0
"1043",8,581133,1
"1044",8,581140,0
"1045",8,581205,0
"1046",8,581451,1
"1047",8,581669,0
"1048",8,581803,1
"1049",8,581861,1
"1050",8,582197,1
"1051",8,582871,1
"1052",8,582964,0
"1053",8,583215,1
"1054",8,583646,1
"1055",8,583785,0
"1056",8,583863,0
"1057",8,583900,1
"1058",8,584154,1
"1059",8,584536,0
"1060",8,584615,1
"1061",8,584672,1
"1062",8,584721,0
"1063",8,584740,1
"1064",8,584806,0
"1065",8,584948,0
"1066",8,585589,0
"1067",8,585681,1
"1068",8,586415,1
"1069",8,586493,0
"1070",8,586611,1
"1071",8,587177,0
"1072",8,587279,1
"1073",8,587576,1
"1074",8,587589,1
"1075",8,587699,0
"1076",8,587730,1
"1077",8,587739,1
"1078",8,588142,1
"1079",8,588258,0
"1080",8,588337,0
"1081",8,588593,1
"1082",8,588715,1
"1083",8,588834,1
"1084",8,588854,0
"1085",8,588857,1
"1086",8,589294,0
"1087",8,589450,1
"1088",8,589593,1
"1089",8,589595,1
"1090",8,589820,0
"1091",8,590462,0
"1092",8,590528,1
"1093",8,590554,1
"1094",8,590776,1
"1095",8,590804,1
"1096",8,590881,0
"1097",8,590887,1
"1098",8,590893,0
"1099",8,590931,1
"1100",8,591075,0
"1101",8,591435,1
"1102",8,591552,1
"1103",8,591624,1
"1104",8,591703,0
"1105",8,591815,0
"1106",8,591818,1
"1107",8,591986,0
"1108",8,592091,0
"1109",8,592289,0
"1110",8,592305,0
"1111",8,592759,1
"1112",8,592851,0
"1113",8,592916,1
"1114",8,592957,1
"1115",8,592965,0
"1116",8,593114,1
"1117",8,593220,1
"1118",8,593413,0
"1119",8,593537,0
"1120",8,593771,1
"1121",8,593813,1
"1122",8,594474,1
"1123",8,594580,0
"1124",8,594623,1
"1125",8,594708,1
"1126",8,594807,0
"1127",8,594998,0
"1128",8,595034,0
"1129",8,595052,1
"1130",8,595277,1
"1131",8,595511,1
"1132",8,595552,1
"1133",8,595835,0
"1134",8,595871,1
"1135",8,596399,1
"1136",8,596492,0
"1137",8,596515,1
"1138",8,596517,1
"1139",8,596591,1
"1140",8,596909,0
"1141",8,596993,1
"1142",8,597110,0
"1143",8,597183,1
"1144",8,597427,1
"1145",8,597483,0
"1146",8,597538,0
"1147",8,597758,0
"1148",8,597813,1
"1149",8,598157,0
"1150",8,598289,1
"1151",8,598397,0
"1152",8,598515,1
"1153",8,599248,1
"1154",8,599297,0
"1155",8,599372,1
"1156",8,599515,0
"1157",8,599765,0
"1158",8,600333,1
"1159",8,600653,1
"1160",8,600917,1
"1161",8,601555,0
"1162",8,601595,0
"1163",8,601599,0
"1164",8,602747,0
"1165",8,602767,1
"1166",8,602882,0
"1167",8,602948,1
"1168",8,603324,0
"1169",8,603836,0
"1170",8,603929,1
"1171",8,604118,1
"1172",8,604556,1
"1173",8,604607,0
"1174",8,604727,1
"1175",8,605142,1
"1176",8,605315,1
"1177",8,605358,1
"1178",8,605480,1
"1179",8,605592,1
"1180",8,605596,1
"1181",8,605687,1
"1182",8,605716,0
"1183",8,605752,0
"1184",8,606136,1
"1185",8,606276,1
"1186",8,606663,0
"1187",8,607052,0
"1188",8,607221,0
"1189",8,607474,0
"1190",8,607939,0
"1191",8,608030,0
"1192",8,608113,0
"1193",8,608366,1
"1194",8,608830,1
"1195",8,608840,1
"1196",8,609464,0
"1197",8,609565,1
"1198",8,609622,1
"1199",8,609646,1
"1200",8,609707,0
"1201",8,609989,1
"1202",8,609999,0
"1203",8,610186,0
"1204",8,610240,0
"1205",8,610355,0
"1206",8,610396,0
"1207",8,610487,0
"1208",8,610540,1
"1209",8,610912,1
"1210",8,610938,0
"1211",8,611094,0
"1212",8,611137,0
"1213",8,611231,0
"1214",8,611403,1
"1215",8,611611,0
"1216",8,611981,0
"1217",8,612083,0
"1218",8,612440,0
"1219",8,612612,1
"1220",8,612863,0
"1221",8,613075,1
"1222",8,613109,1
"1223",8,613254,1
"1224",8,613411,0
"1225",8,614274,1
"1226",8,614772,0
"1227",8,614816,0
"1228",8,615125,0
"1229",8,615719,0
"1230",8,615723,0
"1231",8,615741,0
"1232",8,615804,0
"1233",8,615935,1
"1234",8,616507,1
"1235",8,616631,1
"1236",8,617090,0
"1237",8,617278,0
"1238",8,617302,1
"1239",8,617514,1
"1240",8,617612,1
"1241",8,617957,1
"1242",8,618027,0
"1243",8,618142,1
"1244",8,618276,0
"1245",8,618523,0
"1246",8,618961,1
"1247",8,619054,1
"1248",8,619123,0
"1249",8,619299,1
"1250",8,619306,1
"1251",8,619428,0
"1252",8,619627,0
"1253",8,620262,1
"1254",8,620287,1
"1255",8,620356,0
"1256",8,620371,0
"1257",8,620589,0
"1258",8,620901,0
"1259",8,621023,1
"1260",8,621116,1
"1261",8,621329,1
"1262",8,621813,0
"1263",8,621979,1
"1264",8,621989,1
"1265",8,622176,0
"1266",8,622424,0
"1267",8,622433,1
"1268",8,622610,1
"1269",8,623054,0
"1270",8,623071,1
"1271",8,623510,1
"1272",8,624140,1
"1273",8,624433,1
"1274",8,624440,1
"1275",8,624464,0
"1276",8,624538,1
"1277",8,624664,1
"1278",8,624812,1
"1279",8,624927,1
"1280",8,625117,1
"1281",8,625186,1
"1282",8,625355,0
"1283",8,625627,1
"1284",8,625706,0
"1285",8,625845,1
"1286",8,625893,1
"1287",8,626080,1
"1288",8,626166,1
"1289",8,626385,1
"1290",8,626497,1
"1291",8,626610,1
"1292",8,627041,0
"1293",8,627124,1
"1294",8,627169,1
"1295",8,627208,0
"1296",8,627394,0
"1297",8,627491,0
"1298",8,627516,0
"1299",8,627599,0
"1300",8,627797,0
"1301",8,627843,0
"1302",8,627914,0
"1303",8,628051,1
"1304",8,628433,1
"1305",8,628514,1
"1306",8,628518,0
"1307",8,628713,0
"1308",8,628983,1
"1309",8,628986,0
"1310",8,629282,0
"1311",8,629826,1
"1312",8,630979,0
"1313",8,631034,1
"1314",8,631174,0
"1315",8,631570,1
"1316",8,631634,0
"1317",8,632170,1
"1318",8,632188,0
"1319",8,632215,0
"1320",8,632319,1
"1321",8,632580,0
"1322",8,632729,0
"1323",8,632781,1
"1324",8,632922,1
"1325",8,633038,0
"1326",8,633069,0
"1327",8,633146,0
"1328",8,633261,1
"1329",8,633343,1
"1330",8,633429,0
"1331",8,633573,0
"1332",8,633668,0
"1333",8,633695,0
"1334",8,633757,1
"1335",8,634239,0
"1336",8,634454,0
"1337",8,634503,0
"1338",8,634552,0
"1339",8,634625,0
"1340",8,635067,0
"1341",8,635204,1
"1342",8,635219,0
"1343",8,635741,1
"1344",8,635959,0
"1345",8,636049,0
"1346",8,636615,1
"1347",8,636799,0
"1348",8,637103,0
"1349",8,637507,0
"1350",8,637529,1
"1351",8,637723,1
"1352",8,638072,0
"1353",8,638146,0
"1354",8,638183,0
"1355",8,638287,1
"1356",8,638443,0
"1357",8,638490,0
"1358",8,638582,1
"1359",8,638632,0
"1360",8,638684,0
"1361",8,638892,0
