"","Y","E","SMR"
"253",10,13.510249338,0.740178789437528
"254",17,17.49774872,0.97155355651947
"255",25,21.672110644,1.15355631071962
"256",32,30.186990382,1.06005930352968
"257",10,14.565878849,0.686535986167874
"258",12,20.347725063,0.589746517748101
"259",12,15.222418801,0.788310987686904
"260",14,14.855010449,0.94244295876227
"261",5,8.5859520209,0.582346603827852
"262",30,23.502385368,1.2764661769544
"263",13,8.3114798726,1.56410172427372
"264",19,18.539115775,1.02486009746061
"265",32,22.772555482,1.40520022117384
"266",22,19.369998798,1.13577704518348
"267",32,17.635369635,1.81453525853472
"268",35,26.944757534,1.2989539785554
"269",17,25.25098313,0.673241113523329
"270",17,15.169650564,1.12065864195605
"271",19,13.921095425,1.36483512395721
"272",17,13.675440489,1.24310438217139
"273",10,8.9286438377,1.11999091707257
"274",11,10.870539694,1.011909280463
"275",19,21.813289674,0.871028638227215
"276",21,19.582994147,1.07235899895405
"277",35,17.270697083,2.0265539851574
"278",24,18.576740843,1.29193813935578
"279",21,23.697956923,0.886152340821351
"280",22,15.285960475,1.43922915645247
"281",24,15.452205381,1.55317635303439
"282",18,13.097751187,1.37428171775516
"283",27,19.668583689,1.37274754638791
"284",8,7.9739310273,1.00326927491732
"285",19,18.069932088,1.0514704708059
"286",28,20.306550567,1.37886540146816
"287",141,100.30380641,1.40572930426639
"288",8,7.2593042337,1.1020339887205
"289",41,30.686586135,1.33608866817664
"290",20,20.453585173,0.977823683761869
"291",15,19.825018803,0.756619711136422
"292",43,31.546999233,1.36304564761962
"293",20,17.452316474,1.14597967724201
"294",23,20.731221983,1.10943773690043
"295",23,17.109342119,1.34429482092467
"296",8,12.349124267,0.647819215924325
"297",11,11.544680411,0.95281979304676
"298",24,22.718759215,1.05639572006882
"299",31,30.321285326,1.02238409970761
"300",24,20.172697952,1.1897268306454
"301",26,15.524708668,1.67474962371384
"302",21,15.270531492,1.37519771404169
"303",21,15.709055386,1.33680857849132
"304",24,22.139841345,1.084018608174
"305",29,24.123750547,1.20213479838053
"306",19,20.633225459,0.920844878943171
"307",28,26.401158473,1.06055952160717
"308",67,51.089288903,1.31142948822812
"309",10,8.4081520957,1.1893219682734
"310",16,12.276426487,1.30331086305474
"311",5,7.8238109749,0.639074744525497
"312",20,19.395880625,1.03114678764424
"313",43,38.28842951,1.12305468127831
"314",14,15.40932073,0.908541021717055
"315",26,20.498973715,1.26835618024012
"316",38,27.954151198,1.35936876533453
"317",23,14.779133533,1.55624820282216
"318",21,22.738041616,0.923562387414359
"319",17,22.739002518,0.747614148269826
"320",26,22.734258608,1.14364846676156
"321",27,25.903604801,1.04232596997302
"322",117,72.936497008,1.604135169628
"323",30,20.119743074,1.49107271845672
"324",53,30.837895843,1.71866460246932
"325",40,41.824901246,0.956368068025635
"326",47,32.040054412,1.46691386336713
"327",26,18.714663458,1.38928493469038
"328",501,393.09345467,1.2745060851257
"329",177,210.4523016,0.841045684244491
"330",12,16.781255393,0.715083569075862
"331",11,18.754189301,0.586535617373419
"332",3,8.5314416264,0.351640453205082
"333",15,12.75839738,1.17569625347412
"334",20,23.136911961,0.864419592109455
"335",3,7.2089461463,0.416149592342253
"336",5,6.5006526353,0.769153542038053
"337",4,6.5844747111,0.607489613902969
"338",6,9.9518611784,0.602902300629222
"339",5,6.3768427696,0.78408707579184
"340",3,6.2597982625,0.479248671314509
"341",14,12.893415289,1.08582556957923
"342",5,7.0212863558,0.712120222225334
"343",5,10.112674588,0.494429041149326
"344",4,8.2219986471,0.486499715177021
"345",5,14.162359189,0.353048523432701
"346",4,4.0438143359,0.989165097044385
"347",4,10.179862311,0.392932623035357
"348",6,7.0602579369,0.849827308523867
"349",17,18.450832719,0.92136762925036
"350",8,7.9023923297,1.01235166089301
"351",13,6.6325564335,1.96002855465188
"352",7,6.6265236237,1.05636083073246
"353",5,6.6814371303,0.748341996263833
"354",9,16.524862266,0.544633888932167
"355",3,5.9555220715,0.503734175439702
"356",4,5.8390952046,0.685037640223579
"357",3,5.3840347932,0.557202937059207
"358",3,7.7975980691,0.384733859505824
"359",12,14.05280001,0.853922349386654
"360",8,10.989354691,0.727977231142771
"361",22,23.449046369,0.938204464855523
"362",17,13.525884873,1.2568493787741
"363",11,18.068484869,0.608794820359987
"364",7,7.5661771033,0.925169990661062
"365",8,5.3879434495,1.48479657869134
"366",8,11.19095354,0.714863123272335
"367",6,6.8586303699,0.874810228341184
"368",27,21.185849766,1.27443554533889
"369",8,7.7878848086,1.02723655994061
"370",15,16.329358287,0.918590904575943
"371",3,5.9641887182,0.503002192208533
"372",3,3.8840741379,0.772384844750159
"373",12,13.270743562,0.904244735341078
"374",8,9.7262991423,0.822512230289909
"375",8,12.069089207,0.662850349582307
"376",40,40.627193934,0.98456221379653
"377",15,19.269180895,0.778445128609085
"378",12,12.881441762,0.931572740203644
"379",5,10.157416786,0.492251140751802
"380",6,3.8736856614,1.54891246333899
"381",13,6.9128039181,1.88056831265844
"382",10,8.1512213338,1.22681001907454
"383",4,4.878540292,0.819917385239052
"384",9,8.1585186655,1.10314143645444
"385",10,4.1741347035,2.39570610685252
"386",2,4.3313523815,0.461749546987303
"387",4,7.109721534,0.562609939203844
"388",3,5.7690952327,0.520012216646312
"389",19,11.702047647,1.62364746522554
"390",15,12.122254123,1.23739362727432
"391",9,10.247396127,0.878271893509285
"392",11,5.6235334497,1.95606554106775
"393",13,6.4008036836,2.03099495666588
"394",9,4.4832803596,2.00745866377248
"395",13,9.4092636962,1.38161714027104
"396",7,6.5627072452,1.06663298216141
"397",11,7.3293833682,1.50080838283418
"398",15,11.095794175,1.3518635767232
"399",6,3.0112408,1.99253410753467
"400",11,5.9185245755,1.8585713144683
"401",15,13.56361289,1.10590003722821
"402",12,5.7144754656,2.09993026870753
"403",6,3.9310498887,1.5263098077812
"404",5,4.2604623983,1.17358153471677
"405",5,4.4521711028,1.12304758387553
"406",9,5.2899378897,1.70134322702046
"407",9,7.962762224,1.13026105097974
"408",10,8.7463369108,1.14333578754004
"409",9,5.2772642613,1.70542909249402
"410",16,9.950551729,1.60795103987746
"411",37,56.79615568,0.651452542113322
"412",61,91.98745533,0.663133899955878
"413",7,13.591229856,0.515038011582872
"414",52,98.504346166,0.527895489122575
"415",15,14.094244498,1.06426421097836
"416",25,22.694777448,1.10157502347322
"417",15,15.142893086,0.990563686530145
"418",12,22.75761769,0.527295965837099
"419",8,14.112147059,0.566887516587918
"420",21,21.89364603,0.959182402566687
"421",7,12.232737993,0.572234932523336
"422",10,16.291972093,0.613799234550408
"423",1,6.8506757584,0.145971001294849
"424",17,21.042666273,0.807882412782111
"425",8,9.4950346915,0.842545631472167
"426",4,8.3468734043,0.479221357058003
"427",4,17.169320168,0.232973697319429
"428",20,21.118458069,0.947038838472692
"429",5,8.9210565769,0.560471728533467
"430",8,10.038352248,0.796943542362133
"431",12,15.097451827,0.79483611787649
"432",9,15.782058425,0.570267816633051
"433",5,6.7874201985,0.736656911429321
"434",11,12.929836272,0.85074549813294
"435",3,5.3892655241,0.556662125216218
"436",3,12.017285154,0.249640410588197
"437",9,7.2689258303,1.2381471774666
"438",13,12.510547345,1.03912320072835
"439",8,12.289544958,0.650959822136646
"440",17,18.838627524,0.902401195540512
"441",7,10.804058485,0.647904674869964
"442",6,6.9241351897,0.86653420761127
"443",15,28.07787897,0.534228387266248
"444",13,18.048566541,0.720278808318022
"445",5,12.026253048,0.415757092424686
"446",11,22.017071332,0.499612316012821
"447",7,7.0603232326,0.991456023950651
"448",7,7.6306842884,0.917348921202421
"449",6,9.2180581159,0.650896308589197
"450",14,21.986034937,0.636767841046208
"451",3,4.7387213799,0.633082167000776
"452",10,11.108614072,0.900202305632857
"453",13,17.583011559,0.739350022968383
"454",4,10.086351595,0.396575507241179
"455",8,10.291511362,0.777339665536289
"456",4,9.4909716523,0.421453160597172
"457",10,16.1648755,0.61862524088107
"458",7,9.6499633349,0.725391357155093
"459",8,9.1994567088,0.869616571198968
"460",8,14.15648604,0.565111990178602
"461",7,9.55582857,0.732537210009828
"462",10,16.80682049,0.594996537622923
"463",7,10.796652818,0.648349087258758
"464",6,16.599135642,0.361464604507387
"465",21,18.795933311,1.11726295537078
"466",39,53.913347573,0.723383016556207
"467",33,50.522667886,0.653172157781961
"468",8,12.235149714,0.653853870774139
"469",17,14.55399853,1.16806388051765
"470",23,23.704218495,0.970291427445771
"471",13,11.526741692,1.12781220811277
"472",10,14.623999291,0.683807472977263
"473",7,6.7520507698,1.03672206247456
"474",10,6.9102972717,1.44711574724193
"475",9,7.1373707802,1.26096853829805
"476",11,16.350596451,0.672758332270334
"477",12,10.653998895,1.12633764263217
"478",7,3.6282734891,1.92929227111167
"479",9,10.728131263,0.83891590989755
"480",5,5.6847946131,0.879539251686954
"481",3,5.7850345933,0.518579440039042
"482",1,5.3412490154,0.187222126719196
"483",9,14.763922379,0.60959410168679
"484",26,24.112697968,1.07827004819223
"485",7,10.068851667,0.695213340260244
"486",6,5.399817624,1.11114863830446
"487",10,8.1535797793,1.22645516088377
"488",8,7.6754556494,1.04228339859216
"489",11,16.045276499,0.68556001516618
"490",6,5.9436742419,1.00947658902686
"491",9,6.7831184058,1.32682336671352
"492",6,12.929288028,0.464062675918909
"493",9,7.869684692,1.14362904642787
"494",13,14.653350796,0.887169097429148
"495",9,15.703431388,0.573123145994542
"496",5,12.995774795,0.384740431322625
"497",10,16.044822335,0.623254018723916
"498",6,7.6808732893,0.781161174518843
"499",10,12.947404302,0.77235558315386
"500",11,18.68716674,0.588639259928817
"501",18,16.697110252,1.07803085254491
"502",4,8.1312659769,0.491928318586988
"503",10,15.479267133,0.646025416712472
"504",2,7.0755180597,0.282664814523108
"505",17,35.866382616,0.47398144892416
"506",16,22.148746195,0.722388520737663
"507",12,17.676007496,0.678886338032813
"508",5,8.7519989791,0.571298055671639
"509",8,10.887652809,0.734777287661763
"510",12,19.650145137,0.610682512334463
"511",6,8.5017853244,0.705734121841455
"512",3,11.916835119,0.251744693120479
"513",7,9.9411992525,0.704140398175768
"514",8,16.109378545,0.496605128351337
"515",13,21.215196099,0.612768316603624
"516",4,6.088688721,0.65695590352713
"517",5,8.4006927249,0.595189011637075
"518",15,11.243317807,1.3341257676325
"519",24,26.174611769,0.916919043988438
"520",7,10.804891095,0.647854748229649
"521",4,6.9078212982,0.579053775036464
"522",7,10.607645713,0.659901375799277
"523",10,12.189363842,0.820387358160869
"524",4,6.185642093,0.646658817283756
"525",4,8.2960015794,0.482159985351557
"526",4,5.2312999446,0.764628303167551
"527",13,12.067295117,1.07729195929633
"528",13,16.218587518,0.801549455867973
"529",7,7.152391074,0.978693688247282
"530",17,20.310687594,0.836997759003589
"531",9,9.683513901,0.929414682729023
"532",11,12.746292726,0.862996028450069
"533",7,10.814224929,0.647295580215687
"534",4,6.0745230435,0.658487912772044
"535",11,12.183378908,0.902869399619267
"536",5,6.1340090332,0.815127589955894
"537",9,11.391385727,0.79007069163395
"538",6,10.030374873,0.598183026653465
"539",10,11.348025553,0.881210564189853
"540",2,5.9645381282,0.335315150479819
"541",6,8.6383685874,0.694575594835309
"542",3,7.7408049416,0.387556594260326
"543",5,11.83531124,0.422464597559667
"544",2,7.3186311766,0.273275145548342
