"","Time","Reflux","Tray47"
"53",52,0.00270000000000081,0.0867500000000234
"54",53,-0.0152999999999999,-0.0402499999999861
"55",54,0.00870000000000104,-0.0412499999999625
"56",55,-0.00430000000000064,-0.043249999999972
"57",56,-0.0252999999999979,-0.0442499999999768
"58",57,-0.00329999999999941,-0.0462499999999864
"59",58,0.0366999999999997,-0.0472499999999627
"60",59,0.00670000000000215,-0.0462499999999864
"61",60,0.0106999999999999,-0.0862499999999784
"62",61,-0.0112999999999985,-0.0862499999999784
"63",62,0.0167000000000002,-0.118249999999989
"64",63,-0.0152999999999999,-0.113249999999965
"65",64,-0.0333000000000006,-0.105249999999984
"66",65,-0.0342999999999982,-0.0762499999999875
"67",66,0.00870000000000104,-0.0402499999999861
"68",67,0.00970000000000226,0.0687500000000227
"69",68,-0.424299999999999,0.205750000000023
"70",69,-0.409299999999998,0.222750000000019
"71",70,-0.475300000000001,0.195750000000032
"72",71,-0.531299999999998,0.23475000000002
"73",72,-0.5243,0.360750000000024
"74",73,-0.5303,0.49475000000001
"75",74,-0.542299999999997,0.690750000000037
"76",75,-0.487299999999998,0.788750000000022
"77",76,-0.487299999999998,0.75875000000002
"78",77,-0.465299999999999,0.720750000000038
"79",78,-0.504300000000001,0.729750000000024
"80",79,-0.504300000000001,0.807750000000027
"81",80,-0.523299999999999,0.982750000000038
"82",81,-0.501300000000001,1.12875000000003
"83",82,-0.493299999999998,1.21575000000001
"84",83,-0.493299999999998,1.20575000000002
"85",84,-0.497299999999999,1.23775000000003
"86",85,-0.510300000000001,1.34175000000002
"87",86,-0.479299999999999,1.45875000000004
"88",87,-0.533300000000001,1.55475000000001
"89",88,-0.473299999999998,1.64075000000003
"90",89,-0.501300000000001,1.74675000000002
"91",90,-0.529299999999999,1.87575000000001
"92",91,-0.546299999999999,1.94175000000001
"93",92,-0.503299999999999,2.04875000000001
"94",93,-0.4513,2.13775000000001
"95",94,-0.496299999999998,2.23475000000002
"96",95,-0.5123,2.34175000000002
"97",96,-0.494299999999999,2.38075000000003
"98",97,-0.470299999999998,2.43875000000003
"99",98,-0.4923,2.46775000000002
"100",99,-0.528299999999998,2.51675000000003
"101",100,-0.476299999999998,2.50775000000002
"102",101,-0.543299999999999,2.51675000000003
"103",102,-0.496299999999998,2.51375000000002
"104",103,-0.4863,2.54575000000003
"105",104,-0.490299999999998,2.56775000000002
"106",105,-0.508299999999998,2.64275000000004
"107",106,-0.485299999999999,2.72075000000004
"108",107,-0.543299999999999,2.81775000000002
"109",108,-0.534299999999998,2.83475000000001
"110",109,-0.4803,2.87575000000001
"111",110,-0.4803,2.84675000000001
"112",111,-0.5093,2.80575000000002
"113",112,-0.502299999999998,2.82675000000003
"114",113,-0.476299999999998,2.82275000000001
"115",114,-0.497299999999999,2.88575000000003
"116",115,-0.516299999999998,2.96275000000003
"117",116,-0.507300000000001,2.93375000000003
"118",117,-0.490299999999998,2.92375000000001
"119",118,-0.474299999999999,2.92375000000001
"120",119,-0.496299999999998,2.96275000000003
"121",120,-0.4773,3.04075000000003
"122",121,-0.505299999999998,3.05975000000004
"123",122,-0.5503,3.12775000000002
"124",123,-0.510300000000001,3.18375000000003
"125",124,-0.497299999999999,3.22275000000002
"126",125,-0.4573,3.26075000000003
"127",126,-0.4863,3.26375000000002
"128",127,-0.4983,3.26175000000003
"129",128,-0.5213,3.24175000000002
"130",129,-0.482299999999999,3.31175000000002
"131",130,-0.5093,3.35075000000003
"132",131,-0.5473,3.44775000000001
"133",132,-0.528299999999998,3.51575000000003
"134",133,-0.522299999999998,3.54475000000002
"135",134,-0.513299999999997,3.50375000000003
"136",135,-0.467299999999998,3.51275000000001
"137",136,-0.484299999999998,3.58375000000004
"138",137,-0.520299999999999,3.65175000000002
"139",138,-0.536300000000001,3.64175000000003
"140",139,-0.537299999999998,3.66775000000001
"141",140,-0.517299999999999,3.70975000000001
"142",141,-0.468299999999999,3.69975000000002
"143",142,-0.493299999999998,3.69075000000004
"144",143,-0.503299999999999,3.73875000000004
"145",144,-0.474299999999999,3.80175000000003
"146",145,-0.481299999999997,3.85275000000001
"147",146,-0.471299999999999,3.89075000000003
"148",147,-0.464299999999998,3.92275000000004
"149",148,-0.484299999999998,3.92275000000004
"150",149,-0.4663,3.92275000000004
"151",150,-0.5123,3.87775000000002
"152",151,-0.5063,3.85475000000002
"153",152,-0.504300000000001,3.83575000000002
"154",153,-0.5123,3.88475000000003
"155",154,-0.520299999999999,3.95875000000004
"156",155,-0.517299999999999,4.01975000000002
"157",156,-0.479299999999999,4.03975000000003
"158",157,-0.548299999999998,4.00075000000001
"159",158,-0.496299999999998,3.97175000000001
"160",159,-0.505299999999998,3.96175000000002
"161",160,-0.525299999999998,3.96975000000003
"162",161,-0.481299999999997,3.95875000000004
"163",162,-0.488299999999999,3.92275000000004
"164",163,-0.507300000000001,3.95175000000003
"165",164,-0.491299999999999,3.96175000000002
"166",165,-0.4773,3.95175000000003
"167",166,-0.488299999999999,3.92275000000004
"168",167,-0.523299999999999,3.98075000000003
"169",168,-0.4893,4.00075000000001
"170",169,-0.4803,3.98075000000003
"171",170,-0.478300000000001,3.94975000000002
"172",171,-0.529299999999999,3.97175000000001
"173",172,-0.4983,3.97175000000001
"174",173,-0.499299999999998,4.00775000000002
"175",174,-0.510300000000001,4.08475000000001
"176",175,-0.4773,4.14575000000002
"177",176,-0.513299999999997,4.15575000000001
"178",177,-0.499299999999998,4.16575000000003
"179",178,-0.484299999999998,4.12475000000003
"180",179,-0.504300000000001,4.11375000000004
"181",180,-0.496299999999998,4.12975000000003
"182",181,-0.4953,4.12375000000003
"183",182,-0.513299999999997,4.15575000000001
"184",183,-0.485299999999999,4.19475000000003
"185",184,-0.491299999999999,4.19475000000003
"186",185,-0.5153,4.22075000000004
"187",186,-0.511299999999999,4.26275000000001
"188",187,-0.536300000000001,4.26275000000001
"189",188,-0.5153,4.29175000000004
"190",189,-0.511299999999999,4.30075000000002
"191",190,-0.520299999999999,4.28975000000003
"192",191,-0.500299999999999,4.27175000000003
"193",192,-0.508299999999998,4.24275000000003
"194",193,-0.5123,4.21375000000003
