"","x"
"198",4.3
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",0
"207",4.1
"208",0
"209",0
"210",0
"211",4.6
"212",0
"213",0
"214",0
"215",0
"216",2.8
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0.8
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",7.6
"240",0
"241",0
"242",0
"243",0
"244",1
"245",0
"246",0.5
"247",0
"248",5.8
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0.3
"258",1.3
"259",0
"260",4.1
"261",0.3
"262",0
"263",0
"264",0
"265",0
"266",0
"267",8.1
"268",1.5
"269",0.8
"270",12.4
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",41.9
"283",0.8
"284",1.5
"285",2.5
"286",0
"287",0
"288",0
"289",0.5
"290",0
"291",4.3
"292",0
"293",0
"294",0.3
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",2.3
"307",0
"308",6.6
"309",0
"310",0
"311",0
"312",0
"313",3.6
"314",2.5
"315",0
"316",1
"317",0
"318",0
"319",0
"320",0
"321",6.6
"322",0
"323",0
"324",1.3
"325",5.8
"326",0
"327",23.4
"328",3.8
"329",0
"330",6.1
"331",0
"332",0
"333",1
"334",6.6
"335",0
"336",6.4
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",6.4
"346",0
"347",0
"348",0
"349",0.5
"350",0
"351",0
"352",0
"353",0
"354",8.9
"355",3.8
"356",5.1
"357",4.8
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",3.6
"366",32
"367",10.7
"368",0
"369",0
"370",0.3
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",5.1
"378",0
"379",0
"380",0
"381",1.8
"382",0.8
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0.5
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",1.5
"398",0.3
"399",0
"400",4.6
"401",0.3
"402",10.9
"403",4.6
"404",0.3
"405",0
"406",1
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",9.7
"427",0
"428",0.8
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",13.2
"438",3.3
"439",0.8
"440",3
"441",0
"442",7.4
"443",4.6
"444",0
"445",0
"446",0
"447",0
"448",132.6
"449",20.8
"450",3
"451",2.8
"452",0
"453",2.3
"454",11.2
"455",2.5
"456",1
"457",14.5
"458",0
"459",0
"460",1
"461",0
"462",0
"463",0
"464",9.9
"465",78
"466",9.1
"467",0
"468",1.5
"469",5.8
"470",0
"471",0
"472",0
"473",0
"474",0
"475",7.1
"476",17
"477",1.8
"478",0.8
"479",6.6
"480",0
"481",1
"482",2.1
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",12.4
"497",0
"498",10.6
"499",0
"500",0
"501",2.8
"502",3.3
"503",0
"504",0
"505",0
"506",1
"507",0
"508",0
"509",0
"510",0.6
"511",0
"512",0
"513",29.2
"514",0
"515",0
"516",0
"517",0
"518",1.4
"519",1
"520",1.2
"521",0
"522",1
"523",2.8
"524",8.8
"525",1.4
"526",0
"527",0
"528",1.6
"529",0.8
"530",3.4
"531",0
"532",1.8
"533",5.6
"534",0
"535",0
"536",0
"537",11.2
"538",0
"539",13.2
"540",0
"541",8.1
"542",0
"543",0
"544",6.8
"545",0.6
"546",0
"547",0.2
"548",5.4
"549",3.8
"550",0
"551",0.9
"552",0
"553",0
"554",0
"555",0.6
"556",0
"557",0
"558",0
"559",0
"560",6.2
"561",0
"562",0
"563",1
"564",1.8
"565",20.6
"566",0
"567",2.8
"568",3
"569",0
"570",0
"571",2.2
"572",0
"573",0
"574",0
"575",0
"576",0
"577",1.4
"578",0
"579",0.6
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0.2
"586",0
"587",0.4
"588",0
"589",0
"590",0
"591",2.6
"592",0.6
"593",0
"594",1.6
"595",0
"596",0
"597",21.2
"598",0
"599",0
"600",0
"601",0
"602",0
"603",0
"604",0.2
"605",4
"606",0
"607",0
"608",0.2
"609",1
"610",0
"611",2
"612",0
"613",0.8
"614",0.8
"615",0
"616",0
"617",2.8
"618",31.4
"619",1.4
"620",3.2
"621",0
"622",3.6
"623",0
"624",3.9
"625",8.4
"626",1.6
"627",0
"628",0.8
"629",1.8
"630",0
"631",0.4
"632",43.2
"633",5.6
"634",3.4
"635",4
"636",0.4
"637",0
"638",0
"639",0
"640",2.4
"641",0.4
"642",0
"643",0
"644",0
"645",0.8
"646",0
"647",0
"648",0
"649",0
"650",6.7
"651",0
"652",0
"653",0.4
"654",0.6
"655",0
"656",0
"657",1
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",1
"665",0
"666",0
"667",1.5
"668",0
"669",0
"670",0
"671",0
"672",0
"673",0
"674",1
"675",0
"676",1.7
"677",15
"678",0
"679",1.6
"680",0
"681",0
"682",0
"683",5.8
"684",0
"685",0
"686",0
"687",0.7
"688",0.4
"689",23.6
"690",0
"691",0
"692",0
"693",0
"694",0
"695",9.4
"696",0
"697",0
"698",0
"699",0
"700",0
"701",0
"702",0
"703",0
"704",0
"705",0
"706",5
"707",0
"708",0
"709",5
"710",0
"711",0
"712",4.6
"713",0
"714",0
"715",5
"716",0.6
"717",0
"718",0
"719",0
"720",1.2
"721",0
"722",0
"723",0
"724",0
"725",0
"726",0
"727",0
"728",2.5
"729",0.6
"730",0
"731",6.8
"732",2.5
"733",0
"734",0
"735",2.2
"736",7.5
"737",0.4
"738",0
"739",0
"740",2.5
"741",0.6
"742",17.5
"743",1.6
"744",2.5
"745",5.4
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",3.2
"753",0
"754",1.6
"755",0
"756",0
"757",0
"758",0
"759",7.4
"760",0
"761",0
"762",12.5
"763",0
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",6.4
"772",0
"773",0.2
"774",0
"775",0
"776",0
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0
"784",0.6
"785",3.6
"786",3.4
"787",0
"788",0
"789",9
"790",0
"791",0
"792",0
"793",0
"794",12
"795",0
"796",0
"797",0
"798",3.5
"799",5
"800",0
"801",0
"802",0
"803",0
"804",0
"805",0
"806",0
"807",0
"808",0
"809",0
"810",0
"811",0
"812",0
"813",0
"814",0
"815",0
"816",0
"817",5.7
"818",5
"819",0
"820",0
"821",9.4
"822",7.5
"823",0
"824",0
"825",0
"826",0
"827",3.1
"828",0.6
"829",0
"830",0
"831",0
"832",0.4
"833",0
"834",1.8
"835",1.7
"836",0
"837",0
"838",0
"839",0.2
"840",0
"841",0
"842",0
"843",15.9
"844",2
"845",0
"846",0
"847",0
"848",0
"849",0.4
"850",0
"851",0
"852",6.2
"853",2
"854",0.4
"855",0
"856",2.9
"857",0
"858",4.8
"859",0
"860",1.6
"861",0
"862",0
"863",0
"864",0.5
"865",6.2
"866",0
"867",0.6
"868",0
"869",0
"870",4.9
"871",5.8
"872",0
"873",0.4
"874",1.4
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",1.4
"882",2.2
"883",0.2
"884",0
"885",0
"886",0.6
"887",10.2
"888",0
"889",0
"890",9.4
"891",0.2
"892",0
"893",0
"894",0
"895",0
"896",0
"897",13.6
"898",1.5
"899",0
"900",0.6
"901",0
"902",0.4
"903",0
"904",7.8
"905",0
"906",0
"907",10.2
"908",0
"909",0
"910",2.2
"911",0
"912",0
"913",0
"914",0
"915",4.2
"916",0.2
"917",0
"918",0
"919",0
"920",0
"921",0
"922",8.2
"923",0.2
"924",0
"925",0.2
"926",4.7
"927",3.7
"928",3
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",8.4
"940",0.6
"941",2.2
"942",0
"943",0
"944",0.8
"945",0
"946",0
"947",0
"948",0
"949",1.2
"950",8.6
"951",0
"952",0
"953",0
"954",0
"955",0
"956",7.4
"957",0
"958",3.2
"959",0.4
"960",0
"961",0
"962",0
"963",0
"964",0
"965",1.6
"966",7
"967",5.8
"968",0
"969",0
"970",2.7
"971",0
"972",0
"973",0
"974",0
"975",0
"976",10
"977",6.4
"978",0
"979",0
"980",0
"981",0.4
"982",1.4
"983",0.4
"984",0
"985",0
"986",4.8
"987",0
"988",0
"989",2
"990",0
"991",0
"992",34.4
"993",1
"994",0
"995",0
"996",0
"997",9
"998",6.2
"999",0
"1000",0
"1001",0
"1002",2.8
"1003",0
"1004",0
"1005",13
"1006",0
