"","x1","x2","w","y","class"
"162",-0.409139238456865,"1","0",8.27687348563649,3
"163",0.677419615886891,"1","1",7.51863495407763,3
"164",-1.23904941932076,"0","1",1.18670095461513,3
"165",1.8521705528843,"1","1",8.35259949667457,3
"166",0.446401506758357,"1","0",10.1725259491655,2
"167",-1.911846026633,"1","1",7.34279624708971,3
"168",1.23729968384682,"1","1",9.90267285677402,3
"169",-0.0846363498627412,"1","0",5.44338515869697,2
"170",1.27395919410182,"1","0",18.357717891845,2
"171",1.55926314765028,"1","0",24.8792028016179,2
"172",-2.44209071213631,"0","1",2.9506343291,3
"173",-0.568271741045494,"0","0",-13.5938171430585,1
"174",0.726797212154412,"1","1",7.81462296954778,3
"175",0.255242475160409,"1","0",8.21381258519916,3
"176",0.280124550308328,"1","1",6.93196676984067,3
"177",0.173647405136639,"0","0",2.25193612724469,2
"178",0.0630270800351419,"0","1",3.61095498115128,3
"179",1.45667136364807,"1","0",20.5689966951981,2
"180",-0.542025885967363,"0","1",2.98019862569168,3
"181",0.638121278002096,"1","0",12.0286901472232,2
"182",-0.85608972741236,"0","1",3.83945110831839,3
"183",0.189230245577185,"0","1",3.93615324983274,2
"184",0.0894321310819629,"1","0",7.23718847320838,2
"185",-0.315255078931608,"1","1",8.20419539875386,3
"186",-1.12528197538301,"0","0",-17.2349508142901,1
"187",-0.320461824333671,"0","0",1.02925966086666,3
"188",-0.130518599890188,"1","1",8.43955378920573,3
"189",2.35510107441834,"0","0",23.1617052915296,2
"190",-1.06220587992027,"0","0",-9.92854388873422,2
"191",-0.294602495001759,"0","1",3.71481283665698,3
"192",-0.392005469539877,"0","1",-0.549914275185909,3
"193",1.43247414770809,"1","1",8.10035896048824,3
"194",-0.756140705788585,"0","1",3.09572196217911,3
"195",-0.794397421579348,"0","1",2.78722846285078,3
"196",-1.59917087974424,"0","0",-15.7474938208899,2
"197",0.0275252171582892,"1","1",7.07519595202223,3
"198",-2.07885970301094,"1","1",6.85500815053828,3
"199",1.96195349482945,"1","1",15.7223266720804,1
"200",0.072062089665768,"0","1",2.76400601740501,2
