"","x","yn","yp","yb","class","id1","id2"
"43",4.42757293116301,21.4447768976493,3,1,1,"22","11"
"44",0.332364714704454,3.98584114404277,4,0,1,"22","11"
"45",8.98413221351802,41.3208324646084,1,1,1,"23","12"
"46",4.0945562440902,22.060124239781,2,0,1,"23","12"
"47",1.95838182233274,7.59239290627461,4,0,1,"24","12"
"48",9.15891989599913,41.5530342617237,0,1,1,"24","12"
"49",8.89296908164397,45.8451285479204,1,0,1,"25","13"
"50",2.452967914287,7.21859335468207,5,0,1,"25","13"
"51",0.0629531685262918,-0.73824775687037,4,0,1,"26","13"
"52",2.85040085203946,11.5908587019692,3,0,1,"26","13"
"53",7.96088626375422,36.2613458322891,3,1,1,"27","14"
"54",5.77690206468105,28.5847336866406,3,1,1,"27","14"
"55",4.13608936127275,25.3425513077856,3,0,1,"28","14"
"56",0.421283093746752,-1.41289679988519,7,0,1,"28","14"
"57",9.84276557574049,51.1781357555025,1,1,1,"29","15"
"58",0.203677581157535,3.01641445492733,8,0,1,"29","15"
"59",1.22520361794159,10.0824988167324,3,0,1,"30","15"
"60",7.71576158003882,40.6650415775574,2,1,1,"30","15"
"61",5.68957164185122,33.5874399860052,1,1,1,"31","16"
"62",1.64931152015924,7.64415270997965,8,1,1,"31","16"
"63",6.21120096649975,31.031402702267,2,0,1,"32","16"
"64",1.26452996628359,-1.48151579518155,5,0,1,"32","16"
"65",6.92773211747408,30.1226659221334,2,0,1,"33","17"
"66",5.0397946452722,24.0594061762221,0,1,1,"33","17"
"67",7.31309949886054,44.6842203624136,0,1,1,"34","17"
"68",4.63261998724192,27.0774981079758,4,0,1,"34","17"
"69",0.511219857726246,5.37823237911805,4,0,1,"35","18"
"70",1.07330847997218,5.55213534530398,4,0,1,"35","18"
"71",7.96409828821197,34.208946057571,2,1,1,"36","18"
"72",1.99945993022993,5.63263699731359,3,0,1,"36","18"
"73",1.87378619797528,6.11345151143588,7,0,1,"37","19"
"74",4.7458056290634,19.8444539941991,2,0,1,"37","19"
"75",5.76907871989533,26.763136543197,3,1,1,"38","19"
"76",0.524633787572384,4.3079711624113,2,0,1,"38","19"
"77",3.46584145911038,14.555760020121,6,0,1,"39","20"
"78",7.29252837598324,39.4454486436362,1,1,1,"39","20"
"79",5.40030458942056,26.7301592051322,3,0,1,"40","20"
"80",2.79238096671179,14.0218112273861,8,0,1,"40","20"
"81",3.9028367260471,15.9778276716544,2,0,1,"41","21"
"82",5.04182776203379,26.2447922809348,2,0,1,"41","21"
"83",6.42973634181544,30.8354473814301,1,1,1,"42","21"
"84",7.48850271338597,35.4915283763794,5,1,1,"42","21"
"85",8.63020112272352,48.2392871416165,2,1,1,"43","22"
"86",7.15776147320867,39.7617173368411,3,1,1,"43","22"
"87",8.97324030287564,43.3963793063898,0,1,1,"44","22"
"88",2.60951572097838,13.8106372952034,3,0,1,"44","22"
"89",2.96134368516505,12.6836033135501,5,1,1,"45","23"
"90",8.83580906782299,46.3313585247894,1,1,1,"45","23"
"91",6.14941011648625,23.8764263848957,4,1,1,"46","23"
"92",1.95363951846957,10.5716206719652,4,0,1,"46","23"
"93",4.3965504062362,18.5927401018261,3,0,1,"47","24"
"94",3.13603434246033,15.2807182269605,4,0,1,"47","24"
"95",5.99525632103905,29.7251729566848,1,1,1,"48","24"
"96",8.79126861458644,53.4866896310695,2,1,1,"48","24"
"97",9.68095973366871,49.4019431500703,2,1,1,"49","25"
"98",7.40750214084983,37.4921015549666,2,1,1,"49","25"
"99",4.11756788613275,26.1089605912993,2,1,1,"50","25"
"100",8.7763976608403,43.8204884230957,0,1,1,"50","25"
"101",8.39039786485955,30.0024180290044,9,0,2,"51","26"
"102",2.11470492416993,30.7784941872389,3,1,2,"51","26"
"103",9.04111850773916,25.4453871045123,4,0,2,"52","26"
"104",3.39129320112988,37.8679635295038,2,1,2,"52","26"
"105",9.04211228247732,26.6354192175753,6,0,2,"53","27"
"106",3.99784799898043,43.6441462794969,5,1,2,"53","27"
"107",6.35936341015622,40.1565407696357,6,0,2,"54","27"
"108",7.99747482873499,26.820871191669,7,0,2,"54","27"
"109",4.4044724246487,47.2149865130063,6,0,2,"55","28"
"110",8.0327397887595,28.4504318623168,6,0,2,"55","28"
"111",9.03479311382398,30.4918954150272,5,0,2,"56","28"
"112",3.21633814135566,34.7144548494463,4,1,2,"56","28"
"113",1.16274253698066,18.5742013423784,2,1,2,"57","29"
"114",3.38076958432794,37.0781720284753,2,1,2,"57","29"
"115",1.25251093879342,22.5944761429586,3,1,2,"58","29"
"116",5.87154602864757,38.5059444091444,4,0,2,"58","29"
"117",1.77085262956098,32.5862953874091,3,0,2,"59","30"
"118",3.43636801699176,36.477847842204,4,1,2,"59","30"
"119",7.16614059405401,29.6802797492907,3,0,2,"60","30"
"120",3.76918128458783,40.6183396603495,5,1,2,"60","30"
"121",1.52081588283181,29.7501823021987,1,1,2,"61","31"
"122",5.37764868699014,40.1085457421405,7,0,2,"61","31"
"123",0.68309404887259,26.2862359976659,2,1,2,"62","31"
"124",5.80866236472502,38.1224012929717,6,0,2,"62","31"
"125",5.32623267266899,34.4266149441243,4,1,2,"63","32"
"126",1.55523805879056,28.9870978917057,4,1,2,"63","32"
"127",1.77223938051611,31.0807937050037,3,1,2,"64","32"
"128",9.47912345407531,25.0666565595359,7,0,2,"64","32"
"129",7.34257602831349,34.729523193674,3,0,2,"65","33"
"130",7.56841214140877,30.5249014873304,12,0,2,"65","33"
"131",6.38570772251114,38.8844988035734,4,0,2,"66","33"
"132",3.23916002176702,40.8915644989577,6,1,2,"66","33"
"133",1.55249906238168,27.9477604552516,3,1,2,"67","34"
"134",0.440235829446465,17.5178400611413,3,1,2,"67","34"
"135",5.10267346864566,38.4661073395487,4,1,2,"68","34"
"136",6.25680007506162,35.7063530301276,5,1,2,"68","34"
"137",3.03429356310517,35.4377378272037,7,1,2,"69","35"
"138",5.58708904311061,34.4944798461773,8,0,2,"69","35"
"139",6.21969730826095,34.1132327713108,3,0,2,"70","35"
"140",9.35484102228656,23.6351578152253,4,0,2,"70","35"
"141",9.5124848280102,18.8757761100033,8,0,2,"71","36"
"142",6.13313906593248,38.2737395060327,8,0,2,"71","36"
"143",9.33058082824573,20.5529819318648,9,0,2,"72","36"
"144",0.997262021992356,26.3021062499358,4,1,2,"72","36"
"145",5.05373145453632,36.3972843278117,3,0,2,"73","37"
"146",3.98479898460209,40.5567099176651,4,0,2,"73","37"
"147",1.77266492042691,27.3847920787678,3,1,2,"74","37"
"148",2.24338039988652,28.1594831619982,2,1,2,"74","37"
"149",3.46701554488391,39.030241800073,6,1,2,"75","38"
"150",4.06068978598341,34.0714501050912,4,1,2,"75","38"
"151",5.8256035996601,38.2653650967265,4,1,2,"76","38"
"152",8.81287538446486,22.8008357443139,6,0,2,"76","38"
"153",4.57472310867161,36.2760540792201,4,1,2,"77","39"
"154",8.2418937352486,29.1903483725913,3,0,2,"77","39"
"155",4.76454220712185,44.6066641291948,5,1,2,"78","39"
"156",7.98348781885579,27.5794881661202,2,0,2,"78","39"
"157",5.24510009679943,41.9042338193489,2,0,2,"79","40"
"158",6.69475207105279,39.1258419668019,4,0,2,"79","40"
"159",2.70818324293941,38.7040566790807,9,1,2,"80","40"
"160",7.5231881160289,35.7197554084939,5,0,2,"80","40"
"161",3.69377163937315,43.4333492466432,6,1,2,"81","41"
"162",4.69006519997492,39.3015355289168,0,1,2,"81","41"
"163",0.603980585001409,20.6504111727237,3,1,2,"82","41"
"164",0.439111460000277,11.3941300990997,3,1,2,"82","41"
"165",5.81689225742593,34.8166923745206,5,1,2,"83","42"
"166",6.09789829701185,37.6550522792796,7,0,2,"83","42"
"167",9.8110214411281,24.9727955611165,11,0,2,"84","42"
"168",3.13948816852644,40.4528938967131,2,1,2,"84","42"
"169",9.74593013525009,20.2982802418119,4,0,2,"85","43"
"170",6.17080718744546,38.8148034752691,7,0,2,"85","43"
"171",8.9247042639181,18.9851510572942,10,0,2,"86","43"
"172",6.44711652537808,33.5411911081416,6,0,2,"86","43"
"173",3.63741036271676,34.8878700019278,2,1,2,"87","44"
"174",7.36664722440764,30.5144067640857,5,0,2,"87","44"
"175",6.63565477821976,35.2423763902072,8,0,2,"88","44"
"176",5.79653554828838,41.0503333448623,1,0,2,"88","44"
"177",3.20066855754703,33.9889590847692,7,1,2,"89","45"
"178",8.30276330001652,32.074561347784,4,0,2,"89","45"
"179",2.5976930023171,33.9575573469132,2,1,2,"90","45"
"180",7.17121301917359,35.3457404191982,3,0,2,"90","45"
"181",3.66614756872877,34.6844817330107,3,1,2,"91","46"
"182",2.94551029568538,36.814725525631,3,1,2,"91","46"
"183",7.63484824448824,31.7443404008702,5,0,2,"92","46"
"184",8.38360701454803,26.6002183805509,6,0,2,"92","46"
"185",7.95656429370865,36.3470091051659,3,0,2,"93","47"
"186",7.21477789804339,39.0676688331363,4,0,2,"93","47"
"187",1.03266907157376,22.7904630963642,3,1,2,"94","47"
"188",6.26142936525866,39.1718546467746,9,0,2,"94","47"
"189",3.75780661823228,36.3338404900174,5,1,2,"95","48"
"190",5.93019124120474,41.2870574404604,9,0,2,"95","48"
"191",1.27990951761603,19.2903026053407,3,1,2,"96","48"
"192",8.97071640240029,25.0368343313266,5,0,2,"96","48"
"193",1.64046864490956,25.3235371448093,2,0,2,"97","49"
"194",5.27091960655525,39.5271490814428,8,1,2,"97","49"
"195",3.24612225405872,36.6728042037815,4,0,2,"98","49"
"196",3.67903720820323,47.7854038608258,4,0,2,"98","49"
"197",0.73162182001397,22.7780921943459,2,1,2,"99","50"
"198",6.69055711710826,37.5966074845121,4,0,2,"99","50"
"199",4.08498638076708,44.6838712372538,1,0,2,"100","50"
"200",9.18692897539586,22.4081258738848,7,0,2,"100","50"
