"","class","x","y"
"79","data",46.4366145129316,39.5795611827634
"80","data",38.5921981162392,25.7453206065111
"81","data",36.8423654371873,25.0360568286851
"82","data",26.4091772050597,23.746478438843
"83","data",37.3286514054053,27.6322713657282
"84","data",34.9279867764562,26.0583007521927
"85","data",23.6565668135881,15.1946426276118
"86","data",54.2366445017979,53.7712335167453
"87","data",52.210703836754,34.8674606252462
"88","data",28.1572448718362,13.5364885046147
"89","data",40.0967464409769,39.008358605206
"90","data",31.4218145725317,28.2716051698662
"91","data",39.8510365746915,35.431443946436
"92","data",31.4244922576472,29.9783516349271
"93","data",21.0427299328148,3.60899842344224
"94","data",29.5230332645588,21.2933893478476
"95","data",15.4520327388309,13.3321941993199
"96","data",30.0153791112825,28.2978160632774
"97","data",17.6066304161213,15.3969786851667
"98","data",57.1018840721808,40.9752696729265
"99","data",20.4438426252455,13.3318771794438
"100","data",28.1522102234885,17.2408626647666
"101","data",49.6299777645618,43.3610834460706
"102","data",51.8818984599784,48.2340900739655
"103","data",57.992464969866,39.7102495888248
"104","data",41.2587695475668,29.0637655369937
"105","data",43.240769172553,30.8590193209238
"106","data",29.2727548582479,17.0460775261745
"107","data",22.1749567403458,5.15646618558094
"108","data",15.8786132419482,4.68585672322661
"109","data",47.6025225338526,44.8733765562065
"110","data",15.1497602788731,7.18597447033972
"111","data",29.2440202552825,25.1488970313221
"112","data",10.3185923909768,10.1005163462833
"113","data",15.7924385461956,10.0823062937707
"114","data",58.1531297881156,43.2584910094738
"115","data",20.0913627725095,16.2138655409217
"116","data",17.0160009292886,3.15642714034766
"117","data",55.2125994162634,52.1810773806646
"118","data",34.9731463193893,26.5464011579752
"119","data",53.7179804826155,39.6047336934134
"120","data",42.0724671031348,25.1739576715045
"121","data",33.8533468078822,21.0934986919165
"122","data",42.9411736642942,39.3449031142518
"123","data",30.6523740245029,26.0713461833075
"124","data",24.5995345315896,20.5567525676452
"125","data",58.0547388223931,50.5260872887447
"126","data",49.2162553593516,39.2811110708863
"127","data",58.6944384989329,40.2262745914049
"128","data",33.3984114322811,32.6172744017094
"129","data",33.4872161154635,13.9376922533847
"130","data",56.603958515916,40.6637968332507
"131","data",40.3888116497546,33.2901481818408
"132","data",45.6816175580025,35.7364659570158
"133","data",44.6706409426406,41.2061977246776
"134","data",47.8068187506869,31.9001728249714
"135","data",63.2217947440222,44.242134722881
"136","data",21.259777629748,8.32785678096116
"137","data",46.2825515447184,33.5448707127944
"138","data",28.1093948706985,20.4616371262819
"139","data",39.0382810146548,37.1587203373201
"140","data",26.6952985944226,21.9360444648191
"141","data",52.581904833205,40.8234737673774
"142","data",38.1058266805485,29.7474071895704
"143","data",53.2618181966245,35.7848803978413
"144","data",22.388565952424,7.48700925381854
"145","data",34.5134446583688,22.5829091481864
"146","data",52.018882452976,38.3862462523393
"147","data",46.1461338051595,37.2186252218671
"148","data",27.7516768779606,15.6471871864051
"149","data",22.2517683776096,2.80348139349371
"150","data",23.0392244458199,12.6688523590565
"151","data",27.8272438701242,24.1107730660588
"152","data",47.1823119162582,39.5003032009117
"153","data",33.1938725709915,25.428297156468
"154","data",33.6751421028748,29.7284788405523
"155","data",47.3990890895948,34.310592203401
"156","data",29.2154422029853,23.2912633102387
"157","data",19.1950453352183,4.82935381121933
"158","data",39.2835847660899,36.8456327635795
"159","data",45.9194793063216,36.1861144355498
"160","data",24.2469740984961,4.88977376837283
"161","data",40.7524880301207,30.8955748844892
"162","data",18.4307595598511,13.2714856485836
"163","data",38.1221691030078,37.9454186814837
"164","data",18.8927683862858,5.23085728054866
"165","data",33.4994882484898,20.8973640901968
"166","data",28.5075043188408,12.2345370007679
"167","data",46.1711655510589,45.9243501583114
"168","data",55.2701386576518,44.1268077259883
"169","data",53.0045178928412,38.3570557856001
"170","data",26.9729637959972,11.3179963873699
"171","data",59.2499947990291,46.7668493348174
"172","data",21.9451575586572,17.5250494806096
"173","data",56.3278552656993,39.9909287923947
"174","data",40.0061345472932,22.7093567047268
"175","data",37.2628239635378,30.7392487023026
"176","data",25.6176489032805,25.2645974233747
"177","data",55.8793291030452,36.4867264451459
"178","data",24.7996629890986,13.6784350429662
"179","data",40.9559609973803,24.9218364944682
"180","data",43.7783049256541,41.7748400219716
"181","data",29.8318449710496,26.2431566254236
"182","data",56.1579545866698,38.6282656993717
"183","data",64.1898190090433,45.1302633015439
"184","data",39.8827901273035,30.2522904402576
"185","data",43.4706958243623,32.938856552355
"186","data",41.0534413647838,21.9109637872316
"187","data",19.8585266061127,1.01112250238657
"188","data",27.5504948315211,20.635680782143
"189","data",60.9403383685276,45.3284073108807
"190","data",55.5925916321576,44.9149568378925
"191","data",47.4325757171027,42.700277089607
"192","data",38.3138384483755,22.8312182519585
"193","data",63.6555143538862,44.3112245295197
"194","data",23.8422766304575,14.8186508263461
"195","data",55.1737276511267,43.350918428041
"196","data",36.5615930384956,20.398069655057
"197","data",51.1718657403253,49.4734411104582
"198","data",14.0762068540789,12.4684748821892
"199","data",28.1356003088877,20.546728358604
"200","data",40.9927058825269,35.9840483730659
"201","data",33.0775326071307,29.0427261730656
"202","data",27.6136308396235,26.3408183632419
"203","data",31.2617847463116,28.5774689214304
"204","data",54.4914662279189,47.8862896095961
"205","data",17.8634159802459,2.72990587865934
"206","data",45.3072261251509,39.0013927407563
"207","data",14.0099178999662,13.1235365010798
"208","data",47.4948164378293,31.2712121685036
"209","data",30.5505958059803,29.4195336522534
"210","data",22.4596140603535,17.9607235710137
"211","data",25.2617737115361,11.491524616722
"212","data",38.9429164608009,37.1428462234326
"213","data",53.6614021798596,47.1286358730868
"214","data",56.1244803294539,49.9538233038038
"215","data",60.4204388172366,46.4366145129316
"216","data",74.2546793934889,38.5921981162392
"217","data",74.9639431713149,36.8423654371873
"218","data",76.253521561157,26.4091772050597
"219","data",72.3677286342718,37.3286514054053
"220","data",73.9416992478073,34.9279867764562
"221","data",84.8053573723882,23.6565668135881
"222","data",46.2287664832547,54.2366445017979
"223","data",65.1325393747538,52.210703836754
"224","data",86.4635114953853,28.1572448718362
"225","data",60.991641394794,40.0967464409769
"226","data",71.7283948301338,31.4218145725317
"227","data",64.568556053564,39.8510365746915
"228","data",70.0216483650729,31.4244922576472
"229","data",96.3910015765578,21.0427299328148
"230","data",78.7066106521524,29.5230332645588
"231","data",86.6678058006801,15.4520327388309
"232","data",71.7021839367226,30.0153791112825
"233","data",84.6030213148333,17.6066304161213
"234","data",59.0247303270735,57.1018840721808
"235","data",86.6681228205562,20.4438426252455
"236","data",82.7591373352334,28.1522102234885
"237","data",56.6389165539294,49.6299777645618
"238","data",51.7659099260345,51.8818984599784
"239","data",60.2897504111752,57.992464969866
"240","data",70.9362344630063,41.2587695475668
"241","data",69.1409806790762,43.240769172553
"242","data",82.9539224738255,29.2727548582479
"243","data",94.8435338144191,22.1749567403458
"244","data",95.3141432767734,15.8786132419482
"245","data",55.1266234437935,47.6025225338526
"246","data",92.8140255296603,15.1497602788731
"247","data",74.8511029686779,29.2440202552825
"248","data",89.8994836537167,10.3185923909768
"249","data",89.9176937062293,15.7924385461956
"250","data",56.7415089905262,58.1531297881156
"251","data",83.7861344590783,20.0913627725095
"252","data",96.8435728596523,17.0160009292886
"253","data",47.8189226193354,55.2125994162634
"254","data",73.4535988420248,34.9731463193893
"255","data",60.3952663065866,53.7179804826155
"256","data",74.8260423284955,42.0724671031348
"257","data",78.9065013080835,33.8533468078822
"258","data",60.6550968857482,42.9411736642942
"259","data",73.9286538166925,30.6523740245029
"260","data",79.4432474323548,24.5995345315896
"261","data",49.4739127112553,58.0547388223931
"262","data",60.7188889291137,49.2162553593516
"263","data",59.7737254085951,58.6944384989329
"264","data",67.3827255982906,33.3984114322811
"265","data",86.0623077466153,33.4872161154635
"266","data",59.3362031667493,56.603958515916
"267","data",66.7098518181592,40.3888116497546
"268","data",64.2635340429842,45.6816175580025
"269","data",58.7938022753224,44.6706409426406
"270","data",68.0998271750286,47.8068187506869
"271","data",55.757865277119,63.2217947440222
"272","data",91.6721432190388,21.259777629748
"273","data",66.4551292872056,46.2825515447184
"274","data",79.5383628737181,28.1093948706985
"275","data",62.8412796626799,39.0382810146548
"276","data",78.0639555351809,26.6952985944226
"277","data",59.1765262326226,52.581904833205
"278","data",70.2525928104296,38.1058266805485
"279","data",64.2151196021587,53.2618181966245
"280","data",92.5129907461815,22.388565952424
"281","data",77.4170908518136,34.5134446583688
"282","data",61.6137537476607,52.018882452976
"283","data",62.7813747781329,46.1461338051595
"284","data",84.3528128135949,27.7516768779606
"285","data",97.1965186065063,22.2517683776096
"286","data",87.3311476409435,23.0392244458199
"287","data",75.8892269339412,27.8272438701242
"288","data",60.4996967990883,47.1823119162582
"289","data",74.571702843532,33.1938725709915
"290","data",70.2715211594477,33.6751421028748
"291","data",65.689407796599,47.3990890895948
"292","data",76.7087366897613,29.2154422029853
"293","data",95.1706461887807,19.1950453352183
"294","data",63.1543672364205,39.2835847660899
"295","data",63.8138855644502,45.9194793063216
"296","data",95.1102262316272,24.2469740984961
"297","data",69.1044251155108,40.7524880301207
"298","data",86.7285143514164,18.4307595598511
"299","data",62.0545813185163,38.1221691030078
"300","data",94.7691427194513,18.8927683862858
"301","data",79.1026359098032,33.4994882484898
"302","data",87.7654629992321,28.5075043188408
"303","data",54.0756498416886,46.1711655510589
"304","data",55.8731922740117,55.2701386576518
"305","data",61.6429442143999,53.0045178928412
"306","data",88.6820036126301,26.9729637959972
"307","data",53.2331506651826,59.2499947990291
"308","data",82.4749505193904,21.9451575586572
"309","data",60.0090712076053,56.3278552656993
"310","data",77.2906432952732,40.0061345472932
"311","data",69.2607512976974,37.2628239635378
"312","data",74.7354025766253,25.6176489032805
"313","data",63.5132735548541,55.8793291030452
"314","data",86.3215649570338,24.7996629890986
"315","data",75.0781635055318,40.9559609973803
"316","data",58.2251599780284,43.7783049256541
"317","data",73.7568433745764,29.8318449710496
"318","data",61.3717343006283,56.1579545866698
"319","data",54.8697366984561,64.1898190090433
"320","data",69.7477095597424,39.8827901273035
"321","data",67.061143447645,43.4706958243623
"322","data",78.0890362127684,41.0534413647838
"323","data",98.9888774976134,19.8585266061127
"324","data",79.364319217857,27.5504948315211
"325","data",54.6715926891193,60.9403383685276
"326","data",55.0850431621075,55.5925916321576
"327","data",57.299722910393,47.4325757171027
"328","data",77.1687817480415,38.3138384483755
"329","data",55.6887754704803,63.6555143538862
"330","data",85.1813491736539,23.8422766304575
"331","data",56.649081571959,55.1737276511267
"332","data",79.601930344943,36.5615930384956
"333","data",50.5265588895418,51.1718657403253
"334","data",87.5315251178108,14.0762068540789
"335","data",79.453271641396,28.1356003088877
"336","data",64.0159516269341,40.9927058825269
"337","data",70.9572738269344,33.0775326071307
"338","data",73.6591816367581,27.6136308396235
"339","data",71.4225310785696,31.2617847463116
"340","data",52.1137103904039,54.4914662279189
"341","data",97.2700941213407,17.8634159802459
"342","data",60.9986072592437,45.3072261251509
"343","data",86.8764634989202,14.0099178999662
"344","data",68.7287878314964,47.4948164378293
"345","data",70.5804663477466,30.5505958059803
"346","data",82.0392764289863,22.4596140603535
"347","data",88.508475383278,25.2617737115361
"348","data",62.8571537765674,38.9429164608009
"349","data",52.8713641269132,53.6614021798596
"350","data",18.26073318813,1.18918105447665
"351","noise",48.2422430957668,13.9745145388879
"352","noise",104.856216125656,112.226129376795
"353","noise",1.6468111644499,108.915243617259
"354","noise",76.2925114231184,99.350027310662
"355","noise",82.8468352863565,16.9020647192374
"356","noise",115.039072465152,116.526112210471
"357","noise",8.4224839634262,118.440303193871
"358","noise",110.262457101606,1.80054437136278
"359","noise",94.3961021564901,105.51905111596
"360","noise",98.4283572528511,10.4644434787333
"361","noise",124.095179063734,105.729497720953
"362","noise",2.59839975228533,70.6035533430986
"363","noise",28.0105822291225,4.64453903352842
"364","noise",119.8830535179,59.7672482570633
"365","noise",37.3714807401411,115.36569624301
"366","noise",39.7614603401162,99.7182003050111
"367","noise",120.571798893623,96.5840814993717
"368","noise",116.097643533256,67.4707651645876
"369","noise",12.4733580225147,106.027891505044
"370","noise",100.810651209671,117.651044196449
"371","noise",23.2591115785763,120.437179879285
"372","noise",57.1048396662809,75.3256135266274
"373","noise",41.6380462041125,10.2720508226193
"374","noise",125.79464095179,86.3287729858421
"375","noise",126.630529677495,22.2657946422696
"376","noise",51.3251668210141,109.865112206899
"377","noise",105.671705332119,47.3789035915397
"378","noise",77.8159810188226,121.863154484425
"379","noise",15.2236170410179,50.7387302308343
"380","noise",16.8294905414805,29.862594012171
"381","noise",116.513320862316,123.671556944493
"382","noise",69.092953691259,20.12369928509
"383","noise",100.551042840816,89.0508102308959
"384","noise",84.5819717608392,9.41244736453518
"385","noise",125.439509759191,110.917026531883
"386","noise",15.455725486856,50.2596743628383
"387","noise",49.7090887115337,112.20425055502
"388","noise",54.3169825659133,14.0982678295113
"389","noise",98.1229274673387,95.7013645158149
"390","noise",25.5478920768946,106.606906271074
"391","noise",54.0295937187038,16.0913309375755
"392","noise",99.1944480212405,56.6037175650708
"393","noise",95.6785978996195,123.855764292181
"394","noise",53.9147883928381,13.6818610210903
"395","noise",12.175311088562,79.7443723366596
"396","noise",36.2648428664543,2.6124773141928
"397","noise",126.894442299847,92.7836869382299
"398","noise",109.887146800756,124.670396042522
"399","noise",3.63632640661672,10.8840934098698
"400","noise",61.8657287913375,106.018567712046
"401","noise",9.94644831586629,97.532898479607
"402","noise",111.918857530225,106.578706142493
"403","noise",102.058211189695,3.73662050440907
"404","noise",49.7738028452732,67.2746743112803
"405","noise",33.0600745021366,121.860355258919
"406","noise",34.4080257453024,108.172026684042
"407","noise",8.7543834708631,85.3037085281685
"408","noise",6.75900666834787,98.9696993036196
"409","noise",118.495772544295,108.431085592601
"410","noise",7.54944057995453,55.1608670004643
"411","noise",21.1470156535506,111.218307244591
"412","noise",13.968450427521,27.8729324010201
"413","noise",89.8231109473854,113.359556796029
"414","noise",96.3926888834685,63.8426554137841
"415","noise",100.123169693165,41.0292154550552
"416","noise",68.5625056917779,15.90027996758
"417","noise",33.8923522606492,81.0353129492141
"418","noise",42.6162374583073,108.591070618015
"419","noise",124.942376937252,30.6898553655483
"420","noise",51.8960073967464,89.4123192080297
"421","noise",6.18921190639958,104.32100826595
"422","noise",21.3069091909565,73.7357727820054
"423","noise",100.040095152333,62.2400190629996
"424","noise",50.7464436693117,122.727359251119
"425","noise",62.6674567111768,127.695260189008
"426","noise",4.16988641768694,53.2669407585636
"427","noise",60.2983918492682,26.3854431994259
"428","noise",26.0919237686321,31.8529947423376
"429","noise",23.16769223148,60.3187201060355
"430","noise",116.795956532005,106.750234801788
"431","noise",87.4065353046171,123.16087751044
"432","noise",102.559360672254,67.1365265920758
"433","noise",87.0050805462524,74.6121100885794
"434","noise",71.4462858685292,50.0148008856922
"435","noise",36.0247120400891,7.36411704309285
"436","noise",114.482999780681,34.0792278409936
"437","noise",119.217885258142,22.4321452695876
"438","noise",6.59312128741294,56.6709526162595
"439","noise",73.5003972030245,51.8082674997859
"440","noise",124.140508444048,22.1954427892342
"441","noise",17.0193086410873,30.981756458059
"442","noise",9.75090313795954,75.2366783125326
"443","noise",93.7950053079985,9.57869905233383
"444","noise",88.0022866395302,123.506755758543
"445","noise",3.48159369174391,107.847538592294
"446","noise",62.028843510896,26.5025768270716
"447","noise",5.90627811709419,123.757245960645
"448","noise",112.742873336188,59.7733127232641
"449","noise",74.6884979619645,25.0752151170745
"450","noise",124.677527908236,8.01297187339514
"451","noise",103.716635413468,75.0726588848047
"452","noise",114.771483053919,7.58586498955265
"453","noise",122.434370829258,88.4833246096969
"454","noise",58.0483095361851,62.4453946775757
"455","noise",48.0869465498254,98.8684004344977
"456","noise",23.484702671878,34.6092248465866
"457","noise",86.6483235638589,77.4410165036097
"458","noise",104.645803229883,94.043007473927
"459","noise",85.2816654182971,101.084132519551
"460","noise",2.59677822049707,124.319098652806
"461","noise",122.721910303459,96.0477382894605
"462","noise",37.825218854472,82.3608896085061
"463","noise",73.6027693855576,18.8913358356804
"464","noise",106.079030285124,68.4603769844398
"465","noise",80.294492859859,60.4798403633758
"466","noise",64.5739243798889,67.2492146831937
"467","noise",3.79340522410348,1.84755489556119
"468","noise",14.4112718994729,97.8366821906529
"469","noise",9.11308825481683,122.862596090417
"470","noise",121.820284043904,20.1118211611174
"471","noise",64.0864282553084,76.9714844957925
"472","noise",30.1420274833217,33.1453817170113
"473","noise",9.22183650685474,43.7192343221977
"474","noise",57.9432121110149,86.6342748026364
"475","noise",88.5256247729994,84.6436724676751
"476","noise",73.0294971922413,61.6628599599935
"477","noise",39.642025673762,70.2489766376093
"478","noise",47.7510091508739,107.94150966825
"479","noise",59.4329278361984,9.07216774486005
"480","noise",86.0259168697521,13.6731350049376
"481","noise",106.877212586347,57.8890763446689
"482","noise",74.7674502199516,88.4269216321409
"483","noise",50.6583291860297,102.89679186279
"484","noise",99.179475331679,122.237898647785
"485","noise",80.7792396722361,110.536880081519
"486","noise",31.0227818214335,93.9669862031005
"487","noise",27.7012260882184,92.0765944025479
"488","noise",70.3971506026573,27.4352059299126
"489","noise",59.1576951253228,37.4850076586008
"490","noise",52.2165609127842,109.784391338471
"491","noise",15.9657675800845,103.388507258147
"492","noise",4.55350935319439,104.150069518015
"493","noise",40.3154831491411,121.729347330052
"494","noise",119.720161338337,120.766494954005
"495","noise",70.8209536871873,99.5273491656408
"496","noise",55.2547874534503,28.7986213075928
"497","noise",107.043290405534,48.6298839338124
"498","noise",58.2969300593249,29.4444439639337
"499","noise",60.9507317990065,97.5443168571219
"500","noise",94.7780173947103,97.3038951852359
"501","noise",16.8553034658544,78.3833648026921
"502","noise",5.10080303298309,28.3326937616803
"503","noise",125.205305013806,64.8511697086506
"504","noise",19.1232798160054,31.4601661143824
"505","noise",117.05310684815,94.2532729362138
"506","noise",30.9219348332845,54.2166164959781
"507","noise",15.594612206798,103.438173891511
"508","noise",36.5595760657452,67.8866914096288
"509","noise",73.9770859740674,61.0062200739048
"510","noise",9.1608772254549,108.770333355293
"511","noise",60.4071613913402,107.876985370647
"512","noise",30.6192385107279,59.0928515954874
"513","noise",39.7137519167736,57.9691439638846
"514","noise",96.8178646429442,112.696500152815
"515","noise",86.4519504401833,125.052673920989
"516","noise",63.908302642405,27.9102568468079
"517","noise",8.87425783555955,11.6424166867509
"518","noise",60.937965170946,90.9397828141227
"519","noise",38.3853339250199,45.3382545369677
"520","noise",70.2423682110384,109.722033952363
"521","noise",127.442519926,16.4523375290446
"522","noise",97.1724344883114,119.885650724638
"523","noise",113.345524593722,79.9539291365072
"524","noise",45.3408596683294,18.9340113541111
"525","noise",47.0840834579431,19.3022365090437
"526","noise",123.784087193664,93.0459285886027
"527","noise",79.4616733882576,41.7330169654451
"528","noise",76.0603949935175,59.4770469963551
"529","noise",83.9921828182414,94.1600625650026
"530","noise",100.190524382517,66.7124282857403
"531","noise",85.1347065228038,70.0388979953714
"532","noise",32.9493630132638,34.7632222273387
"533","noise",56.675030249171,6.93803267227486
"534","noise",4.17298246175051,59.9074062285945
"535","noise",82.929926445242,6.69686454813927
"536","noise",54.1787524069659,76.7874526134692
"537","noise",111.723891382106,58.7245045551099
"538","noise",61.5571072157472,116.296053935774
"539","noise",100.601621929556,86.3486210932024
"540","noise",89.4118134514429,67.0419106646441
"541","noise",1.59637365443632,33.2439135322347
"542","noise",77.9897559541278,113.084732498974
"543","noise",37.0828403346241,83.9518963964656
"544","noise",122.864446253516,50.9022472728975
"545","noise",99.4708166737109,49.8365915319882
"546","noise",73.5030714678578,49.7859041006304
"547","noise",77.2251262143254,4.06241604080424
"548","noise",6.60456485813484,59.9077287726104
"549","noise",89.6092529101297,2.93451468646526
"550","noise",78.2419267678633,112.505385490134
"551","noise",40.8394481558353,63.0475968336686
"552","noise",68.6620370741002,95.9805254153907
"553","noise",3.85443233791739,30.5482210484333
"554","noise",23.4326672265306,64.6764623289928
"555","noise",119.542676496319,35.6032754019834
"556","noise",74.3910201224498,3.21848689718172
"557","noise",66.2620535828173,18.2157252281904
"558","noise",19.4369044313207,93.6822206429206
"559","noise",98.6618474218994,26.5275851064362
"560","noise",121.389163456392,99.6413116427138
"561","noise",3.3399431114085,66.7765095732175
"562","noise",19.7446152665652,94.7769730594009
"563","noise",11.6241640308872,51.9494327264838
"564","noise",25.5671415794641,58.044449002482
"565","noise",56.1740775811486,87.9961352390237
"566","noise",77.9775244155899,103.495507953223
"567","noise",46.8945628274232,9.16045940853655
"568","noise",67.9961216524243,6.41345060942695
"569","noise",110.047829311341,76.9177595679648
"570","noise",123.873534787912,50.9331699828617
"571","noise",86.362637150567,81.0866522695869
"572","noise",26.7912941132672,78.2377708940767
"573","noise",71.1956223892048,104.572645172942
"574","noise",1.76938705705106,35.713973348029
"575","noise",8.87636460270733,106.512872212101
"576","noise",113.839878593106,111.55305506289
"577","noise",8.18207565695047,19.4862521281466
"578","noise",4.68855753913522,28.5425237244926
"579","noise",77.9064890341833,90.3929139887914
"580","noise",15.1240285304375,105.262407029513
"581","noise",16.8267920296639,108.324112988543
"582","noise",41.1679702359252,122.320065878332
"583","noise",39.3510547783226,1.90006339363754
"584","noise",92.1208214322105,56.4344005263411
"585","noise",68.7534726844169,108.776291253045
"586","noise",84.1292900461704,64.2643236401491
"587","noise",123.463246380445,84.1983626638539
"588","noise",11.9860103367828,115.904876172543
"589","noise",36.4661335740238,61.1988743608817
"590","noise",63.905688048806,115.976092046127
"591","noise",47.1974786738865,121.223550765309
"592","noise",65.14606589498,30.0601465445943
"593","noise",104.043424189091,28.7983889505267
"594","noise",51.899855570402,10.5807897890918
"595","noise",88.8702572584152,65.8930748198181
"596","noise",16.0115771689452,31.8330091959797
"597","noise",68.7549927928485,110.603437991347
"598","noise",93.3477941858582,8.09866124438122
"599","noise",28.5418989211321,3.6456328718923
"600","noise",98.4688594727777,21.5361519390717
"601","noise",41.606486862991,78.2160874083638
"602","noise",62.1165087153204,96.3943729251623
"603","noise",30.0799808725715,7.43077761819586
"604","noise",14.8489737096243,88.1625046725385
"605","noise",53.5832683211192,23.7352722976357
"606","noise",51.0511800502427,106.943194896448
"607","noise",98.1713188276626,51.0520088830963
"608","noise",96.8966202046722,8.230099350214
"609","noise",111.750665610656,35.4971672915854
"610","noise",121.21503516566,36.8400350660086
"611","noise",62.1024582982063,71.9182070321403
"612","noise",117.315305800177,9.54657676722854
"613","noise",95.6339173330925,26.5144106559455
"614","noise",81.6587402047589,74.9232836295851
"615","noise",59.4902870911174,119.805584761314
"616","noise",118.554655042011,119.061858937144
"617","noise",75.581577219069,118.858500198461
"618","noise",6.97909937379882,94.2065723594278
"619","noise",55.8631928157993,90.7936785952188
"620","noise",47.7855869457126,103.824791270308
"621","noise",44.5295446687378,84.9819479263388
"622","noise",45.5471907914616,107.106672315393
"623","noise",35.0049354946241,52.0648835543543
"624","noise",61.3104669023305,106.470663536806
"625","noise",26.7087010820396,127.790568279102
"626","noise",25.2018654490821,87.4100605202839
"627","noise",19.5902304663323,57.6158565473743
"628","noise",109.161381485872,49.2567174765281
"629","noise",19.6694822041318,98.4819846013561
"630","noise",57.9357482390478,111.883925256319
"631","noise",39.9343326371163,90.8683581799269
"632","noise",61.158326249104,102.143874835223
"633","noise",93.8984218849801,56.01310150465
"634","noise",25.0810880321078,70.8604787536897
"635","noise",1.18379242857918,3.72617981256917
"636","noise",78.5904249320738,96.4934725337662
"637","noise",21.9623125400394,86.0589976203628
"638","noise",113.682558370288,18.6748235817067
"639","noise",69.9749410771765,110.455228128936
"640","noise",120.124502847902,46.8381898924708
"641","noise",81.6344514694065,45.847362707369
"642","noise",5.24115391587839,53.6049049096182
"643","noise",110.400998272467,17.9848995660432
"644","noise",95.5459214826114,119.511478671804
"645","noise",117.520389859565,22.4096107147634
"646","noise",97.6890602880158,31.3445304771885
"647","noise",23.4676742521115,42.9003064204007
"648","noise",2.74819850176573,106.085719672963
"649","noise",6.63156038476154,85.721732373815
"650","noise",71.7137500233948,69.5386894140393
"651","noise",71.0534461224452,74.2581132408231
"652","noise",60.5981728564948,7.95873332349584
"653","noise",123.817700135987,85.125704918988
"654","noise",5.43717705504969,42.7329204468988
"655","noise",104.464039209299,105.6535012885
"656","noise",84.3990179821849,3.48529336741194
"657","noise",95.4569130544551,7.57278320984915
"658","noise",80.9658902287483,1.62938243290409
"659","noise",109.389214715455,40.2803278621286
"660","noise",26.7622514315881,81.0895717837848
"661","noise",37.6497108512558,17.1322060842067
"662","noise",121.721026356798,79.8421997474506
