"","N_1","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","N_10","N_11","N_12","N_13","N_14","N_15","N_16","N_17","N_18","N_19","N_20","N_21","N_22","N_23","N_24","N_25","N_26","N_27","N_28","N_29","N_30","N_31","N_32","N_33","N_34","N_35","N_36","N_37","N_38","N_39","N_40"
"probe_11",0.0756323521023517,-0.176465920945161,0.572051733328135,0.74392260638118,0.912754841410352,0.641183556284206,-0.0697761740117581,0.151521015431879,0.308008566089337,0.691665920833099,-0.0320737616533259,0.616669133871039,0.722960743789504,0.500846930326591,0.0702540473667829,0.264738461593236,0.081057308555611,0.654802627699785,0.166686601569655,0.709721980025766,0.680159888152056,0.975380329199213,0.509983053515511,1.26867073752895,0.180453076512514,0.690675758455746,0.322519843194889,0.271439527335766,0.569345695130988,0.881933690215779,0.119159209954968,0.39404607041735,0.923636544189675,0.290385109209806,0.579527083453767,0.0675251587150011,0.242506066686791,0.0902539542645717,0.273024857889104,0.138803261931574
"probe_12",-0.43059376789184,-0.217595319763607,-0.699457846270516,-0.202608976036791,-1.00426952187156,-0.89113435702606,0.293717152374307,-0.845872584995163,-0.535207116233201,-0.233274125941847,-0.600332118687435,-0.614259559933545,-0.30532780101745,-0.549218997157973,-0.775211114552544,-0.742448455637657,-0.882357727116439,-0.466581150156825,-0.438838706826187,-0.157524848768871,0.115540140501797,-0.579460172751002,-0.334642076518066,-0.661170547896292,-0.728945755224946,-0.036275348881037,-0.521010226042075,-0.595527565580506,-0.229811594200571,-0.336621043675482,-0.701950367942661,-0.627524404317704,-0.784755073724762,-0.836540942623104,-0.144656999509716,-0.497443583790985,-0.677547821977551,-0.870803302759069,0.0050094377749451,-0.964507304759595
"probe_13",0.130070745414886,0.628592335707264,0.370694461598875,0.197072885783926,0.0446215522389054,0.159402586142469,0.706177830971078,-0.00714202248611982,0.467722445550004,0.732829820018059,0.778507285638738,0.630245357366472,0.840298111334158,0.462792243951263,0.713205858002484,0.61503001135952,0.304784075051628,0.193522195144759,0.90306692324681,0.107371538192668,0.77270493743048,0.324035925214912,0.332859539934899,0.477619532959293,0.4721383304019,0.18479465279982,0.194512512608524,0.148473175079974,0.757258410297377,-0.104496032356583,0.443734001303927,0.251083361309711,0.373173205538879,0.881526006304813,0.356660501141385,0.60069996951717,0.438818301080864,0.415893356404579,0.364691387569358,0.586542863018409
"probe_14",0.365481913488227,0.536273831188933,-0.031002746444818,0.659306088863353,0.977341224612078,0.895219891378248,0.545164958353997,0.10999654392946,0.269541425485699,1.00055471899144,0.91416999473006,0.158829086046932,0.640672761163579,0.44800211038744,0.352712218145467,0.258152384373673,0.389478212264387,0.815175001501821,0.646723150226994,0.575426198285591,0.266020750590634,0.217390105600616,0.696600680503662,-0.0995721491072988,0.764694144492144,0.617773501701294,0.295640535445073,0.719860716487342,0.779288040062119,0.389835688707208,0.065531836885139,0.611301740487529,0.278644709269303,0.597503436509341,0.614250087614043,0.478364521701954,0.497444215326956,0.196930566339138,0.579249471211524,0.265258465907043
"probe_15",0.754726109766184,-0.165592972891465,0.377021033343231,0.306403016550312,0.249976119608426,0.254678365073623,0.442852326318095,0.28177091282539,0.256885679012765,0.503987653451725,0.632570131836802,0.387444303743602,0.329558080648168,0.323251230175052,0.355702666280951,0.348073255318209,0.267938606812577,-0.026405162900884,0.242902986344819,0.29773798850751,0.19619237908103,0.136146428138309,-0.0574369611097711,0.253831479679324,0.227320184667163,-0.574904033204159,0.448206133336484,-0.131058051990734,0.137015126258635,0.197027294695589,0.380328977192558,0.00953185313265223,0.851748247697903,0.210348723356429,-0.431170025456568,-0.126244510115284,-0.0740390599008905,0.325410017185584,-0.0562089991719117,0.234463314900559
"probe_16",-0.704376255045326,-0.780018839877213,-1.53068851547683,-1.5446421833297,-1.0369901456653,-1.69547300722849,-0.761064535161646,-1.67010301232442,-0.698661093995845,-1.29834802901075,-1.02866722880435,-0.928685581093147,-1.20780903486722,-0.370821229517968,-0.770893843124074,-1.08308559618291,-1.34451015552988,-0.539807411895123,-0.653056870922766,-0.669170240965806,-0.640119999611046,-1.27628871307371,-0.938408451762415,-0.488778257272423,-1.2226203256756,-0.930358804626094,-0.741184319452132,-1.13300270498372,-1.065455531983,-0.951129677128082,-0.573649745015624,-0.582952964208385,-0.866969701459747,-0.629734961790046,-0.799834422001882,-0.485337573201174,-0.693846656340888,-1.26478301553042,-0.778298833029447,-0.658033857646892
"probe_17",-0.249415947442768,0.388867887748917,0.179199368013505,0.318215504938629,-0.0537360966817477,0.139549049837496,-0.62277411739621,-0.506800856550672,-0.193694359655423,-0.130449130348326,0.00277313240581833,0.21518698143674,0.0361973973257172,-0.296057366268429,-0.12352144494769,-0.230220891497057,0.39315449914967,-0.692808309890551,0.0966710269248306,-0.869225730217993,-0.0167181746316298,0.459693012493419,0.158144641077116,-0.0243676732199726,-0.534556103262488,0.120555334549123,0.129365235225517,-0.458780525603229,-0.686423976951364,-0.318806771487661,-0.396154442673869,-0.132213290703039,-0.493349175996151,-0.0884582783826729,-0.495430494659152,-0.639025703802286,0.400078488955734,-0.0108875367866226,-0.568613554245962,-0.174374353321867
"probe_18",0.369791177637463,0.264866337232256,-0.298301023087525,0.128932534632953,-0.141183918277722,0.147002043916878,0.236608985475323,-0.29063708945421,-0.203214455922986,0.788646214753139,-0.0827681665859317,0.212826958615471,-0.00250458907431663,0.876094293302544,-0.0894299078503807,0.339086622111683,-0.146161004612792,-0.269827372844891,0.128732025537146,0.695817998103793,-0.0707669887293679,0.273913604279573,-0.0241386595315447,-0.109648962170947,0.272807378749268,-0.211582886683836,-0.121323798217775,0.355314605471349,-0.414063098375181,0.251076643367961,0.238654811817821,-0.295386964914606,-0.0804337043306065,0.0754951113954057,0.843189739313759,-0.138365080965381,-0.321969705983745,0.0377142011673802,-0.39848317350867,0.631299731464523
"probe_19",-1.23456631896082,-0.848755589285675,-0.702525432635435,-1.22360189207667,-1.05088458007045,-0.534655837802635,-0.812484252185988,-0.983629155424116,-0.829824182487211,-0.596564638536859,-0.181228824043379,-1.36172595792844,-0.123022506055877,-0.731199812678861,-0.386593000313789,-0.654743018254187,-0.601138029473031,-0.604796944836199,-0.937668613925876,-1.12256932485084,-0.921341639265716,-1.12190873331118,-0.622319469110313,-0.713591718987404,-0.846753940181923,-1.25835705802368,-0.540788479283486,-1.39801456810387,-0.577932992229985,-0.772106527714303,-0.396237387719163,-0.823126624899023,-0.778209913535623,-0.606317710095879,-1.0042375999495,-0.522600576822202,-1.49721872507354,-0.526775438315887,-0.613105753670043,-1.09721955537927
"probe_20",0.843381796685659,0.298664140020569,0.769540757178342,1.08470468106311,0.347072455636614,0.487439002490951,0.973854410120201,0.815990885529471,0.998152070584594,0.39120981075612,0.445501090640892,1.11501919465397,1.10332414404468,0.638230154174163,0.822199290746243,0.979187370517261,0.512431365313934,0.221261735403098,0.954823546192086,1.11992366224963,1.17086493305931,0.982310045876868,0.829609135244394,0.127735315867179,1.21822419945815,0.533858493681418,0.906577440523927,0.582343991201313,0.369805175261711,1.12723858178803,1.26169473443256,0.65735966309174,0.482165341308298,0.465524624855495,0.226714735503836,0.640166182508477,0.82097592377796,0.90907722479946,0.916853002484041,0.641984585779538
"probe_21",-0.799406175335532,0.29841702459458,-0.142530266213528,-0.482491577837781,0.407734029471041,-0.548747549057847,0.00990820002543144,-0.303467011875131,-0.0409356978066039,-0.0875179320132659,-0.948732960089621,-0.238116785136742,-0.306805425536278,0.115402318410824,-0.941100373652557,-0.373259940559814,-0.106266199951015,0.329901240439519,-0.23145941449565,-0.491933708838358,-0.151483872845245,-0.238713643605077,-0.175822933842353,-0.21938471022609,-0.534392272660324,-0.0458046811918164,-0.0339803732047195,-0.310696710108238,0.319268526561491,-0.497740826384638,-0.0179780889401195,-0.788900991855611,0.145259113521683,-0.590673237499445,-0.162455928549413,0.18030160257987,-0.384351002280339,-0.589890965478065,-0.00133956833027499,0.252055712976767
"probe_22",1.03842070300742,0.753398421269301,0.531561986804866,0.890917750339823,0.387974373806955,0.561656441781552,0.306848401768316,0.920852483319397,0.942464855865485,0.640341847697778,0.941458076349546,1.17648617486228,1.55417331707788,0.778871973567814,0.600005629166322,0.463710507190617,0.44354859336124,0.644752228671423,0.808051711623854,1.04796190417604,1.05952584607519,0.606097613483402,0.348753763981004,0.803307404485498,0.880153979929208,0.357679148747241,0.60289245703203,1.19013731573207,1.50242335279096,0.670285573958445,0.646002716894538,1.26393535233356,0.180112919389129,0.816707716017459,1.54703840684963,0.7670835338147,0.731381589110288,0.495913295803868,0.491389824309485,0.696466638462283
"probe_23",-0.429979591228376,0.0488124242941173,-0.0419755265100595,-0.516394313858774,-0.0639958877882153,0.0711444147626879,-0.14664450913803,0.204022780207002,0.30449087993337,0.187794915963965,-0.716505568728307,-0.0277004850730771,-0.170280095373874,-0.795193224264072,0.148548174894469,0.133037044225891,0.0189224424155736,-0.294541192404228,-0.261170910683802,-0.480846104073138,0.18086744527321,0.336013714006594,0.11136898500373,-0.173940378418249,-0.00527443085129147,-0.303289061626064,-0.054702046819711,0.209738852096976,-0.726207094588396,0.0514669150040268,-0.172160212184504,-0.0223805241643781,0.373688301568824,0.138134116313144,-0.613610453887682,0.31457343179762,-0.2472755201531,-0.0531333747498817,-0.292988691155677,-0.682925912620125
"probe_24",1.02420148340598,1.91149905209821,1.03180347541272,0.875304462593365,1.40858025235024,0.984698908251723,1.42573263113155,1.29232830987225,1.20048533043815,1.25849465267037,1.13397810394774,1.18466939937176,0.801650083547963,1.83233065105338,1.29870600886815,1.45892989136227,1.33721388677619,0.670109134753581,0.715041450760327,1.32331024655574,1.62653894079912,1.59029526704488,1.24551683787561,1.32145108621839,1.39273889730603,1.10124925150452,1.12260163985263,1.28084243972581,1.07115695027807,1.3663603272354,1.13162691361635,1.36030269368975,1.14904161955225,1.23427311478513,1.18033397340098,1.49959914242914,1.02863149598836,0.960894913469622,0.895634802273431,1.57866741579784
"probe_25",-1.08611433899297,-1.20494927109414,-1.07654828583786,-0.874143139290768,-1.46231542947657,-1.45334062173912,-1.35073706055322,-1.15839632078633,-1.23396925054805,-1.28299648675836,-1.39846965995563,-1.35326058562547,-1.0035082480741,-1.73111610588832,-1.4180769022586,-1.28011319815446,-1.46562647905913,-1.04591615089892,-1.02129855713187,-0.803777894092322,-1.08238982288754,-1.26306283572217,-0.840425683622162,-1.31754426852613,-1.17575748099228,-1.02746587220061,-1.29638301417258,-1.25466219649779,-1.2949077862047,-1.22548960296518,-1.49107818993051,-1.21021127839242,-1.0018255014197,-2.00452535435296,-1.8302487229828,-1.05830818417964,-1.50264415329841,-1.9505318476155,-1.45736475725447,-0.838902195571644
"probe_26",-0.636683872544642,-0.603974672650718,-0.64539316354923,-1.12560602311882,-0.910902709983964,-0.695574591154432,-0.74081017843447,-0.95700818965073,-0.924328725460006,-0.683860699165008,-1.2037024398513,-0.859258433634062,-1.10153355793355,-1.0997163524388,-0.590980345505858,-0.704504999842235,-1.01002821779226,-0.532953579164457,-0.921695704435263,-1.04937358789354,-0.790080786383489,-0.966537776330433,-1.30700904835244,-0.492006052825208,-1.32877601607795,-0.791832721446616,-1.11452515409578,-1.00201112255591,-0.594449586896438,-0.796532102638929,-0.725774897339888,-0.629299624250644,-0.658224244566321,-0.272276217136486,-0.941660865814798,-0.345931398306019,-0.503931874773213,-0.787919061513073,-1.24481548890499,-0.848672053207492
"probe_27",-1.17599596499451,-1.92642709529116,-0.315507574211736,-1.33730419097815,-0.963212172007632,-0.673063254042274,-0.613063026428931,-0.545357893017552,-0.772532005456736,-0.81108354329273,-0.702147313376776,-0.405441508330037,-0.741744218558165,-0.666120419238032,-1.30651467195067,-1.26046391473875,-1.17252366323803,-0.666487130574802,-1.07653057515132,-0.855670515528555,-1.11480757337936,-0.623903576483569,-1.36264506427707,-1.26272203919518,-0.485091340751931,-0.570473204888357,-1.60281859545993,-1.33984418441623,-0.759292209681909,-0.718857276118924,-0.718316941739975,-0.738719934616879,-0.973178795275034,-1.84046292694782,-1.27176404377958,-0.601530189076228,-0.387523979968322,-0.634477485871502,-0.328544768641375,-0.835330494916173
"probe_28",1.67365538332769,1.09858698482731,0.578892820770958,1.21238034400603,1.2050319824799,1.75227785441012,1.27860840708446,1.90194842693117,1.62790828271838,1.27458093750472,1.27609084092399,1.34485806692492,2.32114742756902,1.02696747537395,1.1391125665895,0.799973200570335,1.40490495628166,1.60840488802306,1.43034717641153,1.36204973553287,1.14634662370942,1.18535634422452,1.34188892536078,1.51095096692769,1.49490338268555,0.895255754573157,1.2952501220983,1.74777833019027,1.34725244072413,1.29121866544203,1.65553222533718,1.40918016790881,1.57790471249905,1.22299886375001,0.855833578436952,2.03905968852147,1.68020498673805,1.74891587828976,1.47295571625473,1.63800835153026
"probe_29",-0.674867593571648,-0.00135481243267003,-0.231546032907645,-0.679414538991148,-0.634961267885294,-0.13767705155081,-0.35443944463218,-0.0119122560023972,-0.841172551444935,-0.933472943726555,-0.0713302678841538,-0.0675660022479668,-0.59721273557967,-0.552027320652254,-0.922914653498256,0.0937448130101589,-0.0242411615969947,0.0661973327030254,-0.191354587820684,-0.57389513269899,-1.18021876747825,-0.618130980346874,-0.948913420662105,-0.46148934022471,-0.236149166337369,-0.207555968053485,-0.084347202130099,-0.330480607144551,-0.42647767507178,-1.02133285069298,-0.29760413155472,0.127563945609628,-0.316550526892846,-0.454379004993387,-0.79785248723148,-0.0884005018672287,-0.667357617424733,-0.748015370953532,-0.398035344599256,-0.385318002763978
"probe_30",-0.44220505128663,-0.551035047863047,-0.189710874682744,0.425446039527311,0.0990911088032758,-0.290464322607987,-0.338733619689375,-0.166918371053587,-0.229245084214305,-0.416961767324712,-0.37534899127988,0.182023935060402,-0.328902890285239,-0.609286937053238,-0.538257289541981,-0.231513748697111,-0.770147477284911,-0.635735372639166,-1.11887097683706,-0.295680199796047,-0.881777937405547,-0.497285011360567,-0.0936677645133603,-0.675150132946318,-0.277853922182495,-0.354851266662061,-0.998620275042169,-0.586646272879801,-0.649171365483544,-0.211152575718571,-0.869305011405697,-1.23782081565717,-0.21720960406337,-0.176165818012181,-1.00145887303518,-0.986212849466406,0.0302806660788587,-0.562298643792764,-0.43624762568947,-0.0358358935310326
"probe_31",-0.972076018188092,-1.00095577945691,-0.649313698876768,-0.205093859375867,-1.62204066425767,-0.518452586404521,-0.851849752248975,-0.740851712636294,-1.4398117812533,-0.823540262061597,-1.43431705477078,-1.07260706238271,-1.05374963495828,-0.900744676130094,-1.29196147531962,-0.75700877729874,-1.39109020383939,-1.09395142114991,-1.09188307257455,-1.33154121478769,-1.27262684061323,-0.94762490644021,-1.3614681138766,-0.712132552103989,-0.975708400873284,-1.15484089669582,-0.723718778490266,-1.52814115399182,-1.16466117084213,-1.46140134746637,-0.704021073394953,-1.12669069572244,-1.49695296920997,-1.01263474681991,-1.2567583689553,-0.996177088680165,-1.17412132420262,-0.160478800881324,-1.2250241481847,-1.13506085984164
"probe_32",0.135645480800084,0.31968090148864,0.490738395847205,0.476127453166416,0.504031858290778,0.92172797180764,0.400802471735843,0.261310135795772,0.400322887055846,0.648875987810077,0.452379104328344,0.534882781896666,0.709296021936569,0.21420774062326,0.371509187069639,0.254278314875302,0.115377846257077,0.776987393990912,0.69470891946911,0.715169614777263,0.436026543705461,0.757225792499004,0.591280270552569,0.660639235202574,0.658248701279843,0.541170123567808,0.765281684598801,0.928200983856082,0.585175979702569,0.0606055853725616,0.598683304861046,0.359808725050203,0.500220588303827,0.230800882640733,0.968714575552575,1.07440498686028,0.366026678752199,0.840104529596394,0.716209804410253,0.442261983099169
"probe_33",-1.00326736347072,-1.60980128218177,-2.34206980538666,-1.36873067980754,-1.55439773633894,-1.43104107211564,-1.14667496132657,-1.07580359324935,-1.37346266224107,-1.76413467929952,-1.38761172793948,-1.06153102868886,-1.11302564936493,-1.04801842427384,-1.51388443304216,-1.7882090297136,-1.17064159928205,-2.32258744500984,-1.59193021027901,-1.11383987122604,-1.50868494532262,-1.53179978274773,-1.28530026881585,-1.09811506516655,-1.2278474015717,-1.13618910542992,-1.64710829916464,-1.5684976956222,-1.75236556214797,-1.06978846537125,-1.38567916831214,-1.37864261153051,-0.956421949861433,-1.54166333846099,-1.11722899336347,-1.43971322019355,-1.1928315362152,-1.94503781958581,-1.85383962068631,-1.82215671937471
"probe_34",1.34066391562542,0.815045706245033,2.07992996599438,1.71721921407055,0.543503825186092,1.41432567782053,0.974650591206183,0.879955446865288,1.18855977945854,1.21778808930236,2.38470705458604,1.30700620653072,1.29482034054282,1.87906995712211,1.57955104006391,1.21937573250218,1.92419748049328,1.20192891824749,1.12571549450154,1.43944178022283,1.65782136564187,1.15381556353281,1.04296328210623,1.21313551817052,2.06633339054442,1.13411401910243,0.86265601749659,0.70694210015926,1.89494529572063,1.15154335758215,1.68084493502437,1.3402119834054,0.506641224824103,1.75597516810148,1.78875566431776,1.41283593639362,1.45191829431266,1.6157187268505,1.74690020779458,1.27122056178496
"probe_35",-0.812500267421057,-0.608034513180033,-0.560734659886176,-0.594358339100725,-0.461073481075955,-1.109320251227,-1.18252967203156,-0.779212721076026,-0.822367065319857,-0.447362675832803,-0.445758042962051,-0.868715794599978,-0.664909114447941,-0.939892939155702,-0.2737970195282,-1.2770226293063,-0.674990402280988,-0.0673866101934317,-0.50551499954807,-0.41202416529834,-1.13681298339374,-0.268938199759122,-0.695496663660454,-0.824947570867405,-0.636922338950002,-0.751680847840895,-0.816583103375285,-1.26581369628689,-0.713900823026536,-1.01117248270548,-1.18252531587266,-0.555806593279732,-0.936458221157426,-0.215386411555393,-0.639236929180754,-0.596449781992621,-0.862554345309514,-0.730390163300756,-0.665926240570775,-0.495581861120973
"probe_36",1.59676128872582,1.48938746897327,1.96132027986187,1.22319094206534,1.33193586119252,1.20745370256941,1.15198077287876,1.74441874404474,1.64803441013356,1.41488318372063,2.04191335226929,1.92667210187043,1.0934814829023,1.79342849317134,1.4300461189576,1.11473470400123,1.75495564118077,1.59985527540532,1.52291562273382,1.17338959930174,1.76613258604837,1.46295292613519,1.46855635718145,1.31133647843489,1.40247185321872,2.14153726987129,1.71051386210119,1.58196466378013,1.25093002339332,2.15734756510839,1.69618068876495,2.07248272710119,0.986900535251068,1.85397229335489,1.27385552114438,1.4663599595078,1.57563391818306,1.53423904025994,1.56187475172182,1.68622781141093
"probe_37",-0.674222010135569,-0.962525999338332,-0.659729063180563,-0.655825032813228,-1.11117840713138,-0.947688175007974,-1.5062843874363,0.153855683201531,-0.336794062037407,-0.512383539332065,-0.521240525817748,-1.54727781940475,-0.502797858821545,-0.410759596930993,-0.603837321806771,-1.23250846038635,-0.867615103238179,-0.595900422768579,-0.35331360390753,-0.853439409920369,-0.36817077645028,-0.389081353202186,-0.579326915439229,-0.820825840532279,-0.852494932753203,-0.911927891161533,-0.546166580243036,-0.568493383718364,-1.08113984162634,-0.989413766232497,-0.637564272897602,-0.997439223580661,-0.467707039466149,-0.575947017679161,-0.352185459895705,-1.0528185403076,-0.476282660501288,-1.13416846024569,-0.496697935533627,-0.782685473928574
"probe_38",0.141366581482546,0.821471055956108,-0.186880467724719,0.490986680076524,0.656522082819246,0.00194993229950247,0.151615416972419,-0.0321838902837472,0.294140209886076,0.250235891096807,0.445103730044236,0.470150824603718,0.333050783616159,0.0414416489611623,0.863334600959533,0.492546074627015,0.252638881361273,0.617571418704551,0.978705983647418,0.444889475958029,0.133901113756319,0.810867653378203,0.104186458216341,0.188649737276057,0.797398654828375,0.308462032254022,-0.018279539583603,1.09714295293396,0.898217983418005,0.199028593912468,0.187078368098983,0.842469845550864,0.196282524061056,0.58605406707302,-0.211702860398356,0.209404567042656,0.106538714461768,0.254447839607764,0.28265585761124,0.824101278720133
"probe_39",1.26598805344938,2.12728935819277,1.62807953914833,1.38983866335051,1.88445954611484,2.06009636912294,1.73249754699076,1.8559273626749,1.88287200410209,1.68766229887557,1.01674353481768,1.44431406720462,1.7029308160911,0.96185714967789,1.37052103225689,1.65364301035174,1.37944273696952,1.88176836233349,1.54090897521131,1.29759334462865,1.3915372183326,1.67344657240566,1.6199313169614,1.34848356277007,1.57177256684237,1.90352239742617,2.09747533210401,2.03532759374619,2.03726119397415,1.35099611121134,0.993745144759944,1.35312057115164,2.16215756680311,1.18420633706166,1.89256382141833,1.87117306749942,1.59657337354761,1.09243522520159,1.60956568353881,1.39538164323511
