"","x"
"508",1682
"509",1702
"510",1705
"511",1707
"512",1716
"513",1723
"514",1724
"515",1726
"516",1729
"517",1732
"518",1732
"519",1734
"520",1753
"521",1753
"522",1777
"523",1802
"524",1812
"525",1818
"526",1827
"527",1835
"528",1853
"529",1865
"530",1874
"531",1879
"532",1890
"533",1891
"534",1896
"535",1927
"536",1944
"537",1949
"538",1950
"539",1960
"540",1964
"541",1973
"542",1978
"543",1982
"544",1994
"545",2020
"546",2021
"547",2031
"548",2046
"549",2053
"550",2077
"551",2111
"552",2135
"553",2138
"554",2156
"555",2206
"556",2255
"557",2324
"558",2340
"559",2348
"560",2384
"561",2393
"562",2465
"563",2492
"564",2508
"565",2514
"566",2522
"567",2535
"568",2546
"569",2553
"570",2565
"571",2589
"572",2592
"573",2616
"574",2633
"575",2653
"576",2661
"577",2703
"578",2715
"579",2732
"580",2736
"581",2787
"582",2803
"583",2812
"584",2820
"585",2860
"586",2905
"587",2915
"588",2918
"589",2924
"590",2944
"591",2956
"592",3010
"593",3015
"594",3032
"595",3069
"596",3086
"597",3086
"598",3134
"599",3160
"600",3163
"601",3191
"602",3264
"603",3266
"604",3267
"605",3312
"606",3364
"607",3388
"608",3403
"609",3823
"610",3847
"611",3889
"612",3936
"613",3959
"614",3975
"615",3995
"616",4011
"617",4218
"618",4296
"619",4315
"620",4355
"621",4382
"622",4519
"623",4632
"624",4646
"625",4940
"626",4968
"627",4990
"628",5010
"629",5061
"630",5184
"631",5194
"632",5208
"633",5251
"634",5276
"635",5281
"636",5379
"637",5444
"638",5455
"639",5532
"640",5702
"641",5714
"642",5879
"643",6149
"644",6192
"645",6231
"646",6326
"647",6402
"648",6464
"649",6501
"650",6555
"651",6588
"652",6702
"653",6954
"654",7123
"655",7259
"656",7332
"657",7363
"658",7513
"659",7565
"660",7586
"661",7709
"662",7919
"663",8049
"664",8057
"665",8098
"666",8207
"667",8408
"668",8409
"669",8463
"670",8471
"671",8665
"672",8872
"673",8966
"674",9255
"675",9296
"676",9446
"677",9623
