"","V1","V2"
"944",-0.20032715,0
"945",-0.13428018,1
"946",0.078719145,0
"947",0.32591404,0
"948",-0.030821576,0
"949",-0.085773783,0
"950",-0.18606194,1
"951",-0.35438786,0
"952",0.22578247,0
"953",0.013407437,0
"954",0.37585052,0
"955",0.015007173,1
"956",-0.17540028,0
"957",0.30131203,1
"958",-0.082831011,0
"959",-0.081851569,1
"960",0.2000184,0
"961",0.024097214,0
"962",-0.072796704,0
"963",0.073842573,0
"964",0.070395135,1
"965",-0.01877772,0
"966",0.069821176,0
"967",0.061423147,0
"968",-0.020893536,0
"969",-0.052590839,1
"970",-0.043456325,0
"971",0.05742153,0
"972",0.01297774,0
"973",-0.031968389,0
"974",-0.03996955,1
"975",-0.24419402,0
"976",-0.22491845,0
"977",0.16584131,0
"978",-0.29677779,0
"979",0.31426843,1
"980",-0.12286349,0
"981",0.050426424,0
"982",-0.59549579,1
"983",-0.093655677,0
"984",-0.13745306,0
"985",0.27843447,1
"986",0.4718644,0
"987",-0.094124677,0
"988",-0.068139409,0
"989",0.24864833,0
"990",-0.074200082,1
"991",-0.082362808,0
"992",0.12614856,0
"993",-0.095607677,0
"994",-0.12030777,0
"995",0.22044569,1
"996",-0.087478261,0
"997",-0.01512502,0
"998",0.044643603,0
"999",-0.028727604,0
"1000",-0.22507157,1
"1001",-0.30284354,0
"1002",0.23876475,0
"1003",-0.18020109,0
"1004",-0.0048467449,0
"1005",-0.061969361,1
"1006",0.25755458,0
"1007",0.30152044,0
"1008",-0.02366859,0
"1009",0.0088187731,0
"1010",-0.15052702,1
"1011",-0.092635874,0
"1012",-0.016811653,0
"1013",0.022689796,0
"1014",0.10423527,0
"1015",0.05119277,1
"1016",0.14924583,0
"1017",0.067086506,0
"1018",-0.14579295,0
"1019",0.11864588,0
"1020",0.13476134,1
"1021",0.005555919,0
"1022",0.064990697,0
"1023",0.0085974735,0
"1024",0.032894377,0
"1025",-0.12160815,1
"1026",0.20629776,0
"1027",0.0030969889,0
"1028",0.11728516,0
"1029",0.063460681,0
"1030",1.0649825,1
"1031",1.0901535,0
"1032",0.35251991,0
"1033",0.071864897,0
"1034",-0.14077588,0
"1035",0.22766654,1
"1036",0.065116525,0
"1037",0.12811955,0
"1038",0.19896629,0
"1039",-0.13056358,0
"1040",0.11340243,1
"1041",0.02493205,0
"1042",0.42886583,0
"1043",-0.022533157,0
"1044",-0.99566731,0
"1045",0.31691871,1
"1046",0.62515201,0
"1047",0.11228608,0
"1048",0.35843329,0
"1049",0.34765289,1
"1050",0.18473571,0
"1051",-0.037104219,0
"1052",0.17976147,0
"1053",-0.33812909,1
"1054",-0.25633196,0
"1055",0.012166436,0
"1056",-0.1581169,0
"1057",0.41419081,0
"1058",0.59348113,1
"1059",-0.058246228,0
"1060",0.11484923,0
"1061",0.11111604,0
"1062",0.065276519,0
"1063",-0.18034443,1
"1064",-0.25051214,0
"1065",0.0034858863,0
"1066",-0.18915866,0
"1067",0.23192009,0
"1068",-0.17029715,1
"1069",-0.17107071,0
"1070",-0.15062492,0
"1071",0.1608126,0
"1072",0.82483652,1
"1073",0.08248532,0
"1074",0.015036725,0
"1075",0.41296011,1
"1076",0.36315597,1
"1077",-0.28844029,0
"1078",-0.32626922,0
"1079",0.048448505,0
"1080",0.1671569,0
"1081",0.17050149,1
"1082",-0.14523047,0
"1083",0.15229076,0
"1084",0.27974211,0
"1085",-0.11388417,1
"1086",-1.229084,0
"1087",-1.3938675,1
"1088",-0.044794861,1
"1089",0.018206982,0
"1090",0.71496273,0
"1091",-0.031161109,0
"1092",0.041198367,0
"1093",0.55761955,1
"1094",-0.33780714,0
"1095",-0.21231649,0
"1096",0.19698786,0
"1097",0.11655491,1
"1098",0.1435563,0
"1099",-0.18605419,0
"1100",0.25972226,0
"1101",-0.21336583,0
"1102",-0.76768701,1
"1103",0.13011785,0
"1104",0.058248449,0
"1105",-0.12693288,0
"1106",-0.5157172,0
"1107",-0.43527763,1
"1108",0.43164714,0
"1109",0.91582976,0
"1110",-0.11732487,0
"1111",-0.094976486,0
"1112",0.25109765,1
"1113",-0.38896667,0
"1114",0.15687216,0
"1115",0.12226043,0
"1116",-0.047279116,0
"1117",0.52862885,1
"1118",0.24810306,0
"1119",0.53801731,0
"1120",0.59751577,0
"1121",-0.50009284,0
"1122",0.67677479,1
"1123",0.094653334,0
"1124",-0.042569076,0
"1125",0.83185505,0
"1126",-0.14936997,0
"1127",-0.01593717,1
"1128",-0.092850662,0
"1129",-0.17615221,0
"1130",0.34765078,0
"1131",0.04611625,0
"1132",-0.12303988,1
"1133",0.77034584,0
"1134",0.17305624,0
"1135",-0.34172169,0
"1136",-0.27741842,0
"1137",-0.12397146,1
"1138",0.30957176,0
"1139",0.14932626,0
"1140",-0.85028946,0
"1141",0.60758125,0
"1142",0.11656129,1
"1143",-0.51737547,0
"1144",-0.71228302,0
"1145",-0.94997639,0
"1146",-0.3695035,0
"1147",0.20888615,1
"1148",-0.013847941,0
"1149",0.076180353,0
"1150",-0.93441294,0
"1151",-0.063151053,1
"1152",0.69872951,0
"1153",-0.12399792,0
"1154",-0.13618424,0
"1155",-0.058784594,0
"1156",-0.15466459,1
"1157",0.18257093,0
"1158",-0.0046272182,0
"1159",0.37207635,0
"1160",-0.069309309,0
"1161",-0.28205448,1
"1162",0.21397703,0
"1163",-0.067304807,0
"1164",-0.11037454,0
"1165",-0.20290631,0
"1166",0.20271823,1
"1167",0.31866365,0
"1168",0.59047517,0
"1169",0.058860316,0
"1170",-0.0025978153,0
"1171",-0.21025839,1
"1172",-0.26376145,0
"1173",0.12599833,0
"1174",-0.072394071,0
"1175",0.34909905,0
"1176",0.22418332,1
"1177",0.17643959,0
"1178",0.16567884,0
"1179",-0.068436536,0
"1180",-0.006637389,0
"1181",-0.16333923,1
"1182",-0.43266375,0
"1183",0.059119528,0
"1184",0.54607475,0
"1185",-1.1065877,0
"1186",-0.44924147,1
"1187",0.32572367,0
"1188",-0.13431929,0
"1189",-0.027913751,0
"1190",0.22854043,0
"1191",0.080782681,1
"1192",0.37971766,0
"1193",-0.02428303,0
"1194",-0.050541977,0
"1195",0.28719072,0
"1196",0.10029252,1
