"","time","doppler"
"96",96,0.102079919308641
"97",97,0.185768157303716
"98",98,0.259162114184142
"99",99,0.318977621514162
"100",100,0.362837399254068
"101",101,0.389299599130463
"102",102,0.397835301414276
"103",103,0.388763917526024
"104",104,0.363156134127224
"105",105,0.322714042812897
"106",106,0.269637581597423
"107",107,0.206485514799119
"108",108,0.136038029450703
"109",109,0.0611667446595134
"110",110,-0.0152833886557194
"111",111,-0.0905971009760748
"112",112,-0.162274720237652
"113",113,-0.228100034929149
"114",114,-0.286190047874047
"115",115,-0.335027299218992
"116",116,-0.373476007989092
"117",117,-0.400783696602771
"118",118,-0.416570235624525
"119",119,-0.420806393885774
"120",120,-0.413784020839517
"121",121,-0.396079943038724
"122",122,-0.36851554382794
"123",123,-0.332113832352404
"124",124,-0.288055610726406
"125",125,-0.23763613055281
"126",126,-0.182223403698958
"127",127,-0.123219106924312
"128",128,-0.0620228031948973
"129",129,0
"130",130,0.0615456192819617
"131",131,0.121395618388839
"132",132,0.178435854320072
"133",133,0.231671234311814
"134",134,0.2802363683188
"135",135,0.323402377835689
"136",136,0.360580178758482
"137",137,0.391320595404579
"138",138,0.415311686786561
"139",139,0.432373676848567
"140",140,0.442451879692249
"141",141,0.445608000835868
"142",142,0.442010178139849
"143",143,0.431922102918877
"144",144,0.415691534497318
"145",145,0.393738491423277
"146",146,0.366543370925416
"147",147,0.334635215984701
"148",148,0.298580317437829
"149",149,0.258971307508252
"150",150,0.216416871605654
"151",151,0.171532177546281
"152",152,0.12493009580897
"153",153,0.077213261239738
"154",154,0.0289670058497993
"155",155,-0.0192468259544892
"156",156,-0.0668951842473307
"157",157,-0.113478260625794
"158",158,-0.15853310476418
"159",159,-0.201636449011826
"160",160,-0.242406786812018
"161",161,-0.280505756196831
"162",162,-0.315638883497087
"163",163,-0.347555744875343
"164",164,-0.376049604517422
"165",165,-0.40095658847275
"166",166,-0.422154452375821
"167",167,-0.439560999760657
"168",168,-0.45313220553602
"169",169,-0.46286009654872
"170",170,-0.468770438140413
"171",171,-0.470920272302881
"172",172,-0.4693953495486
"173",173,-0.464307493017084
"174",174,-0.455791929701355
"175",175,-0.444004620061301
"176",176,-0.429119613740362
"177",177,-0.411326455659005
"178",178,-0.390827663455012
"179",179,-0.367836294101652
"180",180,-0.342573614579288
"181",181,-0.315266888716844
"182",182,-0.286147289765392
"183",183,-0.255447945920922
"184",184,-0.223402123877828
"185",185,-0.19024155356647
"186",186,-0.15619489550242
"187",187,-0.12148635064507
"188",188,-0.0863344113205372
"189",189,-0.0509507505990393
"190",190,-0.0155392465193596
"191",191,0.0197048632880762
"192",192,0.0545957017241391
"193",193,0.0889573527971522
"194",194,0.122624348800013
"195",195,0.155442050565686
"196",196,0.187266927508313
"197",197,0.217966744297677
"198",198,0.247420661075963
"199",199,0.275519254117389
"200",200,0.302164463762056
"201",201,0.327269476334036
"202",202,0.350758546587726
"203",203,0.372566767023358
"204",204,0.392639790178671
"205",205,0.410933509745207
"206",206,0.427413706079978
"207",207,0.442055661391226
"208",208,0.454843749575022
"209",209,0.465771005371514
"210",210,0.474838677199106
"211",211,0.482055767714672
"212",212,0.487438565840862
"213",213,0.491010173699623
"214",214,0.492800031596355
"215",215,0.492843443913028
"216",216,0.491181108492551
"217",217,0.487858651831587
"218",218,0.482926172145795
"219",219,0.476437792130624
"220",220,0.46845122301277
"221",221,0.459027341272451
"222",222,0.44822977921488
"223",223,0.436124530380676
"224",224,0.422779570609383
"225",225,0.408264495407465
"226",226,0.392650174121912
"227",227,0.376008421282526
"228",228,0.358411685349628
"229",229,0.339932754988948
"230",230,0.320644482891342
"231",231,0.300619527061108
"232",232,0.279930109412746
"233",233,0.258647791441259
"234",234,0.236843266665161
"235",235,0.214586169483605
"236",236,0.191944900039036
"237",237,0.168986464633869
"238",238,0.145776331213511
"239",239,0.122378299397996
"240",240,0.0988543845201543
"241",241,0.075264715109111
"242",242,0.0516674432435914
"243",243,0.0281186671894947
"244",244,0.00467236573023515
"245",245,-0.0186196564041429
"246",246,-0.0417078126022444
"247",247,-0.064544768520552
"248",248,-0.0870854668999098
"249",249,-0.109287143624129
"250",250,-0.131109335585118
"251",251,-0.152513880906783
"252",252,-0.173464912066282
"253",253,-0.193928842436348
"254",254,-0.21387434675642
"255",255,-0.233272336023516
"256",256,-0.252095927276309
"257",257,-0.270320408727799
"258",258,-0.287923200683608
"259",259,-0.304883812664211
"260",260,-0.321183797130648
"261",261,-0.336806700194386
"262",262,-0.351738009673245
"263",263,-0.365965100836649
"264",264,-0.379477180165049
"265",265,-0.392265227430235
"266",266,-0.404321936385438
"267",267,-0.415641654336751
"268",268,-0.426220320850372
"269",269,-0.436055405833699
"270",270,-0.445145847212272
"271",271,-0.453491988409047
"272",272,-0.461095515817531
"273",273,-0.467959396445891
"274",274,-0.474087815895288
"275",275,-0.479486116822396
"276",276,-0.484160738023351
"277",277,-0.488119154264212
"278",278,-0.49136981697144
"279",279,-0.493922095884856
"280",280,-0.495786221765093
"281",281,-0.496973230237596
"282",282,-0.497494906845861
"283",283,-0.4973637333777
"284",284,-0.496592835519989
"285",285,-0.495195931889464
"286",286,-0.493187284479742
"287",287,-0.490581650557846
"288",288,-0.487394236037024
"289",289,-0.483640650346598
"290",290,-0.479336862814001
"291",291,-0.474499160568892
"292",292,-0.469144107974441
"293",293,-0.463288507586376
"294",294,-0.456949362636286
"295",295,-0.450143841031895
"296",296,-0.442889240863529
"297",297,-0.435202957402878
"298",298,-0.427102451577239
"299",299,-0.418605219899872
"300",300,-0.409728765834715
"301",301,-0.40049057257163
"302",302,-0.390908077186488
"303",303,-0.380998646158723
"304",304,-0.37077955221756
"305",305,-0.360267952486855
"306",306,-0.349480867897409
"307",307,-0.338435163834691
"308",308,-0.327147531989173
"309",309,-0.315634473375847
"310",310,-0.303912282489035
"311",311,-0.291997032558246
"312",312,-0.279904561870581
"313",313,-0.267650461125118
"314",314,-0.255250061784589
"315",315,-0.242718425389825
"316",316,-0.230070333802518
"317",317,-0.217320280342087
"318",318,-0.204482461782767
"319",319,-0.191570771177326
"320",320,-0.178598791474289
"321",321,-0.165579789895973
"322",322,-0.152526713045148
"323",323,-0.139452182708712
"324",324,-0.12636849232732
"325",325,-0.113287604100546
"326",326,-0.100221146697781
"327",327,-0.0871804135457688
"328",328,-0.0741763616643201
"329",329,-0.061219611022491
"330",330,-0.0483204443882115
"331",331,-0.0354888076450705
"332",332,-0.0227343105507041
"333",333,-0.0100662279119811
"334",334,0.00250649884708949
"335",335,0.0149752597480562
"336",336,0.0273317739739102
"337",337,0.0395680872599995
"338",338,0.0516765689810906
"339",339,0.0636499089549342
"340",340,0.0754811139820222
"341",341,0.0871635041404471
"342",342,0.0986907088541217
"343",343,0.110056662751889
"344",344,0.121255601334393
"345",345,0.132282056464883
"346",346,0.143130851699498
"347",347,0.153797097471899
"348",348,0.164276186146516
"349",349,0.17456378695403
"350",350,0.184655840822139
"351",351,0.194548555114036
"352",352,0.204238398286471
"353",353,0.213722094478728
"354",354,0.222996618043255
"355",355,0.232059188028216
"356",356,0.240907262621682
"357",357,0.249538533566695
"358",358,0.257950920555955
"359",359,0.266142565614424
"360",360,0.274111827477665
"361",361,0.281857275973333
"362",362,0.289377686412774
"363",363,0.296672033999317
"364",364,0.30373948825943
"365",365,0.310579407502537
"366",366,0.317191333314938
"367",367,0.323574985092905
"368",368,0.329730254619707
"369",369,0.335657200690999
"370",370,0.341356043792655
"371",371,0.346827160834902
"372",372,0.352071079946238
"373",373,0.357088475330429
"374",374,0.361880162189538
"375",375,0.366447091715758
"376",376,0.370790346154528
"377",377,0.37491113394121
"378",378,0.378810784913385
"379",379,0.3824907456006
"380",380,0.385952574593219
"381",381,0.389197937991836
"382",382,0.392228604938518
"383",383,0.395046443230992
"384",384,0.397653415020719
"385",385,0.400051572595633
"386",386,0.402243054248208
"387",387,0.404230080229347
"388",388,0.406014948788471
"389",389,0.407600032300065
"390",390,0.408987773476815
"391",391,0.410180681669373
"392",392,0.411181329252659
"393",393,0.411992348098555
"394",394,0.412616426134705
"395",395,0.413056303989096
"396",396,0.413314771719986
"397",397,0.413394665630689
"398",398,0.413298865168644
"399",399,0.413030289908155
"400",400,0.412591896616094
"401",401,0.41198667639985
"402",402,0.411217651936711
"403",403,0.410287874783866
"404",404,0.409200422768137
"405",405,0.40795839745452
"406",406,0.406564921692616
"407",407,0.405023137239936
"408",408,0.403336202461107
"409",409,0.401507290101929
"410",410,0.399539585137254
"411",411,0.397436282691597
"412",412,0.395200586031419
"413",413,0.392835704627981
"414",414,0.390344852289663
"415",415,0.387731245362648
"416",416,0.384998100998851
"417",417,0.382148635489989
"418",418,0.37918606266666
"419",419,0.376113592361337
"420",420,0.372934428934169
"421",421,0.369651769860473
"422",422,0.366268804378847
"423",423,0.362788712198811
"424",424,0.359214662266918
"425",425,0.355549811590271
"426",426,0.351797304116422
"427",427,0.347960269668635
"428",428,0.344041822935505
"429",429,0.340045062513973
"430",430,0.335973070004782
"431",431,0.331828909159443
"432",432,0.327615625077825
"433",433,0.323336243455504
"434",434,0.318993769880028
"435",435,0.314591189175304
"436",436,0.310131464793358
"437",437,0.305617538252718
"438",438,0.301052328622771
"439",439,0.296438732053433
"440",440,0.291779621349557
"441",441,0.287077845589547
"442",442,0.282336229787671
"443",443,0.277557574599683
"444",444,0.272744656071363
"445",445,0.267900225429694
"446",446,0.263027008916451
"447",447,0.258127707664055
"448",448,0.253204997613628
"449",449,0.248261529475284
"450",450,0.24329992873077
"451",451,0.238322795678703
"452",452,0.233332705522743
"453",453,0.228332208503181
"454",454,0.223323830072547
"455",455,0.218310071116011
"456",456,0.213293408217513
"457",457,0.208276293972716
"458",458,0.203261157350126
"459",459,0.198250404101907
"460",460,0.193246417226192
"461",461,0.18825155748296
"462",462,0.183268163965872
"463",463,0.178298554732795
"464",464,0.173345027498146
"465",465,0.168409860390631
"466",466,0.163495312780454
"467",467,0.158603626180633
"468",468,0.153737025227721
"469",469,0.148897718747958
"470",470,0.144087900915722
"471",471,0.139309752512133
"472",472,0.134565442292768
"473",473,0.12985712847474
"474",474,0.125186960354913
"475",475,0.120557080072743
"476",476,0.115969624533323
"477",477,0.11142672750857
"478",478,0.106930521937366
"479",479,0.102483142448793
"480",480,0.0980867281366255
"481",481,0.0937434256180072
"482",482,0.0894553924149889
"483",483,0.085224800704568
"484",484,0.0810538414913024
"485",485,0.0769447292669119
"486",486,0.0728997072340062
"487",487,0.0689210531868483
"488",488,0.0650110861617641
"489",489,0.061172173994603
"490",490,0.05740674195414
"491",491,0.0537172826606338
"492",492,0.0501063675509419
"493",493,0.0465766602198202
"494",494,0.0431309320573138
"495",495,0.0397720807230815
"496",496,0.0365031521628026
"497",497,0.033327367098453
"498",498,0.0302481532421984
"499",499,0.0272691849381911
"500",500,0.0243944326001863
"501",501,0.0216282253050838
"502",502,0.0189753314265671
"503",503,0.0164410646078445
"504",504,0.0140314263390686
"505",505,0.0117533032024022
"506",506,0.00961474910113109
"507",507,0.00762540628389102
"508",508,0.00579716763459575
"509",509,0.00414529403581568
"510",510,0.00269049219163831
"511",511,0.0014633882885152
"512",512,0.000516963361885437
