"","time","linchirp"
"125",125,0.971926522915188
"126",126,0.998661170418605
"127",127,0.990629669220859
"128",128,0.946437223476411
"129",129,0.866025403784439
"130",130,0.750824860960623
"131",131,0.603856571528614
"132",132,0.429767477147837
"133",133,0.234787578054002
"134",134,0.0265978474615912
"135",135,-0.185898149662506
"136",136,-0.392901291174153
"137",137,-0.584138998971257
"138",138,-0.74937185718185
"139",139,-0.878966509835195
"140",140,-0.964508618010469
"141",141,-0.999421945507365
"142",142,-0.979552891656405
"143",143,-0.903674782078898
"144",144,-0.7738637905884
"145",145,-0.595699304492435
"146",146,-0.378246562415329
"147",147,-0.133788985635861
"148",148,0.122708022149674
"149",149,0.374401143456773
"150",150,0.603617730887285
"151",151,0.793100359990464
"152",152,0.927372988109153
"153",153,0.994130329279692
"154",154,0.985532642484025
"155",155,0.899276359516572
"156",156,0.739309787436827
"157",157,0.516074990315368
"158",158,0.246183493160636
"159",159,-0.0485250366607741
"160",160,-0.34253686873806
"161",161,-0.60876142900872
"162",162,-0.82103182492532
"163",163,-0.956801072313311
"164",164,-0.9997698340688
"165",165,-0.942145470050281
"166",166,-0.786225696579168
"167",167,-0.545030287513394
"168",168,-0.241774860160074
"169",169,0.091908956497131
"170",170,0.418959370801583
"171",171,0.700865194542469
"172",172,0.902265500528359
"173",173,0.995649112099152
"174",174,0.965539103775053
"175",175,0.811522943676768
"176",176,0.549553848890655
"177",177,0.211111552358966
"178",178,-0.159934764497252
"179",179,-0.512594332975871
"180",180,-0.795631255620074
"181",181,-0.965194131175724
"182",182,-0.992092796721209
"183",183,-0.86750762055415
"184",184,-0.605997340187818
"185",185,-0.244963682700721
"186",186,0.159777029669451
"187",187,0.542025868624992
"188",188,0.835853240283759
"189",189,0.987260771668098
"190",190,0.964820169494965
"191",191,0.767159411951356
"192",192,0.42547752523633
"193",193,4.65489579803312e-15
"194",194,-0.429637620329701
"195",195,-0.778836557655308
"196",196,-0.97487874418034
"197",197,-0.972880847292177
"198",198,-0.767310575367636
"199",199,-0.396017816083438
"200",200,0.0649845736874159
"201",201,0.515855986596934
"202",202,0.854078370508997
"203",203,0.998174515075231
"204",204,0.908549815762513
"205",205,0.600003065375394
"206",206,0.141840691715467
"207",207,-0.355806736748605
"208",208,-0.767423279660834
"209",209,-0.983846005927076
"210",210,-0.942422332192368
"211",211,-0.647126717898734
"212",212,-0.17192610948312
"213",213,0.355358697007647
"214",214,0.786092378832789
"215",215,0.992800738125542
"216",216,0.908409576231687
"217",217,0.55045797293661
"218",218,0.0211825304722868
"219",219,-0.519055549104103
"220",220,-0.899183736511602
"221",221,-0.992258873784855
"222",222,-0.760193704954724
"223",223,-0.272160112972353
"224",224,0.312342457689629
"225",225,0.793353340291231
"226",226,0.998725673942373
"227",227,0.847832385363198
"228",228,0.386713663201884
"229",229,-0.221345720647024
"230",230,-0.750566227273155
"231",231,-0.995892774695941
"232",232,-0.854576660050077
"233",233,-0.373215496617317
"234",234,0.262247722630297
"235",235,0.794848953056747
"236",236,0.999975648178949
"237",237,0.782809711193627
"238",238,0.226870067439888
"239",239,-0.432373549550472
"240",240,-0.903905585171253
"241",241,-0.970031253194546
"242",242,-0.590911179378733
"243",243,0.0667105425697081
"244",244,0.69721737622328
"245",245,0.996067384955466
"246",246,0.809377033356839
"247",247,0.219007694879915
"248",248,-0.485899566658687
"249",249,-0.946270706696512
"250",250,-0.91681789095971
"251",251,-0.402288366478382
"252",252,0.331600053381531
"253",253,0.889399232724192
"254",254,0.958442898955682
"255",255,0.489362757155161
"256",256,-0.261777390286053
"257",257,-0.866025403784435
"258",258,-0.965126189062246
"259",259,-0.489307016386339
"260",260,0.285491180906279
"261",261,0.889632859977358
"262",262,0.943088422792749
"263",263,0.400707841439268
"264",264,-0.401816529390401
"265",265,-0.947585591017739
"266",266,-0.871169802024441
"267",267,-0.211205264381731
"268",268,0.595862931063502
"269",269,0.997195603014623
"270",270,0.704511784635998
"271",271,-0.088567065142143
"272",272,-0.822375054674419
"273",273,-0.961561797682966
"274",274,-0.391931272261449
"275",275,0.473903236580948
"276",276,0.984889267181876
"277",277,0.741465986630569
"278",278,-0.0808809739851232
"279",279,-0.843534507443794
"280",280,-0.934992377066322
"281",281,-0.268683416858182
"282",282,0.621688734221992
"283",283,0.998762301149669
"284",284,0.535095490476552
"285",285,-0.388109436537512
"286",286,-0.979625160385904
"287",287,-0.71468104122017
"288",288,0.186428012369198
"289",289,0.923879532511281
"290",290,0.82262952497985
"291",291,-0.0383720547898878
"292",292,-0.867290946610241
"293",293,-0.878890297559072
"294",294,-0.0481858808357888
"295",295,0.832798838412642
"296",296,0.89925014954831
"297",297,0.0715246452838467
"298",298,-0.831596094240512
"299",299,-0.890724886162453
"300",300,-0.0311100221889571
"301",301,0.864358811060529
"302",302,0.849764933448134
"303",303,-0.0737876611487923
"304",304,-0.92094059462396
"305",305,-0.762527203906398
"306",306,0.241557785392521
"307",307,0.978376899916136
"308",308,0.607813391742696
"309",309,-0.46167301947076
"310",310,-0.998767659979505
"311",311,-0.364571680722962
"312",312,0.70486324281834
"313",313,0.93076696107899
"314",314,0.0261665655373526
"315",315,-0.913444041254516
"316",316,-0.720526255432657
"317",317,0.378664392423544
"318",318,0.999837206974794
"319",319,0.337882629336241
"320",320,-0.765000063686047
"321",321,-0.866025403784441
"322",322,0.182792465258507
"323",323,0.989030659277708
"324",324,0.455215195320689
"325",325,-0.704389867637397
"326",326,-0.890337802386094
"327",327,0.170804449393573
"328",328,0.992615348876419
"329",329,0.395871085314271
"330",330,-0.774692991592651
"331",331,-0.815869852198079
"332",332,0.347411228367189
"333",333,0.994905138151259
"334",334,0.144371011182989
"335",335,-0.92763729784328
"336",336,-0.575027345519584
"337",337,0.671558954847008
"338",338,0.866566183693041
"339",339,-0.311526442743256
"340",340,-0.992906095498109
"341",341,-0.0702495438532828
"342",342,0.96850319785674
"343",343,0.41215387657928
"344",344,-0.831058803766603
"345",345,-0.679101071831338
"346",346,0.625486174192209
"347",347,0.860003862736314
"348",348,-0.39271026136852
"349",349,-0.961068842145522
"350",350,0.163924086205222
"351",351,0.998333048436988
"352",352,0.0407710134522604
"353",353,-0.99144486137381
"354",354,-0.210982695159389
"355",355,0.959436477270195
"356",356,0.343399931813063
"357",357,-0.918407274595667
"358",358,-0.43897161148678
"359",359,0.880637498537375
"360",360,0.500473883137668
"361",361,-0.854557988365383
"362",362,-0.53069438181953
"363",363,0.845075758767642
"364",364,0.531256307269007
"365",365,-0.8538933885726
"366",366,-0.502029378006908
"367",367,0.879605806738512
"368",368,0.441088064948392
"369",369,-0.917494496447481
"370",370,-0.345237663827087
"371",371,0.959075303986822
"372",372,0.211193550485059
"373",373,-0.991610905163494
"374",374,-0.0375217876884165
"375",375,0.997984526158968
"376",376,-0.172626542120046
"377",377,-0.957532055233098
"378",378,0.408193686362345
"379",379,0.848577177596287
"380",380,-0.646965290785896
"381",381,-0.653366412241917
"382",382,0.853704138138747
"383",383,0.365642743006342
"384",384,-0.981671924892237
"385",385,-3.7239166384265e-14
"386",386,0.979876306334254
"387",387,-0.399653494809599
"388",388,-0.807689228623263
"389",389,0.757375814189662
"390",390,0.456004635544477
"391",391,-0.974533236894369
"392",392,0.0305110954329464
"393",393,0.956344613079867
"394",394,-0.541330778536739
"395",395,-0.654792666014575
"396",396,0.913253732550775
"397",397,0.115556812748792
"398",398,-0.980568804077133
"399",399,0.49709117037238
"400",400,0.658050370576493
"401",401,-0.930017223684002
"402",402,-0.0248567168366162
"403",403,0.944005402613973
"404",404,-0.649520340878606
"405",405,-0.464845063892622
"406",406,0.995642036725098
"407",407,-0.301609869288932
"408",408,-0.754512288261544
"409",409,0.906595704514894
"410",410,0.00661124924375042
"411",411,-0.908033430744967
"412",412,0.771312290169527
"413",413,0.229316522797196
"414",414,-0.972042013422165
"415",415,0.655854797797325
"416",416,0.359063758308521
"417",417,-0.991444861373816
"418",418,0.596421000248607
"419",419,0.401937242063202
"420",420,-0.993450061555764
"421",421,0.607340634642525
"422",422,0.36145617197571
"423",423,-0.982282699316138
"424",424,0.686731894343327
"425",425,0.23304758519526
"426",426,-0.938147913387843
"427",427,0.814870760255078
"428",428,0.00912785787935736
"429",429,-0.819494064437293
"430",430,0.945759267168218
"431",431,-0.304168234072262
"432",432,-0.574085713572891
"433",433,0.998795456205175
"434",434,-0.659396871477893
"435",435,-0.168662842712362
"436",436,0.866705703521044
"437",437,-0.940592908390251
"438",438,0.358034517212527
"439",439,0.463174815901985
"440",440,-0.968419588941389
"441",441,0.839338308919119
"442",442,-0.178926465677268
"443",443,-0.585668347293976
"444",444,0.988758157112983
"445",445,-0.805486097780414
"446",446,0.162032247809553
"447",447,0.564914616028053
"448",448,-0.976315313088712
"449",449,0.86602540378441
"450",450,-0.311013943779524
"451",451,-0.393022512834761
"452",452,0.897164073478471
"453",453,-0.971078147499683
"454",454,0.59876558040612
"455",455,0.0349229182340668
"456",456,-0.64493432207066
"457",457,0.977028142657767
"458",458,-0.909209566769083
"459",459,0.486573274482802
"460",460,0.11383056769456
"461",461,-0.66337287013483
"462",462,0.970072976534118
"463",463,-0.94144712950871
"464",464,0.604235420772184
"465",465,-0.0817210741336058
"466",466,-0.456502296373217
"467",467,0.851472525415447
"468",468,-0.999829771999098
"469",469,0.875700006225613
"470",470,-0.527569085163967
"471",471,0.0558015092373236
"472",472,0.419423603410608
"473",473,-0.789603115731576
"474",474,0.981125900312619
"475",475,-0.96636282057894
"476",476,0.76261765124668
"477",477,-0.421768473611668
"478",478,0.0148479090408722
"479",479,0.384129701306133
"480",480,-0.711704452720987
"481",481,0.923879532511307
"482",482,-0.99983749515994
"483",483,0.941036987018223
"484",484,-0.766962066783211
"485",485,0.509050218135281
"486",486,-0.20422237342889
"487",487,-0.110889209883127
"488",488,0.404339065035896
"489",489,-0.651622752733187
"490",490,0.836843079414351
"491",491,-0.952559990391981
"492",492,0.99870218030469
"493",493,-0.980934624306135
"494",494,0.908829987901961
"495",495,-0.794111459416066
"496",496,0.649143626249355
"497",497,-0.485763393716276
"498",498,0.314474393008452
"499",499,-0.143979663670531
"500",500,-0.0190018422732406
"501",501,0.169702251940959
"502",502,-0.305123252503722
"503",503,0.423766816234702
"504",504,-0.525327490341969
"505",505,0.610382806276357
"506",506,-0.68010621952809
"507",507,0.736016612526384
"508",508,-0.77977028506649
"509",509,0.812995576290686
"510",510,-0.837166593258146
"511",511,0.853510611793324
"512",512,-0.862943177330121
